,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601077.CH.Equity,X600958.CH.EQUITY
X601229.CH.EQUITY,0.0754060028792778,0,0.449573964515518,0,0,0,0,-0.182825335489374,0,0,0,0,0,0,0.0535597131431263,0,0,-0.00574877857866091,0,0,0.256753810993428,0,0,0,0,0,0.0301582872397606,0,0,0,-0.0402944204073174,0,0,0,0,0,0.0109359111713448,-0.162034091591858,0,0,0.204801533826327,-0.0551325019729927,0,0,0.0235329804359339,0,0,0.0712551081288196,-0.18643162982332,0
X2882.TT.EQUITY,0,0,0,0,0,-0.116631321615335,0.0365471245897234,0.10871610592266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154072301862341,0,0,0,0,0,0,0,0,0,0,0,-0.0325619787425426,0.394528450287377,0,0,0,0,0,0,0,0,0,0.0372781321869759,0,0,0,0
X601336.CH.EQUITY,0,0.0246680205498496,0,-0.0234529726428363,0,0,0,0,-0.0840206151944478,0,0,0,0,0,0.151844704004851,-0.106264862448345,0.102552383778079,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101016673907932,0,0,0.296014444832402,0,0.272301296879399,0,0,0.194153660513269,0,-0.0653079553382893,-0.0436981129756584,0,0,0,-0.20436074978636,0,0,0.11901062339363,0.225957401812155
X601169.CH.EQUITY,0,0.0372718495437094,0,0,0,0.0201409806917109,0,0,0,0,0.0282695154959696,0.215343376745476,0.379899117900769,0,0,0,0,0,0,0,0,0,0,0,0.0631325020892897,0,0,0,0,0,0,0,0,0.341625218849327,0,0,0,0,0,0,-0.0321064455288988,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0664525713798762,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0737781872703806,0,0.0219806820253624,0.0822060926094457,0,0.202494936356878,0.0642444064998856,0,0,0,0.0254808524371522,0,0,0.169409007491107,0.0726457796942595,0,0,0.0181895310620028,0,0,0,0,0,0,0,0,0.0927404919643043,0,-1.73472347597681e-18,0,0,0
X000166.CH.EQUITY,0,0.0276531293172712,0,0,0,0,0,0,0.0255302077079382,0,0.0612207490553841,0,0,0,0,0,0,0,0,0,0.0159464440824323,0,0,0,0,0,0,0,0.0374176816196515,0,0,0.0176289147402475,0,0,0,0,0.0251203638172388,0,0,0.14108182079737,0.434142960249387,0,0,0,0,0,0,0,0,0.304042489241224
X2881.TT.EQUITY,0.0552251769059667,0,0,0,0,0,0,0,0,-0.0255329069807444,0,0,0,-0.225930520292923,-0.0362656868159292,0,0,0,0,0,0,0,0,0,-0.0434626228125185,-0.120978947258461,0,0,0,-0.10382859714211,0.555003570599237,0.40390229504571,0,0,0,0,-0.0692491689057738,0.141258222646754,0,0,0,0,0,0,0,0,0,0.187943327268813,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0847035026504828,0,0,-0.06360271638779,0,0.153523136072438,0,0,0,0,0,-0.0852526753330856,0.137100051504615,0.0554457902019408,0,0,0,0,0,0,0,0,0,0,0,0,0.117683233375453,0,0,0,-0.271095429470802,0,-0.0895911211304191,0,0.671125884858815
X2891.TT.EQUITY,0,0,0.337936422853774,0,0,0,0,0,0,-0.0444053523203039,0,0,0,0,0.0867321418543456,0,0,0,0,0,0,0,0,0,0,0,0.20925752358226,0,0,0,0,0,0,0,0,0.0495443139321611,0,0,0,0,0,0.253709282114713,-0.0454483534754985,0,0,0.114959521589854,0,0.309501331510255,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205813543780324,0,0,0,0,0,0,0.350118380803033,0,0,0.162087569970785,0,0,0,-0.0959760013297609,0,0,0,0,0,0,0,0,0,0,0.0370449161633469,0,-0.0613004030926825,0.237283552186681
X000776.CH.EQUITY,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0910632583263404,0,0,0,0,0,0,0,0.0983025827542073,0,0,0,0,0,0,0.254133541184986,0,-0.0223445096949975,0,0,0,0.311401532618892,0,0,0,0,0,0.0469107657712482,0,0,0.0861160815788249,0.256841720488479,0,0.0780528544242551,-0.0217687022905582,0,0
X002736.CH.EQUITY,-0.0240917142771824,0,0,0,0,0,0.0432285487350346,0,-0.0470214822790253,-0.122655491469562,0,0,0,0,0,0.0506420398221248,0,0,0,0,0,0,0,0,0.106083424357009,0.01128888443187,0,0.154357933138597,0,0,0,0,0,0,0.422049836663526,0,0,0,0,0,0,0,0,0,0,0,0,0.0422796816938203,0.0758467737851976,0.0988903544249995
X2886.TT.EQUITY,0.184163268037571,-0.14036073466083,0,0,0.117598824652382,0,0,0,0.00968566410748875,0,0,0,0,0,0,0,0,0,0,0.303698308038861,0,0,0,0,0,0,-0.205059306594894,0,0,0,0.0461295997433467,0,0,0,-0.0357572914322912,0.0253304624077738,0,0.223809486310055,0,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,-0.060914802030768,0,0,-0.346946168847157,0,1.73472347597681e-18,-0.594170253345805,0,0,0,0,0,0,0,-0.285489852580597,0,0,0,0.410581105656115,0.226534803627534,0.162528347514443,0,0,0,0.364486627035229,0,0,0,0,0,0,0,0,0,0,0.653409066922695,0,-0.0165489299845107,0,0,0.298433017316977,-0.0984535048608211,0,-0.280692621604899,0,0,0,0,0,0.0484136927223839
X601881.CH.EQUITY,0,0,0,0,0,0,0.0547636940568748,0,0,0.0247661228747361,0.160420678550447,0,0,0.0478526066446642,-3.46944695195361e-18,0,0,0,0,0,0,0.0951075452679925,0,0,0.0687472315663655,0.0749843403873798,0,0,0.0132454563612496,0,0,0,0,0,0.0941166354277804,-0.0308227585508681,0,0,0.313223764244807,0,0,0,-0.0729446532344373,0,0,0,0,0,0,0.245482344651714
X600919.CH.EQUITY,0.102178694448353,0,0.153500952021961,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250231980472513,0,0,0,0,0,0,0,0.0717454031872014,0,0,0,0,0,0.140973875528989,-0.0278033171702794,0,0,0,0,0,0,0.0430612360626738,0,0,0,0,0.0342488937793207,-0.040963896272683,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.119849740419768,0,0,0,0.146005486386702,0,0,0,0,0.0464427550438262,0,-0.0269583741219853,0,0,-0.334224407092777,0,-0.0323587233152301,0,0,0,0,0.0231198105205086,0,0,0,0,0,0.114222689460022,0,0,0,0,0,0,0.148417410871514,0.318046636037207,0,0,0.282801583570521,0,0,0,0,0,0.0290643767787297,0,0
X601009.CH.EQUITY,0.0832776135576866,0,0,0.166224330644437,0,0,0,0,0,0,0,0,0,0.242323543247027,0,0,0,0,0,0,0,0.093192053020482,0,0,0,0,0,0,0.0334570457351128,0,0,0,0,0.181616586157257,0,0.0550546876322447,0,0,0,0,0,0,0,0,0.101235286390513,0,0,0.102229997125718,-0.00179147920096308,0
X2892.TT.EQUITY,0,0,0,-0.177242283250924,0,6.93889390390723e-18,0,0,0.0690800719768428,0,0,0,0,0,0,0,0,0,0.023406487965378,0,0,0,0.493753963336268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136268032379201,0,0,0,0,0,-0.0543663873777821,0,0.326789209019147,0.0429252960021522,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,-0.304140003164254,0,6.93889390390723e-18,0,0.0887500252873425,0.0753185194248835,0,0,0,0,0,0.0860600034136439,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0975630564710509,0,0,0.118656226364187,0.180051594032253,-0.00663684432934348,0,0,0.265667914922898,0,0,0,-0.20691828160092,-0.0710327580922237,0,0,0,0.0587863131736191
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.135437418183118,0,0,0,0,0,0,0,0,0,0,0.140113998225121,0,0,0.106289466269148,0.0824412720231547,0,0.101344762649094,0,0,0,0.201940577664045,0,0,0.0418135633275346,0,0.195264731342766,0,0.0220794902832972,0,0.0961526874238077,0,0.00802476374192626,0.110203301153422,0,0,0,0,0,0
