,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136821721228757,0,0,0.526801576766755,0,0,0,0,0,0.0130486464571724,0,0,0,0,0,0,0,0,0.125233156624473,0.0378795178290015,0,0,0,0,0.0656329425054751,0,0,0,0,0,0.0955216504520289,0.203331856166873,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.00158360251459845,0.271994900108818,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.352429799604825,0,0,0.00203335821006241,1.38777878078145e-17,0,0,0,0,0,0,0,0,-0.197276572136269,0,0,0,0.168895238216686,0,0,0,0,0,-0.0149345517475483,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600000.CH.EQUITY,0.0888799914121603,0,0,0.105040675694047,0,0.0826948819057508,0.111507547320233,0,0,0.0209971705161082,0.0495716778998205,0,0,0,0,0.0249195288251013,0,0,0,0,0,0.25881218837537,0,0,0,0,0.127957431040303,0,0,0,0,0,0,0,0,0,0,0,0,0.243114663561168,0,0,0,0,0,0,0,0.199509095744613,8.67361737988404e-19,0
X600016.CH.EQUITY,0.0379331920028213,0,0,0,0.100827177675129,0,0,0.236655191619624,0,0,0.0315990640292062,0,0,0,0.188530365278464,0,0,0,-0.285701621294103,0.279556285438148,0,0,0,0,0.323873146009247,0,0,-0.429917420126708,0,0,0,0,0,0,0,0,0,0,0.0106780570523005,0,0,0.101835177507434,0,-0.144362010176471,0.147875590623299,0,0,0,0,0
X601818.CH.EQUITY,0,0.0822546313222728,0,0,0.185607441406626,0,0,0,0,0,0,0.15642205960423,0,0,0,0,0.271692160312538,0.30696505433158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023725592783354,0,0,0,0.0504664715823622,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.0170699537440577,-0.373314761835629,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654482176577087,0,0,0.0882701715269318,0,0,0,0.28653509246946,0,0,0,0,-0.0645270222853844,0,1.73472347597681e-18,0.105618249773843,0,0,0,0,0,0.258899656336526,0,0,0,0,0.176780308215314,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.0565846282769426,0,0,0,0.474972760390283,0.0407255932631235,0,0,0,0.0169431179616572,0,0,0.161306085566592,0,0.0629962456973494,0,0,0,0,0,0,0,0.0110555676781563,0,0,0,0,0.0194105221598747,0,0,0.0015430762294433,0,0,0,-2.71050543121376e-20,0,0,0.0233353057678977,0.00388732199240792,0,0.028225191331004,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0710078843267028,0,0,0,0,0.143770803778461,0,0,0,0,0.407093310676794,0.125033702811071,0.0224285948733572,0,0,0,0.0308856972530089,0,0,0,0.0515397028341336,0,0.00581182627156708,0,0.0680284239696057,0,0,-0.168635808567817,0.0435078210258137,0,0,0,0,0,0,0,0.0645677763298309,0,0
X2388.HK.EQUITY,0,0,0,0,0,-0.157622930328426,0.536827080148434,0,0,0,-0.117790812198323,0,0,0,0,0,0,0,0,0,0,0,0,0.0188130507108586,0.00292475198824945,0,0,0,0,0.566646826582366,0,0,0,0,0,0,-0.168879345875153,0.522340055478731,0,0,0,0,-0.181591764419885,0,-0.0237841377924098,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382114904379285,0,0,0,0.292282917611289,0.143067636187445,0,0,0.0928141284384093,0,0,0,0.0950243900848572,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120249978667145,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.164667001202601,0,0,-0.0799794627192082,-0.0724677184072471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343285861133694,-0.0440491495714856,0,0,0,0,0,0,0.227601208369885,0,0,0.0583061015420659,0,0,0,0.279196154389837,0,0,0
X601229.CH.EQUITY,0.0536549850931468,0,0,0,0,0,0,0.104848809349114,0.00589995347439095,0,0,0.164926287465579,0.287586778960333,0.0218913020229934,0,0,0,0,0,0,0,0,0,0,0.283711240539025,0,0,0,0,0.151213817283647,0,0,0,0,0,0,0,0,0,0,-0.00667051103517727,0,0,0,0,0,0,0.080536130704625,0,0
X1299.HK.EQUITY,-0.0314631201149921,-0.0626832729360645,-0.0765833580832171,0,0,0,0,0.312826435494164,0,0,0,0,0,0,0,0,0,0.212615505768067,0.120171939360091,0,0.135122676031965,0,0,0,0,0.197828803513267,0,0,0,0,0,0,0,0,0,0,0,0,-0.213322622569327,0,0,8.67361737988404e-19,0,0,0,0,0.106955273632649,0,0,0
X002142.CH.EQUITY,0.090366069789683,0,0,0,0,0.0509261418307615,0,0,0,0,0.436862910196126,0.0578128663506036,0,0,0,0,0,0.195080647580433,0,0,0,0.0938455745923101,0,0,0,0,0,0,0,0.0256598679939571,0,0,0,0,0,0,0,0,0,0.114929022276478,0,0,0,0,0,0,0,0,-0.0483451811671704,0
X601916.CH.Equity,-0.0954098717027177,0,0,0,0.350111328160753,0,-0.0582761851626061,0.046044014254224,-0.0132655959506374,0,0,0.126124650346315,0,0.426513702387068,0,0,0,0,0,0,0,0,0,0,0,0.235706520803676,0,0,0,0,-0.0239554395707791,0,0,0,0,0.0444564822691492,0.206580099123467,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,-0.0670290095569175,-0.0302546848989023,0,0,0,0,0,0.0510228935377329,0,0.106409282498117,0,0,0,0.13745868408993,0,0.0561050236420539,0,0,0,0.0287608596947301,0,0,0,0.0706620326320923,0.113108909773832,0,-0.0674572897421401,0,0.0393405598266558,0,0,0,0.392280972937872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0.293816294317283,0,0,0,-3.46944695195361e-18,0,0,-0.310794824774915,0,0,0,0.0926979885381523,-0.0633105332806836,0,0,0,0,0,0,0,0,0,0,0.426343296337675,0.159508692470471,-0.0950043920203899,0,0,0,0,0,0,-0.0452448935556652,0,0,0,0,0.69519270581846,0,0,0,-0.109825157279767,0
X601009.CH.EQUITY,0,0,0.056276454422416,0,0,-0.139581086951485,0,0,-0.024716867939114,0,0,0,0,-0.296406246206641,0,0,0,0,0,0,0,0,0,0,0,0,-0.236626722733671,0,0,0,0,0.484571076059501,0.126434140402124,0.156847124267524,0,0,0,0,0,0,0,0,0.315546447605789,0,0,0,0.277022190055351,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221579778426539,0,0,0.0323533629781729,0,0,0,0.0933905200419443,0,0,0.289106420392291,0.0812564742670495,0,0,0,0,0.0547817612708822,0,0.108693387029012,0,0,0,0,0,0.13324682290719,0,0,0,0,0.0239338825256938,0
X11.HK.EQUITY,0.0384649529537016,0,0,0,0.41544455634686,0,0,0,0,-0.0519303230076817,0,0,0,0,0,0.263408668983266,0,0,0.444324247894564,0,0,0.191313005508421,0,0.00480773896534601,0.0977237748270949,-0.0994963882787361,0,0.0357262526339869,0.0789886141498841,0,0,0,0,0,0,0,0,-0.0629326220855453,0,0,0,0,0,0,0,0,-0.0474747916455526,0,0,0
X2881.TT.EQUITY,0,-0.0542288955663414,3.46944695195361e-18,0,0.221427194086218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129460755945225,-0.0262210904584427,0,0,-0.18624865605689,0,0.260252375407355,-0.0163142971915646,0.344080846433686,0,0,0,0,0,0,0,0,0,0,-0.127265244458018,0,-0.14782219281536,0,0,0,0,0.0884244288782143,0,0.101223606394979,0
X600926.CH.EQUITY,0.0888440429883463,0,0,0,0,0.0506905391174929,0.164279193981135,0,-0.0882050975819779,0,0.000343140150192301,0.0199438250764462,0,0,0,0,0,0,0,0,0.485336188549798,0,0,0.206177463182012,0.019509359404083,0,-0.0614538707708982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,-0.0730957812843416,0,0,0,0,0.171797148752656,0,0,0,0,0,0,0,0,-6.93889390390723e-18,-0.198334037368663,0,0,0.0575975112402898,0,0,0,0.23361913339452,-0.107124832622659,0.204467349197498,0.0224396296305938,0.112674775609109,0,0,0,0.183782189678534,0,0,0,0,0,0,0,0.316416671598827,0,0,0,0.149550294043218,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197503959353848,-0.00708836925651111,0.313939977982056,0,0.0415265102176215,0,0,0,0,0,0.0993759296058668,0,0,0,0,0.121110734151416,0,0,0,0,0,0,0,0,0.0578144617458777,-0.00336090891799011,0,0,0,0,0.159356140957115,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0444397746981849,0.0979985550070102,0,3.46944695195361e-18,0.174428549378324,0,0,0,0,0.0467435549948468,0,0,0,0.17754250016776,0.222050770773945,-3.46944695195361e-18,0,0,0,0.0832111879437375,0,0,0.0992496201772308,0,0,0.0774815018551993,0.056137058241196,0,-0.107678346032304,0,0,0,-0.198627245954342,0,0,0,0,8.67361737988404e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0312829069659302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752868420894509,0,0,0.222805798235476,0,-0.0363797752283339,0,0,-0.080121973758075,0,0,0,-0.0298668721671006,0,0.434286193659451,0.234637092614007,0.0598550956977286,0,0
X5880.TT.EQUITY,0.0367541371425564,0,0.167535075574284,0,-0.034997935264738,0,0,0,0,0,0,0,0,0,0,0,0,-0.235372022495324,0,0,0.0117019429555564,0,0,0,0.242055396987782,0,0,0,0,0,0,0.0513628318610923,-0.0842559190884018,0,0.297413099679069,0,0,0,0,0,0,0.0193890043926257,0.263453927017609,0,0,0,0,0,0.202218222284277,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.192031951831277,0,0,0,0,0,0,0,0.0578303416001574,0.26953287368204,0,0,0.0828551653293664,0,0,-0.307332380111091,0,0,0,0.16465969823198,-0.0219268467461568,0,0,0,0,0,0,0,0,-0.0326762086896188,0,0,0,0.472461931469292,0.395443489352144,0,0,0,0,0,0.114941840376747
X2892.TT.EQUITY,-0.0410542806209612,-0.328278351279185,0,0,-0.0502990630291343,0,0,0,0,0,0,0.175360456778298,0,0,0.260888710135742,0,0,0,0,0,0.0512930967204992,0,-0.383864259708031,0,0,0,0,-0.309422036155954,0,0,0,0,0,0,-0.0994382613830492,0,0.00278993241202899,0.2942641774617,0,0,0,0,0.178351557430556,0,-3.46944695195361e-18,0,0,0,0,0.278410325011927
X601838.CH.EQUITY,0,0,0.240264212745794,0,0,0,0.047960089540609,0,0,0,0,0,0,-0.0511006231788862,0,0,0,0,0,0,0,0,0,0.360323432200589,0,0,0,0,0,0,-0.0183726403581173,0.142416483153735,0,0,0,0,0,0,0,0,0,-0.109621820839397,0,0,0,0,0,0,-0.0221841666692593,0
X2888.TT.EQUITY,0,0,0,0,0.00288766170070177,0,0,0,0.0874148686002662,0,0,-0.112239025564695,0,0,0,0,0,0,0,0,0,0,0.0117442745275223,-0.0316848624977021,0.130141987252929,0,0,0,0.200459447904773,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.106647100247564,0,0.312762187134161,0,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,0,0,0,0.0346607417677914,0.0287831022482493,0,0.0387439692357715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331089443660416,0,0.0130999645867302,0.0780269875068156,0,0,0,0,0,0,0,0,0.0454918660157159,0,0,-0.120902011311945,0.0625971880727905,0,0,0,0,0,0.244742288109316,0,0,0
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.135751256469537,0,0,0,0,0.0893305493201968,0,0,0,0,0,0,-0.0204134173777669,0,0,0,0,-0.0593877650726365,0,0,0,0.375045583830134,0.0767430925622274,0,0,0,0,0,0.184935536111975,0.0870333498341655,0,0,0,0,0.378617912947677
X2884.TT.EQUITY,0,0,0,0,0,0,-0.127916023490831,0,-0.0914363040366313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560672113624946,0,0,0,0,0,0,-0.0164189088632128,0,0,0,0,0,0,0.071932261193665,0,0.138542948926551,0.00973110786017069,0,0.282721695755178,0,0.265907999436415,0,0,0,0.297529695941916,0.0202784049164906
X2883.TT.EQUITY,0,0,-0.106083119670256,0,-0.154912065364841,0,0,0,0,0,0,0,0,0.26855881756258,0,0,0,0,0,0,0,0,0,0,0,0,0.116872592897572,0,0,0,0,-0.0114162321559266,0,0.0618095012987518,0,0,-0.0517739181768992,0,0.146950307961538,0,0.679688714237068,0,0,0.0320659560130238,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,-0.0383307944065662,0,0,0,0.128504054347748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558002616473023,0,-0.148582052601714,0,0,0,0,0,0.288631264552681,0,0,0,0,0,0.218227198945706,0,0,-0.0966719534205614,0,0,0.422072457307255,0,-0.0838682807571875
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0106852622509145,0,0.141064331474684,0,0,0,0,0,0,0.0107726058786027,0,0,0,0,0,0,0.0117792853461307,0,0,0.0261164804758056,0,0,0,0,0,-0.0125878617860435,0,0,0,0,0,0,0,0,0,0,0.874634331589848,0.0981131121635031,-0.0229351187154319
X601211.CH.EQUITY,0.0943434136586999,0,0,0.150682467558071,-0.0884964328066918,0,0.0308447368197318,0,0,0,0,0,0.00773236489248895,0,0,0,0,0,-0.0461466274201974,0,0.0414794074942675,0,0,0,0,0,0,0,0,0,0.0841642038634141,0,0.072006259989627,0,0,0.242706245442085,0,0,-0.0386665965422036,0,0,0,0,0,0,0.341075231926789,0.268113955610223,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,0.0112618480919003,0,0,0,0,0,0,0,0,0,0,0,-0.0955147411722064,0,0,0,0,0,0.166215087166476,0,0,0.500847243249901,0,0.364386533582027,0,0.0500599968810417,0,0,0,0,0,0,-0.007419717211845,0,0.0296800759873361,0,0,0,0,0.0352349388552765,0,0,0,0,0
X2801.TT.EQUITY,0,0,-0.0679708660172779,-0.10325600651277,0,0,0,0.0333964198704274,0.101271332869065,0,0,0,0,0,-0.05661455588502,-0.000890101570177092,0,0,0,0,0,0,0,0,0,0,0.00573630432587283,0.0975698549500703,0.148440007381074,0,0,0,0.0370581218679371,0,0,0,0,0.417077790898754,0,0,0,0,0.356504386353008,0,0,0,0,0,0,0
