,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.331366172371691,0.131761689418394,0,0.0850013161366673,0,0,0.0120934399363011,0,0.0993656999521376,0,0,-0.437917900561921,0,0,0,0,0,0.948522970264279,0,0,0,0.00132652578976367,0,0,0.038182891632153,0,0,0.0936849157756479,0,0,0,0,0,0,0,-0.107598688803511,-0.0577174949224506,0,0.0338134937974614,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0173149951680597,0.0562777069096421,0,0.0603283946473324,0,0,0,0,0,0,0,0,0,0,0,0.00509524401205855,0,0,0,0,0,0,0,0,0,-0.0178257527472674,0,-0.179900142723403,0,0.170193723490127,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.156524006486887,0,0,0,0,0,0,0.0893738891155475,0,0,0,0,0,0,0,0,0.137742748676101,0,0,0.048323511520085,0,0,0,0,0,0,0.0322997116803657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137228631193531,0,0,0
X601988.CH.EQUITY,0,0,0.163432530129021,0,0.0967543817534935,0.0235224430889647,0.0584494968596515,0,0,0,0.152721586584149,0,0,0,0,0.438260390121137,0,0,0,-0.0590129721210511,0,0,0,0.132283814894492,0,0,0,0,0,0,0,0,0.0328629733844732,0,0,0.173738109873852,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0.194054402741583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982606532228237,0,0.0183516097550802,0,0.127250802440128,0,0.0404200959502818,0.0350333902125483,6.93889390390723e-18,0.495227977663079,0,0,0,0,0,0,0.0509424332503327,0,0,0,0,0.059398318122791,0,0,-0.0232281752824717,0,0,0,0,0
X601658.CH.Equity,0,0,0.0195544556722485,0,0,0,0,-6.93889390390723e-18,0.17462258898416,0.394840732622808,0.0828682797002798,0,0,0,0,0,0,0,0,-0.0973630371764582,-0.556252166643023,0,0,0,0,0.0109620629805849,-0.183405144835818,0.094288812745102,0,0.0870080392546579,0,0,0,0,0,0,-0.151325208631966,0.0855213125063717,0,0,0,0,0,0.00190915157430044,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.0581064402030505,0,0,0,0,0.287706717139707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064484963933123,0.0101591290866768,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.0307260196260813,0,0,0,0.299964166039461,0,0,0,0,0,0,0.0811773320621604,0,0,0,0.112775788697989,0,0,0,0,0,0,0.295850043427288,0,0.0359546386435329,0.0637149776608463,0,0,0.0998331783019794,0,0,0,0,0,0,0,0,0.122955674907856,0,0,0,-0.132781711528703,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.0798471280840252,0.0505098234912588,0,0,2.77555756156289e-17,0,0,-0.105679617100513,0,0,0,0.123985347594389,0,0,0.129987755054153,0,0,0,0.0544866191971983,0,0.170727559037776,0,0.111135486577788,0,0,0,0,0,0.0930344677509633,0,0.45091106375277,0,0,-0.00435551063386485,0,0,-0.112323384991299,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0341449062740722,1.73472347597681e-18,0.00882315737003015,0,0,0,0,0,0,0,0.0557673444816,0,0,0.0424555087200479,0,0,0.252041857777259,0,0,0,0,0.146638407519534,0.070064319278918,0,0,0,0.0579735302709735,0,0.0545699028897896,0,0,0,0,0,0,0,0.0388931320480975,0,0,0,0.0607709828168318,0,0,0
