,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.676729109112235,0,0,0,0,0,0.0118886708060759,0,0.0388125297714511,0,0,0,0,0,0,0,0,0,0.20728804149954,0,0,0,0,-2.16840434497101e-19,0,0,0.0164310037736796,0,0,0,0,0,0,0,0,0,0,0.0211357935601798
X601166.CH.EQUITY,0,0,0,0,0,0,0.328041293207206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155706341677916,0,0,0,0,0,0.0575962699417135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.389693224217584,0,0.0782265405833239
X600000.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.158576123697375,0,0,0,0.0228493328138116,0,0,0,0,0,0,0.0412267063637186,0,0,0,0,0,0,0,0,0.0296509437283668,0,0.22837558808321,0,0,0.358023769332581,0.0619269804495797,0,0,0,0,0,0,0,0.0908550162272157,0,0.0589626072631419,0,0,0
X388.HK.EQUITY,0,0,0,0.0394967639703599,0.0935834302760541,0.0771878281693256,0,0.158100988888045,0,0.0485358821769494,0,0,0,0,0.171161733942426,8.67361737988404e-19,0,-0.143866019159242,0.324689296662043,0,0,0,0,0,0,0,0,0,0,0.14864512531772,0,0,0,0,0,0,0,0,0.09446172700213,0,0,0,0,0,0,0,0,0,0,0.120650986475659
X000001.CH.EQUITY,0,0,0,0,0,0,0.119251315335421,0,0,0,0,0.0646798584158673,0.0320661772406438,0.102214429656966,0,0,0,0.114848147988268,0,0,0,0.104654947267469,0,0,0.242627811523539,0,0.152187943566566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133915378748103,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.240732551583819,0,0,0,0,0,0,0,0,0,0,0.542706781474341,0,0,0,0,0,0,0,0,0.0718519859946651,0,0,0,0,0.0176414431306148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.204266067185364,0.00732388780626015,0,0,0,0.117115236516635,0.108785602173951,0,0,0.102073612110577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00753668451072165,0,0,0,0,0,0,0,0,-0.0678010764142162,0,0,0,0,0.466924716897163,0,0,0.0896709981110278,0,0,0
X601319.CH.EQUITY,0,0,0.053042440545885,0,0,0,0,0,0,0,0,0,0,0,0.119818822015908,0,0,0,0,0,0,0,0,0.1582407290257,0,0,0,0,0,0,0,0.262136511800657,0,0,0,0,0,0,0,0,0,0.296175584101225,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0.0382356673426557,0,0.157591076209473,0,0,0,0,0,0.0194781574311649,0,0.0185404117862657,0,0,0.516992190306754,0,0,0,0,0,0,0.1007860144907,0,0,0,0,0,0,0,0.0446238243479201,0,0,0,0,0,0,0.137927200524536,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.00640249023924656,0,0,0,0,0,0,0,0,0,0,0.0349914040104721,0,0,0,0,0,0,0,0,0,0,0,0,0.141089705058486,0,0.503617136663447,0.0591733601065246,0,0,0,0,0,0,0,0.124671017832987,0,0,0,0,0,0,0.0183190104462436,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0399997488693683,0.0795359197582272,0,0,0,0,0,0,0,0.372000372833241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0936978139063304,0,0,0,0,0,0,0.109689730579436,0,0,0.187901945455927,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,0.0765264816562351,0,0,0,0,0.0440162080859248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710930406239935,0,0.030794129202844,0,0.119578717273866,0,0,0.023913691779875,0,0,0,0.356371272131911,0,-0.0321858351672804,0,0,0,0,0.116530315748817,0,0,0.053104405950126,0,0,0.151112484199702,0
X267.HK.EQUITY,0,0,0,0,0.391978158434923,0,0,0.0872989760779895,0,0,0.24523413738527,0,0,0,0,0.0864333073852242,0,0,0.0284814829035779,0,0.0486215585505669,0,0,-0.053710568002102,0,0,0,0,0,0.00346627514513308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1111870257392
X601066.CH.EQUITY,-0.0581909225649756,0,0,0,0,0,0,0,0.123428896452795,0,0,0,0,0,0,0,0,-0.079817210633935,0,0,0,0,-0.0137281279897849,0,0,0,0.0434916034295738,0,0,0,0,0,0,0,0,0,0,0,0.0178170663083946,0,0.521134034634546,0,0,0.249073814443079,0,0,0,-0.1621591012403,0.273727512907976,0
X601818.CH.EQUITY,0,0,0,0.0536599105063577,0,0,0,0,0,0,0,0.0859197617356103,0.192073404393569,0,0.251910582531496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191002796753724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.205357591260703,0.164273429204076,0.11541990033421
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0901580380645238,0,0,0,0,0,0,0,0.00196146102369708,0.125659506559715,0,0,0,0,0,0,0.262166027473847,0,0,0.239140105397181,0,0.0207181515785256,0,0,0,0.0662356407151453,0,0,0,0.0766485879445709,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.229336447946283,0,0,0,0,0.35289468184611,-0.0125055650010574,0,0,0,0,0,0.00467213416459766,0,0,0,0,0,-0.0180147338042545,0,0,0,-0.0452214237348454,0,-0.117230059075489,0,0,0,0,0,0.660662344135589,0,0,-0.0938506288467085,0,0,0,0,0,0,0,0,-0.0286806755695077,0,0,-0.309575596537195,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400385421163739,0,0,0,0,0.151552198411602,0,0,0,0,0,0,0.00151443217483995,0,0.238901244454375,0,0,0,0,0,0,0.15896880339428,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.104246215712112,0.021912748492737,0,0.0278661266942506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236320391646594,0,0.14349710498129,0,0,0,0,0,0,0,0,0.201431718059013,0,0,0,0.11440522420444,0,0,0.132415039676748,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0.0115330262422168,0,0,-0.00524250448034591,0,0.324822845753248,0,0,0,0.137992395949393,0,0.0191132474815765,0.0652802744065,0,0,-0.15334842294599,0,0,0,0,0,0,0,0,0,0,0,0.268686111635337,0,0,0,-0.00940590697455765,0,0.117728395579699,0,0,0,0,0.148944296621986,0,0,0,0.0289098795167004,0
X601229.CH.EQUITY,0,0,0.152560845017072,0,0,0,0,0,0,0.0208307339582448,0.0308282616433112,0.410644200479661,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0.265574152336896,0,0,0,0,0,0,0,0.0708184533372887,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0
X601336.CH.EQUITY,0,0.0182792661700497,0,0,0,0,0,0,0,0,0.123302542192253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0734718590741493,0.18680158025548,0,0.196641506171019,0,0,0,0,0,0,0.310351298374712,0,0,0,0
X601169.CH.EQUITY,0.159376212067293,0,0,0,0.0100637550127068,0,0,0,0,0,0.181289029057501,0,0.278483599205584,0,0.0358888727781845,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108359680508112,0,0.0831417558131899,0,0,0,0,0,0,0,0,0,0.0939618749681194,0.0490580000847428,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0.0570596547686874,0,0,0,0,0,0.120111932438898,0.043552259343214,-0.0697902709063381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00213069974234124,0,0,0.209345522272934,0,0,0.221403956426256,0,0,0,0,0,0,0,0.158526013650829,0,0,0,0,0.0896521356046517,0,0.106641306665434,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0105625794115745,0,0,0,0,0,0,0,0,0,0.0903928582437576,0,0,0,0.0304487859836269,0,0,0,0.248014107230069,0.174728794350206,0,0,0,0,0,0,0,0.0190219941082082,0,0,0,0.313326250278486,0,0.0799700878503534,0,-0.00352773748593353,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.372842361162672,0,0,0,0.0287151468599584,0,0.0166055349587315,0,0,0.161870196086622,0,0,0,0,0,0.0512461330190391,0,0,0,0,0.184714256958854,0,0,0,0,0,0,0,0,0,0.0457774682301671,0,0,0,0,0.0738402685759762,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.093838036959968,0,0,0,0,0,0,0.0813481500330875,0,0,0,0,0,0.0217981597535892,0,0.0824104214979098,0.419243020354688,0,0.0319167814925443,0,0,0,0.13816204794416,0,0,0,0,0,0,0,0,0.0882670182776888,0,0,0,0,0.0881638829529837,0
X2891.TT.EQUITY,0,0,0.473443532985217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0400623847506341,0,0,0.0805076202048608,0,0,0,0,0,0,0,0,0,0,0,0,0.137969386365384,0,0,0,-0.114851062182726,0.241410160347744,0,0,0,-0.117506737317363,0.0896867018151292
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305561109650621,0,0,0,0,0,0,0,0,0,0.0353403228248135,0,0.0209890349892643,0,0.0123452511223131,0.561566959703724,0,0,0.164940366971328,0,-0.134438748300758,0,0,0.0851229400065292,0,0,0,0.044884208313933,0,0,0.00568994609414522,0,0,0,1.73472347597681e-18,0.0361692125285761,0
X2886.TT.EQUITY,0,0,0,0,0.343860670117274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776481976865881,0,-0.0440581547287772,0,0,0,0,0,0,0,0,0.174920545092865,-0.227015096077843,0,0,0,0,0,0,0,0.449934391797234,0,0.383630360743586,-0.101343029063927,0,-0.292635601650886,-0.266438719865316,0.044562842867477
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425878302962631,0,0,0,0,0.0532171135546573,0,0,0,0,0,0.149745338941008,0,0.0689045684387937,0,0.0673756899488337,0,0,0,0,0.0981124493704802,0,0.328152577050474,0,0.0479024063741899,0.120885934103421,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0359896488170027,0,-0.0191970470247692,0,0,0,0,0,0,0,0.00555242058821095,0,0.216828008393329,0,0,0,0.113846478089869,0,0,0.0447113952273053,0,0,0,0.179040286213874,0,0,0,0,0,0.420071808741623,0,0,0,0,0,0.0394323261829538,0,0,0,0.0421831585366271,0,0,0
X601916.CH.Equity,-0.118020877883628,0,0,0,0,0,-0.258739900487266,0,0,0.0452485338652922,0,0,0,0,0,0.0822228950366918,0,0,3.46944695195361e-18,0,0,0.818316601291252,0,0,0,0,0.0426595244161943,0,0,0,0,0,0,0.144496453084287,0.0272879602208837,0.118108130368978,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.206514955715974,0,0,0,0,0,0,0.352515648615512,0,0,0,0.0682528985854241,0,0,0,0.257321502649001,0,0,0,0.156817779485487,0,0,-0.0130912350180494,0,0,0,0,0,0,-0.298339884407543,0,0,0,0,0,0,0,0,0,0,-0.12838473211332,0,0,0,0.258098349482542,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.127676860869169,0,0,0,0,0.0543973082771514,0,-0.0917562528232045,0,0,0,0,0,0,-0.146026820176267,0,0.277335261318078,0,0,0,0,0,0,0,0,0,0,0,0,0.158995558447807,0,0.45065968003146,0,0,0,0,0,0,0.175819756909616,0,0,0
X600919.CH.EQUITY,0,0,0.130721999769619,0,0,0,0,0,0,0,0.509256450571919,0.0879722903854007,0.0438494545927161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152245464181193
X2892.TT.EQUITY,0,0,0,0,0,0,0.0138843404212703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.339171584781955,0,0,0,0,0.129626846860445,0,0,0,0.0965994018863312,0,0,0,0,0,0,0.15415342174749,-0.322668129126779,0,0,0.185864990286055,0.563902159773047
X601009.CH.EQUITY,0,0,0,0.081607469494687,0,0,0,0,0,0,0,0.0424976538830976,-8.67361737988404e-19,0.0985745045141432,0,0,0,0,0,0,0,0,0,0,0.188725945299852,0,0,0,0,0,0.066279961178727,0,0.263962701246822,0,0,0.147018578577454,0,0.0296689929936771,0,0,0.0742778800588683,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.338906622975898,0,-0.248684906261075,0,0,0,0,0,0,0,0.241544832546964,0,0,0,0,0,0.0410654304149391,0,0.346317266053982,0,0,0,0,0,0,0,0,0,0,0.118833023360189,0,0,0,0,0,0,0.0398524454822832,-0.229454331363056,0,0,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,-0.062046625312384,0,0,0,0,0.159772988703846,0,0,0,0,0,0,0,0,0.128779676139414,-0.0116656814675004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372643410604083,0,0.562636495249252,0,0.0738196941528036,0,0,0
