,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X601009.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.271607055644564,0,0,0,0,0,0,0,0,0,-0.00361754817572033,0,0,0,0,0,0,0,0.322279125736033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0248369539748455,0,0,0,0,0.103607438863189,0,0,0,0.346045086929036
X601328.CH.EQUITY,0,0,0,0,0,0.117219815090598,0,0,0,0,0,0,0.256143638575202,0,0,0,0,0,0,0.0452384352115322,0.283625281545491,0,0.0527482485176809,0,0,0,0,0,0,0,0,0,0,0,0,0.165824675023476,0,0,0,0,0.0126861965912623,0,0,0,0,0,0,0,0,0.0712776727782606
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.447697717095821,0,0,0.122520837938718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102925619045163,0,0,0.0982383017527352,0,0,0,0,0,0,0,0,0.054261303847363,0,0,0,0,0.0550672678795002,0.0387134793109626
X388.HK.EQUITY,0,0,0,0,0,0.0897628175127907,0,0,0,0,0,0,0,0,0.212937338799312,0,0,0,0,0.176749366599365,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.233330795101776,0,0,0,0,0,0,0,0.00272574440180934,0
X000001.CH.EQUITY,0,0.0432654100357876,0,0,0,0,0.0681821453120491,0,0,0,0.231408476767981,0,0,0.119333853480797,0,0.105206012343816,0,0,0,0,0,0.205989887617979,0,0,0,0,0,0,0.192015503036686,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.0781707574152059,0,0,0.0176676331286952,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0.0475665320156816,0,0,0,0,0,0,0,0,0,0,0,0.212675701274706,0,0,0,0,0,0,0,0,0.148222294183262,0,0,0,0,-0.246578236398907,0.609439255530828,0,0,0,0,0,0,0,0,0,0.0951113019066415,0.0355896788854561,0,0,0,0.00132469485534477,0,0.0363252684935304,0,-0.128831217291487,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0117956830988888,0,0,0,0,0,0,0,0.0535821870517636,0,0,0,0,0.00459924601992521,0.361687095910752,0.0114340378754962,0,0,0,0.0993352956611617,0,0,0.081283703436087,0,0,0.179456462644535,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0518336346859764,0.300111614074113,0,0,0,0,0,0,0.0496031640023955,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162882857973124,0,0,0,0,0,0,0,0.0939294847212996,0,0,0.0257033584537961,0,0,0,0,0.15743014220261,0,0.116708286701827,0,0,0,0.0167092896305795,0,0,0
X11.HK.EQUITY,0,0,0,0.0148067687562196,0,0,0,0.388108386618291,0,0,0,0,0,0.023945860887819,0,0,0,0,0,0.522480440426557,0,0,0,0.0590476665819216,0,0,0,0,-0.0977280196413377,0,0,0,-0.0939886218924216,0,0,-1.73472347597681e-18,0,0,-0.0239550033623082,0,0,0,0,0,0,0,0,0.169046152353315,0,0.034278425601315
X2388.HK.EQUITY,0,0,0.0369193621371393,0,0.063141834169583,0,0,0,0,0,0,0.0749849924772653,0,0,0,0,0,0,0.427153011337261,0,0,0,0.219998553284934,-0.0293494412463708,0,0,0,0,0,0,0,0,0.0248106310191174,0,0,0,0.0465347374740262,0,0,0,0.0561914503358019,0,0,0,0,0,0,0,0.0665839747024475,0
X600016.CH.EQUITY,0,0,0.117942625401841,0,0,0,0,0,0,0,0,0.20698133188808,0.0513028887409216,0,0,0,0,0,0,0.00536811677572239,0,0,0.0754790068717735,0,0,0,0.026877636845074,0,0,0,0,0,0.0435753755902979,0,0,0.168219913557541,0.109715562887798,0,0,0,0,0,0,0.0243935257705895,0,0,0.182546408839475,0,0,0
X601998.CH.EQUITY,0,0.0394015374184186,0,0,0,0,0,0,0,0,0,0.0605476590163991,0,0,0,0,0,0,0,0,0,0,0,0,0.191211919418294,0,0,0,0.0630758166970863,0.0733699151890533,0,0,0,0,0,0,0.295820926800542,0,0,-3.46944695195361e-18,0,0,0,0.178064611729963,0.13967374708864,0,0,0,0.00419441409393983,0
X267.HK.EQUITY,0,0,0,0,0.187741146336217,0.0309036239590258,0,0.0556158143252489,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.153495509300909,0,0.186387574424874,0,0,0,0,0.079513639381606,0,0,0,0,-0.0265104876749766,0,0.181979774973578,0,0,0,0,0,0,0,0,0.107255861984228,0.075140702131948,0,0,0,0,0,0,0
X601066.CH.EQUITY,-0.0201021633455518,0,0,0,0,0,0,0,0.0733589023463344,0,0,0,0,0,-0.0150052411844485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.088213132209848,0.595089642776528,0,0,-0.0194636155817971,0,0.231938814476738,0,0.228468271926666,-0.0422157088611114,0,0,-0.0207283096884768,0
X601818.CH.EQUITY,0,0,0,0.0504038139020388,0,0,0,0,0,0,0,0.0519609441046801,0,0,0.0957351475231972,0,0,0,0,0,0,0.261689431821766,0,0,0,0,0,0,0.0223080552663213,0,0,0,0,-0.0979739277073326,0,0,0.0456465243822208,0,0,0,0,0,0,0,0.11729219399604,0,0,0,0,0.36318718616604
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211762111955061,0,0,0,0,0,0,0,0,0,0.0775182975985588,0,0,0,0,0.116441632060017,0,0,0.157245234863812,0,0,0.157558202177733,0,0,0,0,0.00898709376414947,0,0,0,0,0,0,0.169778144765728
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256056172055241,0,0,0,0,0,0,0.0562921309766008,0,0,0.266187097192858,0,0,0.187369444581538,-4.33680868994202e-19,0.0546646018787916,0,0,0,0.116006250725855,0,0,0,0.0675267188244407,0,0,0,0.0371897701236501,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160664143604353,0.417634533343683,0,0,0,0.0035671739692049,0,0,0,0.168598892079547,0,0,0.187128182825634,0,0,0,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.243586419950434,0,0,0,0,0.360317391080403,-0.0137615612499304,0,0,-2.77555756156289e-17,0,0,0.00356187527231065,0,0,0,0,0,0,0,0,0,-0.0316329639141236,0,-0.19893410406817,0,0,0,0.655685188377489,0.0220127031641164,0,0,-0.10190314219538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.320206000514115,0.0200710613370324
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0998060826067134,0,0,0,0,0,0,0,0,0,0,0,0,0.0447468635029003,0,0.25605930990429,0.0510028374323527,0,0,0,0.123224325926086,0,0,0.00849012869275454,0,0.00590050442402377,0,0,0,0,0,0,0,0,0,0.214916735009632,0.0998205107583249,0,0
X300059.CH.EQUITY,-0.0914683464538568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141418139008601,0,0,0,0,0,0,0,0.0240928318903886,0,0,0.0224871373204438,0.0572967929688973,0.124816648100365,0,0,0,0,0,0,0,0.215093270169521,0,0,0,0,0,0,0.00940518634787369,0,0,0.338387112303169,0,0
X601229.CH.EQUITY,0,0,0.388130077725062,0.036573671818776,0,0,0,0,0,0.0723471091594117,0,0,0.12013114961813,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0879145415360961,0,0,0,0,0,0.0785708590879705,0,0,0,0,0,0,-0.0461856244374207,0,0.0784463905700804,0,0,0,0,0,0.167512323488854
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0682189740795502,0,0,0,0,0,0,0,0,0.1919451716917,0,0,0,0,0,0,0,0,0.0686124938292662,0,0,0,0,0,0,0,0,0,0.422926131672708,0,-0.0816774448545527,0,0,0,0.106064211845284,0.327040789897805,0,-0.0877464516942254,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00851612001588282,0,0,0,0,0,0.216814402933483,0.263377028695076,0,0,0,0,0,0,1.38777878078145e-17,0.0293768196710132,0,0.330222358610444,0,0,0,0,0,0.0643786827944881,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0.0583223290208362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00317900565771207,0.0957491052630303,0,0.355779694058793,0,0,0,0.0713212337970002,0,0,0,0.0566789465492158,0,0,0,0.0277681943637303,0,0,0.0209641782378798,0,0.0463489498562604,0,0,0.299637411472679,0,0
X601169.CH.EQUITY,0.118125405672712,0,0,0,0.0185598250392409,0,0,0,0,0,0,0.308413415975484,0,0,0,0,0,0,0,0,0.137923654613664,0,0,0,0.0460835146646348,0,0,0.0498644525087097,0,0,0,0,0,0,0.0209941778230768,0,0.123539858970341,0.185179007326282,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0354468032598154,0,0,0,0,0,0,0.00710298729997527,-3.46944695195361e-18,0,0.46880117128986,0,0,0,0,0,0,0,0,0.0883630605543567,0,0,0.0469913187245325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220134592998325,0,0,0,0.0576278792525153,0,0,0,0,0,0.0462915632206316
X000776.CH.EQUITY,0,0,0,0,-0.0812537592967978,0,0,-0.0149764204347347,0,0,0,0,0,0,0,0,0.161662451518338,0,0,0,0,0,0,0.0791485303892516,0,0,0,0.131210344674093,0,0,0,0,0,0.181383075348186,0,0.0645175638940404,0,0,0,0,0,0,0,0,0.0417461210412084,0,0.200979674068663,0.220664201880622,0,0
X2881.TT.EQUITY,0,0,0.16751711963353,0,0,0,0,0.0502492253550013,0,-0.0566331444242116,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752753718791814,0,0,0,0,0,0,0,0,0.344016587441428,0,0,0,0,0,0,0,0.152404144296246,0,0,0.103836434516684,0,0.104258990344973,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.00217234855267751,0,0,0,0,0,0,0,0.0150281135905283,0.200734945159861,0,0,0,0,0,0,0.070499344962835,0,0,0,0,0.0938117567311724,0,0.0851969317662809,0,0,0,0.500177235440819,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0177676292516411,0,0,0,0.0426642311057621,0,0
X2891.TT.EQUITY,0,0,0.369572653876105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100377567488659,0,0,0,0,0,0,-0.0195680909104586,0.0578326354687343,0,0,0,0,0,0,0,0,0,0.298074521012991,0,0,-0.149237647066588,0.220540024586016,0,0,0.0915560983782471,0
X2886.TT.EQUITY,0.181743702726442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18061523496572,0,0,0,0,0,0,0,0,0,0,-0.0296401188028166,0,0,0,0,0,0,0.320247397659178,0,0,0,0,0.318923381519459,-0.0941877915257158,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.186952005608753,0,0,0,0,-0.0619701792068792,0.275916708112596,0,0,-0.160597786977964,0,0,0,0,0.262506493276313,0,0,0,0,0.137472858519993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156025878023566,0,0,0,0,0,0,0,0,0.657056405404395,0,0
X601916.CH.Equity,-0.224624125310535,0,0,0,0,0,-0.379087126110927,0,0,0,0,0,0,0,0.205090676387376,0,0,0,0,0,0,0.787730753417583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0934958175943163,0,0.305313419725233,0,-0.0572464108422681,0,0,0,0,0,0,0.111030810544357,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0.27684770468443,0,-0.45545616369783,0,0,0,-0.128287000547865,0,0,0,0,0,0,0,0,0,0.11998065917618,0.0278134603967417,0,0,0,0,0,0.298873146393123,0,0.163530408084476,0,0,0,0,0,0,0,0,0,0.121766549209379,0,0,0,0.115454155009461,0.298381685141585,-0.235153744666232,0
X2884.TT.EQUITY,0,1.73472347597681e-18,-1.73472347597681e-18,0,0,0,0,0,0.160440038036048,0.0209763386382669,0,0,0,0,0,0,0,0,-0.0365243350239751,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137322381318679,0,0,0,0,0,0,0,0,0.471919290968165,0,0,0,0,0,0,0.245855371012027,0
X600919.CH.EQUITY,0,0,0.251881198700072,0,0,0,0,-0.148865760567078,0,0.14560272124831,0,0.270982114765252,0.251221715139959,-0.00628268581739898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149667472991598,0,0.0703053875930384,0,0,0,0,0,0,0,0,0.0262438756210978,0,0,0,0,0.0560766451236724,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0656227953536191,0,0,0,0,0.0474976885312577,0,0,0.105734099274076,0,-0.0237541345215292,0.159212493441983,0.405537755908359,0,0,0,0,0,0,0,0.198328474238454,0.0212865740297198,0.0895040813660431,-0.0497431724942873,0,0,0.0805979343795877,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417074195752614,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00392218632598695,0,0,0,0,0.15753279626448,0,0,0,0,0.161942811360125,0.190062293221215,0,0,0,0,0,0,0.236755841227732,0,0,0,0
X601009.CH.EQUITY,0,0,0.0135563379763291,0.063991131783825,0,0,0,0,0,0.0145422470681889,0.153238076626436,0.281811179087163,0,0,0,0,0,0,0,0,0,0,0,0,0.126875090330717,0,0,0,0,0,0.0759084646076739,0,0,0,0,0.0679204279440646,0.114173783669894,0,0,0,0.0402792722455832,0,0.021649537493176,0,0,0,0,0,0,0
