,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X2886.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X601901.CH.EQUITY,X600061.CH.EQUITY
X601398.CH.EQUITY,0,0.489481479676963,0,0.0942846140885086,0.0320964978657471,0,0.0529075226676861,0,0,0,0,0,0,0.0425688883020192,0.0334819206347374,0,0.0672518114574142,0,0,0,0,0.074662173866481,0,0.0127898540760035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0270126590496145,0,0
X601939.CH.EQUITY,0.437707899780711,0,0,0.246726456593773,0.0275584970163573,0,0,0,0,0.0301340059518911,0,0,0,0,0,0,0,0,0,0,0,0,0.163185560363833,-0.00862720793709968,0,0,0,0,0,0.0311682789450388,0,0,0,0,0,0,0,0,0,0,0.0385777966866336,0,0,1.73472347597681e-18,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0703108659368477,0,0,0.120887246935833,0,0,0,0,0.257616723848158,0,0.00956017897592161,0,0,0,0,0,0.150082622887201,0,0,0,0,0,0.256955136969507,0,0,0,0.0819158205672845,0,0,0.0267540306322306,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.412958403164718,0.0206950952643233,0.046682761417557,0,0,0.0395493778373585,0,0,0,0.0932675347367971,0,0,0,0,0.148457260148618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757015413840559,0,0,0,0,0,0,0,-0.041434047005009,0,0,0,0,0.055662635993345,0,0,0,0
X5.HK.EQUITY,0,0.370967394556318,0,0,0,0,0,0,0,0,0,0,0,0.161799419757233,-0.141378980769177,0.112302499744158,0,0,0,0,0,0,0,0,0,0,0,0.214497894141982,0,0,0,0,0,0,0,0,0,0,0.468872082533833,0.108037506911797,0,0,0,0.0809343325657731,-1.01473546164333,0,0.251226851846707,0
X601988.CH.EQUITY,0,0,0,0.11586489612978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187730556518122,0,0,0,0.113620554895896,0,0.00322199503522593,0,0,0.151654620544627,0.0120817076059272,0.116455495058051,0,0,0,0.0280442564031381,-1.0842021724855e-19,0,0,0,0,0,0.141608477240714,0,0,0,0.00564348713523349,0,0
X600036.CH.EQUITY,0.0817011889909692,0,0.0497898868373304,0,-0.0392480760388268,0,0,0.0454287371842418,0,0,0.092696771675808,0,0.169736411289704,-0.0106045930243455,0,-0.0613337749422093,0.10430171683694,0,0,0,0,0.401941476726903,0,0,0,0.105145877995141,0,0.0682509105263542,0,0,0,0,0.0632930404489523,0,0,0,-0.109429916691872,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.0429123503374394,0,0.290226184933272,0,0,0,0,0,0,0.250528645005864,-0.113684542329496,0.101746615204389,-0.0854328345959532,0,0,0,0,0,0,-0.0232831309535496,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0408263808371392,0,0,0,0.255996528836337,0,-0.13025314672483,0,-0.201703498353522,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.0809961098300993,0,0.0370646342567524,0,0,0,0,0,0,0.0251623321173947,0.150130675909622,0,0,0.0313228745590199,0,-0.157999068904984,0,0,0,0,0.154722760156494,0.27554261877891,0,0,0,-0.018036830567667,0,0.10663944708899,0.143462146215352,0,0,0,0,0,0,0,0,0,0,0,0,0.0367981789793953,0,0,0,0
X601328.CH.EQUITY,0,0,0.215670268570928,0,0.042270432370933,0,0,0.00734582623336854,0,0,0,0,0.0330829380875688,0,0,0,0.0311471483907078,0.00955995520083191,0.253630048194276,0,0,0,0.0410386211089792,0,0,0,0,0,0.138727284600599,0.235262058745159,0,0,0,0,0,0,0,0,0,0,0.0272705019940573,0,0,0,0,0,0,-0.0143666281769271
X601166.CH.EQUITY,0,0.160367586468517,0.070112811708703,0,0,3.46944695195361e-18,0.144306143687707,0.00805737327964038,0.116286864068387,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.266057935844551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759190101767248,0,0,-0.0102916234770431,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,-0.0884749336912402,0,0,0,0,-0.27562949267459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.698666473856107,0,0,0,0,0,0,0,0,0,0,0,0.0511090143658381,0,0,0.0540229746814716,0,0.296530101488518,0,0,0,0.256632880578355
X600000.CH.EQUITY,0,0,0,0,0,0,0.186231682650311,0.0720213908867729,0,0.15713851814515,0.0344414536776534,0,0,0,0,0,0,0,0,0.0321558437813578,0,0.0658809964806213,0,0.139722285725967,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.139864138741425,0,0,0,0,0,0,0,0,0.0360194268256789,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.113771494916575,0,0,0.0873410578308001,0,-0.1581488516087,0,0,0,0,0.127646054718714,0.191021540903701,0.221839393123969,0.117807535038528,0,0,0,0,-0.0480466003625699,0,0,0,0,0,0,0,0,0,0.061642878365514,-0.016040647125571,0,0,0,0,-0.15714631983174,0,0.143397235183889,0,0.197672372069184,0,0,0,0,0.346070707225709
X601601.CH.EQUITY,0.114187482687532,0,0.234698369381813,0,0,0,0.0123739683787463,0,0,0,0,0,0,0,0,0,0.090976900406528,0,0,0,0,0,0,0.0965144159638062,0,0,0,0,0,0,0,0,0,0,0,0.226574521264622,0,0,0,0,0,0,-0.00501339747422484,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.200737677169091,0,0,0.0356311477730655,0,0,0,0,-0.0758743260247985,0,0,0,0,0.0299602996605333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397736402883909,0,0.0429132619949662,0,-0.000967205034657765,0.139395513544012,0,0,0.0733083533795628,0,0,0,4.33680868994202e-19,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0496128311097705,0,0.226113899621503,0,0,-0.0418063051177324,0,0.184778731061017,0.174228544103837,0,0,0.0142965316232933,0,0,0,0,0,0,0,0,-0.0337397512203821,0,0,0.0378395150066151,0,0,0,-0.0674599172516469,0,0,0,0.05804141435074,0,0,0,0,0,0,0,0.163974515357075,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,-0.334906167869913,0,0,0.0500345519916238,-0.205572795435966,0.196255594316689,0,0.468216670946383,0,0,0,0,0,0.464411493895786,0,-0.235542872278209,0,0,0,0,0,0,0,0,0,0,0,0,0.281914156562795,0,-0.126345532529195,0,0,0,0,0.28970464387097,0,0,0,0
X601998.CH.EQUITY,0,-3.46944695195361e-18,0,0,0,0,0.0327729408522674,0,0,0.246414870201361,0,-0.0102536452460124,0,0,0,0,0,0,0,0.258170403499815,0,0,0,0,0,0,0,0,0,0,0.248179088738319,0,0,0,0,0,0,0,0,0,0.0364674662173736,0,0,0,0,0.0169611944278134,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.186844775432684,0,0,3.46944695195361e-18,0.289353519917178,0.160673010212498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463352672702937,3.46944695195361e-18,0.0349955945488827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129056625552807,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0854060597500267,0,0,0,0,0,0,0,0,0,0,0,0,0.00515286940531299,0.440359968376685,0,0,0,0,0,0.0911964258071426,0.0129862367130187,0,0.103060615149639,0,0,0.19702997676828,0.0989866416454962,0,0.00815447428554665,0,0,-0.0606025575321201,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.127685418504682,0.136275447153984,0,0.232318527230547,0.0708707136201001,0,0.0536224999869023,0,0,0,0,0.0478626919462261,0,0.0152146990632248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451117128310718,0,0,0,0,0,0,0,1.0842021724855e-19,0,0
X601818.CH.EQUITY,0.199364670957664,0,0,0,-0.0413087390763103,0,0.152097445768921,0,0.152449826307006,0.276640776448187,0,0,0,0,-1.38777878078145e-17,0,0,0,0.105025878219444,0,0,0,0,0.0881192716098607,0,0,0,0,0.0505638753727779,0,0,0,-0.138852929197898,0,0,-0.105294115148114,0,0,0.111444716563407,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.0489308160157672,0,0,0,0,0.16543470505541,0,0.656563180676608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219224156211867,0,0.222527412814513,0,0,0,-0.0397393794434734,0,0.00303558822343502,0,-0.221159395329525,0
X601211.CH.EQUITY,0.0507843627876412,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0784662181429689,0,0,0,0,0,0.117964399505183,0,0,-0.095883780419995,0,0,0,0.162662439917418,0,0,0,0.0649070533833131,0,0.0850540235718229,0,0.346766414544225,0.115663804323428,0,0.0214095954050765,0,0,0.0568988983230017,0,0,0,0,0.0732538552690688,0
X601688.CH.EQUITY,0.0284637410025132,0,0,0,0,0,0,0.0111388516657228,0.0291533385554511,0.0482614582600921,0,0,0,0.0746948052900102,0,0.0470829978122709,0,0,0,0,0.460866247659037,0,0,0,0,0,0,0,0,0,0,0.0160008565217129,0,0,0,0.219800825459893,0,0,0,0,0,0,0,0,0,0,0.0782050087590501,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.459562771338307,0,0,0,0,0,0,0,0,0,0,0.0241135827119829,0,0,0,0,0,0.158178149123605,0,0,0,0,0,0,0,0.202954574261119,0,0,0.148428234233598,-0.0376892148114555,0,-0.261236945527375,0,0,0,0,0
X600837.CH.EQUITY,0,0,0.0690776387989995,0,0,0,0,0,0,0,0,0,0,0,0.0872824821762997,0,0,0,0,0,0.10633702174429,0,0,0,0,0,0,0,0,0,0,0.0619356982940115,0,-8.67361737988404e-19,0,0.069258613535687,0.155446407289413,0,0,0,-0.0478749673253531,-0.0549260401240955,0,0,0.348423506194835,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.233338733707417,0,0,0,0,0.128928757993873,0,0,0,0,0,0,0,0.119152885130679,0,0.218037176927573,0,0,0,0,0,-6.93889390390723e-18,0.106448778951365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177973731342132,0
X601169.CH.EQUITY,0,0,0,0,0,0.249471040121917,0.154688095299892,0,0.0441034741620552,-3.46944695195361e-18,0,0,0,0,0,0,0.0501680459093148,0,0.0395115180477867,0,0,0,0,0.00193556864762252,0,0,0,0,0,0,0,0,0,0,0.266768184642139,0,0,0.040825403447825,0,0,0,0,0,0,0.0471479368659086,0,0,0
X600015.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0.316759711560535,0,0,0.0170339477587563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196606624926488,0,0.124621961333388,0,0,0,0,0,0,0,0,0,0.289062730946229,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592659909783783,-0.0521229890291208,0,0,0,0.1302241428111,0,0,0,0.257629705995189,0.0793076652372334,0,0,0,0,0,0,0,0,0.358764642386897,0,0,0,0,0,0,0,0,0,0.125319508119267,0,0,0.0442452235543184
X2882.TT.EQUITY,0,0,0.237100730124995,-0.0748001973075198,0.0780949550285457,0,0,-0.0398084550960573,0.527172299665465,0,0,0,0,0,0,0,0,-0.165694897712168,0,0,0,0,-0.299226164984208,0,0,-0.323875267938846,0,0,0,0,0,0,0,0,0,0,0.0888647172980288,0,0,0.8102691967854,0.160796797536262,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0.0173948550336089,0,0.0378597682978385,0,0,0,0,-0.0010144694039473,0,0.000540651747765413,0,0,0,0,0,0,0,0,0,0.131230265941335,-0.0759778048523666,0,0,0,0.207503237506953,0,0,0,0,0,0,0,0,0,0,0,0,0.458674231066004,0.15539079750985,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.146992847544537,0,0,0,0,0,0,0,0.308042082453198,0,0,0,0,0,0,0,0,0,0.0315392696548902,0.140132326369563,0,0,0,0.107939249531678,0,0,0.254823255348433,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0483797858999512,0,-0.0420989100994641,0.0327495408273908,0,0,0,0,0,0.381384862620159,0,0,0,0.159540801421947,0,0,0.0448849131330056,0,0,0,0.100320152698817,0,0,0.193872103147484,0,0.0604538141270126,0,0,-0.0310900956011019,-0.0122482258157403,0,0,0,0.117334591126612,0,0,0
X002736.CH.EQUITY,0,0,-0.0683739264194332,0,0,0,0,-0.0942489162632799,0,0,0,0.119315388695014,0,0,0,0,0,1.73472347597681e-18,0,0,0.127613538084588,0,0,0,0.0838410935951736,0,0,0.419380898219585,0,0,0,0,0,0,0,0,0,0.121274375932036,0,-0.0389405181379405,0,0.0445904035665861,0,0,0.235747638972082,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0336648051100261,0,0,0,0,0,0.0653738362352366,0,0,0.109932822221491,0,0,0,0.698224304082824,0,0.0380775184503205,0,0,0,0,-0.11682559380588,0,0,0,0,0,0,0,0,0,0,0.0529991677209367,0,0,0,-0.00365875546691274,-0.0143368736683203,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341354467306472,0,0,0,0,0,0,0.278742773128312,0,0.0178020476558064,0,0,0,0,0.207508859984814,0,0,0.162698919998483,0,0,0,0,0,0,0.0194344396818412,0.103104954011662,0.0332438313091117,0.0742012002436081
X2881.TT.EQUITY,0,0,0,0,0,0,-0.140254268020374,0,0,1.73472347597681e-18,0,0,0,-0.0448927640726985,0,-0.0153124304265079,-0.0130228211042611,0.216443452205986,0,0,-0.200159141620462,0,0,0,0,0,0.265573008623433,0,0,0,0,0,0.523151052431343,0,-0.0235846962642847,0,0,0,0,0,0,0,0.277182668420138,-0.022993926433977,0,0.152724994308923,0,0
X2891.TT.EQUITY,0,0,-0.102997352695677,0,0,0,0,0,0,0,0,0,0,0,0,0.0533737159976343,0.371539984156728,0.0365023889915559,0,0,0,0,0,0,0,0,0,-0.0381296262487403,0,0,0,0,0.270662372607761,0,0,0,0,0,0,0.207288402796492,0,0,0.0503342137182714,0,0,0,0,-0.0359999948268167
X600919.CH.EQUITY,0,0,0,0,0,0.192807400455084,0,0,0.0029187033323463,0,0,0.106146388054636,0,-0.0216725208642696,0,0,0.0431272316505059,0,0,0,0,0,0.0894253194650556,0,0.259295064340598,0,0,0,0,0,0.306645371496308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.0735621688416387,0,0,0,0,0,0.0521470132312902,0,0,0,0.0121028957760959,0,0,0,0,0,0,0,0,-0.141891490121349,0,0,0,0,0,0,0,0,0,0.181276649148617,-0.147316369898945,0,0.440331906754328,0,0,0,0,0,0.0131421304399409,0.124031355694316,0.0439464010518773
X601009.CH.EQUITY,0,0.00546100280012969,0,0.038589497423178,0,0,0,0,0,0,0.30675388610112,0,0,0,0,0,0,0.335095784895581,0,0,0,0,0,0,0,0,0,0,0,0.280856945698629,0,0,-0.0138170915936761,0.0046973344297083,0,0,0,0,0,0,0,0.0288998545341959,0,0,0,0,0,0
