,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X601788.CH.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY
X002142.CH.EQUITY,0,0,0,0,-0.0294918800794303,0,0.491774780104956,0,0,0.0760644276716708,0,0,0,0,0,0,0,0.124745412911671,0,0.223302884484264,0,0,0,0,-0.112253242859048,0,0,0,0,0,0,0,-0.253952878752925,0,0,0,0,0,0.176787099981642,0,0,0,0.292060798589585,0,0,0,0,0,0.0878364383763463,0
X601688.CH.EQUITY,0.0327141193486104,0,0,0,0,0,0,0.0107526734907941,0,0,0,0.174468889586366,0,0,0,0,0,0,0,0,0,0,-0.0151697535058232,0,0,0,0,0,0,0.138234965079177,0,0.40330077629762,0,0,0.00294879634211037,0.0701096480978473,0,0.193448464122577,0.0521564321461504,0,0,0,0,0,-0.0498383455946033,0,-0.0565563073397073,0,0,0.0955667019568539
X600999.CH.EQUITY,0,0,0,0,-0.0739785011649822,0,0,0,-0.108697342590866,0,0,0,0,0.158356189174714,0,0,0,0,-0.240750939830208,0.0969299743834237,0,0,0,0,0,0,0.0223976635526364,0,0,0,0,0,0,-0.0828073319002001,0,0.0522224263923286,0,-4.33680868994202e-19,0,0,6.93889390390723e-18,0,0.130177618725722,0,0,-3.46944695195361e-18,0,0.539873868751579,0,0.287025640209885
X601211.CH.EQUITY,0,0,0,0,0.0291630772684568,0,0,0.000623014331340291,0,0,0,0,0.0587647381163885,0,0,0,0.0831155518516608,0,0,0,0,0.0688728362597808,0,0,0.0234223779767442,0,0,0.483425974251718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549799204528752,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0.129008627798139,0,0,0,0,0,0.00602006685799641,0,0,0,0,0,0,0,0,0,0,0.371300369043438,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0951607229686329,0,0,0,0,0.145607632739752,0,0,0.0944727148246591,0,0,0.0328776576441466,0.00546636436386821
X600837.CH.EQUITY,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.00402390197994161,0,0.227988908607474,0,0.00543430461519994,0,0,0,0,0,0,0,0,0,0.126095128169241,0,0,0,0.310149011444563,0,0,0,0,0,0,0.0155161771221122,0,0,0.0896013074828426,0,0,0.180685620504959,0,0,0,0,0.0182213231579542,0,0,0,0.077573102632696
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140207861219779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277828926023455,0,0,0.058921065234139,0,0,0,0,0,0.041146613509703,0,0.0548471779838905,0,0,0,0.143834753195933,0,0,0.216100632706238
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.0992756869278456,0.298478072503293,0,0,0,0,0.158568173196318,0,0,0,0.137030912133533,0.0993582603309013,0,0,0,0,0,0,-0.1579064664151,0,0,0,0,-0.0482671785938178,0,0.171256845733933,0,0,-0.323545580727692,0,-0.123768077937409,0,0,0,0.693006155964096,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010177703140594,-0.194636415140058,0.376211427055968,0,0,0.0979432886898914,0,0,0,0,0,0,0,0.0579592492952973,0,0,0,0.0928185501595442,0,0,0.0793659622298879,0,0,0,0
X601229.CH.EQUITY,0.611900137972419,0,0.424405148620531,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.119449289819902,0,0,0,0,0,0,0,0,-0.145087360250501,0,0,0.0151116957360295,0,0,0.0297241409271476,0,0,0,0.105829721262302,0,0,0,0,0,0,0,0.0963277935846174,0,0,0,-0.570040323288895,-0.0581831696223203,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.0909229649858566,0,-0.0519401662741707,0,0.026493023669265,0,0.238935221401508,0,0,0.175665492334949,0,0,0,0,0,0,0,0,0,0,0,0.0135753416622236,0,0,0.327900587793342,0,0,0,0,-0.0271706604604895,0,0,0,0,0,0,0.0105475029897888,0.058121707502985,0,0,0.083131664759541,0,0,0,0.102657678192237
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.470056923258248,0,0,0.173200359323004,0,0,0,0,0,0,-0.0313614559041761,0.117399809772418,0.028492685814252,0.161497018689711,0,0.0511642799473498,0.00325567203480613,0,0,0.0951488765216168,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182406398931046
X2886.TT.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0267226116917759,-0.132228352713443,0,0.016532251212483,0,0,0.35455213705791,0,0,0,0,0,-0.23209931415801,0.198605775110949,0.123994164970117,0,0,0,0,0,0,0.303402049625304,0,0,0.195999960857057,0,0,0,0.176009924608052,0
X601169.CH.EQUITY,0,0,0,0,0,0.832006978295992,0,0.007259039503427,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0326617242784437,0,0,0.0218692346932564,0,-0.0374714127137014,0.0260112956744922,-0.100936329221698,0,0,0,0,0,0,0,0.00432768236652306,0.123610705514894,-0.0672287470938706,0,0,0,0,0,-0.0516236116612732,0,0,0.0379747192022473,0,0
X601881.CH.EQUITY,0,0,0,0,-1.38777878078145e-17,0.0851619487731899,0,0,-0.0471748251695708,0.00880934036026637,0,0.132373516422606,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147277166473323,0,0,0,0,0.357997858077121,0,0,0,0,0,0.0070541446309014,0,0,0.0240914389193802,0,0,0,0,0.195792256605067,0,0,0.219752034964092
X2881.TT.EQUITY,0.110731713270108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0384290019587814,0,0,0,0,0,0.0283497941511699,-0.11955069747126,0,0,0,0,0,0,0,0.719559496199399,0,0,0,0,0,0,0,0,0.0438317412794265,0,0.0549996774369156,0.175235871724214,0,0,0,0
X601788.CH.EQUITY,0,-0.142834125607281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0524351024474302,0,-0.152882114108694,0,0,0,0,0,0,0,0.100414444249727,0,0,0.799971894528143,0.185255485401813,0,0,0,0,0,0,0.134708053903365,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,-0.00662795013890465,0,0.00678208263241644,0.00445782580335599,0,0,0,-0.186477421998643,0.0576363721988523,-0.00967702993182521,0.133587782281728,0,0,0,0,0,0,0,0.0837723717859861,0,0,0,0,0,-0.0933108098828531,0.177376491894238,0,0,0.0858880644825791,0,0,0,0.00988428665165306,0,0,0,0,0,0,0,0,0,0.657710214238356,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.139627596370586,0,-0.139298308315575,0,0,0,0,0,0,0.584082632411047,0,0,0,0.322021073417302,0.261503145742148,0,0,0,0,0,0,0,0,0,0,-0.148279005205686,0,0,0.579151335520312,0,0,0,0,0,0,0,0,0,-0.0280307661904459,-0.267961048622951
X601696.CH.Equity,0,0,0,0,0,0,0,-0.0364965528835511,0,-0.0417510911692276,0,0,0,0,0,0,0,0,0,0.135125394161746,0.131070099919153,0,0,0,0,0,0,0,0.12001237168891,0,0,0,0,0,0.195593365682657,0,0,0,0,0.1068320760698,0,0,0.0885356772230942,0,0,0,0,0.039188574360722,0,0.235740952370817
X601916.CH.Equity,0,0,0,0.59220496121686,0,0,0,0,0,0.0521912493964875,0.322016198558792,0,0,0,0,0,0.0865545073026333,0,0,0,0,0,0,0,-0.200011968218987,0,0,0,0,0,0,0,0.0534635424708649,-0.0922995378107885,0,0,0.0442373891798773,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.004660062306519,0,0,0,0,0,0,0.0764437115223469,0,0,0,0,0,-0.0736418662069561,0,0,0,0,-0.0238195963561883,0,0,-0.0190907245168008,0,-0.0477037217880267,0.52334881462499,0,0,0,1.0272220374245,-0.319053968034461,0,0,-0.100678529501536,0,0,0,0,0,0,0,0,0,-0.293027196246595,0,-0.027551056434422,0.0537427962844072,0,0,0,0
X601009.CH.EQUITY,0,0.0980200521932477,0,0,0,0,0,0.053416774374746,0,-0.159903799558009,0.031165812799565,0,0,0,0,0,0,0.0267317662430693,0,0,0,0,0,0.0187939072161213,-0.117332470342631,0,0,0,0,0,0,0,-0.0194100290152678,0,0,0.00748769495700033,0,0,0.020406860955106,0,-0.0158934089464826,0,-1.73472347597681e-18,0.895549704336555,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146823157546326,0,0,0,0,0,0,0.201845450450788,0,0.0766368065066041,0,0.0522432080465322,0.0797617924012348,0,0.265159266741448,-0.0765655899974657,0,0,0,0.109211632014926,0,0,0,0,0,0,0.0814744179365212,0,0,0,0,0,0.102313994565565,0,0,0,0
