,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.307562284541709,0,0,0.0527495037118294,0.0476073552527791,0,0,0,0,0.0296872369211408,0,0.0899758251541365,0,0.289863969876051,0,0,0,0,0,0,0.0386000211070511,0,0,0,0,0,0,0,0,0,0,0.121621693957431,0,0,0,0,0,0,0,0.00203572245427354,0,0,0.045174711192611,0,0,0,0,0,0
X601939.CH.EQUITY,0.102526703227828,0,0.122134473662118,0.0491361516244766,0,0,0,0,0,0.262605725487389,0,0,0.0606410226878947,0,0,0,0,0,0.0767118670100495,0.0430802962434852,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0894064584221188,0,0.224256461908648,0,0,0.0220421953897072,0.112181047812918,0,0.107057883068802,0,0,0,0.152571732983365,0,0,0,3.46944695195361e-18,0.0315257869314838,0,0,0,0,0,0,0.0422912394096055,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0271334768378609,0,0,0,0,0,0,0,0,0.0603840698246588,0,0,0
X601988.CH.EQUITY,0.107207406880188,0.178996719141805,0.378706457872291,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0.0555146746373495,0,0,0,0,0.0058165689307089,0,0,0.158508356099761,0.0287451579018936,0,0,0,0.0476634091075863,0,0,0,0,-1.0842021724855e-19,0.132774265624016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.179649617655281,0,0,0,0,0,0,0,0,0.063983632073435,0,0,0,0,0,0,0,-0.0404039634869459,0,0,0.53387906181821,0,0,0,0.108373308519486,0,-0.0465236608894308,0,0,0.393626618823365,0,0,0,0,-0.0891232481397216,0,0,0,0,0
X601658.CH.Equity,0,0,0.348583994836077,0,0,0,0.0229733589144073,0,0,0.0332266027083532,0.116390861747646,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132096913361512,0,-0.0176082372231714,0,0.0443442793587813,0,0,0,0.126910000051717,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.262029720182139,0,0,0,0,0,0,0,0,0,0,0,0.101963605680832,0,0,0,0,-1.0842021724855e-19,0,0,0.168198139248908,0.0825049794426805,0,0,0,0,0,0,0,0,0,0,0,0,0.0100024121598461,0,0,0,0,0,0.0457073562190873,0,0,0,0,0,0,0.0106890316923305,0,0
X601318.CH.EQUITY,0,0,0,0,0.0158163879619087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264780725151666,0,0,0,0.0382446715044355,0.095359386772739,0,0,0,0,0,0,0,0,0.0608127879108535,0,0,0,0,0,0,0,0,0,0,0,0,0.108819664172212,0.0471007980468813,0,0,0.11363262360312
X600036.CH.EQUITY,0,0,0,0,0.10842666249452,0,0,0,0,0,-0.047420073868417,0,0,0,0,0,0.734937448428598,0,0,0,0,0,0.0293880254922865,0,0.19940223723874,0,0,0,0,0,0,0.122742647534836,0,0,0.128992528649019,0,0,0,0,0,0,0,0,-0.31695691392762,0,0,0.0476478729780549,0,0,0
X601166.CH.EQUITY,0,0.128511980918305,0,0,0,0,0.0234382598441844,0,0.0618638583797149,0,0,0.097220751572241,0.0507433023630246,0,0,0,0,0,0.0494635458518117,0,0,0,0,0,0,0,0,0.0355590671439477,0,0,0,0,0,0.176300264757268,0,0,0,0,0,0,0,0,0.043446432633008,0,0,0,0,0,0.0518918746502468,0
