,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601901.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X601998.CH.EQUITY,0,0,0,0,0.318105348173218,0,0,0,0,0,0,0,0,0,0.201554195041895,0,0.282501842873958,0.0810239185896401,0,0,0,0,0,0.0493353438520652,0,0,0,0,0,0,0,0,0,0,0,0,0.159687190345889,0,0,0,0,0,0,0,0,0,0,0.0567472247465602,0,0
X600016.CH.EQUITY,0,0,0.0968992217924598,0,0,0,0,0,0,0,0,-0.140378775461743,0,0,0.151495656419806,0,0.0457245737942054,0,0.0537496816739598,-0.0532792528647078,0,0,0,0,0,0.0158806722332412,0,0.847335002136686,0.00249324517983529,0,0,0,0,0.060000706779577,-0.0188727489586354,0,0.214343656862663,0,0,0,0,-0.196980772386351,0,0,0,0.140215829597522,0,0,-0.318030628125191,0
X11.HK.EQUITY,0,0,0,0,0.0275042214794393,0,0,0.247128606269336,0.377119455985845,0,1.73472347597681e-18,-0.0798364918907105,0,0,0,0,0,0,0,0,-0.0656654759141987,0.172609825562044,0,0,0,0,0,0,0,0,0.0771339584047598,0,0,0,0,0,0,0,0,0,0,0,0.247926532582192,0,0,0,0,0.107634765994164,0,0
X601818.CH.EQUITY,0,0.0172379710327612,0,0,0.137712646479572,0,0,0,0,0.351228917608083,0,0.081050877303139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172418214004072,0,0,0,0,0.069661356737043,0,0,0,0.0690569773836244,0,0,0,0.00309141470451497,0,0,0,0,0.0625876533766046,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.214496199599362,0.14495609324872,0,0,0,0.0375762439985068,0,0,0,0,0,0.0742523167275795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35598216258288,0,-0.0743779296571152,0,0,0,0,0,0,0,0,0.303487618636532,0,0.124773710079693,0
X601688.CH.EQUITY,0,0,0,-0.0925158920670511,0,0,0,-0.0221097575927392,0,0,0,-0.0129298916972241,0,0.148024819944602,0,0,0.0335693796153547,0,0,0.084426914593728,0,0,0,0.258803720724733,0,0,0.0594261290410991,0,0.375852912356726,0.148538799636741,0,0,0,0,0,0,-0.00158579350566529,0,0,0,0,0,-0.1814902953123,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0.081539833354791,0,0,0.078019634112871,0,0,0,0,0,0,0.237342658033332,0.144749923204458,0.0315216873760137,0,0,0,0,0,0,0,0.09590162110575,0,0.0112672727849763,0,0.122366947214602,0,0,0,0,0,0,0.0657140885603897,0,0,0,0,0,0,0,0,0,0,0,0,0.101757277441897,0,-0.0278937036714259
X601336.CH.EQUITY,0,0,0,0,0,0.612018106397792,0,0,0,0,0,0,0,0.291634961359156,0,0,0,0,0.0454815286104675,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.149091511046028,0,0,-0.0299690719968346,0.00266162568930269,0,0,0,0,0,0,0,-0.0364719020442759,0.0595676589503624,0,-0.14737945764955,-0.0518443201229686,0.169517105122294,0,0
X267.HK.EQUITY,0.163779582545259,0,0,0,0,0,0.178423454185663,0,0,0,0.0196611365753947,0,0,0,0,0,0,0.230244738818457,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0906028619239027,0,0,0,0,0,0,0,0,0,0,0.171433791767866,0,0,0,0,0,0,0,0.0771369612664823,0,0,-0.0449646861921444,0
X600837.CH.EQUITY,0,0.0316738900192908,0,0,0,0.0720942481762748,0.0969965700535555,0,0,0,0,0,0,8.67361737988404e-19,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.254847834118649,0,0.147219202578091,0,0,0,0,0,0.00519643946855781,0,0,0.182096034542883,0.120927044678696,0,0,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,-0.066486300966892,0,-0.311967011982918,0,0.0396267846668647,0,0,0,0,0,0.013127574168572,0,0,0,0,-0.0216500741395535,0,0,0,0,0,0,0,0,0,0,0,0,0.766344724352388,0,0,0,0,0,0,0,0,0,0,0,0,0.202941204238499,0,0.0408169072203623
X2882.TT.EQUITY,0,0,0,0.109354369839905,0,0,0,0,0.0492570273655122,0.0574176254473603,0.0927081455512431,0,0,0,0.0969631863680001,0,0,0,0,0,0,0.0919539961770755,0,0,0.0344556384493485,0,0,-0.0978085792058592,0.0163812405982797,0,0,0,0,0,0,0,0,0.209106707024423,0,0,0,0,0.219196304660527,0,0.348102061860128,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,-0.0396904529261875,0.106396250244668,0,0,0,0,0,0,0,0,0,0,0,-0.110316189272687,0.0859467987881568,0.0057753572194967,0,0,0,0,0,0,0.265032950902955,0.0917118340993739,0,0,0,0.120089005995103,0,0,0,0,0,0,0.279247527031272,0,0.042995884779023,0,0.0432030366847911,0,0,0,0.166872680224151,0.219588102123811,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0666624226339118,0,0,0,0,0,0.135960609580706,0,0,0.407669699857466,0,0,0,0,0,0,0.0805763101106577,0,0.284096051193947,0,-0.0194167443975102,0.00862077247192958,0,-0.0816038963448807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,-0.0758578664782739,0,0,0.0631239587658079,0,-0.304960644068647,0,0,0,0,-0.0281439585760594,0,0,0,0,0,0,0,0,0,0.0140238796335867,0,0.175976460692942,-0.0301088717245584,0,0.00982489118003169,0.122551105909259,0,0,0,0,0,0,0,0.110201031118247,0,0,0,0.0701170518052255,0,0.422758859194552,0.43675554636366,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0653258630587847,0.0293259508170548,0,0,0,0.136996458825723,0,-0.122374402492677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0365166741990417,0.283573377568464,0,0,0,0,0,0,0,0,0.00923499908098856,0,0.198730754785301,0.0732638344507448,0,0,0,0.194223186253808
X600918.CH.Equity,0,0,0.0322082685119607,0,0,0,0,0,0,0,0,0,0,0.0788379596987684,0,0.0253690715112208,0,0,0,0.146480977465756,0,0,0,0.0330953996343099,0,0,0.0649889926683786,0,0.24512610927096,0,0,0,0.0603209970515528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022399573393076,0,0.256912565765271,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0397191509828514,0,0,0,0,0,0.0337692033507074,0,0,0.215975356758253,0,0,0,0,0,0,0,0.0832587818207845,0,0,0.033533014419576,0.0523910605493664,0,0,0,0,0,0,0,0.0998863513694909,0,0.269154561527,0,0,0,0.162359915132253,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0.0457389888715073,0.0303621592948872,0,0,0,0,0,0.0400688578998318,0,0.216345999625224,0,0,0,0.255154506433943,0,0,0,0.00336098739202595,0,0,0.180748261711896,0,0,0,0,0,0,0,0,0,0.103344856866128,0,0,0,0,0,0,0,0,0.0440991123806819,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0.0421559008020826,-0.00202727377421182,0.0910121236615694,0,0,0,0,0,0.352473236539611,0,0,0.145018721214707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310982390114362,0,0,0,0,1.0842021724855e-19,0,0,-2.77555756156289e-17,0.0974466920950356,0,0
X2886.TT.EQUITY,0.202614469213282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139540187267322,0,0,0,0.0631410994798764,0,0.0998374995725656,0,0,0,0,0,0,0,0.0355217495366099,0,0,0,0,0,0.506429508570108,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.0118230369624374,-0.0198833211748314,0.232616984995238,0,0.19370422998386,0.0432781422803444,0,0.0436899573856484,0.331806132750872,0,0,0,0,0,-0.0384684107522422,0.149092471257498,-0.0516275061896663,0,0,0,-1.38777878078145e-17,0,0,0,0,-0.14285304136775,0,0,0.00585069891162925,0,-0.0508080789138432,0,0,0,0,0,0,0,0,0,0,0,-0.115120375114828,0,0
X2891.TT.EQUITY,0,0.03586494146508,0,0,0,0,0,0,0,0,-0.120121098320766,0,0,0,0,0,0,0,0,-0.0435280616201123,0,0,0,0,0,0,0,-0.00256064919014021,0,0,0.192148675437216,0.237510636839443,0,0.219193461629844,0,-0.0661699458861295,0,0.0337058735710849,0,0,0,-0.0527164523835758,0.239966838488814,-0.0239540195170508,0,0,0,0,-0.118374741226201,0.204795343528263
X601009.CH.EQUITY,0.345865105372933,0.0887585146119948,0,0.292517857380087,0,0,0,0,0,-0.338645655321782,-0.130346551519658,0.0855571843395981,0.0254402157177153,0,3.46944695195361e-18,0,0.0283942724985838,0,0.0702678116907739,0,0,0,0,0,0,0.250411499429688,0,0,-0.00971979809939204,0,0,0,0,0,0,0,0.0594822330979172,0,0,0,0,0,0,0,0,0,0.107300543093457,-0.0497738237574545,0,0
X601788.CH.EQUITY,0,0,0,0,-0.036589344965229,0,0,-0.0205190036789773,0,0,0,0,0,0,0,-0.0576963385999921,0.140729355907906,0,0,6.93889390390723e-18,0,0,0,0,-0.0160217013014169,0,0.590894901137828,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.204477915919981,0,0,0.0654941788956571,0.120344834315825,0.0100505214145181,0,-0.0984959295842942,0,0,0,0,0.204731524678393,0
X601901.CH.EQUITY,0,0,-0.0191774535432485,-0.108260419791744,0,0,0,0,-0.0289865291133394,0,0,0,-0.0943328294456673,0,0,0,0,0,0,0,0,0,0.0822533158315423,0,0,0,0,0.212383438237002,0.14397175429206,0.0286232307676561,0,0,0.157218118945099,0,0.170646182821405,0,0,0,0,0,-0.0202078562305316,0.2757120454086,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0.0172608474758471,0,0,0,-0.200390897902477,-0.0132065672717058,0,0,0,0,0,0,0,0,0,0.022703254313529,0,0,0,0,0,-0.0989505782562399,0,0,0,0.327356550802205,0,0,0,0,0,0.285807715912953,0,0,0,-1.38777878078145e-17,0.0566807536987256,0,0.0250949581179268,0,0,-0.150294415686379,0.0201012828407883,0,0,0,0
X2884.TT.EQUITY,0,0.227997864852525,-0.00860432760322331,0,0,-0.131186188796959,0,0,0,-0.0953888628539982,-0.0142275557135507,0,0,0,0,0.0412016346149595,0,0,0,0,0.157745718954907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00918763478851589,0.3812878729079,0,0,-0.072300058506393,0,0,0,0.281554617152157,0,0,0,0.0694744594782486,0
