,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601696.CH.Equity,X601236.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0.0545197073071835,0,0,0,-0.0482149265316026,0.0875623837929035,0,0.245696595999959,0,0,0,0,0,0,0,0,0,0,-0.0402641905606136,0.0149166957686355,0,0,0,0,0.186335145605054,0,0,0,0.0817720990038992,0.109306772814508,0,0.0474671690417332,0.221157588840956,0,0,0,0.0300456388858564,0,0,0,0,0,0,0,0,0.104284412224629
X601166.CH.EQUITY,0,0,0,0,0,0.216864151218315,0.16875943513225,0,0,0,0.0491715545677042,0,0,0,0,0.0115543997311724,0,0,0,0.0601374868282409,0,0,0,0,0,0,0,0,0,0.00932373845540497,0,0,0,0,0,0,0,0,0,0.452900203305834,0,0,0.0283565853442966,0,0,0,0,0,0.00912621886204602,0
X601328.CH.EQUITY,0,0,0,0.0463668501724046,0,0.113243145900468,0.0204771810611416,0,0,0,0,0,0,0,0,0.0289433961217981,0,0,0,0.373430251154841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242173876550411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.133079775024282,0,0,0,0,0,0,0,0,0.0254434660411133,0,0,0,0,0,0.445935371184586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193742380596684,0,0.0385232400886759,0.356553560233333,0,-0.0248342673254256,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0876371319265429,0,0,0,0.0395077225246457,0,0,0,0,0,0,0,0.1539809130162,0,0.15960265503731,0,0.0844508045308899,0,0,0,0.0496431337646484,0.01903149816164,0,0.154486011645964,0,0,0,0,0,0.0979076357771374,0,0,0.00767383479729779,0,0,0,0,0,0,0.0738825508475731,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.389596916372088,0,0,0.00481408159443904,0.00202498317666418,0,0,0,0,0,0,0.0229918121122052,0,0,0,0.176701146875754,0,0.183659180269511,0,0,0.0566663592162985,0,0,0,0,0,0,0,0,0,0,0,0.333756965999517,0,-0.15247935622455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.107510103851544,0,0.0835101492953175,0,0,0,0,0,-0.0384910404742573,0,0,0,0,0,0,0,0.231605115948748,0,0,0.011377394518432,-0.0412215278923992,0,0,0,0,0,0.0330300112598949,0,0,0,0,0.118589105354485,0,0.0481816624143676,0,0,0.371973364074816,-0.0259004868323356,0,0,0.0155420738541368,0,0,0,0,0,0,-0.152557928683522,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181758121537077,0,0,0,0,0,0,0,0,0,0,0.241004150547263,0,0,0,0,0.00377459768176212,0,0,0,-0.244471460376351,0,0,0,0.134057942032685,-0.285439074254512,0,0,0,0,-0.0757939467559463,0.685001675573604,0,0,-0.0762589009344962,0.0545052218754398,0
X601998.CH.EQUITY,0.253906579586062,0,0,0,0,-0.101705093872117,0,0,0,0,0,0,0,0,0,0.0224122329343612,0,0,0.0916240182182084,-0.0599109482692998,0,0.0495698984152949,0,0,-0.0308746626806338,0,0,0,0,0,0,0,0,0,0,0,0,0.180802316853738,0,0.563236117459568,0,0.0364007677670228,0,-0.0454650625025134,-0.0118157701685171,0,0.0861463970951204,0.0297925596310128,0,0
X11.HK.EQUITY,-0.0814159881379585,0,0,0,0.0392205318621303,0,0,0.0856872050066076,0.326133192813746,-0.0659836502810602,0,0,0,0,0,-0.0201470538093451,0,0,0,0,0,0,0.330519540143789,0,0.0145233871441176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266238612666889,0,0,0,0,0,0,0,0,0,0.199774879879266,0
X2388.HK.EQUITY,0,0,0,0,-0.216744550532534,0,0,0.354201972018797,0,0,0,0,-0.0850278419959666,0,0,0,0,0,0,0.0221888812706254,0,0.5222523163739,0,0,0,0.176022874286041,0,0,0,0,0,0,0.16721711165395,0,0,0,0,0,0,0,0,0,0,-0.0409380826407266,-0.0587760849725363,-1.0842021724855e-19,0,0,0,0
X300059.CH.EQUITY,0,0,0,0.0188147164071884,0,0,0,0,0,0.230767645935228,0,0.0131658166310028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00259676956618284,0,0.148049933709779,0,-1.73472347597681e-18,0,0,0.0100574567512927,0,0.0376188673897553,0,0.280863778668432,0.0560852996908164,0,0,0,0,0,0,0,0,0,0.156361779117496,0
X002142.CH.EQUITY,0,0.0216907740812699,0,0,0,0.36986538874467,0,0,0,0.103264995011382,0,0,0,0,0,0,0.0525456671878914,0,0,0.122366617521547,0,0,0,0,0,-0.161083852044112,0,0,0,0.0627656861424815,0.167315917391773,0,-0.0884822584698972,0,0,0,0,0,0.312329656367695,0,0,0,0,0.0475298059457203,0.0590249859688755,0,0,0,0,0
X267.HK.EQUITY,0,0.0917703238400127,0,0,0,0,0,0,0,0.221230026687655,0,0,0,0,0,-0.0898995719217161,0,0,0,0,0,0,0.228313396000904,0,0.183032885428791,0,0.0897302887989365,0,0,0,0,0,0,0,0,0,0,0,0.133589203309246,0,0,0,0,0,0.0135712355222135,0,-0.126335307686489,0.0237221038268047,0,0.247104262124789
X601818.CH.EQUITY,0,0,0,0.233509537075832,0,0,0.0039348252119543,0,0,0,0,0,0,0,0.0371101581051924,0.0697844322941824,0,0,0,0,0,0,0,0,0,0.00492031483999411,0,0,0,0,0,0,0.0326323880216653,0,0,0.0448099704500397,0,0,0,0,0,0,0,0,0.0162496439231342,0.137180458707589,0,0,0,0.17185567866598
X601688.CH.EQUITY,0.0273093491693116,0,0,0,0.0143991759836193,0,0,0,0,0.051612186015425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0779874099461882,0.0116101716310599,0,0,0.262686734106174,0,0,0.334281112297028,0,0,0.0463098519941004,0.0789362917794736,0,0.30001559815129,0.00364819777372405,0,0,0,0.0501293534239445,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0.00429831044027682,0,0,0,0,-0.00139517307455014,0,0.033113768559612,0.176567632852402,0,0,0,0,0,0,0,0,0.136017692860435,0,0,0,0,0,0.381801283150294,0,0,0,0,0,0,0,0.00822019461559577,0,0.054208346332592,0,0,0,0,0.181903495596577,0,0,0,0,0,0.0340283198862336,0.0392295323964614
X600999.CH.EQUITY,0,-0.104269706013984,0,0,-0.189721329231923,0,0,0,-0.0784072800625484,0,0,0.0575530524803096,0,0,0,0,0,-0.101885863257339,0,0.10173482790358,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0736923076348422,0.210346525028796,0,0,-4.33680868994202e-19,0,0,0,0,0.00451218688564058,0.155633722924545,0,0,0,0.523151415988249,0.136448493751852,0.198376905945748
X601336.CH.EQUITY,0,0.0983967917252392,0,0,0.145549887192098,0,0,0,0,0,0,0,0,0,0,0,0.00811927516137625,0.0454273792488334,0,0,0,0,0,0,0,0.0536972991388011,0,0.0588173931278439,0,0,0,0,0,0,0,0.0553915134684803,0,0.176838167145491,0,0,0,0,0,0.0929630280973241,0,0,0,0,0.0480987151558626,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146004429522151,0,0,-0.132612590172131,0,0,0,0,0,0.389105153452575,0,0,0,0,0,0,0,0,0.129094706070153,0,0,0,0,0,0.0791415002347665,0,0,0,0,0,0.054761597964949,0.182400007136341
X000166.CH.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139029861819819,0,0,0,0,0,0,0,0,0.102856757983006,0.164299195999154,0,4.33680868994202e-19,0,0,0,0,0.0667201628009371,0,0,0,0,0,0,0.100117069226133,0.0730906500033975,0,0.106492426075738,0,0,0,0.190807368952124
X2882.TT.EQUITY,0.00776457115387848,0,0,0,0,0,0.018888590811654,-0.233065052344429,0.272323197731237,0,0,0.402026227026596,0,0,0,0,0.0778900976674234,0.151432451233447,0,0,0,0,0,0,0,0,-0.141194933107739,0,0,0,0,0,0,0,-0.234191590146673,0.0438250562257279,0,-0.138220441374576,0.0684548859532601,0,0.714474530763209,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0.366178590504296,0,0.299445296206577,0,0,0.0518007044720876,0,0,0.266212536511487,0,0,0,0,0,0,0.138402482921088,0,0,0,0,0,0,0,0,0,-0.176874447674132,0,0.0135182105016281,0,0,0.15615398225433,0,0,0,0,0.0472851026706982,0,0,0,0,0,0,0,0,0,-0.424742753384494,0,-0.0406789892227571,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.00487009240261246,0,0,0.0414393914794219,0,0,0,0,0,0,0,0,0,0,0,-0.231625089909499,0,0.0553923458734778,0.257835944720188,0.0611420578493572,0,0.0548048715893384,0,0,0,0.0485926424720913,0,0,0.0861952446622811,0.101632270320832,0,0.0381723613238398,0,0,0.0663052564224757,0,0,0,-0.0330042665555976,0.05861875788617,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0211303403654951,0,0,0.336172882763683,0,0.165787736470983,0,0,0,0,0,0,-0.049565253287017,0,0.188738646320816,0,0,0,6.93889390390723e-18,0,0,0,0.065051051386714,0,0,0,0,0,0,0,0.123990349965028,0,0,0.109440596624696,0,0,0,0,0,0.0222121746153391,0.0168206980384093
X000776.CH.EQUITY,0,0,0,0,0,-0.00851735378987513,0,0,0,0,0,0,0,0,0,0,0,0,0.459581707039996,0.17044646329407,0,0,0,0,-0.0322355336712381,0,0,0.120081940456739,0.0678656395756034,0.0253098464218735,0,0.137269670312605,0,0,0.109084341673957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189849626309768
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0.0319093972662991,0,0,0,0,0,0,0,0,0,0,-0.125682075431084,0.100120458126834,0,0,0.304680595642988,0,0,0,0,0,0,0,-0.25170795792567,0,0,0.173804272865519,0,0,0,0,0.225557298721165,0,0,0.048600968792405,0.386736325679816,0,0.17071201249129,0,0,0
X601169.CH.EQUITY,0,0,0,0,-0.00647551249940236,0,0.789548171585825,0.0229465396807211,0,0,0,0,0,0,0,0,0,0,0,0,0.0779897308447013,0,0,0,-0.0799992629568689,0.0472939277862662,0,0,0,-0.0661612751252207,0,0,0,0,0,8.67361737988404e-19,0.0805671094906491,0.0279704398556014,-0.00834188016587827,0,0,0,0,0,-0.017686321818696,0,0,0.0189310797639894,0,0.0172616192304415
X2881.TT.EQUITY,0.0914306632047058,-0.053258846272304,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748973861492385,-0.152337319837608,0,0,0,0,0,0,0.746570408713412,0,0,0,0,0,0,0,0,0,0.1104698269884,0.0958340196081638,0,0,-0.0627011748443602,0.120412636445287,0
X600015.CH.EQUITY,0,0,0,0,0,-0.00743831092628857,0,0,0.00596456273426518,0,0,-0.0235867862915324,0,0,0.0524931435714535,-0.0734404906055113,0,0,0.153241685477609,0,0,-0.0483405440317366,-0.0303227077581812,0,0,0,0,0,0,0,0,0,0,0,0,0.112863152425229,0,0.0469161088388918,0,0,0,0,0,0,0.0263411313178475,0,0.714841878427094,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0664284881934792,0,0,0,0,0,0.0786343281566524,0,0,0,0,0,0,0,0.0736885124729726,0,0,0,0,0,0,0.0946739889918915,0,0,0.0953094400986964,0,0.509500527276795,0,0,0,0,0,0,0.0228099270260253,0,0,0,0,0,0.0049424648023233,0,0,0,0
X601788.CH.EQUITY,0,-0.217651363414787,0,0,0,0,0,0,0.0952892499152665,0.0230450537016593,0,-0.0851399985246713,0,0,0.0169599378785325,0,0,0,0,0,0,0,0,0,-0.125603273316927,-0.0576331872604112,0,0,0,0,0,0,0,0,0.0143713340938546,0.0577245681982211,0,0.483448624430861,0.144224379908428,0,0.0674447662107103,0,0,0,0,0.275258220186759,0,-0.130568493604112,0.37369062903859,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.270826335293657,-0.0746793482438338,-0.184422814526178,0,0,0,0.858632418803458,0,0.243842148913686,0,-0.0824144344086654,0,0.0138601575178169,0,0,0,0,0,0,0,0.122521478644265,-0.250443658662616,0,0,0,0.46450856696151,0,0.26956513440919,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0.595456263607998,0,0,0,0,0,0,0.281901164617545,0,0,0,0,0,0.066554812823691,0,0.0441596154859757,0,0,0,0,0,0,-0.177644510743182,0,0,0,0,0,0,0.109872036642681,-0.0735718717765742,0,-4.33680868994202e-19,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0179928451493601,0
X601009.CH.EQUITY,0,0.0864678422243549,0,0,0,0,0,0.0589369933817443,0,-0.147672333260967,0.0350095241970996,0,0,0,0,0,0.0396004851238439,0,0,0,0,0,0,0,0,-0.116038063326805,0,0,0,-0.0061860074924368,0,0,0,0,0,0,0,0,0.0319775209140821,0,0,0.86350643750429,0,-0.0334700870378915,0,0,0,0,0,0
X2884.TT.EQUITY,0.0030828321995526,0,0,0,0,0,-0.00672746352040569,0.0965795128889875,0,0,0,-0.0455530936477612,0,0,0,0,0,-0.0483711544965007,-0.0190685245641993,0,0,-0.0612345853462391,0,0,0,0.523679613785075,0,0,0,1.04962314117392,0,-0.30088810507577,-0.171893303634483,0,0,0,0,0,0,0,0,0,0,-0.264846542498215,0,0,0,0,0.0449435884161005,0
X601696.CH.Equity,0,0,0,0,0,-0.0479626422116995,0,0,0,-0.0493856941846985,0,0,0,0,0,0,0,0,0,0.079725175447195,0,0,0,0.10909214462445,0,0,0,0,0,0.0868856553611994,0,0,0,0,0,0.18797634536375,0,0.114417658827049,0,0.149338927979205,0,0,0,0.0549559746542356,0,0,0,0.0651905216702811,0,0.144174206201488
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.158050478272444,0,0,0,0,0,0,0,0,0,0,0.0770041722910109,0.202090705804049,0,0.0497822537939109,0.0776457025442667,0.265236167265231,0,-0.0751674264980473,0,0,0.108171687524003,0,0,0,0,0,0,0.0788325921021126,0,0,0,0,0,0,0,0,0.101243892837975,0
