,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,-0.00291676061670594,-0.223787451014975,0,0,0,0,0,0.0889027456337119,0,0.0391698605728506,0,0,-0.131729048362982,-0.00818852194684071,0,0,0,0,0.970062897722238,0,0,0,0,0,0,0,0,0,0.0655507362467561,0,0,0,0,0,0,0,0,-0.263631667464179,0,0,0,0,0.1642802978896,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00872212801389824,0.147469929455178,0,0.0571127749690143,0,0,0,0,0,0,0,0,-0.0754417229582592,0,0,0,0,0.0319423119991511,0,0,0,0,0,0.00679491818189796,0,0,0,-0.162193082769582,0,0.152075917294288,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0.0969877956386475,0,0,0,0,0,0,0.0875867601136031,0,0,0,0,0,0,0,0,0.128853925413323,0,0,0.0187099493826906,0,0,0,0.163404408709927,0,0,0,0.120440954207522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0801891675611929,0,0,0.0097442403591237,0.110075101623157,0,0,0,0.0341114173110289,0,0,0,0.008394714823786,0,0,0,0,0,0,0,0,0,0.0993750065400689,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00158803310433464,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0265178478346081,0,0.0691557925112049,0,0,-0.373706890151914,0.0525561988517122,0.0153015617687989,0.0933983127064855,0.0405041041825213,0,0,0,0,0,0,0,0.00653551648643726,0,0.0559150511477531,0,0,0,0.0855228629333412,0,0,0,0,-0.00534108627748317,0.418200575230986,0,0,0,0,0,0,-0.0607336535726954,0,0,0,0.178246523632045,0,0.164061261142879,0,0,0,0,0,0
X601658.CH.Equity,0,0,0.0393767658878181,0,0,0,0,0.349548333112364,0,0.312694594002729,0,0,0,0,0,0,0,0,0,0,-0.513584639011995,0,0,0.196191242231635,0,0.0703820209721152,-0.283605642590756,0.0422901585982141,0,0,0.0858668886757792,0,0,0,0,0,-0.338973639377561,0.0633734648178561,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0560416615678051,0,0,0,0,0,0,0,0,0.11883910786319,0,0,0,0.244844696560867,0,0,0,0,0,0,-0.00458052237156907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085618665994175,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0324592894177192,0,0,0.278827825728894,0,-0.0266242636358564,0,0,0,0,0,0,0,0,0.0736021170300415,0,0,0,-0.0372997839671278,0,0,0.405961944144262,0,0.0240309841878871,0,0.104609059817624,0,0.141811274433995,1.38777878078145e-17,0,0,-0.00951163422340318,0,0,0,0,0.0945725665507494,0,0,0,-0.132258903938839,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0.0545878046800263,0,0,0,0,0,-0.0892093396974956,0,0,0.128992267100029,0.16058864092732,0,0,0.133578360548409,0,0,0,0.0653187927519433,0,0.146293358188782,0,0.206910516646781,0,0,0,0,0,0,0,0.386971517872246,0.00997304476455936,0,0,0,0,-0.035385026282429,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0727954689502104,0,0,0.126190405269106,0,0,0,0,0,0,0,0,0.101047561373409,0,-8.67361737988404e-19,0,0,0,0.0845769124832354,0,0,0.00600042596141972,0,0,0.0983691506418398,0,0,0,0,0,0.000292476204600047,0,0,0,0,0,0,0,0,0,0,0,0.227253534366149,0,0,0
X267.HK.EQUITY,0,0,0,0.180976209243367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658307573091495,0.203500866126109,0,0,0,0,0,0.0977568980529649,0,0,0,0,-0.160382171346666,0,0.155044522250181,0,0,0,0,0,0.225705689578101,0,0.145596623424801,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.039652303356769,0,0,0,0.0220947773247513,0.0027008099330133,0,-0.0517383669802658,0,0,0,0.713470827600605,0.0399539865952066,0.0837272446771062,0,0,0,0,0,0,0.00459325633199238,0,0,0,0,0,0,-0.0678057549849118,0,0.138035371745661,0,0,0,-0.0320322890184304,0,-0.0821824128802258,-0.0951660207735313,0,0,0,0,0,0,0,0,0,0
