,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY,X601211.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,-0.14362533873121,0,6.93889390390723e-18,0.199020629030621,0,-0.0461074463832818,0,0.199161047908743,0,0,0.125145922870527,0,0.115925619309813,0,0.0561452405046458,0,0,0,0,0.153081976102992,0.0947538646152213,0,0,0,0,0.0185185717406949,-2.16840434497101e-19,0,0,0,0,0,0.00882850025288596,0,0,0,0,0,0,0,0,0,0.12700275055734,0
X267.HK.EQUITY,0,0,0,0,0.308815610591468,0,0.010510491174313,0,0,0,0,0,0,0,0.0195915482630602,0.0174448685071315,0,0,0,0.00589409598158007,0,0,0,0,0,0,0,0,0,0.134055842347401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15497360710203,0,0,0.0581768077702351,0,0.0668419665856811
X601998.CH.EQUITY,0,0,0,0.174167996206912,0,0,0,0,0,0,0,0,0,0,0.0370926082198014,0.0892187749033889,0,0.211337535495629,0.359906837135251,0,0,0,0.0672760944420652,0,0,0.0341800611867915,0,0,0,0.0162057212444877,0,0,0,0.037584667095866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,-0.0897060389446358,-0.149401005821604,0,0,0,0,0,0.0380925398508577,0,0.229556909868372,0,0,0,0.190564495560052,0,0,0,0.407082199412017,0,0,0,0.0946823495015396,0,0,0,0,-0.109187329928558,0,-0.174505820764397,0,0.959037561351276,-0.0766966023330076,0,0,-0.0126516446193932,0,-0.00773360245669064,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.0640588849314531,0,0,0,0,0,0,0.0517447848333285,0.243470186213735,0,0,0,0,0,0,0,0,0,0,0.0717739160823695,0,0,0,0,0,0,0,0,0,0.0304281829040265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502590198693189,0
X601628.CH.EQUITY,0,0,-0.167132113970326,0,0.251102211073688,-0.112415972131498,0,0,0,0,0,0,0.159654468217981,0,0,0,0.0782103634805157,0,0,0,0,-0.0484969827587737,0,0,0,0,0,0,0,-1.38777878078145e-17,0.097023403706358,0.211264515770725,0,0,0,0.359211239488363,0,0.0595605357684512,0,0,0,0,0,0,0,0.129412078870672,0.165023550010463,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.0592305531335025,0.354458885486194,0.0213362853968455,0.401683549143944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113878770438446,0,0,0,0,-0.241713907184794,0,0,0,0,0,0,0,0,0,0,0,-0.0441141515173445,0.0993746186089563,0,0,0.0383649609568486,0,-0.0378426547278449,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153735076542324,-3.46944695195361e-18,0,0,0.156417596184701,0,0,0,0.202394544845536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.0981704996559182,0.014340337844515,0,0,0,0,0,0.0738457173040798
X601169.CH.EQUITY,0,0,0,0,0,0,0.0286771378177915,0.0554551265787593,0,0,0.31989282088536,0,0.0353798118075813,0.0291124730415058,0,0,0,0,0,0,0.0775264814372832,0,0,0.178870218769045,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.254894715080194,0,0,0,0,0,0.253993042180491,0,0,0,0,0,0,0,0,0,0.103990299750599
X1299.HK.EQUITY,0,0.501205343155048,0,-0.482851381029614,0.133023562587531,0,0,0,0,0,0.131028039443222,0.0883075562003933,0,0,0,0,0.00540681545614041,0,0,0,0,-0.0707385646598678,0,0,0,0,0,0,0,0,0.148195566555606,0,0.106171949918356,0,0.0243509482077468,0,0,0,0,0,0,0,-0.229450438142698,0,0,0,0,0.0463833033093602,0,0
X2388.HK.EQUITY,0,0,0,-0.225992588022197,0.369131741419314,0,0,0,0,-0.0554880275262149,0,0.0753422196875875,0,0.315050149589445,0,-0.00329386760358417,0,0,0,0,0,0,0,0.191230045336017,0,0.0113732224594506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,4.33680868994202e-19,0,0,0.165085537849147,0,0,0.00206314197414042,0,0,0,0,0.265057159815463,-8.67361737988404e-19,0,0,0,0.221103717965153,0,0,0,0,0.109548436730811,0,0.00452944906779419,0.0385432233311688,0,0.00109786306701657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372642000962715,0
X600919.CH.EQUITY,0,0.0497457278810093,0,0,0,0,0.0410149199779676,0,0,0,0,0,0,0,0,0,0,0.0227960547759537,0,0,0,0.0969558649701812,0,0.0872309607190211,0.109139774519598,0.0193295845692828,0,0.173376241618387,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403478664354932,0,0,0,-0.00480633750650844,0,0,0.28618066700279,0
X601916.CH.Equity,0.0452225834388145,0,0,0,0,0.129752147562287,0,0.0567050772029875,0,0,0,0,0,0,0,0.0270832192970982,0,0,0.0397615503212661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281878012885734,0,0,0,0,0,0,0,-0.0232642138307151,0.223172376983981,0.0244086388345942,-9.09926176423338e-05,0,0,0,0,0.0632629636887402
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.0865238777712595,0,0.222802957412946,0,0.0560277704123805,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502781726349705,0,0,0,0,0,0,0.337617187508585,0.0892284039563054,0,0,0.0970691110729352,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0627797499661047,0.000970054553271521,0,-6.93889390390723e-18,0,0,0,0,0,-0.0489407922585858,0,0,0,0,0,0,0,0,0,0,0.0155098263654576,0.1595857665913,0.508825666231467,0,0,0,0,0,0,0,0.0157088776399841,0.194584073286335,0,0.0721106008391183,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,-0.00772223474951345,0,0,0,0,0.0598785921363261,0.503213755496946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0895878362205105,0,0,0,0,-0.163764936469143,0,0,0,0.288599277933158,0,0.207714199397086,0.142327965708224,0,0,0,0,0.192750270636896,0,0,-0.187404452404498,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.18168322631878,0,0,0.0475602287000285,0,0,0.0391858662336819,0,0,0,0,0,0.0925863149947654,0.145985970304643,0,0,0,0,0,0,0.154916618876597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00164819456237105,0,0,0
X11.HK.EQUITY,0,0,0,0.0991630023137131,0,0,0,0,0.187918703799846,0,0,0.0137228801811009,0,0,0,0,0,0,0,0.0872810277291094,-1.73472347597681e-18,0,-0.0886853838877408,-0.0885492154098749,0.129453909565392,0,0,-0.116927784685284,0,-0.043793930431351,0,0,0,0.194994580335556,0.134612507579957,0,0.237119067234688,0,0,0,0,-0.0811580217912297,0,-3.46944695195361e-18,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,-0.187470500362686,0,0,0,0,0,0.106570906848477,0,0,0.215623606371308,0,0,0,0,0,0,0,0.0572925159200883,0,0,0,0,0,0.0977727996238202,0,0,0,0,0,0,0,0,0,0,0.445570450323491,0,0.321911277208413,0,0,0,0,0,0.00938759695947068,0,0,0,0,0
X2881.TT.EQUITY,0,0.046011792317117,0,0,0,0,0,0,0,0,0,0.039735991625976,0,0,0,0,0,0,0,0.0512860798355755,0,0,0,0,0,0.201719228292616,0,0,0,0,0,0,0,0,0,0,0.115693178156154,0.0442255448067157,0,0.220219554004906,0,0.024799839324655,0,0,0,0.102448830632725,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360931880351857,-0.105325054911715,0,0,0,0,0.0708247428245339,0,0,0,0,0.0258067567133017,0,0,0,-0.141372296549651,0,0,0.176854843153683,0,0,0,0,0,0,-0.0276772632554733,0,0,0,0.0156774662511189,0,0.0386813882683605,0,0,0.042217373929509
X600926.CH.EQUITY,0,0,-0.0321879008877945,0,0,0,-0.0141387354238978,0,0,0.0283240112543453,0,-0.103682507838206,0,0,0,0.0867675012531648,0,0,0,0,0,0,0,0,0,0,0.502021644088201,0.103272980952782,0,0,0,0.0592233391971442,0,0,0,0,0,0,0,0,0,0,0.282258853124726,0,-0.0420062162731836,0,0,0,0,-0.0451386840829656
X601077.CH.Equity,0,0,0,0,0.228146474172834,0,0,0,0,-0.145318611333651,0,0,0.145687660712884,0.171106332468564,0.110183387088739,0.0239240979984945,0,0,0,0,0,0,0,0.159053615869074,0.11671450261142,0,0,0,0,0,0,0.159882066025389,0,0,0,0,0,0,0,0,0,0,0,0.157570356250525,0,0,0.135035116124323,0.19137105033128,0,0
X600030.CH.EQUITY,2.71050543121376e-20,0,0,0,-0.392330576769115,0.126210851220058,0,-0.0626455736710601,0,-0.0210141965729961,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.127946060618901,0,0,0,0,0,-0.265601528171765,-0.010699631818116,0,0,0,0,0,0,0,0,0,0,0,0.617605758104463,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0.068602344832042,0,0,0.276141986910695,0,0,0,-0.0618969820716609,0,0,0,0.352951640502149,0,0.014016856544336,0,0.0534739591073226,0,0,0.0107738380026027,0,0.0502061935341729,-3.46944695195361e-18,0.242923397214539,0,0.111342907227031,0.146518503354331,0,0,0,0,0,0,0,0,0.0330943142482474,0,0,0,-0.0979718569334997,0,0,0,0,0,0,0.0863035168525703
X5880.TT.EQUITY,0,0,0,0.143560754793486,0,0,0,0,0.0540029554484799,0,-0.0493318965273669,0,0.0634991174160417,0,0,0,0,0,0,-0.0519277440823435,0,0,0,0.0794975356340947,0,0,0,0,0.116107560352834,0.098995052396181,0,0.06187862223001,0,0.0120355107319014,0,0,0,0.319191620020375,0,0,0,0,0,-0.07881632076491,0,0,0,0.491281276194365,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.128147190371793,0,0,0,0,0,0,0,0,0.118140587839998,0,0,-0.151445831020171,0,0.0639888153428486,0,0,0.109871761383394,0,0,0,0,0,0,0,0,0,0.148258840195663,0,0.351451241419885,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201279444027407,0,0,0,0,0,0,0,0,0,0,0,0.0275062122141485,0.0112826027167918,0,0,0.11406932591923,0.185772969937172,0,0,0,0,0,0.313586181038206,0.196634715013208,0,0.0302927785958703,0,0,0,0,0,0.00204974805647897,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0460974495992285,0.186932248904125,0.00653926842139197,0,0,0,0,0,0,0,0.0599859998802973,0,0,-0.0851917215092133,0,0,0.000854292029804992,0.429624753278713,0,0,0.108990433105609,0.167499570865665,0,0,0,0,0,0,0,0,0.0490892998411067,0,0,0,0,-0.0445731853081863,0.147532937476932,-0.0817393738726087,0,0,0,0
X2880.TT.EQUITY,0,0,-0.0570652087766516,0,0,0,0,0,0,0,0,0,0,-0.0707916854732563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0903264975207811,0.164838533445953,0,0,0,0,0,0,0.171543478312475,0.0664526382280131,0,0,0,0.0691536005705863,0,0,0.297449250413235,0,0,0.14540177585695,0,0
X2883.TT.EQUITY,0,0,0,0,0,-0.125480149645509,0,0,0,0,0,-0.169591189066841,0,0,0,0,0,0,0,-0.0141768605826959,0,0,0,0,0,0.166485572135599,0,0,0,0.138899893572423,0,0,0,0,-0.073820203172558,0,0,0.00941135502518913,0.00148465472151434,0.267352210802117,0,0,0,0,0,0,0,0.144793844783219,0.0417957636395814,0
X601577.CH.EQUITY,-0.0380588755555832,0,-0.0908445311665887,0,0,0,0,0,0,0,0.219811147188721,0,0,0,0,0,0,0,0,0,0.0175180953945077,0.188957929142017,0,0,0,-0.0320646405260747,0,0,0,-0.0426591371627925,0,0,0.25988005340772,0,0,0,-0.0510586920318968,0,0,0,0,0,0,0,0,0,0,0,0.21368685191172,0
X601838.CH.EQUITY,0,0.0112097602212665,0,0,0,0.056884577803961,0,0,0.034962283163602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404061618173777,0,0,0,0,0.0572083996936284,0,0,0.0200752778728508,0,0.20831561670171,0,0,0,0,0,0,0,0,0.270544341213616,0,-0.054815877267132,0,0,0,0.0655571071934154,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.085151079146181,0,0,0,0.0376694639057413,0,0,0,0,-0.137289261034645,0,0,0,0,0,0,0,0,0,0,0,0.079749961305436,0.0565034814859164,0,0.116576993495721,0,0,0,0,0.281825355799506,0.111116422187002,0,0,0,0,0,-0.0291846032580471,0,0,0,0.0797921242348235,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0142587997718009,0.0612762190624518,0,0,0,0,0.0391395475238574,0,0,0.0124389612336957,0,0,-0.034331998605092,0,0,0,0,0,0,0,0,0,0,0.0219377847539564,0,0,0,0.362716808235049,0,0,-0.0580124893580006,0.146851589822984,0,0,0,-0.104802446025252,-0.0113103431628041,0,0,0,0,0,0.554765998068722
X600837.CH.EQUITY,0,0,0.730005695753354,0,0,0,0,0,0.0548387515626757,0,0,0,0,0,0,0.0113777371939247,0,0,0,0,0,0,0,-0.0491770546904619,0,0,0,0,0,-0.120993186480975,0,0,0,0.0790574629784739,0.197478446268515,0,0,0,0,0,0,-0.265621806371944,0,-1.73472347597681e-18,0,0,0,0,0,0.236733834298187
X2885.TT.EQUITY,-0.0576202337411469,0,0,0,0,0,0,0,0,0,0,-0.00460781035275226,0,0,0,-0.107272623319723,0,0,0,0,0,0,0,0,0,0,0,0.171845982754167,0,0,0.0882032448198039,0,0,0,-0.0563331198841215,0,0.290070479045023,0,0,0,0.086826615576252,0.138684340756218,0,0.183231323525105,0.171072327569146,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0.158569549897014,0,0,0.0506482278555489,0.0273591967630964,0,0,0,0.00664166393864603,0.148922020790049,0,0.12179209820003,0,0,0,0,0.291155410776054,0.0199844787180615,0,0,0,0,0,0,0,0,0,0,0.12953186085291,0,0,0,0,0,0,0,0,0.0187092920309253,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.125811688472126,0,0,0,0,0,0,0,0,0,0.0605226066118304,0.0114660427505277,0,0,-0.0756040541660612,0,0,0,0,0,0,0,0,0,0.0301293953365038,-0.0189541265896485,0,0.223424514984959,0,0,0,0,0,0,0,0,0,0,0.580448089968308,0,-0.0319251855493329,0,0
