,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY
X000001.CH.EQUITY,0,0.16885101227418,0,0,0,0.122720204324528,0,0.00214602770688073,0.068292978745521,0.0452384247197595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187733290450176,0,0,0,0.0605215950831274,0,0,0,0,0,0.0718506319497449,0,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.271600286971786,0,-0.121747958417044,0.387169919175092,-0.290334762863406,0,0,0,0.054753149550108,0,0,0,0,0.0291650512345821,0.21981981851108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0643311413889775,-0.158916159508287,0,0,0,0,0.0968828511891669,0,0,0,0.310489200333062,0.378966349573439,0,0,0,-0.0901947843648798
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.120307683143093,0,0,0,0,0,-0.0453259235831244,0.392476963265737,0,0,0,0.20031862155859,0,0,0,0,0.081030031026209,0,-0.106381082228477,0,-0.226370169342349,0,-0.230454706155678,0,0,0,0,0,0,0,0,0,0.19381956419297,-0.0442000868082033,0.140806105448407,0.00160857353431447,0.0522772695063657,0
X601998.CH.EQUITY,0,0,0.0334073559500488,0,0.225612213010031,0,0,0,0,0,0,0.166349587025677,0.237041764083326,0,0,0,0,0,0.0624453771382925,0,0,0,0,0,0,0,0.243585165457381,0,-0.157219077541264,0,0,0.12455196983508,0,0,0,0,0,0.219702509251713,0,0,0,0,0,0,-0.0675860285071229,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.122323587191711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.497737623495417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0.0469218668876532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0832788306365699,0,0,0,0,0,0,0,0.0950937310692335,0,0,0.396923060031174,0,0,0,0,0,0,0,0.346250063131424,0,0,0,0,0,0.130506258570243,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.52757979109645,0,0,0.0974092149904003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,3.46944695195361e-18,0,0.0443944766888853,0,0,0,0,0,0,-0.0307934482886849,0,0,0,0.175805870679699,0.159401438843138,0,0,0,0,0,0.253687378337962
X601688.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632483291965181,0,0,0,0,0,0,0,-0.12678082465395,0,0,0,0,0,0,0,0,0.0658165922622969,0,0,0,0,-0.0546948392175782,0.357593218534159,0,0.0267542430955051,0.197784458926679,0.363919574784656,0,0,0,0,0,0
X601211.CH.EQUITY,0.0073929372836386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864874274783485,0,0.0103376349518894,0,-2.16840434497101e-19,0,0,0.0109491944451003,0,0.03845001903764,0,0,0,0,0,0,0,0.275973343345093,0,0,0,-0.00114357624794232,0.183024552437692,0.253632558853723,0,0,0,0.0984852630796983,0,0
X601336.CH.EQUITY,0,0,-0.0918202075273272,0,0,0,0,0,0.257896063312616,0,0,0,0.163710697758012,-8.67361737988404e-19,0,0.0931012024490275,0,0,0,0,0,0,0,0,0.200413477356643,0,0,0,0.143487527468478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154319615324858,0,0,0
X601229.CH.EQUITY,0.447447474909359,0.115949892921647,0,0,-0.0709403924182345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00945399079300261,0,0,0,3.46944695195361e-18,-0.0594934743124931,0,0,0,0.167929556926536,0,0,0,0,-6.93889390390723e-18,0,0.312491244722051,0.107094125936035,0,-0.100915214998539,0,0,0,0,0,-0.0468765625106072,0.0760200803357135,0,0
X600837.CH.EQUITY,0.0422829451948763,0,0,0,0,0,0,0,0.250004222717985,0,0,0,0,0,0,-0.0130130208177283,0,0,0,0,0,0.0687848876058572,0,0,-6.93889390390723e-18,0,0,0,0,0.0954739248435478,0,0,0,0,0.116239759441275,0,0,0.147576203597185,0,0,0.0755543255085396,0.1493404182934,0,0,0,0,0,0
X002142.CH.EQUITY,0,0.29548228840937,0.256908363704415,0,-0.083004989793384,0.129131955522635,0.213220925979457,0,0,0,-0.0367263595995333,0,0,0,0,0,0.225723167123949,0,-0.0348063837723764,0,0,0,0,0,0,0.10762238308931,0,0,0,0,0,0,-0.0593389925350228,0,0,0,0.0330370908900228,0,0,0,0,0,0,0,-0.150703971810106,0,-0.109680972936106,0
X601066.CH.EQUITY,0,0,0,0,-0.390742517426468,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.301083655081941,0.155563814488687,0,0,0,1.73472347597681e-18,-0.0985939026139307,0,0,0.0123624991449151,0,0,0,0.133803992035585,-0.00558026536343657,0.0221085181465566,0,-0.197668714150996,0,0,0,0,0.141613458350871,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0479838200149575,0,0,0,0,0,0.0598489530072371,0,0,0.03302587678121,0,0,0,0,0.132255851163618,0.0852519930240946,0.180429711606637,0.0876560176597324,0,0,0,0.00295153765564307,0,0,0.037512604661235,0,0.426297754361243,0,0,0,0.0369437742156671,0,0,0,0,0,0,0,0.0244208123785438,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,-0.0525947791669665,0,-0.436776388861436,0,0,-0.136103086414936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817110338682158,1.07063813709095,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,-0.310242291020579,0,0.209963058945755,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,-0.180416144238531,0,0,0,0.173586288585393,0,0,-0.106001530968992,0,-0.0588771495383748,0,0.0446528611422567,0,0,0,0,0,0,0,0.0766655756009018,0,0,0,0,0,0,0,0,0.66792573098501,0,0,0,0,0.137389622656168,-0.0587087349351012,0,0,0.0703437612930972,0,0.033381697305318
X000166.CH.EQUITY,0,0,0.0428504221363759,0.0610298507214587,0,0,0,0,-1.73472347597681e-18,0,0,0,0.123915793799072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163966643827344,0,0.256085285332417,0,0,0.393799672020116,0.0967099485572017,0,0,0,0.029765948273497,0,0
X002736.CH.EQUITY,0,0,0.0188326759143849,0,0,0.0439765013807664,0,0.00180365675348229,0,0.0278937257771357,0,0.170081453258541,0,0,0,0,0,0,0.132904588106558,0.0530929842305778,0,0.179442521266583,0,0.0416068780735868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142863324980259,0.306178191333539,0,0
X600999.CH.EQUITY,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0286660900742804,0,0,0,0,0,0.0704470085621847,0,0,0,0.104389118308461,0.0475770709795512,0,0.397596693489405,0,0.0289144607894262,0,0,0.100267488056246,0,0,0,0,0.0623843121935109,0,0,0.212886425677258,0,0,0.169293644291993,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.203132454340307,0,0,0,0,0,-3.46944695195361e-18,-0.169676837178915,0.257674243182157,0,0,0,-0.176374036080435,0,0,0,0,0,0,0,0.319357429729661,0.133216366844624,0,0.186869579425753,0,0,0,0.613775482040136,0,0,0,0,0,0,0,0,0,0,-0.214318955590733,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0.0706161411060443,0,0,0,0,0,0,0,0.0272728579748719,0,0,0.0678717212217956,0,0,0,0.0440746401170026,0,0,0,0,0,0,0,0.274033118816067,0,0,0,0,0,0.199950711126535,0,0,0,0,0,0,0,0.0554881297935194,0,0,0,0.1549274321579,0,0
X2886.TT.EQUITY,-0.14440720141882,0,0,0,0.0553682641616953,0,0,0,0,0,0,-0.0854550798615104,0,0,0.0248371845457982,0,0,0,0,0,-0.169047648540663,0,0,-0.104289328702475,0,0.211399690455954,0,-0.0845489221040882,0,-8.67361737988404e-19,0,0,0,0,-0.00492680866768555,0,0.0621374121586169,0,0,0,0,0,0,0,0,0,0.804354512428666,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.119986906915185,0,0,0.301347656601671,0.597316934675482,0,0.149621693110554,0,0,0,0,0,0,0,0.0627397109833219,0,0,-0.138901500402144,0,0,0,0,0,0,0.0274091264998564,-1.45627133166055,0,0,0,0,0.0844535577243732,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560287453439488,0,0,0,0,0,0.386916147994798,0,0.0603668613786376,0,0,0.0177383387079591,0,0,0,-0.0642094361820306,0.305241142913888,0,0,0,0.166089960814603,0,0,0,0,0,0.10205424924732,0,0,-0.0378968053915841,0
X601881.CH.EQUITY,-0.0496005250352657,0,0,0,0,0,0,-0.193443282918508,0,0,0,0,0,0,0,0,0,0,0,0.0567897723503843,0.104831767583655,0,0.107001713443272,0,0,0,0,0.423640132572204,0,0,0,0,0,0,0,0,-0.124083910399882,0,0.221562751666184,0,0.0726346065981544,0,0,0.101505985328295,0,0.259649460690593,0,0.0123812224513674
X600919.CH.EQUITY,0,0,3.46944695195361e-18,0.0186429919062605,0,0,1.15634714913559,0,-0.740560571210062,0,0,0,0,-0.0608219875659839,0,0,0,0.0499960263428962,0,0,0,0,0,0,0,0,0,0,-0.369633532595377,0.0359460419803518,0,0,0,0,0,0.486584613612834,0,0,-0.0323606745996973,0,0,0,0,0.0273503073370736,-0.10052036732572,0,0,0
X601009.CH.EQUITY,0,8.67361737988404e-19,0,0,0,0,0,0,0.0403426370517378,0.529020443370027,0,0,0,0,0.263432223469288,0,0,0.405795009212298,0.10113535936678,0,0,0,0,0,-0.0706958245964667,0,-0.183731490001785,0,0,0.295017982188213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.334563691924334,0,-0.0124926304647168,0
X2884.TT.EQUITY,0.0780049293048236,0,0,0,0,0,0,0,0,0,-0.0195463569663561,-0.117734379076114,0,0,0,0,0,0,0,0,0,0.128533061758426,0,0,0,0,0,0,0,0.130182993843281,0,0,0,0,0,0,0.149095228366598,-0.135645578204887,0.285695634059448,-0.156110756212216,0,0,0,0,0,0,0.122569625303794,0.603626090611934
X600958.CH.EQUITY,0,0,0.0224532174882755,0,0,0,0,0,0,0,0,0,0,0,-0.022458188737821,0,0,0,0,0,0,0,0.0228966888246149,0,0,0,0,0,0.206235978209822,0,0,0,0,0.0231219585439758,0.251026306887659,0,0,0.486377790425444,0.0956482637002286,0,0,0.116411711783756,0,-0.0776277734839089,0,0,0,0
X2892.TT.EQUITY,0.000960590824800166,0,0,0,0.162068978079262,0.0435865970769715,0,0,0,0,0,0,0.0546303198968713,0,0,0,0,0,0,0,-0.0747214140979446,0,0,0,0,0,0,0,0,0,0,0.077404609307409,0,0,0,0,0,0,0.6554755763179,0,0,0,-0.043066231961824,-0.0928025244345278,0.284705107417997,0,0,0
X5880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.144093149530592,0,0,0,0,0,0,-0.21122900429364,0,0,0,0.0224811115405401,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129751297509324,0,0,0.157890037244534,0,0,0,0.0495950409327709,0.214636155894283,-0.0947819850262627,0.330804209667546,0
