,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X000776.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X5880.TT.EQUITY
X601328.CH.EQUITY,0,0.0619624267604322,1.38777878078145e-17,0,0.0848465530889236,0.0764113756528759,0,0,0,0,0,0.0870726131971683,0,0,0,0,0,-0.175997460472892,0.203057118659129,0.202355606659398,0,0,0,0,0,0,0,0,0,0.0377599068726132,0,0.202882214216156,0.0533372810656536,0,0,0,0,0,0,0.010722874543741,0,0.0232834055771956,0,0,0,0,0,0
X600000.CH.EQUITY,0,0.107573538235511,0,0,0,0,0.289110425770782,0,0,0,0.3810425349078,0,0.065098421430022,-0.0919224327143154,-0.0434640420125827,0,0,0,0,0.0774413094673279,0,0,0.123577270779122,0,0,0,0,0,0,0,0,0,0,0,0.0303584846760664,0,0.00176188456355934,0,0,0,0,0,0,0,0,0.00313032179221668,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0363371734503605,0.000953218556655856,0,0,0,0,0,0,0,0,0,0,0,0,0,0.339150823356671,0,-0.376671412664712,0,0.287506232278827,0.196660456194255,0,0,0,0,0,0,0.133723310008544,0.23979629508181,0,0,0,0,0,0.158919141332692,0,0,0.107692135271438,0.0047560970351646,0
X601601.CH.EQUITY,0,0.060846340482453,0,0,0,-0.223734521287002,0,0.18033227347832,0,0.259737251268852,0,0,0.0418781381695635,0,0.294944510913234,0,0,0.147362437601487,0,0.0629615193599624,0,0,0,0,0,0,0,0,0.181197014653176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0361079424755097,0,0,0,3.46944695195361e-18,0
X388.HK.EQUITY,0,-0.290408977363845,0,0,0,0,0,0,0.669868708003251,0,0,0,0,0.254260048919991,0,0,-0.144957874792361,-0.18773527906748,0,0,0,0,0,0.12441559420591,0,0,0,-0.128100355535916,0,0,0,0,0.265898097123543,0,-0.0611868285118637,0.0109054347201699,0,0,0,0.227246584477135,0,0,0,0,0,0,-0.0790580734324469,0
X11.HK.EQUITY,0.151564995290682,0,0,0,0.130803948135135,0,0,0,0.226132044564656,0,0,0,0,0,0,0,0,0,0,0,0.330806741034839,0,-0.143874583661467,0,0,0,0,0,-0.0969006483602459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0442657603111179
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115715742901935,0,0,0,0,0,0,0,0.0542670409100858,0.143919785113074,0,0,0,0,0,0,0.059364709523326,0,0,0.325037676939786,0,0,0,0,-0.120437823008183
X267.HK.EQUITY,0,-0.119453462205906,0.0296183304938106,0,0,0,0,0,0.194707283843474,0,0,0,0.103536044802837,0.139249861167283,0,0.559228715448863,0,0,0,0,0,0,0,0.122089863723065,-0.149109136573699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014117480377282,0,0,0,0,0,0.014042554194267,0,0.192294895394168
X601998.CH.EQUITY,0.0317882222844791,0,0,0,0,0,0,0,0,0,0,0.0758009780379777,0,0,0,0,0,0,0,0.378576166472362,0.0203187220008936,0,0,0,-0.199107194183377,0,0,0,0.0057115044144416,0,0.0358384653664101,0.0124211245832883,0.303872616039922,0,0,-0.0814715140751077,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.0939063513742734,0,0,0,0,0,0,0,0,0.291763889916124,0.183933090141316,0,0,0,0,0,0,0,0,0,0,0,0.0424802910093258,0,0,0,0,0,0,0,0,0.206609579036172,0.012983917951227,0,0.094146888635647,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,-0.023058599883953
X2388.HK.EQUITY,0,0,0,0.00841825589193878,0.157511567686583,0,0,0.0123146002007961,0.0423053379540379,0,0,0,0,0,0,0.491581520276895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214616932541605,0,0.14556237640737,0,0.197755152435115,0,0,0,0,0,0
X600030.CH.EQUITY,0,0.0812841256575412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0482321958251221,0,0,0,0,0,0,0.0961245795799984,0.288867430924074,0,0,0.0484484783548559,0.0106931105663348,0,0,0.0395828537374957,0.0460824300685411,0,0,0,0.0131850117404814,-1.73472347597681e-18,0.128822064281165,0,0.200781319049138,0,0,0,0,0.0275412657829568
X601818.CH.EQUITY,0,0,-0.0817770412222593,0,0,0,0,-0.118275300455409,0,0,0,0.100125182339453,0,0,-0.155903291062737,0,0,0,0.381827895389649,0,0,0,0,-0.074070263611554,0,3.46944695195361e-18,0,0,0,0,-0.134248242564409,0,0.290272562825606,0,0,0,0,0,0,0,0,0,0,0,0.127976023289322,0.0940250573872444,0.0430672428428185,0
X002142.CH.EQUITY,0,0,0,0,0,0.212004090374046,0.0110208986153955,0,0,0.0555920127943669,0,0,0.154815225461801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675269358442925,0,0,0,0,0,0,0.061607439128478,0,0,0,0,0,0,-0.0337956716755696,0.0409771423302033,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00803212300838868,0,0,0.0141509521075417,0,0,0,0,0,0,0,-0.135441214857819,0,0,0,0,1.38777878078145e-17,0,0.011832914752847,0.169802671624782,0,-0.096106627689325,0,0.0810618619210715,0,0,0,0,0,0.57017815472816,0.0761363515456108,0,0,0.199975249164687,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0.040968634895922,0,0,-0.250079361932727,0,0,0,0,0,0,-0.0737851575172289,0,0,0,-0.402131448057678,0,0,0.587589242506299,0,0,0,0,0.135660759024408,0.0624339219850188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356778058956529,0.0419718621650983,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0119636120350625,0,0,0,0.10009448620233,0,0,0,0.0234678727958579,0,0.0854589125133096,0,0,0.0681006713017215,0,0,0,0,0.384135712992616,0,0,0.144153386509665,0,0,0,0.275421421298361,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139094634560611,0,-0.0587125247366881,0,0,0.143712294132615,0,0,0,0,0,0.0982827283465227,0.264238348844503,0,3.46944695195361e-18,-0.0736442644350105,-0.0520292612568737,0.0445388359070102,0.0990404512439427,0,0,0.246006411596626,0,1.73472347597681e-18,0,0,0
X601229.CH.EQUITY,0.260634918779193,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.251097004413099,0,0,0,0,0.112269108687912,0,0,0,0,0,0,0.307370162182285,0,-1.38777878078145e-17,0,0,0,0,0,0.0277493975404586,0,0,0,-0.0777238552516085,0,0,0,0,0,0,0,0,-0.245312577732713,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0418165149716733,0,0,0,0,0,0,0,0,0,0,-0.0387864195313468,0,0,0.159931210624265,0,0,0.244465471918002,0.229254521646049,0,0,0,0,0,0.136610670034593,0,0.113925581973154,0.327123417630566,0.363778762276248,0,0,0,0,0,0,0,0,0,0,0,0,-0.190779683401846
X2882.TT.EQUITY,-0.00882070576960508,0,0,0,0.00907425378956542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951340052209512,0,0,0,0,0.00836323068414756,0,0,0.301531457541729,0,0,0,0,0,0,0,0,0,0,0,0.119023252468416,0.0724454459453369
X601169.CH.EQUITY,-0.0476264822802204,0.0443697468432276,0,0,0,0.155671786271509,0,0,0,0,0.0470252737227546,0.22205880077707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446004359315536,0,0.0152846556709053,0,0,0,0,0.631886012691209,0,0,0,0.0906294503140893,0,0,0,0,0,0,0,0,0,-0.082111903181363,0
X600015.CH.EQUITY,1.73472347597681e-18,0,-1.73472347597681e-18,0,0.117814863734545,0,0,0,0,0,0,0,0.0147539105439106,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.465899676690535,0,0,0,0,0.148579043808415,0,0.0788521189461795,0,0.21725550844231,0,0,0.0255331492540056,0.0125242417171383,0.00403925168275769,0,0,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0515975172932167,0,0.0382943103795031,0,0,0,0,0,0,0.128968875881404,0.0288913434548745,0,0,-0.0369299966347919,0,0,0,0,0,0.0139191292843987,0,0,0,0,0,0.137768551643369,0.0258663407006769,-0.0204721368755918,0,0.619738189484827,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0.241704589532227,0,0,0,0,0,0,-0.120880242801577,0,0,0,0,-0.286954621529326,-0.0762577103495902,0,0,0,0,0,0,0,0,0,0,0,-0.114727099959236,0,0,-0.0427154824295286,0.182514362398659,0.629653617303347,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0734374569524932,0,0.273707297147637,0.0286061462700705
X600999.CH.EQUITY,0,0,0,0,0.125340696033228,0,0,0,0,-0.118073868145437,0,0,0,0.269816600933376,0,0,0,0,-0.216706244990715,0.1480614749266,0,0,0,0,0,-0.0027843078575758,0.39536615188748,0.0983811725648528,0,0,0,0,0,0,0,0,0.128225996175211,0,0,0,0,0,0,-0.029140199855771,0,0.00232670015330092,-0.1032855688954,0
X2891.TT.EQUITY,0,0,0.207403170394294,0,0,0,0.0459080470966211,0,0,0,0,0,0,0,0.0413773547510798,0,0,0,0,6.93889390390723e-18,0,0,0,0.113698913923875,-0.0675230968784956,0,0,0,0.110986805840688,0,0,0.138560315261957,0,0,0,0,0,0.138388492128446,0,0,0,0,0,0.0713493875338179,0.00420359704190552,0,0.401471092884973,0
X2886.TT.EQUITY,0,-0.013938039291046,0,0,0,0,0,0.304823553392566,0,0,0,0,-0.0619154002055767,0,0,0,-0.0377503767606074,0,0,0,0.0350798753008655,0,-0.0678553630645798,0,0,0,0,-0.0794123436527451,0,0,0.176903049817981,0,0,-0.0706467276990463,0,0,0.383786779352944,0,0,0,0,0,0,0.00677237205436626,0,0,0.0877052837055657,0.314352872728734
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0558744038956463,0,0,0,0,0,0,0,0.0315077343677254,0,0,0,0.184594156802458,0,0,0.161397690134354,0,0,0.0474547559543327,0.0128783278152954,0.197467129951225,0,0,0,0,0,0,0,0,0,0,0.32281904939824,0,0,0,0,-0.0705852501236913,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.161795993796439,0,0,0,0,0.0277129091400516,0,0,0,0,0,0,0,0,0.155826498662542,-0.103879427583302,0.0837847244453171,0,0.0670616954385747,0,0,0,0,0,0.360978010134714,0,0.132103598236839,0,-0.0191465181402596,0,0,0,0,0,0,-0.146429718214726,0.020830658929566,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149518366609342,0,0.0547852405066901,0,0,0,0,0.386381269285541,0.0184041063596147,0,0,0,0,0.0891372168110852,0,0,-0.0262387551744428,0,0,0.102764044443648,0,0,0,0,0.185639002987026,0,0,0,0,0.0806187367239772,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.112835914766666,0,0,0,0,0,0,0,0,-0.028797571860497,0,0,0,0,0.0616789464119767,0,0,0,0.0757957772879017,0,0,0,0,0,0,0,0.41462402413355,0,0,0,0,0,0,0,0,0,0,0,0,0.0741237138795888,-0.0217919483299073,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0.123834153718683,0,0,0,0.0338030836718162,0,0,0,0.0745689631487121,0,0,0,0,0.459903601057227,0,0,0.0326259393568338,0,0.000653673044879566,0.0628155140516069,0,0,0.0574357578175615,0,0,0,0,0,0,0,0.0945461065646652,0,0.15151360988113,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0.00647733293431413,0,0.11317206309266,0,0,0,0.0639035605079482,0,0,0,-1.38777878078145e-17,0,-0.143486944222966,0,-0.198629792749641,0,0,0,0,0,0,0,-0.00171829909437348,0,0,0,0,0,0,0.11690196309578,0,0,0,0.110660360663394,0,0.124822532978753,0.133284649126208,0,0,0.170221120318946,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.130567468084488,0,0.271559600866471,0.0974518169621569,0,0,0,0,0,0,0,0,0.191844934164085,0,0,0,0,0,0,0,0,0,0.122320759876747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033250497184964,0,0,-0.0486121870553431,0,0.0317714869463231,0,0,0,-0.0261572508512846,0.194394095817871,0
X601077.CH.Equity,0,0,0,0,0,0,0,-0.358096947937022,0.0117594450993945,-0.12981806471315,0,0.284479383865268,0.122478520606332,0,0,0,0,0.187481363175937,0,0,0,0,0,0,0,0,0,0,0,0,0.0589015064348664,0,0,0,0,0.097317582306999,-0.108682942087694,0,0,0.0692092693499926,0,-0.27589558759481,0,-0.0647655180291588,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,-0.13049642366095,0,0.104548729824459,0,0.00679594203590012,0,0,0,0,0,0.110147550701152,0,0.0786271626734582,0,0,0.257022310172597,0,0,0,0,0,0,0,0,0,0.0783018265062481,0,0,0,0,0,0,0.172302005084253,0,0,0,0,-0.0214981066052993,0.309833333648998,0,0,0,0.259666148309154
X5880.TT.EQUITY,-0.150047980896458,0.104590415266044,0,0,0,0,0,0,0,0,0,0,0,0,-0.0646734079574565,0,0,0.155597980864632,0,0,0,0,0,0,0,0,0,0.00587945924141689,0,0,0,0,0,0,0.333515472689981,0,-0.0905100216974757,0.384668548109272,0,0,0.0434132382222532,0,0,0,-0.06927195807887,0,0,0
