,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2883.TT.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0.10587547998159,0,0,0.219174009233356,0,0,0,0,0,0,0,0.0889805319220029,0,0,0.167668954178814,0,0,0.247355765517682,0,0.095184341461091,0,0.132772357092742,0,0,0,-0.018781330980535,0,0,0,0.0155487428245449,0,0,0,0,0,0,0,0,0,0,0.0436637009943075,0,0.0361945026309315,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0,0,0,0,0.14537170548675,0,0.111624057891226,0,0,0.220135075437015,-3.46944695195361e-18,0.0541361915431829,0,0,0,0.104365469078444,0.290315163529253,0,0,0,0,0,0,0,0.0383312469173859,0,0,0,0,0,0,0,0.0316062772557773,0,0,0,0,0,0,3.46944695195361e-18,0.0511835959438272,0,0,0,0,0.0329088404414719
X601288.CH.EQUITY,0.253195094619589,0,0,0.243954741944171,0,0,0,0,0,0,0,0,0,0.146379520936464,0,0,0,0,0,0,0,0,0,0,0,0,0.078292746689475,0,0,0,0.0140310544377334,0.0300915413328505,0,0,0,0,0,0,0,0,0,0.0494543599908145,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.346844843521559,0,0,0,0,0,0,0,0,0,0.134305137282786,0.085692467218865,0,0,0,0,0,0,0,0,0,0,0.0306334974728586,0,0,0,0,0,0,0,0.236688947508513,0,0,0,0,0,0,0.0731781376033104,0,0,0,0,0,0,0.0116290311842926,0,0,0
X5.HK.EQUITY,-0.143665571760835,-0.0107412568863727,0,-0.0903989868025837,0,-0.0186121990410997,0,0,0,0,0.173562972061887,0,0,0,0,0,0,-0.0214089918713366,0,0.50365116555399,0,0,0,0.308948160157339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297499841964999,0,0,0.0421784644048851,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.120685721470388,0,0,0,0,0,0.128042292333679,0,0,0.151138532637875,0,0.0363842849834104,0,0.240782460189811,0,0,0,0,0.0431917024105259,0,0,0,0,0,0,0,0,0,-0.00504091946557788,0,0,0,0,0,0,0,-0.0401540954042549,0,0,-0.0140877262510711,0,8.67361737988404e-19,-0.0111391675135423,0,0,0,0,-0.12552771646234,0
X601328.CH.EQUITY,0.516690433411879,0,0,0,0,0,0,0,0,0.124361565782237,0.114895036874203,0.104164436940201,0,0,0.0485756662633004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0813218634226596,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.000165177810183745,0,0,-0.0569293946916818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162916104206412,0,0.559218859665643,0,-0.0748583567718313,0,0,0,0,0,0,0.220212226146023,0,-0.0702332741691228,0,0,0,0.0284829003268044,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0324280183698879,0.0851355592679334,0,0,0,0.253359561414421,0.245164815501483,-0.0893027471034386,0,0,0,0.0586196491682613,0,0.313475258613268,0,0.107018252733719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0668620909124635,0,0,0,0
X601166.CH.EQUITY,0.1632670036236,-0.226071479986668,0,0,0.0148781823146526,0,0,0,0.263230868390346,0,0.0277110245651141,0,0.204901741150409,0,0,0,0.338857939450755,0,0,0,0,0,0,0,0,0,0.148840383631576,0,0,0,0,0,0,0,0,0,-0.0632093726630619,0,0,0,0,0,0,0,0,0,0,0.0544775826968266,0,0
