,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0927166057548907,0.391721300735292,0.256050475401267,0,0,0,-0.303490265669336,0,-0.00358137962945883,0,0,0.0768679207368712,0,0,0,0,0.0860119983818765,0,0,0,0,0,0.343024867258257,0,0.127161013236182,0,0,0,0,0,0,0,0,-0.100520722863294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0475660552404955
X601939.CH.EQUITY,0.0862042769486094,0,0,0.172571027757501,0.0119234686231057,0,0.0453780562446015,0,0,0,0,0,0,0.281712558926019,2.77555756156289e-17,0,0,0,0.256438218392452,-0.0674578883800331,-0.0463982320327065,0.193013606364636,0,0,0,0,0,0,0,0,0,-0.0745386778759033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.343173599343453,0.33679458058504,0,0,0,0.00921387357947642,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.064457510254405,0,0,0,0,0.11292519698241,0,0,0,0,0,0.0955429506048112,0,0,0,0,0,0,0,0.0182526620515692,0,0,0,0,0,0,0,0,0,0.0864775608477375
X601988.CH.EQUITY,0.135003789302079,0.118120068974846,0.141885463007695,0,0,0.136332582760953,0.138926645185004,0,0,0.319430991293852,0,0,0,0,0,0,-0.0691708652153195,0,0,0,0,0.130698956177169,0,0,-0.201998294427325,0,0,0.0547495147320979,0,0.114924822454559,0,0,0,0,-0.0112574736954918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.542785429877566,0,0,0,0,0,0,0,0,0,0,-0.0406261843629683,0,0,0,0,0,0,0,0.548264282750849,0,0,0,-0.0137229571485233,0.304503262030568,0,-0.0753020415547095,0,0,0,0.0510648286835418,0,0,0,0.0845018311826518,0,0,0,0,0
X601658.CH.Equity,0,0,0.0157154037995398,0.0840366756621444,0,0,0,0.0693215370658777,0.268371456541909,0,0,0,0,0,0.110694259082903,0,0,0,0,0,0,0,0,0.169595301468065,0,0,0,0.0223209073198299,0,0,0,0.0254597135853345,0,0,0,0.0295658540521755,0,0,0,0.0425577613279666,-0.0209259647279775,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.0572476871843146,0.059548258929974,0,0.113008045226582,0,0,0,0,0,0,0,0,0.0672955334180964,0,0.133171961531394,0,0,0,0.36061470415418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167585078271548,0,0,0.0343978663760411,-0.0478784664366907,0,0.141645295164556,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0914988522472384,0,0,0.0423195484237998,0,0,0,0,0.176290544433186,0.118575383190574,0.203890687742253,0.0433493455612583,0.0364414881665133,0,0,0.0439424709431152,0,0,0,0.0502597716444523,0,0,0,0.000529698991467057,0,0,0,0,0,0.068635652777521,0.0630202316181898,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.283119070576238,0,0,0,0,0,0.183547650230678,0,0.202708892404586,0,0,0,0,0,0.0902775817276177,0,0,0,0,0,0,0,0,0,0,0.027422211751204,0,0,0,0.0494375826484673,0,0,0,0,0,0,0.197981960827042,0,0,0,0,0,0,0,0.24444658186005,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.160569166211971,0,0,0,0,0,0,0.342894657884659,0,0,0,0,0,0.0894571959469349,0,0,0,0,0,0,0,0,0,0,0.154540188694528,0,-0.0522025398181912,0,0.0377053640305335,0,0,0,0,0,0,0,0.242894622483319,0,0,0,0,0,0,0,0,0.00838595003171682,-0.239240565723869
X267.HK.EQUITY,0,0,0,0,0.174153955704621,0,0,0,0,0.32884738439806,0,0,0,0.180118780321043,0,0,0,0,0,0.0952608487748417,0.0265737443039123,0,0.27397608334617,0,0,-0.0546031651872847,0,0,0,0,0,0,0,0.0285065943922198,3.46944695195361e-18,0,0,0,0,-0.167822193498516,0,0,0,0,0,0,0,0,-0.244326350951395,0
X600000.CH.EQUITY,0,0,0.0264994602656754,0.133248712127371,0,0,0,0,0,0.0425964266907185,0.0797150954377133,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0856877906892849,0,0.237871889366965,0,0,0,0,0,0,0,0,0.273914427352614,0,0,0.181563642578384,0,0,0,0,0,-0.043312628137344,0,0,-0.0409134222941329,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.20611449913366,0.297115226298759,0,0,0,0.020197037594893,0,0,0.095227626470804,0,0,0,0,0,-0.354442047776654,0.20517841326224,0,0,0,0,0,0,0,0,0,0,0,-0.120016114810248,0,0,0.117254783803496,0,0,0,-0.0758341308606747,0,0,0,0,0,0,0,0.28639994621463,0,-0.0333428282317039
X600016.CH.EQUITY,0,0.349321466284745,0,0,0,0.074446046402394,0,0,0,0,0.167832983654832,0,0,0,0,0,0,0,0,-0.174324902082658,0,0,0,0,0.467698642084614,0,0.126640176192497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102952365086168,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.412554285487322,0,0,0,0.0679773454755969,0,0,0.0384548027956018,0,0,0.224981476813429,0,0.242900087782563,0.237320728841409,0,0,0,0,0,0,0,0.142425127033777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.215687757887762,0,0,0,0,0,0,0,0,-0.00623162781799055,0
X601628.CH.EQUITY,0,0,0,0,-0.0480870118191003,-0.0550426341397039,0.105793425693141,0.195328629695559,0,0,0,0,0,0,0.0961100453815541,0,0,0,0,0,0,0,0,-0.0154050226058437,0,0,0.203305679018304,0,0,0,0,0.128246114771964,0,0,0.0373356731344083,0,0,0,0,-0.0871157426931528,0,0,0,0,0.046706727765019,0,0,0.205493453759434,0,0
