,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X601997.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X388.HK.EQUITY,X300059.CH.EQUITY
X601398.CH.EQUITY,0,0.243415669937006,0,0.0732022571996289,0,0,0,0,-0.0712839217365977,0,0,0,0,0.0877274123952524,0,0,0.126205911586864,0.265064294224105,0,0,0,0,0.343883489580817,0,0,0,0,0,0,0.0533736789164868,0,0,0,0,0.0602699763714982,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0380455252899254,0
X601939.CH.EQUITY,0.0961055216097085,0,0.148263763493521,0,0.0494349614074011,0.0552829931621884,0,0,0,0.00661623996971476,0,0,0.187554823138545,0,0,0,0.14393167113015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100884231695244,0
X601288.CH.EQUITY,0,0.114214410688637,0,0.256669584881458,0,0,0.0767101795832137,0.183907622724452,0,0,-0.0398050583286963,0,0,0.129884010809366,0,0,0,0,0.318192344521872,-0.0667723235914728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0928528111213178,0,0,0,-0.159502433112314,0,0
X601988.CH.EQUITY,0,0.448051100668007,0.153612287705549,0,0,0,0,0,0.0118108030652447,0,0,0,0,0.18847382834692,0,0,0,0,0,0,0,0.0625282410970137,0,0,0.0290420821022211,0,3.46944695195361e-18,-0.04330552955633,0,0,0,0.146881973909277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0760463595530514,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.364801030079926,0,0,0.733965072792635,0,0,0,0,0.00110740906167995,0,0.0866658404960439,0.0143347323330195,0,0.303616995523715,0,-0.105566470407914,0,0,0.0978382936725743,0,0,0,0.535145106105659,3.46944695195361e-18,-0.172483078293394,0,0,0,0,0,0,0,-0.160427328906963,0
X601658.CH.Equity,0,0.250031918807382,0,0,0,0,0,0,0.12893045488395,0,0,0,0,0,0.275586148101385,0,0,0,0,0,0.049783233411053,0.139975520844903,0,0,0,0,0,0.122853215377972,0,0,0,0,0,0,0,0,0.140769232038566,0,0,0,0,-0.190469478376362,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.253211779966333,0,0.23163552207474,0,0,0,0,0,0,0.0353377449367685,0.0271159325493623,0,0,0,0.243137287657052,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,-0.00223645565274707,0,0,0,0.0495928418636074,0,0,0.118191416995556,0,0,0,0,0,0,0.0983227229282359,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0607818733366773,0,0,0,0,0.0647843737669212,0,0,0.0986052484249918,0,0,0,0,0.116736837261765,0,0.273633229046301,0,0,0,0.147749693711169,0.0125979710615791,0,0.0603162222530867,0,0,0,0,0,0,0,0,0,0,0.128774732394312,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0879478942796659,0.0649431938944171,0.1816194932149,0,0,0,0,-3.46944695195361e-18,0.472652632362649,0,0,0,0,0.0583053159787245,0,0,0,0,0,0,0,0.0880870704541996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326741068341492,0,0,0,0,0,0,0,0.134167564828775
X601166.CH.EQUITY,0.106947157872573,0,0,0,0,0,0,0,0,0,0.0852176186385491,0,0.036857864410708,0,0,0,0.114835741876668,0,0,0,0,0,0.0559330291612,0,0,0,0.20068391966284,0,0,0,0,-0.0238140049173269,0,0,0.100544445901152,0,0,0,0,0.0950221563802285,0,0.0974925678707732,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0.726461336620031,0,0,0,0,0,0,0,0,0,0,0,0.0552187709097876,0,0.0232120415316322,0,0.247328464887634,0,0,0.172337487949909,-0.20219265094751,0,0,0,0,-0.189453734366229,0,0,-0.195048929569497,0,0,0,0,0,0.219915753315947,0,0.0959211517639101,0,0,0,0.122107832001715,0,0,0,0,0,0,-0.450545637700352,0.0502733473999309,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.379383681701423,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00199737518133124,0,0,0,0,0,0.00210674184213555,-0.0908173225608424,0.184476746761472,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.63826510787594,0,0,-0.0717477092886077,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.105862391785292,0,0.0473717561991966,0,0,0,0,0,0,0,0.0265011548619122,0,0,0,0,0,0.065112478205534,0.461042785011441,0,0,0,0,0,0,0.177358667729045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000932641298889822,0
X600016.CH.EQUITY,0,0,0.244174985279284,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.233863813243623,0,0.119741999391381,0,0,0.177756046665306,0,0,0,0,0.0430984318378586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140775769584641,0.115624816916405,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.178419651784742,0,0,0,0.188992433501025,0,0,0.283246888301319,0,0,0,0.293423046407812,0,0,0,0,0,0,0,0,0.0894108123245913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103148425362045,0,0,0,0
X601628.CH.EQUITY,0,0,0,0.174609808477954,0,0,0,0.116601021666995,0,0,0,0,0,0,-0.0948270739999557,0,0,0,0,-0.000632374850753965,0.173749808138798,0,0,0,0,0.172932754704477,0,-0.279502321042616,0.0119077134808443,0,0,0,0.473468135345435,0,0.182082353136062,0,0,0,0,0,-0.020234661372549,0,0,0,0,0,0.100789344606203,0,-0.249552172106412,0
X000001.CH.EQUITY,0,0.103781356028758,0,0,0,0,0,0,0,0.681289388291948,0,0.0156480663365177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470484588455668,0,0.104628305943511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0.140606974468358,0,0,0.0223341068662935,0,0,0,0,0,0,0,0.0261029872696943,0,0,0,0.129858890827609,0,0,0,0.0876517331409709,0,0,0,0,0.131260846675491,0,0,0.119793012484113,0,0,0.100299007421018,0,0,0,0,0,0.0611102011574393,0.105005992803877,0,0,0,0.00710066261275443,0,0,0,0,0
X601169.CH.EQUITY,0,0,0.300342500444261,0,0,0,0.0306235484107758,0,0,0,0,0,0.130104136780528,0.0774384176811833,0.151820889324041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0517053626256226,0,0,0,0,0,0,0,0,0.0600675071384588,0,0,0,0,0,0.131347955902297,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.363370784189041,0,0,0.00266853298324062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0345422695588789,0.0306766777544348,0,0,0.350185721282088,0,0,-0.0330651458091525,0.0100724256617731,0,0,-0.26518511250046,0,0.287723532676527,0,0,0,0,0,0,0,0,0,0,0,0.039916194561071,0
X1299.HK.EQUITY,0,0,0,0,0.142575708089229,0,0.270891712145474,0.31836554863126,0,0,0.115385035347238,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0128988769691167,0,0,0,-0.505109936497912,0,0,0,0,0,0,0,0.194711183829523,0,0,0,0,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.310457865012201,0,0.294292243713205,0,0,0,0,0,0,0,0,0,-0.291372919228347,0,0,0,0,0,0,0,0,0,0,0.419782340498085,0,0,0,0,0,-0.0644396802900274,0,0.270808108519723,0,0.167676222694966,0,0,-0.110783783569942,0.0208947330290237,0.152771207305859,0,0,0,0,0.0479750738846189,0,0.0142146448321663,-0.124199583780787
X601229.CH.EQUITY,0.171074844516135,0,0,0,0,0,0,0.0766556268339982,0,0,0,0.0158734075739178,0,0,0,0,0,0.123621323110165,0,0,0,0,0,0.123327549914755,0,0,0,0,0.119354050661257,0,0.0987596117544422,0,0.0279012339121246,0.181807818877839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235560427691396,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122912379043536,0,0,0,0.0370641147411981,0,0,0,0,0,0.0155429837576788,0,0,0,0.00716303582839361,0,0,0,0.00136672962204385,0,0,0,0,0,0,0,0,0.27472781276219,0,0.270679069166896,0,0,0.447882480245884,0,0
X002142.CH.EQUITY,0.0744632571059044,0,0,0,0,0.103130832289422,0,0,0.260008525482627,0,0,0,0,0,0,0,0,0.0941822784529086,0,0,-0.00991459600675525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18607293009635,-0.0674125681207265,0,0.0173122339754305,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.246177475479402,0,0,0,0,0.0688386542185921,0.139408694721916,0,0,0,0,0.0417894753407238,0,0,0,0,0,0,0,0,0.269463202757853,0,0,0.413596831263808,0,0,-0.0858291903498285,0,0,0,0,0.0961434824440223,0,0,0,0,0,0,-0.0244779110574942,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.367512261512033,0,0,0,0,0.208140947347976,0.0477027445527429,0.147036209864397,0,0,0.0137555390921887,0,0.164615465556943,0,0,0,0,0,-0.0906156613259899,0,-0.0549809621742083,0,0.0230836562788831,0,0,0,0,0,0,0,0,0,0,-0.00745779081801829,0,0,0,0.0635510151661907,0,-0.0274954430178532,-0.125036807268848
X11.HK.EQUITY,0,0,0,0,0.115201330900921,0.237626828920131,0,0,0,0,0,0,-0.111035927904625,0,0,-0.0893161395579776,0.0174471642189023,0,0,0.49296414443011,0,0,0,-0.0624483573770412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126790949787447,0,0,0,0,0,0,0,0,-0.0814105878209653,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0863940427547578,0,0,0,0,0,0,0,0,-0.273179107305757,0.0473308775449578,0.14303352352049,0,0,0,0,0,0,0.176966999700131,0.0025220047620775,0,0,0,0.425418233462041,0,0,0,0,0,0,0,0,0,0,0.0640652644945539,0,0,0.0790879523485294,0.0753317552663497
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00663917848050598,0,0.138043918935794,0,0.302554105576293,0.161174011525781,0,0,0,0,0.0814340393707067,0.0160981398312462,0,0,0.289049125566764,0,0.0866265367507902,-0.170239336673785,0,0,0,0,0,0,0.088076379455932,0,0
X601077.CH.Equity,0,0,0.333857786775908,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139612231195618,0,0,0.000830845040388713,0,0,0.0593135535850962,0.278835052992433,0,0,-0.0207550875404234,0,0,0,0,0,0,0,0,0.0765977914787379,0,0,0,0.272868501471462,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,-0.0826166005975024,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.261549550735554,0,0,0,0,0,-0.00558508162467376,-0.127167474577965,-0.248022475486313,0,0,0,0,0,0.102441807553125,0,0,0,0.359429094499589,0,0,0,0.778515788996773,0.0541444361585956,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,-0.116799413856454,0,0,0,0.0884313297315822,0,-0.03325810614231,0.34062191833626,0,0,0,0,0,0,0,0,-0.0651068091129185,0.370913641233113,0,0,0,0.0458662858243909,0,-0.0917039880956002,0,0.0167945311427873,0,-4.33680868994202e-19,0,0,0,0,0,0,-0.0154877725813269,0,0,0,0.311371585986036,0.00586881582856496,0.169625194622766,-0.0358098158964345
X601577.CH.EQUITY,0,0,0,0,0,-0.172622052396297,0,0,0,0,0.0911369216000201,0,0,0,-0.12028997623712,0,0,0.0750307762331187,0,0,0,-0.0400963032482998,0.39470015718252,0,0,-0.033922533702215,0,0,0,0,0.139641873717231,0,0,0,-0.0372423611735474,0,0,0,0,0.329772002361738,0,0,0,0,0.315064462297129,0.0417106111080742,0,0,-0.00362625294507752,0
X601838.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0462295229178313,0,0.133863673565996,0,0,0,0,0,-0.132730166394409,0,-0.190874587320086,-0.056655823020375,0.264205679397287,0,0,0,0,0,0,0.100636754431417,0.275038650112656,0,0,0,0,0,0,0,0,-0.0942434808162029,0,0,0,0,0,0,0,0,0,-0.0157600100631641,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.036448382008514,0,-2.77555756156289e-17,0,0,0,-0.0196072695110852,0,0,0,0,0,0,0,0,0,0,0,0,0.272907396786794,0,0,0,0,0,0,0.282860502636161,0,0,0.0015660720942716,0,0,0.30420375105844,0,0.0215958041918874,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316553524225115,0.0410538946959988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00378775161264494,0.201450622644979,0,0.223192483159186,0.175022934430483,0,0.021488880895825,0.005848444153588,0.195004246711133,0.00989717967207098,0,0,1.73472347597681e-18,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775180121008543,0,0,0,-0.0228393512458368,0,0,0,0,0,0,0,0,0,0,0,0.0367197194001136,0,0.133071115383451,0,0.20225129441601,0.294237178668,0,0.127243751846417,0.0673260579051414,0,0.0681773760560508,0,0,0,0,0,0,0.0443020955784161,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109188275031583,0,0,0.0620598262698189,0.0999818253494498,0,0,0,0,0.0201952551448257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518355887538391,0.0106568091759472,0,0,0.462352754991439,0.045617833867361,0,0,0
X601997.CH.EQUITY,0,0,0,0,0.102987463725479,0,-0.160825038262122,0,0,0,0,0.390605692536414,0,0,0,0,0,0.111321523550318,0.0498597528951465,0,0,0,0,0.131127752020229,-0.0405021615706967,0,0,0,0,0.0293953540668899,0,0,0,0.272728382637869,0,0,0,0,0,0,0,0,0,0.0556662418584492,0,0,0,0.224101517470009,0,0
X000166.CH.EQUITY,0,0.136162471316061,0,0,0,0,0,0.0242440736298989,0,0.213268373486673,0.00903155108461652,-0.0746013606371825,-0.0522664804099861,0,0,0,0,0,0,0.0378377157837226,0,-6.93889390390723e-18,0,0,-0.0133038961518314,0,0,0,0,-0.420617867914195,0,0.0761586519316891,0,0,0,0,0.110048869430798,0,0,0,0,0,0.401037338582847,0.406935226235563,0,0,0.0761205964723684,0,0,0
X000776.CH.EQUITY,0,0,0,0,-0.00661149325424338,0,0,0,0.0483654235692325,0,0,0,0,0,0,-0.131197386067833,0.121561956224378,0,0,0,0,0,0,-0.0827621275681248,0,0,0,-0.0301551845009767,0,0,0,0,0,0,0.0200709068159895,-0.095526772229429,0.317212877623532,0,0,0,0,0,0,0,0,0,0.312633213813056,0,0,0.092440290584754
X601881.CH.EQUITY,0,0,0,0,0.0536775916419954,0.136508894733387,0,0,8.67361737988404e-19,0,0,0,0.0566897253983716,0,0,0,-0.0930833881464998,0,0,0,0,0,0,0,0.0872016315974905,0,0,0,0,-0.0225655140977656,0,0,0,0,0,0,0.251174273686107,0,0.0513506671616729,0,0.369514742946405,0,0,-4.33680868994202e-19,0,0,0.0119517417242179,0,0,0.0917528189435133
X601066.CH.EQUITY,0,0,0.0322377927429471,0,0,0,0,0.0154252409918842,0,0,0,0,0,0.00572606279658189,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0377512461688197,0.276060089364572,0,0,0.169957566501856,0.292899226468814,0.134026696745416,0.0136855814905491,0,0,0,0.0236062674012806,0,0,0.153614296466391
X002958.CH.EQUITY,0,0,0.0129365880616961,0,0,0,0,0,0,0,0,0,0,0,0,0.0386337718760404,0,0,0,0,0,0,0,0.107226775600927,0,0,0,-0.0322061948911443,0,0,0.227114959682094,0,0,0.172738942734699,0,0,0,0,0,0,0,0,0,0.0202404960499594,0,0,0,0.427559421689352,0,0
X002736.CH.EQUITY,0,0,0,0,0,0.103526182591481,0,0,0,-0.0246180419125029,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102094715246289,0,0,0,0.449883612756883,0,0,0,0,0,0.128696910213201,0.2751311047868,0,0,0,-0.020495332388671,0
X600958.CH.EQUITY,0,-0.348205353508781,0,0,0.0633292756160918,0,0,0.0499192409951827,0,0,0,0,0,0,0,0.158536815381179,0,0,0,-0.0333284084595207,-0.121474731505638,0,0,0,0,0,0,0,0,0,0,0,0.461680209399248,0,0,0,0.0730177301785173,0,0.109905101908126,-0.179757482878399,0,0.425951135627103,0,0.244707319189354,0.0784504448611145,0,0,0,0,0
X600928.CH.EQUITY,0,0,0,0,0,0,-0.0649574553357121,0,0,0.107005490308231,-0.122352506515955,0,-0.0947022454211748,6.93889390390723e-18,0,0,0.0792861465766595,0,0,0,0,0,0,0.380024520272887,0,0,0,0,0,0.0244644368744322,0,0,0,0,0,0,0,0,0.120937445977321,0,0,0,-0.0446036543584116,0,0.406447314954,0,0.108435700287973,0,-0.0264262106548438,0
X388.HK.EQUITY,0,0,-0.0200260803216422,0,0,-0.00150821594455283,0,0,0.0661791578115041,0,0,0,0.218440858019171,0,0,-0.394927513684103,0,0,0,-0.0771210167256652,0.329804968590993,0,0,0,0,0,0,0,0.0318480783951067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0884090124501358,0,0,0,0,0.0185388260409479
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0.320087713684696,0,0,0,0,0,0,0,0,0,0,-0.210293950854682,-0.00520028404690084,-0.233434324068749,2.16840434497101e-19,0,0.0409198703291602,0,0,0,0,0,0.108232606614263,0,0,0,0,0,0,0,0,0,0,0.298897055166571,0,0.309274512654984,0,-0.0533984767237204,0,0,0,0
