,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600926.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601901.CH.EQUITY,X601788.CH.EQUITY,X601696.CH.Equity
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.285218293680323,0,0,0.0313661621493385,0,0,0,0,0,-0.119057289456051,-0.15977388135101,0,0,0.392406036095763,0,0,0,0,0,0.108449620194958,0,0,0,-0.0772890477101215,0,0,0,0,0.0470271700439771,-0.00809175230868506,0,0.117165812310197,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0.147143254797577,8.67361737988404e-19,0,0,0,0,0,0,0,-0.35035386369531,0,0.207631043866181,0,0.0678650552809084,0,0,0.110614607126733,-0.0553249479107546,0,0,0,0,0,0,0,0,0.0450236832116214,0,0,0,0.186314021144013,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0155450988125364,0.288693153376426,0.0114016572231416
X601818.CH.EQUITY,-0.0448486119121799,0.368880403736622,0,0,0,0,0,0,0,-0.0100695206099726,0.196429781157069,0,0,0,0,0,0,0,0,0,0.244991548974504,0,0.296396959444405,0,0,0,0,0,0,0,0,0,0,0.059214434192859,0,0,0,0,0,0,0,0,0.0159467374960783,0,0,0,0,0,0,-0.0542580546153888
X601688.CH.EQUITY,0,0,0,0,0,-0.00924346175085764,0.11025703806461,0,0,0,0,-0.077527325406553,0,0,0,0.188363179254811,0,0,0.126852780542563,0,0,0,0,0,0.0108048269835431,0,0,0,0,0.329867778429998,0,0.100379065983578,0,0,0,0,0,0,0,0,0,0,-0.00570740672087176,0,0,0,0.273572465014136,0,0,0
X267.HK.EQUITY,0.201208182493742,0,0,0,0.0372968675920672,0.0212666162292854,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289757410055512,0.181140421581388,0.161328824920568,0,0,0,0.376090476832086,0,0,0,0,0.0910148074308546,0,0,0,0,0,0,0.242786451487146,0,0,-0.065820945266655,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0.0147961354912358,0,0,0,0.0104173263817522,0.02871463007111,0,0,0,0,0,0,0,0,0,0.118445943338961,0.0195815714032907,0,0,0,0,0,0.080161011869986,0,0,0,0.398296249419429,0,0,0,0,0.0684836111483108,0.0538663039133759,0,0,0,0.0783320647571034,0,0,0,0.192641526437049,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.354965939303459,0.0389753019148192,0,0,0,0,0.231997214248466,0,0,0.322299957900047,0,0,0,0,0,0,0.0234841628735857,0,0,0,0,0,0,0,0.0558887968964945,0,0,0,0,0,0,0,0,0,0,0,0.198058392430134,0,0,-0.42427679438806,0.197626204305512,0,0,0,0.0579945707060847,0
X601336.CH.EQUITY,0,0,0,0,-0.025855398063722,0.0542932212723728,0.500467886193021,0,0,0.172430269411678,0,0,0.0189375569939261,0,0.139793143757192,0,0,0,0,0.186837579266504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149221537448319,0,0,0.0754055951860528,0,0,0.123889325424819
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.14011503951942,0,0,0,0,0,0,0,0,0,0.0443974035540103,0,0,0,0,-0.0507619935823989,0.0803250905742099,0,0,0,0.0951015105110072,0,0,0,-0.264945132080072,0,0.264882511118672,0,0.264025924868391,0,0,0,0,0,0,0,0,0,0.232871863025752,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0689284860280608,0,0,0,0.0182599042409884,-0.0346342119102807,0.0850258369112673,0,0,0,0,0.11711599879072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462455924642366,0.446898975612115,0,0,0,0.295659078989674,0,0.0416204982862267,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0856417249300683,0,0,0,0,0,0.227663204224985,0,0,0.164346676072466,0,0,0,0,0,-0.0447903317483685,0,0,0,0,0.0614091211787987,0.0228707356887548,0,0,0,0,0.32318723113565,0,0,0,0,0,0.0915012224193652,-0.00938985556192179,0,-0.0863279656050192,0,0,0,0.00111215064232419,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990585977269133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266514667036307,0,0,0.0520203505622516,0,0.103578978188026,0,-0.0235189143566732,0.223239833666581,0,0,0.0445315431789666,0.226585491846149,0,0,0,0,0,0,0.0821468749169672,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.112638995843657,0,0,0.04398791838811,0.0294516579904083,0,0,0,0,0,0,0.0601278575626309,0.119737735009228,0,0,0,0,0,1.0842021724855e-19,0,0,-0.0374103669301466,0,0,0,0,0,0,0,0,0,0.0295705817084507,0.0457778025916933,0,0,0,0,0.477893810086202,0.166374247611711,-0.0682880396791672,0.373668569800056,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.073281206971709,0,0,0,0.148416880883289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254919716373361,0,0,0,0,0,0.11177738816284,0,0,0,0,0,0.00272577996641017,0,0.0936523157373399,0,0,0,0,0,0.166065383189281
X2881.TT.EQUITY,0,0,0.23582727438284,0,0.194934616935041,0,0,0,0.249112939562816,0.0660000823951791,0,0,0,0,0,0,0,0,0,0,-0.0409312028292256,0,0,0,0,0,0,0,0.00653799098952829,0,0,0,0,0.399165832632179,0,0,0,0,0,0,0,0,0.223373724305305,0,0,0,-0.220157284800384,0,0,0
X601169.CH.EQUITY,0,0.0727363031785424,0.141479510804046,0.0560161902676448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381761626333894,0,0,0,0.73652665407987,0.157533302842309,0,0,0,0,0,0,0,0,0,0,0,0.00895801965951503,0,-0.229288299573487,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.0799025054125425,0,0.181610365315217,0,0,0,0.109102356111327,0,0,0,0,0,0,0,0,0,0.0838721156611155,0,0,0,0,0,0,0.12273881674142,0,0,0,0,0,0,0.146635969060116,-0.0774050916207032,0,0,0.0630935754839229,0,0,0,0,0,0.129501962996155,0.575781176815612,0,0,0
X601881.CH.EQUITY,0,0,0,0,-0.0460134688359437,-0.011510552741955,0,0,0,0,0,0,0,0,0,0.207968860855387,0,0,0,0,0.0837843267715562,0,0,-0.062064243504083,0,0,0,0.0493383406148033,0,0.252919070703139,0,0.0318463446464829,0.0971453274490256,0,0,0.184480851285268,0,0.220125186187828,0.079590142569562,0,0,0,0,0,0,0,0,0,0.0334356530299716,0
X2886.TT.EQUITY,0,0,0.0565338220391653,0,0,0.022678546034456,0,0,0,-0.135714208888744,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0644432726678064,0,0,0,0,0,0,0,0,0,0.456183771248509,0,0,0,0,0.101826450428746,0,0.0385247521779606,0,0,0,0.258314993470406,0,0,0.0653115467643211,0,0.057753515677786
X600926.CH.EQUITY,-0.0928358372187708,-0.0591075915225477,-0.108149430417882,0.131509016422358,0,0,0,0,-0.0822737253203995,0,0.598545882978896,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.021950872171929,0,0,0,0,0,0,0,0,0,0.135723356596984,0.221928550575334,0,0,0,0,0,0,0,0,0,-0.034041408408596,0,0,0,0,-0.081765031953022,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0238902361366603,0,0.0134867516316192,0,0,0,0,-0.247240721250234,-0.0191639151853515,0,0,0,0,0,0,0,0.138977759213477,-0.0207653359344924,0,0,0,0,0,0,0.209752300168968,0,0,0.142754365459676,-0.0364490372196865,0,0,0,0.549003437701946,0,0,0,0.0133134453729712,-0.0200057628894296,0,0,0.023174509626732,0,0,-0.0869058424249959
X601009.CH.EQUITY,0.164266083101298,0,0,0,0.0719330937306708,0,0,0,0.0185707355333683,0,0,0,0,0,0,0.179473833248866,0,0,0,0.0180449126671437,0,0.0360486074003839,0,0,0,0,0,0,0,-0.0571527176323899,0,0,0,0,0,0,0.278597127149767,0,0,0,0.130263220935726,0,0,0,0,0,0.0434944659471447,0,0.0687243027240267,0
X600919.CH.EQUITY,0,0,0.166820218724782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353724892301054,0,0,0.235171818586876,0,0,0,0,0.00107158912047024,0,-0.0493060248866748,0.199297777043373,0,0.298257892244981,0,0.0374335716508925,0,0,0,0,0,0,0,0,0,-1.01450734189303,0,0,0,0.239919392385225,0,0,0.334894461130266,0
X601901.CH.EQUITY,0.00550425175742011,0,0,0,0,0.176463093697769,-0.104957145546141,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.269204152655609,0,0,0,-0.184434206042376,0,0,0,0,0,0,0,0,0,0,0.207622922951247,0,0.0382908313844523,0,-0.0202330271714958,0,0,0,0,0,0.262708114728631,0,0,-0.483346291601913,0.548362786907655
X601788.CH.EQUITY,0,0,-0.086157995812311,0,-0.00225143501312165,0.156107188900897,0,0,0,0,0,0,0,0.0703167657404032,0,0,0,0,0,0,0,0,0,0,0.0593684703562392,0,0,0,0,0,0,0,0,0,0,0.141251215484823,0.196659746674287,0,0,0.0956599898213878,0,0.260473787158506,0,0,0,0.269154065307077,0,0,0,0.350668219408877
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15391499372028,0,0.00140983372214003,0,0,0,0,0,0,0,0,0,0,0.0464688353767468,0,0,0.0180541533144998,0,-0.163472544423871,0,0.192688726033247,0,0.548392580712276,0,0,0,0,0,0,0,0,0,0,0.0451903400413807,0
