,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2891.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0657550259983662,0,0,0,0,0.350170320776611,0,0.0548865367352308,0,0,0.0858160159413854,0,0,0,0,0.175223781688796,0.0770038714192159,0,0.0877941727276294,0,0,0.0281356587873047,0,0.0655935484902054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.398780509370576,0,0,0,0,-0.0636905555713382,0,0,0,0,0,0,0,0,0.319686265866984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848226772680433,0,0,0.0395031979762116,0,0,0,0.064107040385933
X601319.CH.EQUITY,0,0,0.0210566994114105,0,0,0,0,0,0.149960818411194,0,0,0,0,0,0,0,0,0,0,0.106347335250228,0,0,0,0.145466802720227,0,0,0,0,0.2018884417899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145555875822381,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.448079435938122,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0360033565271814,0,-0.108064837179453,0.246863868488295,0,0,0,0,0.249780068846039,0,0.0173026656751681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175604336012527,-0.00697756869392451,0,0.0517613332226625,0
X600016.CH.EQUITY,0,0.158690902854049,0,0.207547177484158,0.265066452676229,0,-3.46944695195361e-18,0,0,0,0.000715544013109793,0.146334807347201,0,0,0,0,0,0,0,0,0,0.0650549444965299,0.043340410178537,0,0,0,0,0,0,0,0,0,0,0.0328696300171039,0.0355854453960183,0,0.16487532347262,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.557362926481756,0,0,0,0,0,0,0,0.0795646606059215,0,0,0,0,0,0,0,0,0,0,0.30672043572516,0,0,0,0,0,0,0,0.379831368369079,-0.121889921541865,0,0,-0.182729728547872,0,0,0,-6.93889390390723e-18,-0.137167834003361,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,-0.0296067930499767,0,0,0.23165539391971,0,0,0,0.131315714529062,0,0,0,0,0,0,0.0813434848168273,0,0,0,0.506146618304988,0,0,-0.0569368839017226,0,0,0.022890762714435,0,0,0.103570235770294,0.0180195964795122,0,0,-0.0520710816890314,0,0,0,0,0,0,0.0930462659792335,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-0.0634752673683329,0.0397206309456689,0,0.326258284328221,0.225196877737335,0,0,0,0,-0.062739194716055,0,0.108350165279116,0,0,0,0,0.245248053460593,0,0,0,0,0,0,0.00855498656144164,0,0.0160455064169136,0.115021338768485,0.0124104893971335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,6.93889390390723e-18,0.175324202931762,0,0,0,0,0,0,0,0,0,0.230057270694219,0.188044891280117,0,0,0,0,0,0,0,0,0,0,0,0.111591518668742,0,0,0,0,0,0,0,0,0,0,0,0.178552248318724,0.0895242988969623,0,0,0,0,0,0,0,0,0.0837483227611865,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0967272337051428,0,8.67361737988404e-19,0.258648575353754,0,-0.180471641395853,0.0434795026411632,0,0,0,0,0,0.096455453702398,0,0.00887425646961028,0,0,0,0,0,0,0,0,0,0.234835689663704,0.0354424484072547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0.15372522456696,0,0,0.293243930916572,0,0,0,0,0,0,0,0,0.2557086931059,0,0,0,0,0,0,0,0,0,0.160794056642344,0,0,0,0,0,0,0,0,0,0.0338702292218354,0.0163106650888652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.08004794186212,0.273080890563788,0,0,-0.109594954934717,0.047719981676466,0,0,0.0253562803475367,0,0,0,0,0,0,0.206906793433069,0,0,0,0,0,0.0466078870290682,-0.0506640738697966,0,-0.00390859044990928,0,0.397076281456772,0,0,0,0.0836686613876569,0.0226988219457544,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.109665724165447,0,0,0,0,0.398348431980608,-0.0726177075146393,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201941061822101,0,0,0,0,0,0,0,0,0,0.0314883661322709,0.219786161682723,0,-0.119544333950203,0,0.266948908377457,0,0,0,0,0,0
X002142.CH.EQUITY,-0.0791081393827967,0,0.0677046328402872,0,0,0.687743667668434,0,0,0,0,0.259832458101642,-0.171142005083095,0,0,0,0,0,0.0170264597582334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194684086218697,0,0,0,0,0,0,0,0,0.112616769296585,0,0,0,0,-0.0363227245277399,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101326134067258,0.00173048511843675,0,0,0,0,0,0,0.0933933026317179,0.196934742698798,0,0.544890976762995,0,0,0,0,0,0,0,0,0,0,0.0471962565164837,0,0,0,0,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284271873460781,0,0,0,-0.0942532095099006,0.0615809137130494,0.0678828395260182,0,-0.154196982273498,0,0,0,-0.0760701661545185,-0.0291618792960539,0,0,0.659334913598382,0,0,0,0,0.24457790389974,0,-0.103430224129105,0,0,0,0,0,0,0.00327391882210498
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.052735337912161,0,0,0,0,0.357322411397437,0,0,0,0,0.0901431095208624,0.185228775206337,0,0,0,0,0,0,0.212383679652524,0,0,0,0,-0.115314106967217,0,0,0,0,0,0.11089841144728,-0.0861200763145464,0,0,0,0,0,0.0531021980327565,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.10884750217571,0,0,0,0,0,0,0,0.232177915353832,0,0,0,0.230903967792877,0,0.15280093039345,0,0,0,0,0.00796351270728655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291968336080804,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0566321366247221,-0.133443989154741,0,0,0,0,0,0,0,0,0,-0.0946242228536976,0,0,0.0496287815423766,0,0.00830691063595716,0,0,0,0,0,0,0,0,0,0,0,0,-0.230793961037942,0,0.338969006055897,0,0,0,0,0,0.446981959603552,0.0270793329803211,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,-0.0448677197843477,0,0,0,-0.0583350876070964,0,0,0,0,0,0,0,0,0,0,0,-0.0862721134651703,0,0.250882915112581,0,0.159980492432442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.209160950855585,0,0,0,0,0.327307961674549,0.118353331159901
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0.0563375779890702,0.00683535730349509,0,0,0,0,0.0918051685827819,0,0.0683745916703954,0,0,0,0,0,0,0,-0.0226820427924951,0.00257862810121139,0,0,0,0,0.160946094459418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16572483804513,0,0.417144986925764,0,-0.101398271751311,0
X2881.TT.EQUITY,0,0,0.0132232195697366,0,0,0,0.169478750260809,0,0,0,0,-0.0895409533112412,0,-0.0347947907792657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584576378860766,0,-0.0461418393904412,0,0,0,0,0,0.312003864444479,-0.0675367029519869,0,0,0,0,0,0,0,-0.0826371755413017,0,0,0.0867219680913421
X601169.CH.EQUITY,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.187017436835224,-0.0219275895498484,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0851230739381083,0.101312853266953,0,0,0,0,-0.0764959911077251,0,0,0,0.0824514490281028,0,0,0,0.434396476384638,0,0,0,0,0,0,0.291133838943566,0
X2886.TT.EQUITY,0,0,0,-0.0500044935568687,0,0,0,0.0787895453532805,0,0.00739568669846994,0,0,0,0,-0.184272095902251,0,0,0,0,0,0,0,0.0831495051750736,0,0,0,0.024919659811103,0,0,6.93889390390723e-18,0,0,0,0,0,0.304453772761262,0.162376744152077,0,0.0695237857313304,0,0.100147621945811,0,0,0,0,0.368576082669697,0,-0.0275728637601683,0,0.0854310544009512
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,-1.73472347597681e-18,0,0,0,0.0855868412401651,0,0,0.0299857325526502,0,0,0,0,0.175233803975877,0,0,0.0034873122360141,0,0,0,0,0,0,0,0.211870949648827,0,0,0,0,0.0462676314269147,0,0.0389828033837296,0,0,0,0,0,0,0,0,0,0.326194765512135,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.122322931971071,0,0,0,0,0,0,0,0.0594212385962018,0,0,0,0,0,0,0,0.0216825584465585,0,0,0,0.114343182299704,0,0,0,0,0,0,0,0,0.134385981832451,0,0,0,0,0,0,0,0.121440823845356,0,0,0,0.112457611966368,0,0,0,0,-0.0993354494973159,-0.0132430708121285,-0.0229512349544783,0.368171519144407
X600015.CH.EQUITY,0,-1.38777878078145e-17,0,0.0402898456362019,0,0,0,0,0,0,0.214542881866157,0,0,0,0,-0.128684116779968,0,0,0,0,0,0,0,0.0314459603415166,0,0,0,0.0515252676919054,0,0,0,0.248407759641761,0,0,0,-0.0265223716447482,0.385932191887039,0,0.00998129392306468,0,0,0,-0.437403530526197,0,0,0,0.0224665507601806,0.365504095459792,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.116796664780601,0,0,0,0,0,0,0,0.06995177176347,0,0,0,0,0,0.0654206124870652,0,0,0,0.099223792304732,0,0,0.2172327780314,0,0.195172167024058,0,0,0,0,0,0,0,-0.00739977513754152,0.0608634518963995,0,0,0,0,0,0,0.192654301436204,0,-0.132254497598494,0
X601881.CH.EQUITY,0,0,0,0.0350837854645653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0889857613954706,0,0,0.167350420891482,0,0.457010519440521,0,0,0,0.00450902884751093,0,0.072326897770921,0,0,0,0,0,0.0807590199855108,0,0,0,0,0,0,0
X601916.CH.Equity,0.256576155497281,0,0,0,0.314979464877035,0,0,-0.333514896228968,0,0.229857652412726,0,0,0,0,0,0.0680809327151329,0,0,0,0,0.121906366425854,0,0,0,-0.0850707396007844,0,0,0.123080756445401,0,0,0,0,-0.062562221667386,0,0.281537303227621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.225686158209061,0,0,0,0,0.0765336407721838,0,0,0,0,0,-0.00391987737355341,0,0,0.316597198483831,0,0,0,0,0.0489884495584086,0,-0.0234321127689625,0,0,0,0,0,0,0,0.250318305342614,0.00989642259068089,0,0,0,0.0435780931445134,0,0,0,0.0173482225058403,0,0,0,0,0,0,0,0.628195430354403
X601236.CH.EQUITY,0,0,0,0,0.095169208201668,0,-0.12246465819653,0,0,0,0,0,0,-0.116147789980264,0,0,0,0,0,0,0.0704765213450103,0,0,-8.67361737988404e-19,0,0,0.211393742051151,0,0,-0.013305366434231,0.0253815557795473,0,0,0,0,0,0,0,0.0985486420145999,0.0995695529488348,-0.0155262655995796,0,0.455706925552625,0,0,0,0,0.0205105513984442,0,0
X601009.CH.EQUITY,-0.023193131818264,0,0,0,0,0,0.0167132180987714,0,0,0.0593667566719146,0,0,0,0,0,-0.0498522888841915,0,0.0674215955141171,0,0,0,0,0,-0.0540676279155175,0,0,0,0,0,-0.144836230163506,0,0,0,0.0963386970811315,-0.0460277203064779,0,0,0,0,0,0,0.783218932065299,1.73472347597681e-18,-6.93889390390723e-18,0,0,0,0,0,0
X600919.CH.EQUITY,0,0.247829178694204,0,0,0.025516101235358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367793464404989,0,0,0,0,0,0,0.0378389243090278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240950801414153,0,0.14944187221696,0.145015807937019,0,0
X2892.TT.EQUITY,0,0,0,0,-0.0431131882076911,0,0,0,0,0,0.0387917614410793,-0.00839267119783722,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0618300649145396,0.0516835837996728,0.0247510801373813,0,0.161835094459205,-0.0551888170578278,0,0.43542186727864,0,0,0,-0.031380103203018,0.455900576294753,0,0,0,0
