,X601398.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X300059.CH.EQUITY,X601328.CH.EQUITY,X002142.CH.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600999.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600926.CH.EQUITY,X600015.CH.EQUITY,X600918.CH.Equity,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY
X601166.CH.EQUITY,0,0,0.083691383586601,0,0,0,0,0,0,-0.203961199454189,0,0,0.400154745960203,0,0,0,0,0,0,0,0,0,-0.0579182158151842,0.239956856187335,0,0,0,0,0,0.00542822205950418,0,0,0,0,0,0.115507371246055,0,0,0,0.140519273158219,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0.0258249929673866,0,0.451708514545379,0.0562812733141283,0,0,0,0,0.0539093262854496,0,0,0,0,-0.130279886843204,-0.287112983912839,0.545837435546663,0,0,0.000419022253364668,0,0.0550656182629971,-0.255229552060464,0,0,-0.0469366222561508,0,0,0.0302685523849773,0,0,0,0,0,0,0,0,0,-0.0741002012865634,0,0,0.16038092002758,0,0,0,0
X000001.CH.EQUITY,0,0.18545151828366,0.0448072412556233,0,0,0,0,0,0,-0.0336667683161459,0.430228811814901,0,0,0,0,0,0,0,0,0.153116842547844,0,0,0,0,0,0.0674809028388749,0.0437691222925755,0,0,0,0,0,0,0,-0.204975843160274,-0.118359753937075,0,0,0,0,0,0,0,0,0.159376851156397,0,0,0.121565681440406,0,0
X601601.CH.EQUITY,0,0.356144178599336,0,0,0,0.100635302184242,0,0.0623083872477462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705634191309557,0,0,0,-0.0811266172813048,0,0,0,0,0.228340006285082,0,0.207280180963856,0,0,0,0.0421005742893592,0,0,0,0,0.190715917484296,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0132096409223334,0.0897712656519769,0,0,0.0348064206265969,0,0,0.215794772857553,0,0,0,0,0,0,0,0,0.166348664334693,0,0.0448108059290711,0,0,0,0,0,0.244750114690991,0.100922603062291,0,0,0,0.00612102622343838,0,0,0,0,0.194286706436804,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0309384812474888,0.084853138958633,0,0,0,0,0.138951976258663,0,0,0.0737685157750612,0,0,0,0,0,0,0,0,0,0.0234482647586825,0.0384647755575984,0,0,0,0,0,0,0.315290473090436,0,0,0,0,0,0,0.0387665385133347,0,0.137564757167269,-0.0768171537345626,0
X300059.CH.EQUITY,0,0.20867275597899,0,0,0,0,0,0,-0.0481168466291268,0.0751305406226809,0,-0.0971265042707983,0,0,0.325052441946429,0,0,0,0.000965063736495373,0,0,0.12123798839236,-0.0778623989420859,0,0,0,0.0793491235011437,-0.00934397895592629,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0942946363292698,0,0,0,0,0.0408895516740406,0,0,0.163677662465427
X601328.CH.EQUITY,0.0875800577427649,0,0,0,0,0,0.162510828120841,0.0910094483000889,0,0,0,0.0206880307528605,0,0,0,0.143989747562087,0,0,0,0,0,0,0,0,0.141238475271473,0,0,0.0466029407180268,0,0,0.0266715268578353,0,0.00788823298762253,0.155090227653042,0,0,0,0,0,0,0,0,0,0,0,0.0539197052492544,0,0,0.112032172268035,0
X002142.CH.EQUITY,0,0,0.0726865897772912,-0.035348551407315,0,0,0,0,0,0,0.204827704973769,0,0.272192200404559,0,0,0,0,0,0,0,0.0104309124688408,0,0,0,0,0,0,-0.0747746846522458,0,0.0986078553400407,0,0,0,0,0.0629279486063564,0,0,0,-0.0593775692460263,0.297505351446486,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.186658977480377,0,0,0,-0.113755125780811,0,0,0.0234152928930914,0,0,0,0,0,0,0,0,-0.0739109040458246,0,0,0,0,0.115498359455406,0,0,0,0,-0.197809229049027,0,0,0.31788356415718,0.0266898825273548,0,0,0,0.0886048795486527,0,0,0,0,0,0.124179193775519,0,0.107096956857056
X601998.CH.EQUITY,0.124836938551447,0,0.0815971638828752,0,0,0,0.317693579795583,0,0,0.0279544563519911,0,0,0,0,0,0.244756830508032,0,0,0,0,0,0,0,0.0166309669970214,0.0580032241329909,0,0,0,0,0,0.0275649086441821,0,0,0,0,0,0,0,0,0,0,0,0.061215365960662,0.0648165065871179,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.0945138151658716,0,0,0,0,0.10350827790603,0,0,0,0,0,-0.0206071275879028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105733126367318,0,0,0,0.035638232356012,0,-0.0726407724302811,0,0,0.0642455436182264,0,0,0.0607275119848866,0,0,0,0.160682120767584,0.107431335186394,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.0936226644546685,0,0,0.544746441277198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0856826286166673,0,0.257821556746186,0,0,0,0,0,0,0,0,0,0,0,-0.0729644121423001,-0.0592399911829985,0,0,0,0,-0.0853914414835564,0,0,0.0805758683450316,0
X601818.CH.EQUITY,-0.0366712676414764,0.112323099344707,0,0,0,0,0,0.0663507397165385,0,0,0.331161252005119,0.0978951909279898,0,0,0,0.0946027527888507,0,0,0.0431123720595969,0,0.241167911059537,0,0.233034439522966,0,0,-0.207457951703625,0,0,0,0,0,0.0470665057455458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156549489005804,-0.0377413251655474
X600016.CH.EQUITY,0,0.101796556912521,0.00644928374739943,0.0909940808754502,0,0,0.0232260805334088,0,0,0,0.0789993134624774,0,0,0,0,0.104027584663468,0,0.173185185403976,0,0,0,0,0,0.0430486540520329,0,0.0753883333726969,0,0,0,0,0,0,0,0,0,0,0,0,0.43107299830197,0,0,0,0,0,0,0,-0.0600929850126421,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.16612020256436,0.121475633889214,0,0,-0.0695267042748352,0,0,0,0.0727207471384767,0,0,-0.0802387736713764,0,0,0.501536198206507,0,0,0,0,0,0.0592447004882867,0,0,0,0,0.0743423898878164,0,0,0,0,0.110987159118153,0,0,-0.224583007466038,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0221854441888808,0,-0.00135307467385764,0,0,0.250330720414401,0,0,0,0,-0.181644899529985,0,0,0,0,0,0,0.130870536292269,0,0,0,0,0,0.07890059720421,0,0,0,0,0,0,0.0381722727219294,-0.163543179755719,0,0,0,0,0.177240632952931,0,0.376626456403819
X267.HK.EQUITY,0.288627389927791,0,0.0756227021511455,0,0,0.0237450118198734,0,0,0,0,0,0,0,0.161482903700211,0,0,0,0,0.254433998625564,0,0,-0.310018114764215,2.16840434497101e-19,0,0,0,0,0,0,0.0149390961343942,0,0,0.05540216964049,0,0,0,0,0,0,0,0,0,0.125469362701095,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0.0194954569972166,0,0.0911677403133288,0.0130756437604276,0,0,0,0.323295733876187,0,0.0427616104559141,0,0,0,0,0,0,0,0,0.0934952678562866,0.0333035370739761,0,0,0,0.44356111863078,0.0387347229307733,-0.0320852123180949,0,0.0281584191125136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.171899640847179,0,0,0,0.0206565492248489,0,0,0,0.147524913455855,0,0,0,0,0,0.268027580647942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.745906629888467,0,0.0377062296949019,0,0.149988916124001,0,0,0,0,0,0.00878353828903294
X601211.CH.EQUITY,0,0,0,0,0,0.0175335399699605,0,0,0,0,0,0,0,0,0,0,0,0.257099337875,0,0,0,0,0,0,0,0,0.0558367133326351,0,0.117814566982646,0,0,0,0,0,0.0475756026404707,0,0,0.27019328869381,0,0,0,0.0535192930395135,0,0,0,0,0.21318401974144,0,0,0
X601336.CH.EQUITY,0,0.200437318562779,0.237334062069754,0,0,0,0,0,0.0708969367348845,0,2.16840434497101e-19,0,0,0.245219708601441,0.154705789986205,0,0.0304050469016243,0,0,0,0,0,0,0,0,0,0.0411667612819373,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0188342096197203,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,-0.0473862863928444,0,0,0,0,0.066002991483055,0,0,0,0,0.132202540214956,0,0,0,0,0,0,0,0,-0.0255092073151867,0,0,0,0.43868774809908,0,0,0,0,-0.0565718436387086,0,0.150839244583822,0,-0.0302252718557928,0,0,0,0.209584150366809,0
X601229.CH.EQUITY,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.118143629860146,0,0,0,0,0,0,0.0907428426837015,0,0,0,0,0.0464843677204737,0.331788466484468,0,0,0,0,0,0,0,0,0,0,0,0.0920892739570624,0,0,0,0.180269412159296,0.0650107471231289,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.015072678415472,0,0,0,0.0633878498687587,0,0,0,0,0,-0.0409930159417132,0,0,0,0,0,0,-0.0778782763990616,0,0,-0.0331268553434397,0.218186331000063,-0.0551905591759161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.394221265525792,0,0,0,0,0.532705424467577,4.33680868994202e-19,0.063918768431261
X2881.TT.EQUITY,0,0,0,0.0762075642782794,0,0,0,0,0.307103292313346,0.183175284895529,0.0864197080592809,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0.00510149200698441,0,0,0,0,0,0,0.363270459077108,0,0,0,0,0,0,0,0,0,0.287497770663037,0,0,-0.0767238421273947,0,0,0,0
X000166.CH.EQUITY,0,-0.0250199333454715,0,0,0,0.0830634978801814,0,0,0,-0.189563121792529,0,0,0,0,0.138385490635248,0,0,0,0.00535226556852294,-0.0414887803966427,0,0,0,0,0,0.076583915893769,0,0,0,0,0.53030443634223,0,0,0,0,0,0,0,0,0,0,0.268776462860721,0,-0.102178405701631,0.108401550264474,0,0.161213000635135,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0900806630696191,0,0,0,0.0720606545983339,0,0,0.213787797916191,0,0,0.186353198106501,0,0,0,0,0,0,0,0,0,0,0.134942961488733,0,0,0,0,0,0.060549775147453,0,0,0,0,0,0,-0.216466529950085,0,0,0.204501437323717,0,0,0
X601169.CH.EQUITY,0,0.0744935308589525,0.0271285260211537,0.161088212783376,0,0,0,0,0.065132642127748,0,0,0,0,0,0,0,0,0,0,-0.020542225607955,0,0.0171921062951081,0,0,0.712210701370264,0.0530025491622829,0,-0.0296263989047552,0,0,0,0,0,0,0,-0.203682838364411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0.0212144536268212,0,0,0,0,0,0,0,0.611672203640061,0.0432056741462936,0,0,0,0,0,-0.0653701768470403,0,0,0,0,-0.0967695385344219,0,0,-0.0186608410659834,0,0,0,0,0,0,0,0,0.201015482848711,0,0,-0.110422034359812,0,0,0,0,0,0,0.00530822124437773,0,0,-0.0777415951519389,0,0
X600015.CH.EQUITY,0,0,0,0,0,-0.00988034236555086,0.169276672257796,0,0.0394433896719474,0,0,0.0223289039949511,0,0,0,0.103103919531338,0,0,0,0,0,0,0.0256414146019128,0,0,0.0194770628002959,0,0.0909940363506609,0,0,0,0,0,-0.07736680637495,0,0,0.0489763330777547,0,0,0,0,0,0,0,0.221396053186802,0.473378904676658,0,0,0,0
X600918.CH.Equity,0.110134411726525,0,0,0,0,0,0,0,0,-0.0346052281133346,0,0,-0.0677962682331094,0,0.037689437667973,0,0,0,0,0.0365433326618798,0,0.00873688958883885,0,0,0,0,0,0,0,0,0,0.159113980858586,0,0,0.0466957672796808,0,0,0.207203241691123,0,0,0,0,-0.184375262318651,-0.0648404992741539,0,0,0.211375737055626,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,-0.10706148253657,0,0,-0.0515649316087478,0,-0.0649426596485761,0,0.0933316942539021,0,0,0,1.73472347597681e-18,0,0,0,0,0.0657325128100012,0,0,0,0,0,0,0,0,0,0.3970178550752,0,0,0.16180105210118,0,0,0,0,0.155237815839857,0,0,0.250541415062764,0,0.0899198473615931,0,0,0,0.0298826286177462
X2891.TT.EQUITY,0,0,0.0558701027516674,0,0,0.0012259845404166,0,0,0,0.0274231290399378,0,0,0,0,-0.141854241076341,0,0,0,0,0,0.0190017379397481,0,0,0,0,0,0,0,0,0.105830118711775,0,0,0.342476988737461,0,0,0.399728254170499,-0.0420110352751428,0,0,-0.0934533390743299,0,0,0.0928719169523182,0,0,0.00572141316885069,0,0,-2.16840434497101e-19,0
X601009.CH.EQUITY,0,0,0,0.107053382922796,0,0.0798187264391848,0,0.078442085033337,0.00916963804580271,0,0,0,0.112062987043862,0,0,0,0.0303935451935697,0,0,0,0.0339129580269695,0.0128929407864402,0,0.125545186211881,0,0,0,0,0,0,0,0,-0.0943891385279572,0,0,0,0.0639830896426656,0,0,0,0.240213706737353,0,0,0,0,0.134987467413278,0,0,0,0
X600919.CH.EQUITY,0,0,0,0.188729226369103,0.412985006379712,0,0,0,0.0832539712634381,0,0,0.467450543847784,0,0,0,0.213154754500083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415490141470806,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,-0.0239889458197299,0,0,0,0,0,0,0,0,0.0400319472197314,0,0,0.226574052625213,0,0,0,0,0,0.00993372158852327,0,-0.0704285603872725,0,0,0,0,0,0.400397177747236,0.0546931727459486,0,0,0.0105772919073842,0,0.230796884837898,0,-0.0537676587327265,0,0,0.202536128502126,0,0.0175182548241722,0,0,0,0,0,0
X601901.CH.EQUITY,0.281182975053409,0,0,0,0,0,0,0,0,-0.312093752102132,0,0,8.67361737988404e-19,0,0,0,0,0,-0.107608723591197,0,0,0,0,0,0,-0.0567767135002097,0,-0.278301307938055,0,0,0,0.278391383517947,0,0,0,-0.0321845922435512,0.295098990506181,0,0,-0.0283990081031628,-0.187958657938531,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0.233701553529606,-0.213264542248611,0,0,0,0,-0.0532859705878985,0,0,0,0,0,0.156265731462887,0,-0.107776206424366,0,0.0447519686599574,0,0,-0.14361541233849,0,0.00246499105408532,0,-0.0114912872213628,0,0,0,0,0,0.353909906721212,0,0.22904207037453,0,0,0,0,0.226038204543205,0,0,0,0,-0.196168788740528,0,-0.00526909911152179
X601788.CH.EQUITY,0,0,0,0,0,0.0475380505251411,0,0,0,0,0,-0.0717511119652129,0,0,0,-0.0993703654495858,0.227281350255368,0,-0.0220298059563111,0,0,0,0,-0.0816493396589704,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.126360689262958,0,0,0,0,0.233152045409992,0.105132196413627,0,0,0,0.257291038268871,0.0304897089058741,0,0
