,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X601601.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X601788.CH.EQUITY,X601696.CH.Equity
X601166.CH.EQUITY,0,0,0,0.101451642341449,0,-0.0261602537200687,0,0,0,-0.146719009241972,0,0.0258850888204626,0.487338854003345,0,0,0,0,0,-0.00900321569293015,0,0,0,0,0,0,0.281061190750292,0,0,-0.104037593981315,0,0,0,0,0,0,0,0.172315728532237,0.0405751625453929,0,0,0,0,0,0,0.0553541678655841,-0.0390669999131789,0,0.0800325804836058,0,0
X601658.CH.Equity,0,0,0,0,0,-0.0369602188084435,5.42101086242752e-20,0.255406659790834,0,0,0.336388865795752,0,0,0,0,0.144997738550026,0,0.0933826541116723,0,0,0,0,0,0,0,0,-0.129870418088112,0,0,0,0,-0.090084622101016,0,0,0,0,0,0,0,-0.223374654843332,0.331763741871769,0,-0.0904650673221385,0,0.200877862933312,-3.46944695195361e-18,0,0,0,0
X000001.CH.EQUITY,0,0,0,0.129203215682618,0,0,0,0,0,0,0.312771201412115,0,0,0.221035205853997,0,0,0,0,-0.015749393028424,0,0,0.150657873312311,0,0,0,0,0,0,0,-0.232843414481559,0,0,0,-0.0139158365876151,0,0,0,0,0,0,0,-0.0691808720357395,0,0,0.280810471340501,0,0,0,0,0
X601601.CH.EQUITY,0,0.587646681279593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147652892282306,0,0.0519422985221369,0,0,0,0,0,0.0908083151778511,0,0,0,0,0,0,0.0488591608546733,-0.0440686133698759,0,0.0419250173975316,0,0,0,0,0,0,0,-0.0607588768250864,0.00324033479970547,0,-0.123950439366965,0,0.0824121385071585,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164418870004322,0,0,0,0,0,0,0,0,0,0.0297192156331402,0.23299907660863,0,0,0,0.0765664476806326,0,0,0.257036903983993,0.0170518096058974,0.036226837294659,0,0.0849452517146298,0,0,0,0.0461917328846894,0,0,0,0,0,0.00232511813558918,0.0686760533455875
X601328.CH.EQUITY,0,0,0,0,0,0,0.0236821672289522,0,0,0,0,0.209887056719983,0,0,0,0,0,0,0.357867324014021,0,0,0,0,0,0.102920995299619,0,0,0,0.109898280445977,0.123367435347888,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0094656367853532,0,0,0,0.0157399377231851,0,0
X601066.CH.EQUITY,0,0,0.13282302180277,0,0,0,0.00912255733519928,0,0,0.0164396288190185,0,0,0,0,0.311049747571427,0,0,0,0,0,-0.103450866399278,0,-0.0646181027132457,0.0703137566032875,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0852798430659699,0,0,0,0,0,0,0,-0.00558287148194694,0,0,0,0,0.19191549406539,0,0.208001535326537,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0646853473342806,0,0,0.111697393830073,0,0,0,0.225856620465123,0,0,0,-0.0331665013391877,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249423003316523,0,0.34341835093162,0,0,0,0,-0.0871438095691293,0,0,0,0,0,-0.00149409398462673,0,0
X600000.CH.EQUITY,0,0.0198205287419668,0,0,0,0,0,0.0237666111102231,0,0,0,0,-0.0373075653799131,0,0,0.414635425960417,0,0,0,0,0.0773858859006477,0,0.0512234086593101,0.0242721919107005,0.136863646362003,0,0,0,0,0,0,0,0,0.116530045760899,0,0,0,0,0,0.0192549433288479,0,0,0,0,0,0,0,0,0,0.0255819082417799
X601319.CH.EQUITY,0,0.273812028491911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00991167662721947,0,-0.0384039746141225,0,0,0,0,0,0,0.060311690421776,0,0,0,0.116629963514805,0,0,0,0,0.0553883192374394,3.46944695195361e-18,0,0.0786566601069074,0.248515648980096,0,0,0,0,0.0504790030498739,0,0,0,0
X11.HK.EQUITY,0,0,0,-0.0385561259218584,0,0.057243407729192,0.0563047140548699,0,0.48177449735097,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599803044210895,0,0,0,0,0,0,0.199696193590362,0,0,0.0253830571990662,0,0,0,0,0,0,0,-0.164245028085617,0.0544636768898414,0,0,-0.00523926974631463,0,0,0,0,0.0251810264635509
X002142.CH.EQUITY,0.0660294886046924,0,0,0.0379533174196671,0,0,0,0,-0.0372099552259109,0,0.188720188370273,0,0.172949176624126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197178966226887,0,0,0,0,0,0,0,0,0,0,0,-0.00281263107689676,0.085655985450874,0,0,0,0.0597378807138712,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.27981109487735,0,0,0.0229817847419305,0,0,0,0,-0.148876632027587,0,-0.116852478570052,0,0.394103595352041,0,0,0,0,0,0,0.0894607325299744,0,0,0,-0.0744685953815287,0,0,0,0.0493208800583466,-0.00787264150117229,0,0,0.1163610042971,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.0490713170474195,0.0279366522420697,0.0591974433825196,0.00164929858526037,0,0.405901321135395,0,0.075658585745049,-0.013456858406081,0,0,0,0,0,0.137729830675512,0,0.319605062720791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234769913158261,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0444791913915481,0,0,0,0,0,0,0,0,0,0,0,0,0.239038000001382,0,0,0,0,0,0,0.0553128509301592,0.00772874857298692,0,0.0604345172384192,0,0.547797131786148,0,0,0,0.0810260925023054,0,0,0,0,0,0,0,0.378972439097946,0,0,-0.385280851052961,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0.189352247413577,0,0,0,0,0,0,0,0,0.181249008023149,0,0,0.0105787304820663,0,0,0,0,0,0,0,0.241930141268961,0,0.269211268853661,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0486836195264471,0,0.222071634600775,0,0
X600999.CH.EQUITY,0,0,0,0.173946727196309,0,0.0451727242563553,0,0.0385025931600205,0,0,0,-0.0895542017696046,-0.0606115255842039,0,0,0,0.124328355825231,0,0,0,0,0,0,0,0,0,0,0.293337139250608,0,0.0983111420783901,0,0,0,0.154036671314852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590922948761498,0
X601688.CH.EQUITY,0,0,0,0,-0.0201770312067439,0,0.118582561563842,-0.0249706789562223,0,0,0,-0.0258048632204666,0,0,0.325666608259977,0,0,0,0,0,0,0,0,0,0.310092047558331,0,0,0,0.451560328745949,0,0,0.0177454121615841,0,0,0,0,0,0,0,0,0,0,0,0,-0.122567979629214,0,0,-0.0769034736122143,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0183431456159066,0,0,0,0,0,0,0,3.46944695195361e-18,0.0737937006981009,0,0,0.145525793290561,0,0,0,0,0,0,0,0.0260174428409159,0.474773766082938,0,0,0,0,0.0545123262478202,0,0,0,0.00617198645300393,0,0,0,0,0,0.209741957167447,0,0,0,0,0,0.0377052019695911,0.0521685799550121
X267.HK.EQUITY,0.107675687713874,0,0,0,0.139307195696561,0,0.209853794005962,0,0,0,0,0,0,0.0316180079381012,0,0,0,0,0,-0.446389630655218,0.0765991201434644,0.282696014022284,0,0,0,0,0.316237836921542,0,0,0,0.132140323796311,0,0,0,0,0,0.083441868253473,0,0,0,0,0.0218287322264066,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,-0.122482815348794,0,0,0,0,0,0.0480205483002702,0,0,0,0,0.133238181217422,0,0,0,0,0,0,0,0,0.0172183236631658,0,0,0,0,0.114256178109733,0,0,0,0,0,0,0,0,0.327066988455713,0,0.06704961569211,0,0,0.0688221752393969,0,0,0,0,0.184386130965778,0
X601336.CH.EQUITY,0,0,0,0,0,0.136693089659478,0.541598576695981,0,0,0.0379242960144116,0,0,0,0,0.104346661194001,0,0,0,0,0.262104575113009,0,0.00915389395056334,0,0,0,0,0,0,0,0,0,0,0,-0.0733241957839021,0,0,0,0,0,0,0,0,0,0,0.0874547823627585,0,0,0,0.0413412954036913,0.130827687463932
X2882.TT.EQUITY,0,0,0,0,0,0.0727499073269434,0,0,0,0,0,0,0,0,0,0.0506913522750119,0,0,0,0,0.129244162427637,0,0,0,0.0275502397125373,0,0,0,-3.46944695195361e-18,0.0150950889872461,0,0,0,0,0,0,0,0.420407700341042,0,0,0,0.219111291582363,0,0.0300507330835767,0,0,0,0.0729061940814229,0,0
X002736.CH.EQUITY,0,0,0,0,0,-0.220989107618368,0,0,-0.186420042118271,0.368731461250929,0,0,0,0,0,0,0.129089436983926,0,0,0,-0.0276130780172794,0,0,0.0738712545975292,0,0,0.306944930855849,0,0.0993011049398196,0,0,0,-0.0831900740384243,0,0.171214135030595,0,0.0840479254501166,0,0,0,0.0507584080933,0,0,0,0,0,0.0285216069242476,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0364163991778297,0,0,0.0600025329457929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301561880975196,0,0,0,0.0313900075319712,0.0261392008558858,0,-0.0161401124686689,0.259046090256108,0,0.0876593526384307,0,0.108537237389811,0,0.227413605674467,0,0,0,0,0,0.0270616392492347,0
X601229.CH.EQUITY,0,0.0385858153862659,0,0,0,0,0,0,0.0615794506463989,-0.0175357014185604,0,0.0758218221036194,0,0,0,0,0,0,0,0.0766774731177851,0,0.113607100043947,0,0,0,0,0,0,-0.00792141581688017,0,0,0,0,0,0,0,0,0,0,0.00718293327299417,0.0566427014693147,0,0,0,0,0.426792452072281,-0.0770751393227164,0,0.397432440460874,0
X600918.CH.Equity,0,0,0,0,0,0,0,0.0281785506539539,0,-0.164285836278519,0,0,0,0,0.0643936122011513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250170164192849,0,0,0,0,0.0198775446853095,0.056391564365909,0,0,0,0,0,0,0,0.0325806668953096,0,0.0471992140110995,0,0,0,0.0552469762739706,0.182154734007675
X2881.TT.EQUITY,0,0,0.206528858332858,0,0,0,0,0,0.201429713400057,0,0,0.0293601435275662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163472538342326,0,0,0.340116849330472,0,0,0,0,0,0,0,0,0.371544080880194,0,0,0,-0.113264364352267,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0667584918502755,0,0,0,0,0,0,0.0872612181700821,0.243831761615781,0,0,0,0,-0.0903442355048816,0,0,0,0,0,0.132275187465193,0,0,0,0,0.0284724476043212,0.215279754194105,0,0,-0.015779235766043,0,0,0,0,0.0851392981869951,-0.0839480016352061,0,0,0,0,0,0
X601169.CH.EQUITY,0,0.100067098897294,0.117784906383487,0.0407222250549599,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0930265302726349,0,0,0.0686932868895501,0,0.688048520534051,0,0,0,0,-0.0143110323557053,0,0,0,0,0,0,0,-0.143198212268633,0,0,0,0,0,0,0,0,0,0,0.0405333155078844,0
X600015.CH.EQUITY,0,0,0.0581897857460216,0,0,0,0,0.151078260298438,0,0,0,0.226138536621413,0,0,0.203935522410943,0,0,0,0,0.156952821779469,0,0,0,0,0,0,0,0,0,0,0.0110621905296911,0,0,0,0.167602304578185,0,0,0,0,0.0444539026165004,0,0,0,0,0,0.109042461026224,0,0,0,0
X2886.TT.EQUITY,0,0.0244977485074005,0,0,0,0.0894307037343473,0,-0.0831541585681987,0,-0.118008943662559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237496364677083,0,0.271175485276315,0,0,0.161414275196228,0,0,0,0,0,0.396080705061987,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.0395123256407275,0,0,0,0,0,0,0,0,0,0,0,0.0029092477233695,0,0,0,0,0,0,-0.0687501126040036,0,0,0.243931076895212,0.199353958349787,0,0,0.0803792690010484,0,0.110338844011296,0.270185822384012,0,0.206173964356236,0.045948535596286,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.0196350885571258,0,0.0966453070495429,0,0,0,0,-0.0219808838509326,0,0,0,-0.0777382440238664,0,0,0,0,0,0.214653366718525,0,0,0,0,0,0,0.158153780589387,0,0,0,0,0,-0.0718190743398696,0.592760858257673,-0.0417781485101387,0,0,0,0,0,-0.142208706277058,0,0,0,0,-0.120829838051147
X600926.CH.EQUITY,0,0,0,0,0,-0.0117651485055521,0,0,0,0,0.291155095639852,0,0,0,0,0,0,0,0,0,-0.312103384271671,0,0,0,0,0,0,0,0,0,0,0.252633633644476,0,0,0,0,0,0,0,0,0,0,0,-0.0236798042079919,0,0.113644506098129,-0.127578414842366,-0.00870093498306761,-0.0888977002989068,0
X601009.CH.EQUITY,0.0635399209636993,0,0,0,0.139052841198853,0,0.156775467884005,0,0,0,0,0,0,0,0,0.00238675110697223,0,0.0660061922269662,0,0.0933374509504987,0,0,0,0,0,0.223420994271764,0,0,-0.229169195805978,0,0,0,0,0,0,0.226343784794394,0,0,0,0,0.314300876649086,0,0,0.0112869290458812,0,0,0,0,0,0
X601901.CH.EQUITY,0.314742851957186,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,-0.0351004429414382,0,0,0,-0.0341825803495112,-0.303909543602029,-0.169170695541448,0,0,0,0,0,0,0,0,0.0524945853535865,0,0,0.094954792068179,0,0.0297078191855956,0,0,0,0,0.0273463467695436,0,0,0,0,0,0,-0.102573897005827,0.286670339431217
X2884.TT.EQUITY,0,0,0,0,0.019619677952055,0,-0.0505412553660455,0.0785584778425032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0838067316865558,0,0,0,0.0646855460473807,0,0,0.03127274910259,0,-0.188730742523462,0.163610225477145,0,0,0,0,0.0906055337203764,0.294443591996464,0,0,0.071681825037259,0,0,0,0.109916149796362,0,0,-0.141718315937111,-0.0750644333302738
X601788.CH.EQUITY,0,0,0,0,0,0.116197037454412,-0.00666431268923548,-0.0891622336529746,0,0,0,0,-0.0710059531532727,-0.0485890875718596,0.235881399279661,0,0,0,0,0,0,0,0.117700123094473,0,0,0,0,0,0,0,0,0,0,0,0.182686345971677,0.220279287954632,0,0,0,0,0,0,0.302448334992936,0,0,0.241210345085722,0,0,0,0.225879696770396
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,-0.0371280277754783,0,0,0,0,0,0.209577018037301,0.107825083807887,0,0,0,0,0,0,0,0,0,0,0,0,0.00772475173123554,-0.126347846831768,0,0.203899865006818,0,0.429890423210838,0,0,0,0,0,0,0,0,0,0.055028072789268,-0.0343453980039417,0.0331317105508387,0
