,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X000776.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601077.CH.Equity,X2892.TT.EQUITY,X600958.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0.12611355044487,-0.0112594202702931,0,0,0.419732772040493,0,0.0478630466405292,-0.0662977827651069,-0.0298964360265456,0,0,0,0.0614940415377011,0,0,0,0.188481287700375,0,0,0,0,0,0,0,0,0,0,0,0.00848321633748097,0,0.246934438932138,0,0,0,0,0,0,0,0,0,0.0745622399919949,0,0
X000001.CH.EQUITY,0,0,0.149881617904496,0,0,0,0,0,0,0.0734739430465639,0,0,0,0,0,0,0,0,0,0.00367444860635677,0,0,0,0.0178440531460718,0.1920165369407,-0.199601418976036,0,0,0.102080660505369,0,-0.151155746706581,0.0779083140123841,0,0,0,0.362503794083521,0,0,0,0,0,0,0.146372144039335,0,-0.0639869997530096,0,0.110828920040163,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.118508837759719,0.1061290410133,0,0,0.218473682529979,0,0.300180884635047,0,0,0,0.0102913895193517,0.0740623867811655,0,0,0,0,0,0,0,0,0.307313467232452,0,0,0,0,-0.0852852070249119,0,0,0,0.0309867485946049,0,0,0,0,0.0769196032588784,0,0,0,0,0.0526589042762814,0
X388.HK.EQUITY,0,-0.116026300821916,0,0,0,0,0,0.613436330941427,0,0,0,0,0,0.0667751175736451,0,0,-0.00660423217665065,0,0,0,0,0,0,-0.0309936537819337,0,0,0,-0.410952140891723,0,-0.0687156595219032,0,0,0.414797626796723,0,-0.118257701572528,0.416667581731035,0,0.109799777936979,0,0,0,0,0,0.0953337769786272,0,0,0,-0.105579378935819,0
X11.HK.EQUITY,0.0348582626035311,0,0,0,0.196235296794734,0,0,0.205619684144156,0,0.0477763987370962,0,0,0,0,0,0,0,0,0,0,0.517912298982088,0.0932452172784228,0,0,0,0,0,0,-0.174781541196418,-0.242162352778946,0,0,0,0,0,0,0,0,0,0.00496209787136414,0,0,0,0,0,0,0,0.0704132621317157,0
X601319.CH.EQUITY,0,0,0.0398667934195974,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0.13928617021256,0,0,0,0,0,0.123122881219337,-0.124158285491567,0,0,0,0,0,0,0,0,0,0,0,0.0772409704136903,0,0,0,0,0,0.28031071017711,0.214273438499886,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.0337613455134543,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.457173099634492,0,0,0,0,-0.240962333831662,0,0,0,0,0.0193984752258395,0.003736185431267,0,0,0.294166382677275,0,0.0322576220043593,-0.0232943367127076,0,0,0,0,0.0628301676919215,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.281782314029202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106127247545037,0,0,0,0,0.0726049978378855,0,0.182665357950905,0,0,0,0,0,0.135330634453104,0.0165918702058274,0.146891474127565,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.32604536731489,0.144942124599025,0,0,0,0.0776803343689803,0,0,0.450874051239726,0,0,0,0,0,0,0.154412001048413,-0.000808769077723752,0,0,-0.108410937908083,0,0,0,-0.0169651506422997,0,0,0,0.223463854141217,0,0,0,0,0,0,0,0,0,0,0,0.103780370961215,0,0
X2388.HK.EQUITY,0,0,0,0,0.508407774787242,0,0,0.219803686741913,0,0,0,0,0,0,0,0.242407632221325,0,0,0,-0.214401313428525,0,0,0,0,0,0,0,0,0,0,0.00287890667707841,0,0,0,0,0,0,0.152645063023677,0,0.108289791660672,0,0,0,0.151567396460876,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245517878993961,0,0,0.00923940781447576,0,0,0,0,0.0748856573631805,0.333364080580133,0,0,0.0866080002268222,0.0598624719159743,0,0,0.0757422045173625,0,0,0,0,0,0.0404038825950479,0,0.167377865575359,0.185638383919098,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,-0.1354360502043,0,0,0,0,0,0,0,0,0,0.0964470896675773,0,0,0,0,0.234039051816319,0,0,0,0,0,0,0,0,0,0,0,-0.03604640908859,0,0,0.470578105748469,0,0,0,-0.175284227487818,0,0,-0.0359419589311141,0,0,0,0.0562229911094775,0,0,0.127466589987555,0,0
X601066.CH.EQUITY,0,0,0.0751206377962838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0359993460507005,-0.376024474902679,0,0,0,0,0,0,0.25145924536447,0.164264742181673,0,0,0,0.0796878907223971,0,0,0,0,0,0.341237303051705,0.0217122123847841,0,0,0.158138334624317,0,0,0,0,0.0463845545783238,0
X002142.CH.EQUITY,0,0.177632418542435,0,0,0,0,0.14741436862109,0,0,0.121168250034858,0,0,0.107520550205039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277941901138597,0,0.0892996124336948,0,0,-0.0447812974609471,0,-0.151586913832016,0,0,0.182317579772919,0,0,0,-0.0526987810659371,0,-0.0363362271306798,0.185003494101063,0,-0.176173918844053,0
X601688.CH.EQUITY,0,0,-0.0314075449203939,0,0,0,0,0,-0.34495567112079,0,0,0,0,0,0,0,0,-0.440762143761047,0,0,0,0.501942030386492,0,0,0,0,0.0562719189697008,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.19483140984426,0,0,0.339208770602912,0,0.111759819864155,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115304295348657,0,0,0,0.0477718628851256,0,0.047738246882899,0,0.0892476666649036,0,0,0,0,0,0.381996087371807,-0.0648713657421413,0,0.22352290884899,0,0,0,0.206417744776568,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0215731751016965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261220211256965,0.0824028934096681,0,0,-0.030752985298165,0,0.141475392235324,0,0,0,0,0,0,0.28219171179072,0,0.0736693221037021,-0.177439676259674,0,0,0,0,0,0.255866391820119,0,0,0,0,0,0
X601229.CH.EQUITY,0.260376364145983,0,0.230307319192589,0,0,0,-0.00707519051895602,0,-0.103076769670647,0,0,0,0,0.0886650445304756,0,0,0,0,0.0467066040901762,0,0,0,0,0.314257822316765,0,0,0,0,0,-0.148058914187973,0,0,0,0,0,0.0565303462940773,-0.100195252569426,0,0,0,0,0,0,0,0,0,-0.187306085190629,0.191297378030791,0
X2882.TT.EQUITY,-0.101272823913808,0,0,0,0,0,0.0918913908394594,0.0180450236648605,0,0,0,0,0,0,0,0,0,0,0,0.114310834691574,0,1.0842021724855e-19,0,0.149244873776908,0,0,0,0.041475590869585,0,0,0,0,0,-0.13543621184405,0.433958001381435,0,0,0.0256368243977569,0,0,-0.122665775677013,0,0,0,0.1204906441248,0,0,0,0
X601336.CH.EQUITY,-0.0979096021576479,0,0,0,0,0,0.0794279281800543,0,0,0.0305112562288578,0,0,0,0,0,0,0,0,0,-0.0294431548778478,0,0,0,-8.67361737988404e-19,0.251180562361005,0,0,0,0,0.14254008511599,0,0,0.00069622273938624,0.457692456339418,0.486025939839609,0,0,-0.125364212938592,0,0,0,0,0,0,0,0,0,0,0.143564583102346
X601169.CH.EQUITY,0,0.058175479638609,0,0,0,-3.3881317890172e-21,0,0,0,0,0.280823813236217,0.281667339561874,0,0,0,0,0,0,0.069059029311433,0,0,0,0.0237012786929442,0,0,0,0,0,0,0,0,0,0.387242918325266,0,0,0,0,0.0291434668716926,0,-0.01595381544626,0,0,0,0,0,0,0,-0.0975465771664996,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654743601593142,0,0,0,0.0201546243203919,0.362817124887287,0,0,0,0,0.12293678513025,0,0,0.103437867835982,0.168037721635887,0,0,0,0.0288939956492423,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0.0702548111434332,0,0,0,0,0,0,0,0,0,0.0631730438495479,0,0,0,0,0,0.013273265405219,0,0.00604792266591509,0,0,0,-0.0389888520519404,0,0,0,0,0,0.0575156019654308,0,0,0,0,0.0804927578240872,0,-0.024934197922772,0,0.228281850260153,0,0.246750418634388,0,0,0,0,0,0,0.275962495868498
X2881.TT.EQUITY,0.0830057588758136,0,0,0,0,0,-0.0316259291162189,0,-0.026210935151236,0,0,0,-0.301684528587469,-0.13267823565582,0,0.0382853677145866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.467315709559531,0.233289543916494,0,0.206333851608634,0,0,0,0.240030829330419,0,0,-0.27696216478071,0,0,0,0,0,0.0905728708515638,0.170236173652935,0.216384550052718,0
X600999.CH.EQUITY,0,0,0,0,0.198823349579597,0,0,0,0,0,0,0.295303892143606,0,0,0,0,0,-0.0664268859696506,0.171958465694984,0,0,0,0,0,-0.0699583300945504,0,0.129281689185533,0.271063609598959,0,0,0,0,0,0,0,0,0.0095052231102547,0,0,0,0,0,0,0,0,0,0.0207465215753339,-0.162951822811161,0
X2891.TT.EQUITY,0,0,0.444844712664327,0,0,-0.0555809085945134,0,0,0,0,0,0.138840858742104,0,0.042722770274319,0,0,0,0,0,0,0,0,0,-0.00842059807775579,0,0,0,0,0.0607470352973809,0,0,0,0,0,0,0.0432813859503337,0,0.251836992880982,0,0,0,0,-0.0830514136754376,0,0.110371260960526,0,0,0.309529330069216,0
X2886.TT.EQUITY,0,-0.251257849279231,0,0,2.16840434497101e-19,0,0,6.93889390390723e-18,0.214868103289308,-0.00955889856981469,0,0,0,0.0839507211110828,0.0444177477631566,0,0,0,0,0.0886743050264163,0,0,0,0,-0.0540629493075371,0,0,0,0,0.219728385868424,0,0,0,-0.0933900160051352,0,0,0.535338011092243,0,0,0,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0147548616863454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166478152417525,0,0,0,0,0,0,0.129907984152719,0,0,0,-0.208797833225078,0,0,0,0,0,0,0.489150867435733,0.00477178113371115,0,0,0.0288264013694053,-0.0700994494640564,0,0.227635727353135
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.330256729198956,0,0,-0.0169862704570597,0,0.0675359711353781,0,0,0,0,0,0,0,0,-0.159486762286266,0,0.106585850267733,0,0.0298421812590827,0,0,-0.137122576481959,0,0,0.482458317542916,0,0.228602755195462,0,-0.131527498404322,0,0,0,0,0,0,-0.0367196822962324,-0.0523567764229467,0.0854894043411216,0,0.118971354158575
X601916.CH.Equity,-0.954587573438473,0.308588887977768,0,-0.249870588574366,0,0.565603645707592,-0.928608185308228,0,0,0,0,0,0,0,0,0,-0.380530426884119,0.547055131071243,0,0.493102854481212,0,0,0,0,0,0,0,0,0,0,0,0,0.701131447003608,0,0.271106455046227,0,-0.270901159544238,0,0,0,0,0,-0.177305002882421,0,0,0,0.148913300030482,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167432976728745,0,0,0,0,0,0,0.324682104007373,0,0,0,0,0,0.0717414195045954,0,-0.0425700870445657,0,0,0,0.12949772168754,0,0,0,0,0.180287494718563,0,0,0,0.0351854780163695,0,0.0959183170514303,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.112479654078854,0,0,0,0,0,0.0138644946584145,0,0,0.0300180089364916,0,0,0,0,0.553260714468483,0,0,-0.0319690048309359,0,0,0,0,0.0439702017140594,0,0,0,0,0,0,0,0,0.118859853960581,0.196281323790907,0,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.118333184519066,6.93889390390723e-18,0,0,0,0,0.123024276943972,0.0818612745782075,0,0,0,0,0,0,0.0382655338842619,0.0611422359549617,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0458594135152141,0,0,0.303859586153423,0,0.0533188503111143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0.219838107794531,0,0,0,0,0,0,0,0.0820423021198592,0,-0.237239245670918,0,-0.196523567617449,0,0,0,0,0,0,0,0.00184962066959747,0,0,0,0,0,0.22685219741895,0,0,0,0,0,0,0,0.0503311018209439,0,0,0,0.12391603299953,0,0,0,0,0,0.138332143329878,0
X601009.CH.EQUITY,0.0611618465799422,0,0,0.167616988859242,0,0,0,0,0,0,0,0,0.243357825929026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033769043287182,0.0589144360530839,0,0,0,0.119695820148465,0,0.119505089042937,0,0,0,0,0,0,0.145732737316166,0,0,0,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.0580177873050811,0,-0.412648320848876,-0.176234650611169,0,0.0158865551586364,0.040777637561809,0,0,0,0,0,0,0.125789268916597,0,0,0,0,0,0,0,0,0,0.100897860811058,0,0,0,0,0,0.147022899250187,-0.0451270964636855,0,0,0.262413612157453,0,0,0,-0.0363640345977764,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,-0.0453048533922919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355879386340543,0,0,0,0,0,0,0,0,0.0495402018889834,-0.0635116624841698,-0.0515750623393011,0,0,0.167379965144129,0,0.0918376877850902,0,0,0.105649856671077,0,0,0,0,0.363692099635318,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076184765286887,0,0.361257265512311,0,0.140288812779235,0,0,0.0565782029487228,0,0,0.103379042399361,0,0.158406744905547,0,0,0.0534971326084392,0.116774387611189,0.0162180857884888,0,0,0,0,0,0,-0.0436875709879433,0
