,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.256558754612183,0.0742443591376354,0,0.0824047169479403,0.0668274656226277,0,0,0,0,0.032165249788294,0,0.125245316488917,0,0.243207613143717,0,0,0,0,0,0,0,0,0,0,0.00485660291148841,0,0.0201882781721407,0,0,0,0,0.238421430279609,0,-0.0175589796554064,0,0,0,0.0498616834073062,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.136524290537164,0,0,0.048023556105014,0,0.135344453981178,0,0,0,0.151365551864309,0,0,0,-1.0842021724855e-19,0,0,0,0,0.191757353305391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0271687916522056,0.0632203967362082,0,0.202481996763393,0,0,0,0.140873241011171,0,0.0332976084766307,0,0,0,0,0,0,0,0,0.136419365379193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115068029669862,0,0,0,0,0,0.114766833235637,0,0,0.055682422131915
X601988.CH.EQUITY,0.241939033891027,0.102013941976028,0.3407333725352,0,0,0,0,0,0.0239163041492682,0,0,0,0.0914382863745566,0,0,0.0530199109804609,0,0,0,0,0,0,0.00659820093188156,0.0720819930711059,0,0,0,0,0,0,0,0,0,0,0.116464425211446,0,0,0,0,0,0,0,0,0,0.0196424504225578,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.170243891382504,0,0,0,0,0,-0.188678897657931,0,0,0.0705569100927706,0,0,0,0,0,0,0,-0.0576549733049442,0,0.574499271919725,0,0,0,0,0.137789472101075,0,-0.120966770162901,0,0,0.322830819829861,0,0,0,0.208406276382599,-0.0663425789539162,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.191564397460231,0.0692879888468023,0,0.0260668638305453,0,0,0.190432913543518,0,0,0,0,0,0.262145146664408,0.0661071787548991,0,0,0,0,0,0,0.168843657437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138981446217322,0,-0.142170178835327,0,0,0,0,0
X601328.CH.EQUITY,0.0873646051561879,0,0,0.047513034187331,0,0,0,0,0,0,1.73472347597681e-18,0,0.0196307081174662,0,0.318794103028461,0,0,0.037214267252445,0,0,0.0876533342758746,0,0.0173659292111293,0,0,0,0.121250143691846,0.0581064751103377,0,0,0,0,0,0,0,0.0714140180761552,0,0,0,0,0,0,0.0273042683929545,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172702340605927,0,0,0,0.178424124592882,0,0,0,0,0.109971052015111,0,0,0.336745234474117,0,0,0,0,0.00530735742547914,0.0132120960727384,0.0159591176478972,0,0,0,0,0,0,0,0,0,0,0,0.112598448924673,0,0,0,0.0469471024221799
X600036.CH.EQUITY,0,0,0,0,0.0228419302282942,0,0,0,0,0,0,0,-0.195614878924249,0,0,0,0.605179964511206,0,0,0,0,0,0,0,0.196596631594624,0,0,0,0,0,0,0,0,-0.0250904060596707,0.0919813678018121,0,0,0,0,0,0,0,0.33234410415103,-0.202871103655324,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.00760764860230081,0,0,0.121153615858735,0,0,0,0.0508368197670739,0,0.155079190920646,0,0,0,0.234808625372556,0,0,0,0,0,0,0,-2.16840434497101e-19,0.0386721057088843,0,0,0,0,0,0.118292076004861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0172384017509488,0,0,0,0,0.21199396393852,0,0,0,0.0572022397270586,0,0,0,0,0,0.255299371773867,0,0,0,0,0,0.2299135093017,0.275636390895491,0,0,0,0,0,0,0.0482385371149218,0,0.157352786186436,0,0,0.0410877290712842,0,0,0.00516301114003065,0,-0.202395706090442,0,0,-0.524177738280416,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.21687397404961,0,0,0.13069204422951,0,0,0,0,0,0,0,0.0799531502578522,0.531062273470221,0,0,0.0301393491840337,0,0,0,0,0,0,0,0.000804816699504514,0.0173482294918306,0,0,0,0
X601998.CH.EQUITY,0,0.113874309744133,0,0.113925141485887,0,0.0340405024667457,0,0,0,0,0,0,0,0.098739348835677,0.0854284154658155,0,0,0,0.181991419571129,0,0,0,0,0,0,0,0.158950178665911,0,0,0,0,0.0700340343168777,0,0,0,0.00335004337468529,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0369086822856549,0,0,0,0.446119612471914,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.117148976425712,0,0,0,0,0,0,0,0,0.276422533701245,0,0,0,0,0,0.0590726389558339,0,0,0,0.163543037320151,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0504094338421944,0,0,0,0.0166220412587632,0,0,0.182472003275927,0,0,0,0.509081443120618,0.109444655330942,0.054463371762651,0,0,0.0930559030682666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121728832052653,-0.0507741281760797,0,0,0,0,0,0,-0.0091090859473633,0,0,0
X601628.CH.EQUITY,0,0,0,0.0467669662920986,-0.110866027430789,0,0,0.160237134806397,0,0,0,0.00638015219556656,-2.16840434497101e-19,6.93889390390723e-18,0,0,0,0,0,0,0,0.0725167578737632,0.202240350081077,0,0,0,0,0,0,0,0,0,0,0,0.217482110273425,0.0293487719062123,0,0.0134416416985705,0,0,-0.10359789616478,0,0,0,0,0.148751800099579,0,0,0.106644562185836,0
X000001.CH.EQUITY,0,0.259106335522838,0,0,0,0,0,0,0.0176645163926483,0.222326806604787,0,0.0670622252647688,0,0,0.00802526386563322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704686899108054,0,0.107641388027527,0.0617929369604969,0,0,0,0.0754389116755911,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0
