,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601788.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY
X601658.CH.Equity,0,0,0,0.0374362379917027,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0714944539342768,0.156595625116057,0,0.309742240197875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0617831374812326,0,0,0,0,0.0780538533176919,0,0,0,0,0
X601328.CH.EQUITY,0.231977170913602,0,0,0.277161768018864,0,0,0.0179067325841455,0,0,0,0,0,0,0,0.0724590584637987,0.0273789303031482,0,0,0,0.0541107793932732,0.224981813900044,0,0,-0.0404674324940981,0,0,0,0,0,0,0,0,0,-0.0317386434166755,0.129182845391539,0.0334782799204426,0,0,0,0,0,0,0,0,0,0,0,0.0790256250986627,0.0330169308680621,0
X601166.CH.EQUITY,0,0.199498953189778,0.0126803592435814,0,0,0,0,0,0,0,0.0220650910137355,0,0,0.446414061996879,0,0,0,0.109656802449868,0,0,0,-0.0044174724860681,0,0,0,0,0,0.012762467284689,0,0,0,0,0,0,0,0,0,0,0,-0.0105148260116361,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0.225813317938406,0.0293350899627799,0.164251959811678,0,0,0.0570671606979456,0,0,0.112699125127768,0.107758671508768,0,0,0,0,0,0,0.0844983484233109,0.0168873353414665,0,0,0,0.172506971561999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223276620515652,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250833365041296,0,0.00970189418502839,0,0,0,-0.0138200274892033,0.0532589893810997,0,0,0.0931056779919088,0.334293064944203,0,0.114658337736174,0,0,0,0,0,0.0447140877068053,0.0665570288496869,6.93889390390723e-18,0,0,0,0.0663684186543227,0,0,0,0,0,0,0.126845592599314,0,0
X601066.CH.EQUITY,0,0,0,0,0.010901960550599,0,0,-0.212032927145431,0,0,0,0,0,0,0.393980451307676,0,0,0,0,0,-0.0531301321574,0.0649368488856067,0,0,0,0,0,-0.00748991994539268,0.156754969058098,0,0.149974115210481,0,0,0.0712327524915565,0,0,0,0,0,0,0.017489191707788,0,0,0,0,0,0,0,0.129836661729831,0.0168461235911339
X601319.CH.EQUITY,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.10312362192768,0,0,0,0,0.0670286790191591,0,0,0.138264898181956,0,0.0650818863640591,0,0,0,0.225537958458539,0,0.150380903502469,0,0,0,-0.00959377687972074,0,0,0,0,0,0.0916997445861883,-0.0110663450458871,0,0,0,0
X000001.CH.EQUITY,0,0,0.466848111136773,0,0.12709958817963,0,0,0,0.0436879427815704,0,0,0,0,0,0,0,0,0,0.108713336395042,0,0.133194105197617,0,-2.77555756156289e-17,0,0,0,0,0.0817234047918893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611319638205971,0,0,0.0118502476883756,0,-0.0427021257772809,0
X601601.CH.EQUITY,0,0,0.778091192905331,0,0,0.121497314639784,0,0,0,0.101069097381855,0,0,0,0,0,0,0,0,0,0.0383330238365683,0,0.198149756187419,0,0,0,0,0,0,0,0,0,0,0,0.211658349927241,-0.217582483886139,0,0,0,0,-0.161699448880205,0,0,0,0.0102211082748691,0,0,0,0,-0.195124023432555,0
X600016.CH.EQUITY,0,0.0484518787837864,0,0.495466233846314,0.199315863758438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120246738818856,0.0530133838828572,0,0.0327095906240816,0,0,0,0,0,0,0,-0.0235636251089336,0.0583791903277892,0,0,0.177827492653305,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0.260136696554664,0.0523160079659087,0,0,0.0208938160992352,0,0,0,0.00767448522432933,0,0,0.0823791601530151,0.0459473394993771,0.120320003857065,0,0,0,0,0,0,0,0,0,0,0.0495959026558508,0,0,0,0,0,0,0,0,0,0,0.172841405993014,0,0,0,0,0,0,0,0,0,0,0,0,0.0292548855203679,0
X11.HK.EQUITY,0,0,0,0,0,0.135043975628419,0.0921117713990364,0.0877419972752348,0.288240340831208,-0.0911334090673503,0,0,0,-0.0357393013478083,0,0,0,0,0.0401062998605557,0,-0.000972386525491928,0,0.260638997556555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0332854024611794,0.0525518633798212,0,0,0,0.0220403029518061,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0.396069214331492,0,0,0.00766873509656157,0,0,0,0,0,0,0,0.0779639954170783,0,0,0,0.437957502107436,0,0.0666287207887676,-0.0848656732084188,0,0,0.00662893395256174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018990798135949,0,0,0,0.126159238748742,0
X267.HK.EQUITY,0,0,0,0,0,0,0.0672574423573216,0,0.226210638751198,0.106163422568827,-0.182640293027512,0,-0.0613729029707839,0,0,-8.67361737988404e-19,0,0,0.163141196026576,0,0,0,0,0,0,0,0,0,0.249962142491919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0116511765443258,0,0,0.122485844998658,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0441880158341616,-0.0256614995808618,0,0,0,0,0,0,-0.0835109037114378,0,-0.0770877900143766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100648450593212,0,-0.00453861127715706,0,0,0,0,0,-0.000635995247009347,0,0,-0.0262998206517726,0,0.0328075784681833,0,0.133136638514204,0.703302516638745
X300059.CH.EQUITY,-0.032807477850051,0,0,0,0,0,4.33680868994202e-19,0,0,0.00933130877863324,0,0,0,0,0.285632959754822,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,-2.16840434497101e-19,0,0,0.160839017312048,0.0858161639657672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17561338347491,0.0238098350624301
X601688.CH.EQUITY,0.0219413223527938,0,0,0,-0.00889050222721642,0,0,0.126506714782044,0,0,0,0,0,0,0.144012296624141,0,0,-0.0282737501040048,0,0,-0.0515977557656084,0,0,0,0,0,0,0,0.0389956045876751,0,0.266291225320802,0,0,0,0,0,0.428405873595598,0,0,0.0238732938389003,0,0,0,0,0,0,0,0.0833239974133364,0,0
X002142.CH.EQUITY,0.0126838903704121,0,0,0,0,0.765805643048974,0,0,0,0.203608552540851,0,-0.285365253582287,0,0,0,0,0,0.178518582934913,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00211797583701179,0,0,0.145504108001289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0845115269787483,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00359108302657187,0,0,0.288878978999798,0,0,0,0,0.174014450862552,0,0,0,0.154493480876484,0,0,0.191329752135032,0,0,0,0,0,0,0,0,0.00554828459338635,0,0,0,0,0.239513036992472,0,0,0,0,0.140404595581151,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,-0.133428451880956,0,0,0,0,0,0,0,0,0,0,-0.247977453030277,0,0.116046935348057,0,0,0,0,0,0,0,0,0,0,0,0.113437760177988,0,0,0,0,0,-0.0658675008922061,0,0,0,0.241955096598514,0,0,0,0.515174806071803,-0.0377817125046984,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0.0519631078550676,0.003988092463155,0,-0.138825860144088,0,0,0,0,0.00747503939470322,0,0,0,0,0,0,0.0453286045135321,0,0,0,0,0.381253399049899,0,0,0,0,0,0,0,0,0,0.29360159782249,0,0,0,0,0,0.261602166740702,0,0,0,0,0,0.0210019161562228,0
X601336.CH.EQUITY,0,0.242679141460107,0,0,0,0.306731753456875,0,0.0913610424985871,0,0,0,0,0,0,0,0,0.048909303719392,0,0.127033147066317,0,0,0,0.0176093752323579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113613471186962,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.014119329362952,0,0,0,0.0293986285128299,0,0.091919527288821,0,0,0,0,0,0,0,-0.0156616891192211,0,0.0903476694137784,0,0,0,0,0,0,0,-0.0302170423401374,0,0,-0.0581924926049774,0,0,0,0,0.141837363861244,0,0.28059982217936,0,0,-0.119982997576407,0.370179274453258,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.0659681744057304,0.209337108794062,0.0310091340993504,0,0.00370775058574699,0,0,0,0,0,0,0.0663457885971919,0.204987709026842,0,0,0,0,0,0,0,0,0,0,0,0,-0.319553531565263,0.151661776001662,0,0,-0.0164022718388534,-0.13956298662695,0.915378082495161,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.136674292771099,0,0,0,0.00934018654439142,0,0,0,0.109595645416368,0,0,0.0631858350133308,0.237599178949873,0,0,-0.128273520075866,0,0,0.126717775572113,0.298207062711957,0,0,0,0,0.0147285936900633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162579215662237,0,0
X601169.CH.EQUITY,0,0.0674269009035078,-0.063534626904564,0.0131858329026135,0,0,0,0,0,0,0,0,0,0.257086968872189,0,0,0,0,0,0.252099169617014,0.0362474838421176,0,0,0,0,0,0,0.110605702475723,0.104398524142243,0,0,0,0,-0.0291709527409521,-0.0129596135666813,0,0,0,0,0,0,0,0,-0.0980746489525046,0,0,0,0,0,0.256270851073027
X000776.CH.EQUITY,0,0,0,0,0,0,0.0368455132324736,0,0,0,0.0168306792953276,0,0,0,0.162821423983092,0,0,0,0,0,0,0,0,0,0,0,0.224639238088083,0,0,0.0287852701864499,0.154761768101987,0,0,0,0,0,0,0,0,0,0.155695813402716,0,0.0704312613131914,0,0,0,0,0.0330243711441971,0.0610716294293891,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0241787993855178,0,0,0,0,0,0,0,0,0,0,0,0.0782423989581901,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.974907650919042,0,0,0,0,0.0248405107365498,-0.0603541552946978,0,0,0,0,0,0.106862449639163,-0.0405813440825917,0,-0.0692197588120587,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.242674237131029,0,0,0,0,0,0,-0.0865211099126438,0,-0.0913344259017486,0,0,-0.00909851873834872,0,0,0.0196266551096924,0,0.0335916122226732,0,0,0,0,0,0.163263142664791,0,0.142086013663484,0,0,0,0.201517538498049,0,0,0,0.097912778793191,0,0.0090941021989258,0,0,0.241661818361946,0,-0.0611458979010112,0
X600918.CH.Equity,0,0.0399641693554166,0,0,0,0,-0.0362960200865938,0.0947957065153699,0,0,0,0,0,0,0.0110890056733326,0,0,0,0,0,-0.274421780884883,0,0,0,0.00568676788823731,0,0,0,0,-0.0720546894243054,0.148778022478519,0,0,-0.0216795813365485,0,0,0,0,0.0285508386270645,0,0,0,0,0,0,0,0,0,0,0.0908400847768043
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0740833240463384,0.0500623188280588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263397663525143,0,0.222961341406238,0,0,0,0,0,0.0503391823001309,0,0.345053803661658,-0.0203638474821282,0,-0.00228315095029549,0,0,0,0,0,0,0,0,0.243127298920463,-0.154642500521223
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0569513698727309,0,0,0.0932299176472793,0,0,-0.322772061792094,0,0,0,0,0,0,0,0,0,0,0,0.0760869507917619,0,0,0,0,0,0,0,0,0,0,0.242030989795927,0,0,0,-0.195080451032315,0,0,0,0.0282223447067875,0.307155522747488,0,0
X601881.CH.EQUITY,0,0,0.0488830732775304,0,0.056543014377324,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0806610669614463,0,0,0,0,0,0,0,0.0964827781412205,0,0,0,0.0777861768387831,4.33680868994202e-19,0.255337961127096,0,0,0,0,0,0,-0.0369109956567186,0.14542653793813,0,0,0,0,0.00498711562856771,0,0,0.0427487501699583,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186412706911054,0,0,0,0,0.0191433078591478,0.146942221807205,0,0,0,0,0.019409342747584,0,0,0,0,0,0.00826727778794604,0,0,0,0.381341812632437,0,0,0,0,0,0,0,0.28983724730579,0,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,-0.301300923493263,0.187044395370931,0.0890377172563034,0,0,0,0,0,0.562502719169073,0.142175351662283,0,0.290641654812888,0,0,0.00991445678496982,-0.072547205346297,0,-0.0726750171202693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.309345343597738
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0144871210328798,0,0,0,0,0.0322752431108372,0,0.0243741958663912,0,0,0,0,0,0,0,0,0.0656433893353195,0,0,0,0,0.254227098025909,0,0.0767008145207043,0,0.156258429748717,0,-0.0226405969382634,0,0,0,0,0,0,0,-0.0176158881981006,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0594210547811613,-0.0299779625501621,0,0,0,0,0,0.225928203598377,0,0,0,0,-0.0796794322086849,0.617386220778175,0,0,-0.0440656113135103,0,0.0394738387478639,0,0,0,0.109056841880401,0,0,0,0,0.208864916182749,0,-0.152546545088045,0,0,0,0
X601009.CH.EQUITY,-0.052853283362329,0,0,0,0,0,0,0,0,-0.0303596936338623,0.0645913506912825,0,0,0,0,-0.0145631250824524,0,0,0,0,-0.00795506650339643,0,0,-0.074768133654443,0,0,0,0,0,0,0,0,-0.0358442007685699,0,0.166974656160003,0,0,0,0,0,0,0.766250744132531,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0.0364909875859314,0,0,0,0,0,0,0,0,-0.110268574888876,0,0,0,0,0,0,0,0,0.095133790729902,-0.0384472300110431,0,0.171306926814668,0,-0.0230048271173277,0,0,0,0,0,0,0,0,0,0,0,0.042057827311844,0.4821765508827,0,0.0608532794366342,0,0,8.67361737988404e-19,0,0,0,0.120417211852794
X600919.CH.EQUITY,-0.16302940263862,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176972897436225,0,0,0,0,0,0,0,0.103039811644093,0.168658199085768,0.569583516149779,0,0,0,0,0,0,0,0,0.0373452748674107,0,-1.73472347597681e-18,0,0,-0.136277309834853,0.00997538639315189,0,0,0,0,0,0,0,0,0.275320257903907,0
