,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X267.HK.EQUITY,0,0,0,0,0.222234004051795,0,0,0,0,0.229321476585621,0,0,0,0.0395981580281525,0,0,0,0,0,0.0785014124082088,0,3.46944695195361e-18,0,0.0354446358686808,0,0,0.107257847468934,0,0,0,0,0,0,0.335380814862224,0,0.0514104789542977,0,-0.148949602973411,0,-0.168719149105727,-0.0684119501332623,0,0,0,0,0,0,0,-0.0882561823486772,0
X600000.CH.EQUITY,0,0,0,0.1254195540514,0,0,0,0,0,0.190709812780705,0.0848208765220763,0,0,0,0,0,0,0,0,0,0,0.0776513584150303,0,0,0,0,0,0,0,0,-0.0358418183283786,0.0608462542089512,0,0.258569778355102,0.0473868454627717,0,0,0,0,0,0,0,0.00276384770952177,0,0,0,0.303824646430271,0,0,0
X601998.CH.EQUITY,0,0,0,0,-0.0222660109614351,-0.197802850172791,0.329956367148782,0,0,0,0.0970632251583805,0,0,0,0,0,0,0,0,-0.0828208509101477,0,0,0.0945558764272633,0,0,0,0,0,0,0,0,0,-0.406623771986398,0,0,0.223612569220125,0,0,0,0,0.259072214881615,0,0,0,0,0,0.339516862688767,0.0089806174117834,0,-0.0402250437974767
X600016.CH.EQUITY,0,0.261214339971647,0,0,0,0.23298169840586,0,0,0,0,0.258024350291873,0,0,0,0,0,0,0,0,-0.320908720650517,0,0,0,0,0.324790061264533,0,0.21238416978534,0,0,0,-0.107817766633322,0,0,0,0,0,0,0,0,0,0,-0.0811455216322732,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.417840088993141,0,0,0,0.0148904380843733,0,0,0,0,0,0.134263726469925,0,0.205366679150344,0.144906284604477,0.16546168936346,0,0,0,0,0,0,0.222999808393165,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.175244313817279,-0.0547894341855151,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0.181075651105354,0,0,0,0,0,0,0.0346212202845923,0,0,0,0,-0.0126832924013247,0,0,0,0,0.0676728992216949,0,0,0,0,0,0,0,3.46944695195361e-18,0.162142264411078,0.13912024148554,0,0,0,0,0,0,0,0,0,0,0,0.139068529526167,0.113285638261462,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.333921885577412,0,0,0,0,0.02808476198631,0,0,0,0,0,0,0,0.18232403357606,0,0,0,0,0.0575388253492792,0,0,0,0,0,0,-0.0485874223024627,0.217205766178048,0,0,0,0,0,0.0312343807382721,0.139181692227404,0,0,0,0,0,0,0.109154505359987
X600015.CH.EQUITY,0,0,0,0.133653619398606,0,0,0.132539545134615,0,0,0,0,0.0572345752115224,0.0150162902139628,0.132834224544113,0.202029011088295,0,0,0,0.0310214055724747,0,0.00987938243951381,0.0593789453098048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138706886084093,0,0,0,0,0,0,0,0,0,0,0.0208297034865392,0.0449097472968985,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0186818106530214,0,0,0,0,0.130604653506024,0.210426975564401,0.0280381975711373,0,0,0,0,0,0,0,0.165412000365135,0,0.0597008231443917,0,0,0,0,0,0,0,0,0,0.239858549680441,0.024574766181492,0,0,0,0,0,0.0280994734914744,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.246527530716877,0,0,0.19240861872257,0.105808733881508,0.134314555671956,0,0,0.252554932250741,0,0,0,0,0,0,0,0,0,0,0,0,0.0388756968558607,0,0,0,0,0,0.196189349511032,0,-0.0521438149795342,0,0,0,0,0,-0.364118242682044,-0.0536534826330369,0,0,0,0,0,0,0,-0.124374795959737,-0.197954563398278,0,0,0
X600919.CH.EQUITY,0,0,0,0.0340949895466687,0,0.342896505420632,0,0,0.0114621567400709,0,0,0,0,0,0,0,0,0.400947502928593,0,0,0,0,0,0.02829511408076,0,0,0,0.122029007745014,0,0,0.0909104446623172,0.0783884699342345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.14361415848046,0.358726742955801,0,0,0,0.0348052571563501,0.0964585839929416,0,0.0809947830761363,0,0,0,0,0,0,0,0.251520896077418,0,0,-0.0835154897042204,0,0,0.121950301608291,0,0,0,0,0,0,-0.162917646375643,0,0.0265271345272281,0.0854806477628584,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,6.93889390390723e-18,0,0,0.0744035429029963,0,0,0,0,0,0,0,0,0,0,0,0.132693513163183,0,0,0,0.352191850360929,0,0.0241211757667594,5.55111512312578e-17,0,0.00159154536439658,0,0,0,0,0,0,0,0,0,0,0,0.0371545048133863,0.0812653046410017,0,0,0,0.300142998002114,0,0,0.0361674419765668,0.0103690908318174
X002142.CH.EQUITY,0.0353282549532246,0,0,0,0,0.364497727889028,0,0,0.198571263390121,0,0,0,0,0,0,0,0.207402271200247,0,0,0,0,0,0.0948341818366997,0,0,0,0.246702608689653,0,0,-0.161543760476549,0,0,0,0,0,0,0,0,-0.141654389408645,0,0,0,0,0.281385263754115,0,0,-0.271715620711779,0,0,0
X601916.CH.Equity,-0.137184062677427,0,0,0,-0.0379782168321748,0,0,0,0,0,0,0,0,0.0560345221540379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.372225357996641,0.527472518400132,0,0,0,0,0,0,0,0,0,0,0,0,0.0939255818199655,0,0,0.0507736018518701
X2882.TT.EQUITY,0,0,0.233524473658212,0,0,0,0,0,0,0,0,0,-0.060220650592258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062414283195837,0.633103538603512,0,0,-0.0401534906725988,0,-0.122361377993836,0,0,0,0.0583122918757415,0.0238362691300236,0,0,0,0,0,0,0,0.20536744343192,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.386134766982809,0,2.16840434497101e-19,0.181086730555714,0,-0.0427812663237878,0,0.0621799952635219,0.15732095850916,0.146648388106744,0,0,0,0,0.116421458410278,0,0,0,0,0,0.0235230314539002,0,0,0,0.0691336288419239,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555541510241835,0,0,0,0,0
X601009.CH.EQUITY,0,0.084429142612718,0.0230576344137003,0.0688396408909829,0,0,0,0,0,0.331999737287067,0.151926915330277,0,0,0,0,0,0,0,0,0,0,0,-0.142360021185133,0,-6.93889390390723e-18,0.227471147090971,0,0,0,0,0,0.291680087791834,0,0.0521172993889574,0,0,0,0,0,0.0996263619704205,0.0333196522040888,-0.192339847270341,0,0,0,0,0,0,0,0.195501869556236
X11.HK.EQUITY,0,0,0.0334829330087454,0,0.501600367629502,0,0,0,0,0,-0.218034841118549,0,0,0,0,0,0,0,0,0.22804053847387,0,0,0.246125734989892,-0.372921219860379,0,0.221298779144033,0,0,0,0,0,0,0,0,0,0.182095733793409,0,0,0,0,0.182726689060284,0,0,0,0,0.0946562946900349,0,0,0,0
X2891.TT.EQUITY,0.00853768975657444,0,0,0.217422072998605,0.0521136036269349,0,0,0,0,0,0,0,0.0948013495138279,0,0,0,0,0,0,0,0,0,0.117242040817591,0,0,0.0543804690263041,0,-0.127963623557134,0,0,0,0,-0.110998100178277,0,0,0,0,0.016738244464681,0.382460460236459,0,0.0725656752617124,0,0,0.0894258754413363,0.0871174063909599,0,0,0,0,0
X2881.TT.EQUITY,-0.113706730607081,0,0,0,0.160935105729072,0.093453850016037,0,-0.123362521927079,0,0,0,0,0,0,0,0,0,0,0,0,0.278737408498129,0,0,0.0242874908803864,0.0329038949233839,0.815096928220694,0,0,0,-0.0438242321629502,0,0,-0.119260124563705,0,0,0,0,6.93889390390723e-18,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,1.35525271560688e-20,0,0,0,0,0.232771868573134,0,0,0,0,0,0.0207638737677708,0,0,0,0,0,0,0,-0.0255845934170198,0,0,-3.46944695195361e-18,0,0,0,0,0.234653734138675,0.189746775839306,0,0,0,0,0,0.369833167477464,0,0,0,0,0.134419485446241,0,0,0,-0.0165038179820394,0,0,0,0,0,0
X601319.CH.EQUITY,0.0320309991665482,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.374392308530762,0,0,0,0,0,0.00745930016644954,0,0.0305066765443378,0.0305650271671123,0,0.109477391270341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228849678243995,0,0,0.0979821385826544,0,0,0,0
X601077.CH.Equity,0,0,0,0,0,0,0.0048908377826596,0,0,0,0,0.10953918822773,0,0,0,0.0226221316492438,0,0,0.217440254585311,0,0,0.0783125068311272,0,0,0.0862280488902275,0,0,0,0,0,0,0,0,0,0,0.0683910772070043,0,0,0,0,0,0,0.298094720019837,0,0,0,0,0,0.0299995235159944,0
X600030.CH.EQUITY,0,0,0,0,0.00293480157444027,-0.046679581329192,0,0,0,0,0,0.00867984994827962,0,0,0,0.115926872904961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25522441342852,0,0,0,0,0.0795896313901289,0.406119086785931,0.193145924510037,0,0,0.0136673883876126
X601336.CH.EQUITY,0,0,-0.0480697804582968,0,0,0,0,0,0,0,0.194426801434991,0,0.00889353703843684,0,0,0,0.034178970893248,0,0.226075398145468,0,0,0.13176237973763,0,0,-0.301102086261318,0,0,0.131627048191061,0.170567916654989,0,0,-0.0778173106076057,0,0,0,0,0,0,0,0,0,-0.0534674683410465,0,0,0.0336036251839578,0.137683213826125,0.688108180973678,0,0,0
X5880.TT.EQUITY,0,0.0277047035599388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102558168674852,0,0,0,0,0,0,0,0,0,0,0.111091581390111,0,0,0,0,0,0,0,0,-0.0147751771849089,0,0.166434227526282,0,0.10522578153842,0.191116236661994,0,0,-0.0892961552164073,0.184250431253426,0.215508160838255
X2886.TT.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.118820137761184,0,0,0,0,0,0,0,0,0,0,-0.0775502130085275,0,0,0,0,0,0,0.258733839745877,0,0,-0.0069960234942189,0,0,0.0125359377901112,0.279333174729926,0,0.0180510691622937,-0.0749190882914883,0.0280951466159717,0,0,0.367254561056575,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749887874426028,0,0,0.0892572472372055,0,0,0,0.518992774827277,0,0,0,-0.00579855174729503,0.158792988110833,0,0.179034761767565,0,0,0,0,0.00908006164319724,0
X601838.CH.EQUITY,0,0,0.043688367515869,0,-0.119398304940298,0,0.0334240976225324,0,0,0.0565136075325353,-0.0774773516564548,0,0,0,0,0,0,0,0.155293573150855,-0.134162925933565,0.304506521168651,0,0,0,0,0,0,0,0,0,0,0.179791411939174,0,0,0,0,0,0,0,0,0.217692370671527,0,0,-0.0853561383182157,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0,-0.151457916811406,0.177467401991253,0,0,0,0,0,0,0,0.175452209610199,0,0,0,0,0,0,0,0,0,-0.0490911822613838,0.0278229908033643,-0.0183810244248934,0,0,0,0,0,0,0.0863297355777447,0,0,0,0,0,0.00259182365893091,0,0.177612257110728,0,0,0,0,0.33804699921276,0,0,0,0,0.278399532833655
X2880.TT.EQUITY,-0.0215022616512684,0,0,0,-0.0238774995352437,0.0164012246704101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188871736749055,0,0,0,0,0,0,0.145612664905961,0.435799141312689,0,0,0,0.133313640210911,0.0286017706367089,0.102479643553415,8.67361737988404e-19,0,0,0,0
X601577.CH.EQUITY,0,0,0,0,-0.0134547675927629,0.288734179438839,0,0,0,0,0,0.0348569889671048,0,0.0191589495428288,0.138897422540334,0,0,0,0,0,0,0.16851855235312,0,0,0.0868632883454278,0,0,0,0,0,0,0,0.0697345420242858,0.269088978710017,0,0,0,0,0,0,0,0.0162127157603136,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0.0741946897874899,-0.0935137966202824,-0.0119674825353353,0,0,0,0,0,0,0.134488649357138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0808571748661782,-0.0968821374285573,0,0,0,0,0,0,0,0,0,0,0,0,0.754574639304837,0,0,0,0,0,0,0,0,-0.107227384964636,0,0.111166512914424,-0.00804472920159383
X2883.TT.EQUITY,0,0,0,0,0.0684717392795304,0,0,0,0,0,0,0.122134613780101,0,0,0,0,0,0,0.176325550104318,0,0,0,0,0,0,0,0,-0.121343880563067,0,0.234603130043456,0.253423585326843,0,0,0,0,0,0.00991114508885543,0,0.0383948582345056,0,0.201561511243594,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,-0.0214271542354521,0,0,-0.113118241696141,0,0.0130385709466866,0,0,0,0,0,0,0,0,-0.0227199512094852,0,0,0,0,0,0,0,-0.074830081404048,0.0113996477161684,0,0.00929945693878789,0,0,0,-0.00682832815221099,0.141919903859374,0,0.157042985442437,0,0.0742713004970437,0.113129984687058,0,0,0,0.0390448260521437,0,0,0,0,0,0,0,0.712758832639607,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0475113074219965,0.106765947486222,0,0,0,0,0,0,0,0,0,0,0.012745445864415,0,0,0,0.0395264143648133,0,-0.00532037784374916,0,0.197853871197307,0,0,0.0770667213078108,-0.0781468785257357,0,0,-0.0609054790493117,0,-0.0186819206597624,0,0,0,0.472268739451286,0,0.146520861184819,0,0
X601211.CH.EQUITY,0,0,0,0.0419572296300098,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0.0976721001020367,0,0,0,0,0.113141917219073,0,0,0,0,0,0,0.016331576239956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650682180535663,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0.0577184603273939,0,0,0,0,0,0,0,0,0,0,-0.0267030614886019,0,0.0474576261361199,0,0,0,0,0,0,0,0.438165457465708,0,0,0,0.000488458205836371,0,0,0,0,0,0,0,0,0.316934627648695,0,0,0,0,0,0.0456059314796198,0,0,0,0,0
X2801.TT.EQUITY,0,-0.0757336725496617,0.136431595509555,0,0,0,0,0.202624321049238,0,-0.0613575095813412,-0.153848100931729,0,-0.0240057177557273,0,0,0,0,0,0,0,0,0,0.0759327493366452,0,0,0,0,0.102651733097679,0,0,0,0,0,0,0,0,0,0.181777498912996,0,0,0.203703768472692,0.22031592020706,0,0.0755863529748966,0.148425544235624,0,0,0,0,0
