,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2885.TT.EQUITY,X601211.CH.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.154222287991844,0.620079316182292,0,0.0892608026708112,0,0,0,0,0,-0.088896504744433,0,0,0.0181527454921981,0,-0.0524297628576814,0,0,0,0.0132646603041781,0.142517771918917,0,0,0,0,0.0355070384357778,-0.184983697929405,-0.0195789504251245,0,0,0,0.0709840783616773,0,0,0,0,0,0,0,0.202990943066421,0,0,-0.0979351619622344,-0.0528646805859902,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.703596509038598,0.031143405048464,0,0,0,0,0.148258954103538,-0.118603595099971,0,0,0,-0.100841629619116,0.261731728242021,0.0428268692999712,0,0,0,0,-0.0970428791526978,0,0,0,-0.0554331808736725,0,0,0,0,0,0,0,0,0,0,0,0,0.0970645127065376,0,0,0,0,0,0,-0.271015155210878,0,0,0,-0.112552713635198,0
X601939.CH.EQUITY,0.145776014863354,0.362925003091322,0,0,0,0,0,0,0,0,0,0,0,0.0651676632560055,0.0128460694467067,0,0,0.118727319535573,0,0,0.118312590794826,0.0561261704839939,-0.132069139537302,0,0,0,-0.069169427145504,0,0,0,0,0,0,0.12824298994802,0,0,0,0.125425238938264,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0762391817226163,0.0799328033337184,0.315312507755852,0,0,0.064755344898796,0.0601083339542568,0,0,0,0,0.172174323856171,0.161174171329865,0,0,0,0,0,0,-0.000565455663219265,0,0,-0.251122513905081,0,0,0,0,0,0,0,0,0,0,0,0,0.0460028017486853,0,0,0,0,0,0.00797488890615891,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0259742751665263,0,0.111910527816441,0,0.0483236079370919,0,0,0,0.390997827747883,0,0,0,0,0,-0.320801227501084,0,0,0,0.0447294215290584,-0.372539645710237,0,0,0,0.0053358318722566,0,0,0,0,0.139021429843485,0.153412454200488,0,0,0,0.616382093968993,0,-0.119665748024229,0,0,0,0.317386318530175,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0.693804435951308,0,0,0,0,0,0,0.207142737998127,0.0761056094755993,0,0,0.190598181732954,0,0,-0.308461779892542,0.0256258413033293,0,0,0,0,0.00692132470651896,-0.0553759723236804,0,0.116505002129523,0,-0.0428994046452643,0,0,0,0,0.16749090913243,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.369120019222048,0.0611764809289952,0,0.311167513088054,0,0,0,0,0,0.123131860419235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0801246104386967,0,0.135876350515416,0,0,0,0,0.00855378848192056,0,0,0,0,0,0,0,0,0,0.0313918345496325,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116945749834233,0.478735941042014,0,0,0,0,0,0.340268782432349,0.155461490416819,0,0.22837745168163,0,0.00652299143817684,0.0653784873725094,0,0,0,0,0,0,0,-0.118439173321845,0,0,0,-0.101495385407569,0,0,0,-0.306225185743152,0,0,0,0,0
X600036.CH.EQUITY,-0.062425208679423,0,0,0,0,0.270805029644938,0,0,0,0,0,0,0,0,0.0505103285020539,0,0.509740392265424,0,-0.0734517662363598,0.177834496900908,0,0,0,0.0183936123450637,0,0,0,0,0,0,0,0,-0.0860483382882692,0,-1.73472347597681e-18,0,0.097496049034366,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0.0289312903839685,0,0.206715911845362,0.473579147437691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343562355019918,0,0,0,0,-0.0553948135252069,0,0,0.0174870527877942,0,0,0,0,0,0,0,0.0187883802685476,0,0.00783540165668636,0,0,0,0,0,0,0,0,0,0
