,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601901.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0.123489784761583,0,0,0,0,-0.135928864212505,0,0.0950898498744212,0.449665319015301,0,0,0,0,0,0,0,-0.0367657080446877,0,0,0,0,0.20773134088985,0,-0.0234030631174923,0,0,0,0,0,0,0,0.173286844927937,0,0,0.120866870126381,0,0,0,0,0,0,0.0901989418756554,0,-0.0255924059407984,0,-0.141045723503362
X601658.CH.Equity,0,0,0,0,-0.27031035524849,-0.0319495471454629,0,0.12185133587714,0,0,0.360904024180652,0,0,0,0,0.153837515324065,0,0,0.194200155197518,0,-0.00374806318751938,0,0,0,0,0,-0.157033412088108,0,0,0,-0.0840961711344618,0,0,0,0,0,0,0,0,0,-0.101098714943921,0.315542290150967,0,0,0,0.181817576408703,0.155310669466712,0,0,0
X000001.CH.EQUITY,0,0,0,0,0.137464452424491,0,0,0,0,0,0.332150320434417,0,0,0,0.240373875495085,2.16840434497101e-19,0,0,0,0,0,0,0,0,0.160669735847984,0,0,0,0,0,0,-0.248680149748814,-0.00551146547968912,0,0,0,0,0,0,0,0,0,-0.078288473368181,0,0,0.279776275533165,0,0,0,-0.0233267026864999
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255804738259194,0,0,0,0.0655076829170598,0,0,0,0,0,0,0,0,0.234761606790635,0,0,0.0829045344652635,0.0303641429619305,0,-0.0193430832871108,0.116811921073404,0,0,0,0,0.0110532627958336,0.0164548594688822,0.026732648684504,0,0,0,0,0.0155669438300475,0.136416000730133,0.00920911985563953,0.210257982312156
X601601.CH.EQUITY,0,0.512868257568882,0.0638266582893938,0,0,0,0,0.119576233122654,0,0,0,0,0.129815654005272,0,0,0,0,0,0,0.117268399523751,0,0,0,0,0,0,0,0,0,-0.00484546237704833,0,0,-0.0659100615158749,0,0,0,0,0,0,0,0.037484946542861,0,0,0,-0.0965893748667859,0,0,0.0645228938446728,0,0
X601328.CH.EQUITY,0,0,0.00982494199926211,0,0,0,0,0.0394513124951562,0,0,0,0.110431399326263,0,0,0,0,0.340560007067411,0,0,0,0,0,0,0.0980895991790958,0,0,0,0,0.100613909735028,0.0191882473552431,0,0.130857128940608,0,0,0,0,0,0,0,0,0,0.12590282451652,0,0.0969540261121487,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0768760677907301,0,0,0,0,0,0,0.0797093067681929,0,0,0,0.412441474272097,0,0,0,0,0,0,0.0584102645587559,0,0,0,0,0,0,0,0,0.0402843068895742,0,0,0,0,0.0874810587282648,0.0287162887995576,0,0.0685150445014229,0,0,0,0,0,0,0.000136610412589833,0,0.029165921932467,0
X601066.CH.EQUITY,0,0,0.0485319918058066,0,0,0,0.0188670579118408,0,0,1.73472347597681e-18,0,0,0,0.274309671350931,0,0,0,0,0,0,-0.153860467466924,0,0.141404401738367,0,0,0,0,0,0,0,0,0,0.0267129342641836,0,0.0512977719035783,0,0,0,0,0,0,0,0,0,0.172495028543802,0,0,0.228989100962513,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0150154141072991,0,0,0,0,0.0878235353863119,0,0.0238233447885968,0,0.0169340421995216,0.106950911716081,0,0,0.170076199542222,0,0,-0.091318810407043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535643938769778,0,0.0809424430955493,0,0,0,0,0,0,-0.0454676331746658,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.223770117145193,0.0984867497914601,0,0,0,0,0,0,0,0,0,0,0.153091254150964,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671557783757196,0.0865736603168785,0,0.0640057705424916,0,0,0,0.0476828607089665,0,0.0627482920946154,0,0,0.0108942898178758,0,0.12888511405462,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,-3.46944695195361e-18,0.126155714840053,0.0299209298136239,0,0.521644217018157,0,0,0,0,0,0,0,0,0,0,0,0,0.0903317737813386,0,0,0,0,0,0,0,0,0,0.229231330160814,0,0,0,0,0,0,0,0,0,-0.184084346010909,3.46944695195361e-18,0,0.0328539453085994,-0.0993299219463651,0,0,0.0188266505780861,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.210801018505844,0,0,0,0,0,0,0,-0.224229102738803,0,0,0,0.317313243547836,0,0,0,0,0.134156275798745,0,0.0222432754577748,0,0,-0.0245895941618923,0,0,0,-0.00947224809118432,-0.245924008379751,0,0.198403141322304,0,0.148060998211641,0,0,-0.0369470548418266,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,-0.13895223771532,0.0436641196395354,0.18779929938612,0.0944245739687998,0,0.586411095183905,0,0.00300065524074342,-0.123858026439654,0,0,0,0,0,0,0.124851942602841,0,0,0.100167654769261,0,0,0,0,0.16098274900942,0,0,0.0801682310681531,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.135748640787356,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.0653843439863317,0,0.0850673965763848,0,0,0,0.0174734189426293,0,4.33680868994202e-19,0,0,0,0,0,0,0.18066748123132,0,0,0,0,-0.00669246726695296,-0.00499327245860017,0.0378828850241539,0,0,0.0545663235106638,0,0.537681670522793,0,0,0.0577745040611653,0,0,0,0,0,0,0,0,0.468783718606357,-0.520980489228412,0,0,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,-0.111005485444064,0,0,0.160458985735939,0,0,0,0,-0.087975421901218,0.0405774619071753,0.010773897733485,0,0,0,0.164038869233119,0,0,0,0,0,0,0,0,0,0,0.165342532140606,0,0,0,0.228035065723767,-0.0262885155890857,0,0,0,0,0,0.0183019901257337,0,0,0,0,0,-0.0861648235366527,0,0.208761839762112,0,0,0,0
X601818.CH.EQUITY,0,0.316717842234067,0,0,0,0,0,0,0,-0.0282702294155485,0.145505904664638,0.0652552267992351,0,0,0,0,0,0,0,0,0.0343051838552251,-0.107725112792488,0.174047569476278,0,0.29522666274286,0,0,0,0,0,0,0,0,0.158212959147653,0,-0.0789673114355054,-0.000108098788270792,0.0215594758831085,0,0,0,0,0,0,0,0,0.00285933165974493,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.149232772099889,0.0277616056900719,0,0.129422108612518,0,0.00228982954450647,0,-0.0755459524633869,-0.101499374513094,0,0,0,0,0.0503985611238798,0,0,0,0,0,0,0,0,0,0.291925581883977,0,0,0,0.0743251137302075,0.131985634804379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144917340932771,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0192814728998569,-0.0184048462040369,0.115368494080157,0,0,0,0,-0.0674193070476916,0,0.364873488682719,0,0,0,0,0,0,0,0,0,0.290375724985504,0,0,0,0,0.401268027816428,0,0.00976232439088937,0,0,0,0,0,0,0,0,0,0,0,-0.0966185424805739,0,0,-0.0783686346495178,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0420038411683707,0,0,0,0,0,0,0,0,0,0.0061162651830472,0.229517055530974,0,0,0,0,0,0,0,0,0,0,0.0726629451071474,0.365309977709049,0,0,0,0,0,0.0144041854253394,0,0,0.0660250574710813,0,0,0,0.0549763595021709,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,-0.0110209359814587,0,0.125954321312841,0,0,0,0,0.140409037295522,0,0,0,0,0.019106948068984,0,0,0,0,-0.0798633321930666,0,0,0.0904493953801547,0,0,0,0,0,0,0,0.0442959631357967,0,0,0,0,0.00562761455706916,0,0,0.131057583593441,0,0.100353769682265,0,0,0,-0.255690602780813,0,0.104698512692795,0,0.264645152717756
X601336.CH.EQUITY,0,0,0,0,0,0,0.499332341760605,0,0,0.105312392278707,0,-0.12004567287807,0,0.154687102041197,0,0,0,0,0,0.212194502966149,0,0,0,0,0,0,0,0,0,0,0,0,-0.12486803820872,0,0,0,-0.00176746650405114,0,0,0,0,0,0,0,0,0.16853139472377,0,0,0.120472515753912,0
X267.HK.EQUITY,0.175611578804212,0.0701552434969398,0,0,0,0.0776828987636096,0.00323798465462365,0,0,0,0,0,0,0,0.025529654628179,0,0,0,0,-0.193988470897928,0.191586852017728,0,0,0,0.138898407568782,0,0.213615130830097,0,0,0.0956850608115278,0,0,0,0,0,0,0,0,0,0,0.0741212627540434,0,0.014284972572894,0,0,6.93889390390723e-18,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0719352218510764,0.269562096497746,0,0,0,0,0,0,0,0,0,0,-0.184965507675184,0,0,0,0,0,0.245323686598705,0,0.195053303882602,0,0,0,0,0,0.0569444085034311,0.0631362535719686,0,0,0,0,0,0,0,0,0.0570840138485632,0,0,0,0,0
X2882.TT.EQUITY,0,0.0194950525174005,0,0,0.00382914903093568,0.126209619987346,0,0,0,0,0.0132422846572634,0,0,0,0,0.0730423176344048,0,0,0,0,0.101413542680162,0,0,0,0,0,0,0,0,0,0,0.0104133447309594,0,0,0,0,0,0,0.451399807220263,0,0,0,0.195137380329982,0.0223394439873481,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0465595834141827,0,0,0,0,0,0.0425332091186905,0,0,0.0300685322221713,0.127445935071383,0,0,0,0,0,0,0,0,0,0.109209280526425,0,0,0,0,0,0,0,0.0259245360214585,0,0,0.179641359775356,0,0,0,0,0,0,0,0,0.379812997788471
X600918.CH.Equity,0,0,0,0,0,0,0,0.0420154050216499,0,-0.168698359840043,0,0,0,0.282953912154228,0,0,0,0.111158397008594,0,0,0,0,0,0,0,0,0.135219546091745,0,0.0108459276470571,0,0,0,0.0381307413841725,0,0,0,0,0,0,0,0.0384636200488739,0,-0.0463689577602675,0,0,0.0366701580148912,0,0,0.157309076794631,0.0230201276614464
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0665408642575673,0,0,0.00456161005888529,0,0,0,0,0.181354462752259,0.291783551902029,0.0810664517787313,0,-0.101415621382444,0,0,0,0,0,0,0.192083207533943,0,0,-0.0141514284369093,0,0,0.112572810222096,0,0,0,-0.0328450438336402,0,0,0,-0.0749273691842422,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.141213298084129,-0.00461094210192743,0,0.153645191493576,0.00069143031530307,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.116750581353063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0658121907256349,0,0,0,0,-0.0652533090500287,0,0.450930694195332,0.465932066339362,0,0
X2881.TT.EQUITY,0,0,0.200981705590263,0,0,-0.026585997822548,0,0.0328129237792647,0.208389606865664,0.0255325723283198,0,0.102023728238817,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245049974020457,0,0.325182409198626,0,0,0,0,0,0,0.0210677435642068,0,0.253133148752611,0,0,0,-0.148431939291596,0,0,0
X601169.CH.EQUITY,0,0,0.130797304238494,0,0.245343956266778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214075673850826,0,0.105645394561107,-0.103260125102233,0.64026398440595,0,0,0.0578740829626832,0,0,0,0,0,0,0,0,0,0,0,-0.105475656518132,0,0,0,0,-0.0194388278081734,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,-0.019478063315117,0,0,0,0,0,0,0,2.16840434497101e-19,0.0257460208061933,0,0,0,-1.73472347597681e-18,0,0,-0.0319958084169823,0,-0.0147060388083918,0.0468708558956115,0,0,0.359998334562125,0.0593164055202494,0,0.00110242416861898,0,0,0,0,0.1883500490466,0,0,0.0425181078539939,0,0,0,0,0,0.10160652306003,0,0,-3.46944695195361e-18,0,0.334111735025067
X600015.CH.EQUITY,0,0,0.114259974165788,0,0,0,0,0.0735205966808839,0,0,0,0.139146642241209,0,0.115031785570665,0,0,0,0,0,0.07805329158678,0,0,0,0,0.0827883980923462,0,0,0,0,0.0405232853242356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.318771034116968,0,0.111574910242544,0
X2886.TT.EQUITY,0,0.117488444989872,0,0,0,0.0989752075684407,0,0,0,-0.170037331464542,0,-0.0755983494331746,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243362619094193,0.0904199020834541,0,0,0,0,0,0,0,0,0.412143072163635,0,0,0,0,0.07573842244558,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.117684266090568,0,0.150327254035074,0,0,0,0,0,-0.127925025371676,0,0,0,-0.0096161524075821,0,0,0,0.202894499532181,0,0,0,0,0,0,0.116877464648789,0,0,0,0.223556574695524,0,0,-0.00278325625831662,0,0.41104088400306,0,0,0,0,0,0,-0.126714374276074,0,0,-0.150467640503784,0
X601901.CH.EQUITY,0.177323479411696,0,0,0,0,0,0,0,0,-0.0909113373306984,0,0,0,0,0,0,0,0,0,0,0,-0.153740122015454,0,0,-0.241715066686297,0,0.157185539489755,0,0,0,0.134256266883264,0,0,0,0,0,0,0,0,-0.0899042062566099,0,0,0,0,0,0.176276483566891,0,-0.141627233206894,0.376891191423927,0
X600926.CH.EQUITY,0,0,-0.151666402190804,0,0,-0.0135113351924646,0,0,0,0,0.332253210385321,0,0.0798529776174447,0,0,0,0,0,0,0,-0.285980107591238,0,0,0,0,0,0,0,0,0,0.254478994282713,0,0,0,0,0,0,0,0,0,0,0,0,-0.0650483056936051,-0.112153937174568,0,0.104177863087031,-0.105443341686944,0,0.088125055990795
X601009.CH.EQUITY,0.0987224074362992,0,0,0.096336804568038,0,-1.73472347597681e-18,0.131961676002109,0,0,0,0,0,0,0,0.017451838984532,0,0,0,0,0.0271244198975336,0,0,0,0,0,0.133178154259611,0,0,-0.156191691056591,0,0,0,0,0,0,0,0,0.246870116803907,0,0,0,0.371485758268708,0,0.0137695729853889,0,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.068493615171499,0,0,0,0,0,0.461439935634252,0,0,0,0.311925091333314,0,0,0,0,0,0,0,0,0,0,0,0.0184728717512809,0,0,0,0,0,0,0,0.263144753784356,0,0,-2.77555756156289e-17,0,0,0,0,0,0,0,0.0609643831466797,0
X601696.CH.Equity,0,0,0,0,0.00640976918002382,0,0,0,0,0,0,0,0,0,-0.116977521444097,0,0.083965546332972,0,0.1011978791828,0,0,0,0,0,0,0,0,0,0,0,0.041367831114357,0,0,-0.0835340589840717,0.368798102655634,0.520524003474658,-0.00773174618138096,0,0,0,0,0,0,0,0.00923381358048295,0.00760490130213612,0,0.0018773031296907,0,0
X600958.CH.EQUITY,0,0,0,0,0,-0.100945008028076,0,0,0,0,-0.206494107927086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120801866651767,0,0,0.00148661771982757,0.153914942837363,0.0143192156304508,0.0779654271181709,0,0,0,0.520111417084942,0.0502924460018317,0,0,0,0,0.1192829562054,0,0,0,0,-0.000408658832494121,0,0,0,0
