,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601881.CH.EQUITY,X000776.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY
X388.HK.EQUITY,0,0,0.375157509074992,0.0882334834826089,0,0,0,0,0,0,0,0.0742499980799428,0,0,0,0,0,0,0,0,0,0.24716753707646,0,2.16840434497101e-19,0.106619527214958,0,0,0,0,0.011629320036534,0,0,0,-0.0100740132963674,0,0,0,0,0,0,0,0,0.0192303862952941,0,0,0.0439385966502161,-0.104294168176988,-0.236527538970534,-0.137778660756037,0.0510051243984904
X601166.CH.EQUITY,0,0.121197495505892,0.039186806655877,0,0.0705045795018884,0,0,0,0,0.0179468874052973,0,0,0,0,0.465637796040722,0,0,0.0991843623945591,0,0,0.0991722863125882,0,-0.015821898465322,0,0,0,0,0.021271282629519,0,0,0,0.0154575983707266,0,0,-0.0193865162561252,0,0,0,0,0,0,0,0,0,0,0,0,0.00612024132772144,0,0
X601328.CH.EQUITY,0.330275823627198,0,0,0.301032185645856,0,0,0,0,0,0,0,0,0,0.0378969048982863,0.0346522246022351,0.0579696122787331,0,0,0,0.127033204377286,0.0713652808708491,0,0,0.0845959573597443,-0.0130299319026417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129917831165696,0,0.0920137952331063,0,0,0,0.0226705637577264,-6.93889390390723e-18,0,0,0.127938765845101,0.0565406535745278,0,0.514361586739616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00595000094864977,0,0,0.00859185267410267,0,0.056411778174114,0
X600000.CH.EQUITY,0,0,0,0.14359521586765,0,0.060973145849865,0,0.024011339200472,0.0351081470888506,0,0.0218085292574523,0.350053014625737,0.0404514087867252,0,0,0,0,0,0,0.165790598716045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.13473030529886,0,0,0,0,0,0,0.524800050786365,0,0,0,0,-0.0237069304682229,0,0,3.46944695195361e-18,0.110306280868844,0,0,0,0,-0.0615179379944496,0.201760045125646,0,0,0,0,0,0,0,0,0,0,0,0,0.0201787313712846,0,0,0,0,0.106562631887379,0,0.0325404743666833,0
X601319.CH.EQUITY,0,0,0,0,0.0212277173307398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190783659733432,-0.00746755639125631,-0.0083384657272205,0,0,0.39876137151546,0,0,0,0,0,0,0,0.200819774734107,0,0.102753401953191,0,0.0882157436728898,0,0,0,0,-0.000139631648250013,-0.0538257837365822,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.445640679600942,0,0.160064112762675,0.0825236868939309,0,0,0.000176262363248341,0,0,0,0,0,0,0,0,0,0.0911804858954339,0,0.103512845464444,0,0,0,0,0,0,0.0463948693388496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108100285152659,0,-0.0536071190219405,0,0,0.0254001986740606
X601601.CH.EQUITY,0,0,0.891150674656141,0,0,0,0,0,0,0,0.0400922629519786,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0492215525063752,0,0,0,0,0,0,0,0,0,0,0,-0.100962022218017,0.204913420493005,0,0,0,0,0,0,0,0,0,0,-0.0453676863997474,0,0,0
X600016.CH.EQUITY,0,0,0,0.462192048305865,0.265358825440567,0,0,0.0164769447251763,0,0,0.043856559314836,0,0,0,0,0,0,0,0,0,0.0122336036956911,0,0.0410685517132305,0,0.0198484143626645,0,0,0,0,0,0,0,0.0194797457629516,0,0.0209420962897571,-0.0559567565235402,0,0,0.198121988923909,0,0,0,0,0.0116753777191632,0,0,0,0,0,0
X601998.CH.EQUITY,0.246977317727884,0,0,0,0.146449882210445,0,0,0,0,0,0,0,0,0,0,0,0.0608080208093641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00491465780032679,0,0.0352380183649611,0.168483527462344,0,0.517263857905503,0,0.000752982659119143,0,0,-0.150249219292065,0,0,0,0
X2388.HK.EQUITY,0,0,0.0258170025791578,0,0,0,0,0.338332722583403,0,0,0.0747421805885433,0,0,0,0,0,0,0,0,0,0,0,0.448141896279134,-0.137780632011936,0.00947008435708466,0,0,0.0727844126701197,0,0,0,0,-0.0314337048447439,0,0,0,0,0,0,0,0,0,0.056567506995145,0,0,0.027475377065149,0.120507806300029,0,0.0601884515168396,0
X11.HK.EQUITY,0,0,0,0,0,0,0.00758766245661323,0.123114735005126,0.338252108653655,0,-0.108165834487544,0,0,0,-0.126812027805028,0.030926155760813,0,0,0,0,0,0.296175879978579,0,0,0,0,0,0.0259692367276555,0,0,0,0.0858214170695367,0,0,0,0,0,0,0,0,0,0,0.0785217183589725,0,0,0,0,0,0.055942945753818,0
X601818.CH.EQUITY,0,0.385866329286922,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100296453210219,0,0,0,0,0.0184728214227119,0,0,0,0,0,0,0,0,0,0,0,0.158484571300758,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.0715172754340487,0.14967597564426,0,0.152636401966902,0,0,0,0,0,0,0,0,0,0,0,0,0.068795650038292,0,0,0,0.0940618354891008,0,0,0,0,0,0,0.0534984635482588,0,0,0,0.0211452470695525,0,0,0,0.305490229928603,0,-0.0450600149240274,0,0.0558516580722175,0,0.0333520371737148,0.0214490315683925
X601688.CH.EQUITY,0.0207886721416668,0,0.000266041235130179,0,0,0,0.0643988963013816,0,0,0,0,0,0,0,0,0,0.0787634727827735,0,0,0,0,0,0,0,0,0,0,0,0.109952583766937,0,0.441696657083501,0,0,0,0,0,0,0.339556519810908,0,0,0,0,0,0,-0.00742204188722845,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.145820063742852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0636566094887616,0,0.418636636745588,0,0,0,0,0,0,0,0,0,0,0.124335849807219,0
X002142.CH.EQUITY,0,0,0,0,0,0.688078951190868,0,0,0,0,0.276233150566528,0,-0.517592543428475,0,0,0,0,0,0,0,0.141226597042844,0,0,0,0.0326521600617068,0,0,0,0,0,0,0.238658166322392,-0.070345086866173,0.229899584353526,0,0,0,0,0,0,0,-0.181882766815972,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0275577226326052,0,0.0383218802623109,0,0.180553243374991,0,0,0,0,0,0.0544112947718333,0,0,0,-6.93889390390723e-18,0.471665217685809,0,0,0,0,0,0,0,0.0869709138292431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.111221322610106,0,0,0,0.321223855257716,0,0,0.0609051929754527,0,0,0,0,0,0,0,0,0,0,0,0.0914212815543188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281788543918793,0.170415360912671,-0.253878961997054,0,0.0824872511512973,0,0.013032234096212,0.693134541341579
X600837.CH.EQUITY,0,0,0,0,0,0,0.146223055807135,0.010412750247061,0,0,-0.0361787047402137,0,0,0,0,0,0,0,0,0,0,0,0.0503614749126411,0,0,0.444060035259208,0,0,0,0,0,0,0,0,0,0,0.156083286817806,0.0864388809171922,0,0,0,0,0,0,0,0,0.144675589263775,0,0,0
X601336.CH.EQUITY,0,0.280741015554567,0.0553060231242066,0,0,0.278418724995997,0.168166324444515,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.085579589840336,0,0,0.038294347404331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838079891737024,0,0,0,0,0,0,0,0.0331963346253683,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0313675327276956,0,0,-8.67361737988404e-19,0,0,0,0.0767351770327318,0,0,0.113119667840414,0,0,0,0,0,0,0,0,0.0412394290880855,0,0,0,0,0.181033271522051,0,0,0,0,0,0,0,0,0,0,-0.0038708007998777,0,0,0,0.0955725942105361,0.29507898962915,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0397695006625487,0,0,0.18759289049322,0,0,0,0,0.17060824541243,0,0.0283290411490614,0,0,0,0,0,-0.103478943612483,0.0569898564160042,0,0.161741477494538,0,0,0,0,0.0359042268066645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173748465809496,0,0
X600918.CH.Equity,0,0,0,0,0,0,0.128294670150354,-0.0306915729722502,0,0,0,0,0,0,0,0,0,0,0,0,-0.433579075112857,-4.33680868994202e-19,-0.00612206573396456,0.121917708112651,0,-1.38777878078145e-17,0,0,0,-0.0400146688414174,0.184579608677543,0,0,0,0,-0.0186428869909075,0,0,0,0,0,0,0.021431667918512,0,0,0,0,0.0351710072131908,0.0251462507923623,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.18834672047694,0.189539632321424,0.0234073763285233,0,0,0,0,0,0,0,0.0390815735039623,0.208230932659908,0,0,0,0,-0.0463037635431039,0,0,0,0,0,0,0,-0.190325303075021,0.0136641014456704,0,0,0,0,0,0,0,0,0.933735171779149,-0.0167230382606398,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.211755466952248,0,0,0.0339306519818339,0,0,0,0,0,0,0.0690993412987062,0,0,0,0,0,0,0,0,-0.0302899300679624,0,0,0,0,0.14790362097942,0,0,0,0.19420089037918,0,0,0,0,0.0559423725219808,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0346482950202388,0,0,0,0,0,0.00974624215126298,0,0,0,0,0.136215517134075,0.019642353113181,0,0,0.00850686034675909,0.526559233884245,0.0074463065398996,0,0.0599242093940368,0.0153334650978979,0.137637167454949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781244651340686,0.0227907730755344,0,0
X601169.CH.EQUITY,0,0,0,0.14210114324122,0,0,0,0,0,0,0.0425207077341155,0,0,0,0.0254530182739785,0,0,0,0,0,0.200249077384635,0,0,0,0.137210260858431,0,0,0,0.125342136972573,0,0,0,0,0,0,0,0,0,0,0,0.031404432279107,0,0,0,-0.0575923714615272,0,0,0.200205213987781,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-1.73472347597681e-18,0.102341317303165,-0.0415270814018531,0,0,0,0,0,0.0337440864623259,0,-0.0714401974656227,0,0,0,0,0,0,0,0,0,0,0.143063770940888,0,0.330889512509953,0,0,0.0443845445059793,-0.0231268946068529,0,0,0,0,0,0,-0.00141384088048355,0,0.0210934592104512,0,0,0.00303576674538516,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0752551913124328,0,0,0,0,0,0,0.057595696278096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0938890840586876,-0.430597729462779,0,0,0,0.24860822944305,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156334968750218,0,0,-0.0227137281353824,0,0,0.0944156350185536,0,0,0,0,0,0,0,0,0,-0.0463618060366378,0.856051652254449,0,0,0,0,0,0,0,0.116700619343782,0.0918946288344878,0,0,0,-0.0376763925045443,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.158806530687037,0,0,0,0,0,0,-0.0315147634163141,0,-0.0271879503171908,0,0,0,0,0,0,0.0494173300899231,0,0,0,0,0,0,0,0,0,0,0.322658296640236,0,0,0,0,0.0491152255339215,0,0,0,0.113526908864945,0,0,0.134991491208022,0,0.142849264221306
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447278545793556,0.0928487396736091,0,0,0,0,0.334287551655209,0.090989776157951,0,0,0,0.117463674676746,0,0.00521949385897756,0,0,0,0,0,0,0.0150857240553933,0,0,-0.0302972805231717
X2891.TT.EQUITY,0,0,-0.0942806752256868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0527130026098619,0,0,0,0,0,0.0235375329901773,0.0757426523580962,0,0,0.041466343669037,0,0,0,-0.0194648480548838,0,0.00777575677354069,0,0,0,0,0,0,0,0,0.356433480347112,0.0721621699061591,0,0,0,0,0,0.442469940501045
X601916.CH.Equity,0,0,0,0,0,0,0,0,-0.198662748988857,0.157650180637782,0,0,0,0,0,0,0.0323999897544408,0.174507269082397,0,0.10386874290104,0,0.000752806950336512,0,0,0,0,-0.0799075277335792,0,0,0,0,0,0.130559011974573,0,0,0,0,0,0,0.298514895345735,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0.0449536309669291,0,0,0,0,0,0,0,0,0,0,0,0,0.0201284977255632,0,0.0245887363122103,0,0,0.29759525953393,0,0,0,0,0,0.0131295303123059,0,3.46944695195361e-18,0,0,0.275668436645484,0,0.132655388426625,0,0,0,0,0,0,0,0,0.204737483714754,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.00825568156853726,0,0.0491792569590185,-0.0274963836801741,0,0,0,0,-0.0848210558708515,0,0,0,0,0,0,0,0,-0.0672286918799715,0,0,0,0,0,0,0.0902897577123495,0,0.121911472600194,0,0,0,0,0,0,0.8064043476362,0,0,-0.0115466731975087,0,0,0,0,0,-0.010442769550713
X601696.CH.Equity,0,0,0.390616608480048,0,0,0,0,0,-0.0953357563334074,0,-0.00518402046357448,0,0,0,-0.0800251916155086,0.0175034134463996,0,0,0,0,-0.00732015214499857,0,0,0,0,0,0.193247388619307,0,0,0.18394143587919,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199337910344962,0,0.481942275212662,-0.0246728929785002,0,0.0194407555713263
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504396454896251,-0.0285398961596434,0,0,0,0,0,0,0.399601381459282,0,0,0,-0.0891710669783786,0.876860788458685,0,0,-0.224401477915211,0,0,0,0,0,0,0,0,0,0,-0.106159602966468,0.326744715887455,0,0,0,0,0
