,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0,0,0,-0.0942464628311594,0,0,0,0.215030879793136,0,-0.187516325939526,0,0,0,0,-0.364208243554915,-0.292778602959396,0,0.05775523699108,0,0,0.904242491868545,0,0,0,0,-0.138638321510592,0,0,0.294272482099759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109913500126183,0,0,0,0,0
X601939.CH.EQUITY,0.953648902196509,0,0,0,0,0.177061676446517,0,0,0,0,0,0.0559653355887253,0.00554772444036809,0,0.0867634101587099,0,0,0,0,0,0,0,0,0,0.0734849159051414,0,0,0,0,0,0,-0.00466218370449913,0,0,0,0,0,0,0.0333809582780025,0,0,0,0,-0.0384138130370298,0,0,0,0,0,0
X601288.CH.EQUITY,0,0.0859856842691135,0,0,0,0,0,0,0,0,0,0,0.170960181430549,0,0,0,0,0,0,0.147254636320112,0,0,0,0.298405383031858,0,0,0,0,0.105416901318946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.238757198571185,0,0,0,0,0,0,0,0,0,-0.0880383039914746,0,0,0.134807380175617,0.189302752062099,0,1.73472347597681e-18,0,0,0,-0.0152162514939855,0,0,0.142690448805895,0.107617467750291,0,0,0,0,0,-0.210026607111824,0,0,0,0,0,0,0,0,-0.139055319098935,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.339328446417867,0,0,0.00895770495090288,0,0,0,0,0,0,0,0,0,0.151542753879401,0,0.126515181680359,0,0,0,0,0,0.456220825282742,0,0,-0.108370294210553,0,0,0,0,0,0.0224329115708986,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0.208640868704932,0.0300674476517945,0,0,0,0.108844142347356,0,0,0.0897092519259493,0,0.217216468493939,0,0,0,0,0,0,0,-0.00807551824060821,0,0.191421542041058,0,0.0321191981263291,0,0,0,0.13605886748565,0.0398530435549403,-0.0558848485552537,0.0353161187206528,0,0,0,0,0,0,0,0,0,-0.0742602715588115,0,0,-0.0963745482736964,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0,0.0934474596086356,0,0,0.227626631524622,0.323477079308285,0,0,0.107853330951444,0,0.114537970670684,0,0,-0.0872607433799431,0.0167943709250787,0,0.177294166514264,0,0,0,0,0,0,0.0527833185407307,0.0195094063630535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.179902490716433,0,0.0265933253451008,0.142697882227935,0,0,0,0.317380275540895,0,0,0,0,0,0.15104693418184,0,0,0.00835409371884242,0,0,0,0,0.114283586943814,-0.0614518116284978,0,0,0.299579893869985,0,-0.370674059383869,0.0244393585945541,0,0,0.216285542697638,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227363531515902,0,0,0
X600036.CH.EQUITY,0.00260867956019707,0.245128982971178,0,0,0,0,0,0.164993276458139,0,0.0367419889288948,-0.0236723414249583,0,0,0,0,0,0.1337981349872,0,0,0,0,0,0,0,0.199471058654936,0,0,0,0,0,0,0,0,0,0,0.233217925175306,0,0,0,0,0,0,0,0,0.150508612454771,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0314176664155051,0,0,0,0.158382558303135,0,0,0.293121937941909,0.187357093881791,0,0,0,0.365628494182641,0,0,0.132395202532297,0,0.182682493567936,0.0110693819204348,0,0,0,0,0.00172785224041495,0,-0.0270344584742768,0,0,0,0,0,0,0,0,0,0,0,0,0.0517108652977122,0,0,0,0,0,-0.0613627250182901,0
