,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601788.CH.EQUITY,X600926.CH.EQUITY,X601901.CH.EQUITY,X2884.TT.EQUITY,X600958.CH.EQUITY
X300059.CH.EQUITY,0,0.0716657690296078,0,0,0,0.0454627346365046,0,0,0,0,0,0,0,0,-0.0729152982505048,0,0,0,0,0,0,0,0,0,0,0,0,0.0838834228254306,0,0,0,0,-0.0431230896370109,0,0,0,0,-0.00309209372724703,0,0.537222201855015,0.232124012731089,0,0,-0.0435366293607623,-0.0125253211863465,0,0,0,0,0
X601998.CH.EQUITY,0,0,0.159148725270707,0.102939548890189,0,0.00432816917194596,0,0,0,0,0,0,0,0,0.281075670413439,0.146154917641445,0,0,0,0,0,0,0.0762177503118169,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194186177033704,0,0,0,0,0,0,0,0,0,0,0.231681651351473,0,0
X2388.HK.EQUITY,0.0823456958709473,0,0.0471254194357388,0,-0.0791441495286872,0,0.164722274786589,0,0.1505744198024,0.0559217480259369,0,0,-0.240336258937952,0,0,0,0.149954101626671,0,0,0,0,0,0.00862141564444074,0,0,0.311745463882933,-0.00136794645123417,0,0,0.169385711326586,0,-0.277846394225595,0,0,0.150890275459172,0,-0.0357165500023952,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.0577870220436217,0,0,0,0,0,0,0,-0.055463315785288,0,0,0,0.161043285542138,0,0,0,0,0,0,0,0,0,0,0.113244386593692,0,0.869905970572347,0,0,0.172637429868755,0,0,0,0,0,0,0,0,0,-0.217728284303428,0,0,0,0.109343837556462,0,0,0,0,-0.363618673254396
X11.HK.EQUITY,0,0,0,0.0997999511440014,0,0,0,0,0.341713312963896,0,-0.238750898153028,0,0,0.0506492554075113,0,0,0,0,0,0,0,0.367512720247379,0,0,0,0,0,0,0,0.167889871749327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010588079421876,0.127727923036495,0
X002142.CH.EQUITY,0,0,0,-0.201612059047692,0.445628354085528,0,-0.272093196545468,0,0,0,0,0,0,0.028637772782365,0,0,0.0637914762184157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.332004717189741,0,0,0,0,0,0,0,0,0,0.0695715917906126,0,0,0,0.0728434268633975,0,0,0.0599963133761634,0
X601818.CH.EQUITY,0.0623469755031165,0.0572932825032153,0,0,0,0,0,0,0,0,0,0.106640994925059,0,0.0611624064426332,0,0,0.0410760431099035,0.0612425242699436,0,0,0,0,0.0316533788541296,0,0.0133960071171402,0,0,0,0,0,0,0,0,0,0,0,0.204940460162082,0,0,0,0,0.0371130293656823,0,0,0.0582383005109416,0.0776436587739621,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0.232239300625913,0.0302890435250122,0,0,0.0378032567815313,0.00442246339813333,0,0,0,0,0.0201446866793741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253062025456745,0,0,0,0,0,0,0,0,0,0.245293132989809,0,0,0,0.269682677712694
X601688.CH.EQUITY,0,0,-0.0226625715868536,-0.00878178366331536,-0.0674867421605207,0,0,0,0,0,-0.0553774034054189,0,0,0,0,0,0,0,0,0.279693940896553,0,0,0.399137148360254,0,0,0,0.172348907283335,0,0.0190467480066676,-0.0100373360897788,0.309523652618455,0.103611778639097,-0.0102721968110093,0,0,0,-0.0234191640492611,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605401216153317
X600837.CH.EQUITY,0,0,0,0,0,0.0423397658608632,0,0.0464872370167762,0,0,0,0,0.193517260032382,0,0,0,0,0,0,0.065893460930776,0,0,0,0,0,0,0,0.369932866087099,0,0,0,0.0535596120806635,-0.115558326333303,0,0.0368909294629543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258156631721827
X267.HK.EQUITY,0.107972006452162,0,0,0,0,0,0.168345995632366,0,0.211578093630054,0,-0.0264133423618869,0,0,0,0,0,0,0.065745264312087,0,0,0,0,0,0,0,0,-0.143113583349527,0,0,0,0,0.208392606400916,0,0,0,0,0,0.140294091106892,0,-0.129945128103191,0,0,0,0,0.165844308283237,0,0,0,0,-0.0129364923065431
X601211.CH.EQUITY,0,0,0,0,0.0034915764627551,0.095488010296905,0,0.0225951588813695,0,0.0336288359132832,0,0,0.177500283108944,0,0.231139439540545,0,0,0,0,0,0,0,0,-0.215342221087454,0,0.0800516535707583,0.0655937090494854,0,0,0,0,0,0,0.036577906471255,0,0,0,0,0,0.0373246885766337,0,0,0,0,0,0.159911658939959,0,0.191483984953953,0,0
X601336.CH.EQUITY,0,0,0,0,0,0.474570698013431,0,0,0,0,0,0,0,0,0,0,0.122754639982491,0,0,0,0,0,0,0,0,0,0,0,0.231831455232339,0.0679587907847353,0,0,0,0,-0.0556499395221208,0,0,0,0,0,0,0,0,0,0,0,0.0309979605812254,0.206959265478688,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,-0.140506950865664,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.146642760254707,0,0,0.014441667751134,0,0,0,0,0,0,0,0,0.692390440435222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221627379176387,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.175181559052152,0,0,0,0.0213656166275804,0,0,0,0,0,0,0,0,0.0548720920332594,0,0,0,0,0,0,0,0.0364055986775012,0.0993530706770936,0,0.14568922473992,0,0.0697445860995957,0,0,0.106051065929286,0,0,0.209312953226891,0,0.13202018897986,0,0,0,0,0,0,0.252154314505033,0,0
X2882.TT.EQUITY,0,0,0,0,0.218220245803177,0,0,0,0.0179391951586768,0.0915840793963541,0,0,0.296704609560125,0,0,0,0,0,0,0,0,0.0444533754507003,0,0,0,0,0,-0.208160182853505,0.117943943060069,-0.0941820671676796,0,0,0,0,0,0,0,0.689396704866161,0,0,0,0,0,0.195166419389333,0,-0.0459526092846807,-0.204425723621531,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0195694923141144,0,0,0,0.0502365896224199,0.0685096091782421,0,0,0,0.0854550822862202,0,0.0353041418966304,0,0,0,0,0,0.0440457274960824,0,0,0,0,0,0.0191391139677442,0.0736487281941818,0,0,0,0,0,0,0,0,0.229741224066716,0.230788434789672,0.0593437384628365,0,0,0,0,0,0.0780779005183788,0,-0.0270425014862711
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.223256959178411,0,0.0908717107339379,0,-3.46944695195361e-18,0,0,-0.0488393523134828,0,0,0,0,0,0,0,0,0.152300130853421,0,0.144694780098634,3.46944695195361e-18,0,0,0,0,0,-0.0260624788550951,0,0,0,0.191444009139479,0,0,0,0,0,0.406917150383948,0.312199323887142,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0718266795349228,0,-0.0142497692889572,0,0.0677361600982436,0,0,0,0,0,0,0,-0.0991845608026696,0,0,0,0,0,0.0970864769746436,0,0,0,0,0.0689378518411349,0,0,0,0.0104456214918329,0.337391568564661,0,0,0,0,0,0,0,0,0.359314746248063,0.0538276433844799,0,0,0,0,0
X601169.CH.EQUITY,0.00811376422003963,0,0,0,0,0,0,0,0,0,0.0276806294341671,0,0,0,0.148665164748079,0,0,0,0,0,0.232540385643496,0,0,0,0,6.93889390390723e-18,0,0,-1.73472347597681e-18,0,0,0,0,0.0689487108254385,0,0,0.268457544545276,0,0,0,0,0.118036664668804,0,0,0,0,0,0,0,0.0585298674589501
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0229390243832491,0,0,0,0,0,0,0.258881363281499,0,0,0,0,0,0,0,0.0908854445203563,0,0,0.214792744451123,0,0.0347234309880554,0,0,0,0,0,0,0,0,0,0,0,0,0.0555754419813667,0,0.0311866749835324,0,0.168216511344503
X601881.CH.EQUITY,0,0,0,0,0,0,0,0.0339288661532625,0.049346827617448,0.0953919595341582,0,0,0,0,0,0,0,0,0,0.214825220725291,0,0,0,0,0,0,0.0709958212307869,0,0.165376726593502,0,0,0,0,0,0.0428660297417117,0,0,0,0,0.113048276775113,0,0,0,0,0,0.105120426640525,0.13958540569844,0.223970421185939,0,0
X600015.CH.EQUITY,7.21012954002717e-05,0,0,0,0,0,0.155095228907048,0,0,0,0,0,0.0104450555452591,0,0,0,0,0.140244423490876,0,0,0,0,0,0,0.00783116893440101,0,0,0,0,0,0,0,0,0,0,0.163832837417036,0.0692955608447453,0,-6.93889390390723e-18,0,0.0670903669213762,0,0,0,0.323250160508927,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0.213183613574892,0,0,0,0,0.0276999188780656,0,0,0,0.0855476223540487,0,0.326896362733171,0,0,0,0,0,0,0,0.121506976747643,0,0,0,0,-0.316999954727963,0,0,0,0,0,0.0173001404334298,0,0,3.46944695195361e-18,0,0,0,0,0,0.306291540921821,0,0,-0.149778599357665,0,0,0
X2891.TT.EQUITY,0,0,0,0.0238007873523495,0.0428774815488569,0,0,0,0,-0.0318929338456547,0.0189820119626878,0.0251880522301622,0,0,0,0,0,0.0821626730599486,0,-0.0672975330481508,0,0.0814721070169738,0,0,0,0,0,0,0,0.0581689138145766,0,0,0,0,0.0620392618970498,0,0,0.169495137109411,0,0,0,0,0.255902149816637,0,0,0,0,0,0.218787392665231,-0.0640815320823519
X601009.CH.EQUITY,0.333098358079247,0.105337776656108,0,0.00930591622123653,0.176384151234874,0,0,0,0,-0.137127359464489,0.0458198589833649,-0.131048287263538,0,0,1.38777878078145e-17,0,3.46944695195361e-18,0,0.081756839569467,0,0,0,0,0,0,0.331898731668705,0,0,0,0,0,0,0.0391894009866078,0,0,0,0,0,0,0,0,0,0,0,0,0.0154786560292798,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,-0.0455361572925399,0,0,0,0,0,0.075470988590326,0,0,0,0,-0.0787026386462781,0,0,0.502543746518695,0,0,0,0,-0.0323736695291127,0,0.332001759707253,-6.93889390390723e-18,0,0,0,0,0,0,-0.102135673644299,0,0.274667877291027,0,0,0,0.0978143537701561,0,0,0,0.136279108033107,0,-0.140480374323461,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.0715054671705006,0,0.234022867810711,0,0,0,0.0194266247705096,0,0,0,0,0,0,0,0,0,0,0,0,0.250640840333343,0.165166921500768,0,0,0,0,0,0,0,0,0.0175700916435851,0,0,0,0,0,0.0873047149131732,0,0,0,0,0,0,0,-0.0613038446099848,0
X601901.CH.EQUITY,0,0,-0.0635390069684242,0,-0.0708431857787018,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0327557411519515,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29109916298036,0,0,0.0231218897796932,0.0427949208379763,0.183914792798338,0.216285352519715,-0.0105852585279005,0,0,0,0,0,0.285375831564867,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,3.46944695195361e-18,0,0,0.1644838112007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426541805388662,0,0,0,0,0,0,0,0.0668506457071117,0,0.0188314352035113,0,-0.0316410797638929,0.370953907474471,0,0,0,-0.0772905842259015,0,0.302570305728626,0,0,0,0,0,0.143906121526156
X600958.CH.EQUITY,0,0,0,0,0,0,0,-0.197095789512296,-0.0246066896564596,0,0,0,0.0821630602627851,0,0,0.0334719864516499,0,0,0,0.0804692226067306,0,0,0,-0.0401675713432922,0,0,0,0,0.0607407897433756,0,0.165995564543361,0,0,0.196561257989369,0,0,0,0,0.169096820374812,0.142485689513871,0,0,0,-0.155593262423457,0,0,0,0,0,0
