,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X300059.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X267.HK.EQUITY,0,0,0,0,1.73472347597681e-18,0,0,-0.212989243736052,0,0,0,0,0.0697397001694697,0.494571563593255,0,0,0,0,0,0,0,0,0,0,-0.0673075354986257,0.150453490180635,0,0,0,0,0,0,0,0,-0.0916088909989136,0,0.41412577848469,0.23412467902319,0,0,0,-0.496200315872393,0,0.238066268622898,0,0,0.29041017934462,0
X601998.CH.EQUITY,0,0,0,0,0,0.0902166336977576,0,0,0,0.278661564058413,0,0,0,0,0,0,0,0,0,0.0559921512547167,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.20928561023349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.109476961814797,0,0.0579571739631565,0,0,0,0,0.270984330946188,0.117410493946651,0,0,0,0,0,0.0179689409877333,0,0,0,0,0,0,0.0407525512677618,0,0,0,0.0907336548267209,0,0,0.186210324878265,0,0.056370830295612,0,0,0,0,0.103595023034966,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602959342214666,0,0,0,0,0,0,0,0,0.104836696318889,0,0,0.309131231570541,0,0,0,0.00188094250332501,0,0.145737213557385,0,0,0.0732128120152365,0,0,0,0,0,0.00571121284369711,0.232907622956852,0,0,0,0.0685694413155481,0.0470567409123447
X000001.CH.EQUITY,0,0,0.139369082462966,0.044535323453111,0,0.0528248485134966,0,0,0,0,0,0,0,0,0.0128683187075622,0.10279027353842,0,0,0,0,0,0,0,0,0.155675754877623,0,0,0,0,0,0,0.160623809186323,0,0.093125873238883,0,0,0.0352493313535425,0,0,0,0,0,0,0,0,0.124654967120207,0,0
X601818.CH.EQUITY,0.0691600178762103,0.0481139558183802,0,0,0,0,0.269583280222614,0,0.0573665490493898,0.103859009116354,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162633682463868,0,0,0,0,0,0,0,0,0,0,0,0,0.00790798494758848,0,0.169574908483322,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0.0169371130704449,0,0,0,0,0,0,0,0,0,0,0.0951772564908947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232495084630815,0,0.0531027485700823,0.153692874310732,0,0,0.346072721232116,-1.38777878078145e-17,0.0969139252388935,0,0,0.0600381317351871,0,0,0,0,0,0,0.0562582922514165
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.096928585249987,0.148671681220632,0,0,0,0,0,0,0,0.219328766872966,0,0,0,0,0.293166591842044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209192571441907,0.0879808475892445,0,0,0.0939675540188343,0,0
X601066.CH.EQUITY,0,-0.0327043293748321,0,-0.00249607443880167,0,0,0,0,0,0,0,0,0,0.116552863642312,0.418488418365204,0,0,0,0,0,0,0,0.122969653682717,0.195702634360295,0,0,0,0,0,0,-0.0692953723191616,0,5.42101086242752e-20,0,0.131190358300245,0,0,0.194330254745885,0,-0.281917968391595,0,0,0,0,0,-0.220636512498735,0,0
X601688.CH.EQUITY,0,0,0,0.0399422573658452,0,0,0,0,0,0,0,0,0.061322165211273,0,0,0,0.0179246266729407,0,0,0,0.599682350829224,0,0,0,0.0777080763414689,0,0,0,0,0.0261119244592901,0,0,0.117672604712002,0,0,0,0,0,0,0,0,0.0267620095092195,0.00642946799115847,0,0,0.0105584078043485,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.178220800712213,0,0,0,0.00829031718153055,0,0,0,0,0,0,0.182019307663809,0.212033698562322,0,-0.0815048431017914,0,0,0,0,0,0.162132265965848,0.191741272560743,0,0,0,-1.38777878078145e-17,0,0,0.00783307078584038,0,0,0,0.0901487507803762,0.0523984542042357,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.185412835281498,0,0.0784183657971506,0,0.0415803503653515,0,0,0,0.0720176453625768,0,0,0.0567907316073337,0,0.202409593220014,0,0,0,0,0,0.0863548878372254,0,0,0.0213868793557782,0,0,0,0,0,0,0,0,0,0,0.0036512361454065,0,0.0473771415065698,0,0.00954372018517542,0,0.143574892283617,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945351565538249,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0.0333308938447335,-6.93889390390723e-18,0,0.28117114669801,0,0.0887757608051348,-0.00400539190510999,0,0,0.0552056295146046,0,0,0.322097167688653,0.0347030107347456,0,0
X2882.TT.EQUITY,0,0,0.0112279908251642,0,0,0,-0.0700154673881868,0,0.119847810726525,0,0,0,0.00809882959720349,0.109161206697686,0,0.27789312903187,0,-0.133732493271243,0,0,0,0,0,0,0,0.229305415570211,0,0,0,0,0,0,0,0,0.223641154018526,0,0.0970072322518732,0,0.444554592069308,0.0495326749660356,0,0,0,-0.27053587515375,0,0,0,0.0847343890947059
X600015.CH.EQUITY,0,0,0,0,0,0,0.235961951352069,0,0,0,0,0,0,0.0756345975949292,0,0,0,0,0.341458635641473,0.0426536363293723,0,0,0.0295536950849142,0.0260786947578471,0,0.374849427628046,0,0,0,0,0,0,0,0,0,0,0,0,-0.00636863756683942,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0366909931216508,0,0.0226379958365924,0,0,0,4.33680868994202e-19,0,0,0,0.00718178643357543,0,0,0.275197589965116,0,-3.46944695195361e-18,0.250071069901141,0,0,-4.33680868994202e-19,0.0152022364052142,0,0,0,0,0,0.379722059665764,0,0,0,0,0.100121264869264,0,-0.0170840573593885,0.0588407710472115,0,-0.103562168069691,-0.0174838050712981
X002142.CH.EQUITY,0,0.0738865906927759,0,0,0,0,0,0,0,0,0,0,-0.0336866169071237,0,0,0,0,0,0,0,0,0.156612772956621,0,0,0.0989395901323562,0,0,0,0,0.0798452484648505,0,0,0,0,0,0.218648320132622,0,0,0,0,0,0,0,0.358806400409535,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.130516910373121,0,0,0,0,-0.023875058945731,0,0.00732923077618024,0,0,0,0,0.190914579166241,0,0,0,0,0,0,0,0.102772871272469,0,0,0,0,0.453560661410349,0,0,0,0,0,0,0.0230300769285839,0,0.205009784449305,0,0,0,-0.0381223285072404,0,0,0.16479484780231,0.0569118009390458
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102450840559746,0,0,0,0.409670282058732,0,0,0.316422457447793,0,-0.0514116989027705,0,0,0,0.0380896651604203,0,0,0.0597951374269764,0,-0.00840549084227156,0,0.142627017788549,0,0,0,0,0,0,0,0.0772806034751125,0,-0.0581924799209033,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.123412129296043,0,0,0,0,0,0.053058755039547,0,0,0.525472168261987,0,0,0,0,0,0,0,0,0,0,0,0,0.0361731411174538,0,3.46944695195361e-18,0,0,-0.051594921719792,0,0,0.135460500672459,0,0,0.15193269138199,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0516899713251964,0,0,0,0,0,0,0.105892756962046,0,0,0.0327297737020836,0,0,0,0,0,0.243113008190777,0,-0.0535398875980248,0,0,0,0.256590490112029,0,0,0,0,-0.0505032933322944,0,0,0,0.0175493444046335,0,0,0,0.0723272457584226,0.0276593893920445,0.354249024167263,0,-0.0223313305537075,0
X2891.TT.EQUITY,0,-0.0535440652274473,-0.0186544341281256,0,0,0,0.0472635732502869,0,0,0,0,0,0,0,0,0,0.0392494095056417,0.14110710287268,0,0,0,0,0,0,0,0,0,0,0.0927115678894173,-0.264696067537244,0.150566820052209,0,0,0,0.225931894229636,-0.251194649442421,0,0,0,0,0,0.202162991131604,0,0,0.176289072340523,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.117380191959087,0,0,0,0,0.0550137802655796,0,-0.0628639657183343,0,0,0,-0.0357440180051087,0,0,0,0,0.117528909622367,0,-0.199043628193094,0,0,0,0,0.130402655858911,0,0,0,0.213918316551456,0,0,0.167374081123394,0,0,0,0,0,0,0,0.052767807403778,0,0.00677353115600569
X600919.CH.EQUITY,0,0,0,0,0,0.261533906557813,0,0,0,0,0,0,0,0,0.0910080936627919,0,0,0,0,0,0,0,0,0.261313773904252,0,0,0,0.106383379515593,0,0,0,0.203727719857864,0,0,0,0.0250730142521118,0.031219210248699,0,0,0,0,0,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0.00857903882388378,0,0,0,0,0,0,0,0,0.0375302096305231,0.0199474373494938,0,0,0,0,0,0,0,0,0,0,0.057362266069029,0,0,0,0.17486569465036,0,0,0.201096367051226,0,0,0,0.0657269361053485,0.0795263978327669,-0.00522458152367762,0,0,0,0.201273154788895,0,0,0.0736449597820147,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0158812424135078,0,0,0,0,0.166441852899775,0,0,0,0.184442680129322,0,0,0,0.431572646963643,0,0,0,0,0,0,0,0,-0.00235572422224183,0,0,0,0,0,0,0,0,-0.1468313802634,-2.16840434497101e-19,0,0.229587727370063,0,-0.007236573809806,0,0,-0.0676884717735423,-0.0956167533903353
X601009.CH.EQUITY,0,0,0,0,0,-3.46944695195361e-18,0.0226961687307446,0,0,0,0.510076101144141,0,0,0,0,0,0,0.166269824768652,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176212737241166,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,-0.026715511494644,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334837689510809,0,0,0,0,0,0.0414622209499594,0,0,0.0572821512990973,0,0,0.196075900712795,0.077382742680242,0,0.0130043981661966,-0.100093191057399,0,0.239322341334354,0.0288181192560805,0.0401997705225246,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.0687198764627884,0.216746200135307,0,0,0,0,0,-0.105366318961263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611802163527375,0,0,-0.150411509057868,0,0,0.255799739493032,0,0.339751046453266,0,0,0,0,-0.0473907101999145,0
X2884.TT.EQUITY,0,0,0,0,0.0361793426761152,0,0,0,0,0,0,0,0,0.147228426714283,0,0.0197863515259036,0.13159133382779,0,0,0,0,0,0,0,0,0.0907642140398765,0,0,0,0,0,0,0,0,0.205285452133261,0,0,0,0,0,0,-0.0388266105516729,0,0,0,0,0,0.463950493575513
X2892.TT.EQUITY,0,0,0,0,0,0,0,0.187349466498402,0,0,0,0,0.114680410246612,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501403156641214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259397447323542,0,0.143446371833204,0.258574418339547,0
