,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X601901.CH.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X601788.CH.EQUITY,X600958.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0.031582311549932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355083698480095,0.0154147325943328,0,0,0,0,0,0,0,0.239538429903966,0,0,0.080507638805488,0.00829416689444085,0,0,0,0.1325429691935,1.73472347597681e-18,0.00426588582708333,0,-4.33680868994202e-19,0,0.025305238953194,0,0,0,0,0.0227815621732503,0.10538539431203,0.101751254968793,0.139943425611213
X601601.CH.EQUITY,0,0.464777849694752,0.0756715264334785,0,0,0,0,0,0,0,0,0,0.0861945763578997,0,0,0,0,0,0,0.238212097871504,0,0,0,0.11878354500832,0,0,0.0982243039788424,0,0,0,0,0,-0.0919400008543234,0,0,0,0,0,0,0,0,0.0781212340900123,0,-0.161936346950457,0,0,0,0.0950265847968287,0,0
X601328.CH.EQUITY,0,0,0.0103714571449614,0,0,0,0,0.0288014911500917,0,0,0,0.115748440951738,0,0,0,0,0.332170295669523,0,0,0,0,0.108936330792604,0,0,0,0,0,0,0.0981967342716454,0,0,0.138727831322267,0,0,0,0.0190838530731442,0,0,0,0,0.125354030130961,0,0,0,0.09626198047004,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.0770637221582962,0,0,0,0,0,0,0.0798081095206699,0,0,0,0.412783227284054,0,0,0,0,0,0,0.0584151288951551,0,0,0,0,0,0,0,0,0.0403914755275127,0,0,0,0,0.0873553042612964,0.028612502484322,0,0.0684954186337951,0,0,0,0,0,0,0.000136942825641792,0.0288297365513565,0,0
X601066.CH.EQUITY,0,0,0.0828472443237594,0,0,0,0,0,0,0,0,0,0,0.274942708114305,0,0,0,0,0,0,-0.142742185653418,0,0.121854743702162,0,0,0,0,0,0,0,0,0,0,0,0.0237830022245076,0.00394998706137191,0,0,0,0,0,0.0410078824006041,0,0.254667193820626,0,0,0,0.0134404159481132,0.229658510405991,0
X300059.CH.EQUITY,0,0,0,0,-0.0275717766564958,0,0,0,0,0.0785328923728001,0,0.0219960928963682,0,0.0559428437501636,0.112658954818881,0,0,0.167671753253975,0,0,-0.0965889411009547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408919352074594,0.45295928473183,0.115950521672,0,0,0,0,0,0,0,-0.0346859801884005,0,0,0,0,0
X601319.CH.EQUITY,0,0.12367031201417,0.165083952133752,0,0,0,0,0,0,0,0,0,0,0.25575321169416,0,0,0.0661793245982853,0,0,0,0,0,0.00308089247119392,0,0,0,0,0,6.93889390390723e-18,0,0.125399460766669,0,0,0,0,1.73472347597681e-18,0,0,0,0.00927293498323048,0.0549895989634959,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.203589257057303,0.696486977218759,0,0,-0.0343081955734566,0,0,0,0,0,0,0,0,0,0,0,0.115152493468008,0,0,0,0,0,0,0,0.127499564444121,0,0,0,0,0,0,0,0,-0.222193996934826,0,0.0554521433423264,0.138448348683096,-0.0536096958499937,0,0,0,0,-0.0928535671547411
X600016.CH.EQUITY,0.0142361759358628,0,0.127601206681675,0,0,0,0,0,0,0,0,-0.00831917032243065,0,0,0,0.161020084617136,0,0,0,0,0,0,0.0826092365675096,0,0,0.0203098990700386,0,0.50095558248858,0,0,0.117478422797857,0,0,0,0,0,0,0,0,0.474897419792861,0,-0.5273160532167,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,1.73472347597681e-18,0,-0.0667865078312364,0.279458006959291,0.195248965879184,0.191949291661678,0,0.198521362698941,0,0,-0.167431343968064,0,0,0,0,0,0.0140843169633426,0.168085404143759,0,0,0,0,0,0,0,0.18562622879376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221075924145477,0.0312407567842631,0.0219320625345746,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.184200227690811,0,0.0389832750672163,0,0,0,0,0,-0.0761390501198415,0,0,0,0.382782961621331,0,0,0,0,0,0,0.0416709897330113,0,0,0,0,0,0,-0.282634472186173,0,0,0.162045847677293,0,0.100196413086366,0,0,-0.0182774022290957,0,0,0,0,0,1.73472347597681e-18,0
X002142.CH.EQUITY,0,-0.0406916148851677,0,0,0.18614078541775,0,0,0,0,-0.0547307502341878,0.0399664667289582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196580073885538,0,0,0.00946076639784239,0.206895794600173,-0.0461665621911046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127925372717323,0,0.0297944384038352,0,0
X601818.CH.EQUITY,0,0.317783907258992,0,0,0,0,0,0,0,-0.0275305360195431,0.1405195606142,0.0655181286718405,0,0,0,0,0,0,0,0,0.0356421745113023,0,0.174112888818524,-0.108049122502473,0.296774507639838,0,0,0,0,0,0,0,0,0.158332270020303,-0.0786614140102085,0,0,0.0216305447355315,0,0,0,0,0,0,0,0,0.0026820155349375,0,0,0
X600999.CH.EQUITY,0,0,0,0,0.152472162289843,0,0,0,0,0.0419013279554347,0,-0.0767323748325848,-0.0625599965887732,0,0,0,0,0.0649992051799315,0,0,0,0,0,0,0,0,0,0.315807653340588,0,0,0,0.102976408147798,0.184910106987381,0,0.0151198499948428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783983733804873,0
X601688.CH.EQUITY,0,0,0,0,0,0,0.117592516321409,0,0,0,0,-0.0509442188351091,0,0.379225712660085,0,0,0,0,0,0,0,0.281937931715836,0,0,0,0,0,0,0.353401148413854,0,0.0175372380122543,0,0,0,0,0,0,0,0,0,0,0,-0.124633384961299,0.0172432845231404,0,-0.103841695771344,0,0,0,0
X601211.CH.EQUITY,0,0.0210936349980214,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170738010195994,0,0,0,0,0,0,0,0,0,0.0596820676251207,0.128240965497056,0.441626291974259,0,0,0,0,0,0.0773095045140665,0,0,0.0288668742575697,0,0,0,0,0.131873205909292,0,0,0,0,0,0.011735272011443,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0682471768707103,0.0119771854790664,0,0,0,0,0,0,0,0,0.0100037450517872,0,0,0,0,0,0,0,0,0,0,0,0.051647901017209,-6.93889390390723e-18,0,0,0.0494303688082496,0,0,0,0,0,0,0,0.213651483270122,0.121678030116933,0,0,0,0,-0.268363878896946,0,0,0.131921861052153,0.159251333779146
X601336.CH.EQUITY,0,0,0,0,0,0,0.557309338920835,0,0,0.15192255477061,0.0747644410577875,-0.102169636347411,0.0244376927742609,0.278730803159461,0,0,0,0,0,0.0452551536883538,0,0,0,0,0,0,0,0,0,0,0,0,-0.0912396187683821,0,0,0,-0.0418920687073235,0,0,0,0.0300012812822546,0,0,0,0,0.108056140858852,0,0.117028380543279,0,0
X267.HK.EQUITY,0.185318277965123,0.0558331013238751,0,0,0,0,0.0452431128031046,0,0,0,0,0,0,0,0,0,0,0,0,-0.277300012676001,0.191039586722725,0,0,0,0.172414507920062,0,0.297935740719916,0,0,0.108264185350994,0,0,0,0,0.142729135596208,0,0,0,0,0,0,0,0.0325049681790479,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.212613892911848,0,0,0,0,0,0,0,0,0,0,-0.208377501223212,0,0,0,0,0,0.22903451391995,0,0.124180238413381,0,0,0,0,-0.0667429815318285,0.107043215497041,0.0713796964152666,0,0,0,0,0,0,0,0.0834188473325216,0,0,0,0.0829502731120917,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.122559964414607,0,0,0,0,0,0,0,0,0,0.066815710400415,0,0,0,0,0.0728939341074139,0,0,0,0,0,0,0,0.0282294756077717,0,0,0.00585837413289957,0,0,0,0,0,0,0.473305807913995,0,0,0,0.184602964438145,0,0.0303122161099827,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.178436213050388,0.0161121005568748,0,0,0.288757363622937,0,0,0,0.101515460938081,0,0,-0.00147905042573537,0,0,0,0,0,0.169474978604661,0,0,0,0,0,0.0360247259774969,0,0,0,0,0,0,0,0,0.0324457218327404,-0.0222313278451128,0,0,0.0294496120273913,0,0.182523293775584,0,0.0251957640376351
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0542833112222642,0,0,0,0,0,0.00953356178526854,0.0378804370822359,0,0.0187422401415509,0.150355322042621,0,0,0,0,0,0,0,0,0,0.116557094347284,0,0,0,0,0,0,0,0.00660999416151215,0,0,0,0.163856422649623,0,0,0,0,0,0,0,0.390130899017355
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.06495199703806,0,0,0.00462762349029257,0,0,0,0,0.18145624494127,0.292210144637836,0.0809170416703176,0,0,0,-0.101761735887165,0,0,0,0,0.191948782418932,0,0,-0.0142109627663952,0,0,0,0.112587597387198,0,0,-0.0329383357725461,0,0,1.38777878078145e-17,-0.0750923216340425,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0.144029626645242,-0.00428807367180302,0,0.154481550409692,0,0,0,0,0,0,0,0,0,0,0,0,0.117197065853207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0662308740461325,0,0,0,-0.0614745342804144,0,0.00159045688662676,0.453237158759889,0,0.458951632118866,0
X2881.TT.EQUITY,0,0,0.219756262807099,0,0,-0.0418915458706242,0,0,0.224400732720538,0,6.93889390390723e-18,0.0868220103082226,0,0,0,0,0,0,0,0.00824407873638018,0,0,0,0,-0.0456386263051537,3.46944695195361e-18,0,0,0,0,0,0.231069994134457,0,0.369937942735204,0,0,0,0,0,0,0,0,0.236029214354907,0.0555473307474972,0.0210533208646304,0,-0.148624288932069,0,0,0
X601169.CH.EQUITY,0,0,0.123496769790837,0,0.240949939024304,0,0,0,0,0,0.0711267800352128,0,0,0,0,0,0,0,0,0.205245346752155,0,0.667830543288686,-0.106168430528039,0.0631286361911981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.136668966678576,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.0837868427467826,0,0,0,0,0.0639221952461279,0,0,0,0.164211468835054,0,0.106284119663761,0,0,0,0,0,0.0334618071026551,0,0,0,0,0.0397083885530145,0,0,0,0,0.0284078155140287,0.0547689710665937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.340469077647034,0.122352234877174,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382595732502213,0,0,0,0,-0.0152806960522315,0,0,0,0.354207565679504,0.026460674322837,0,0,0,0,0,0.229422387866744,0,0,0,0.0677733190179206,0,0,0,0,0.0717402562655207,0,0,0,0,3.46944695195361e-18,0.323457690123621
X2886.TT.EQUITY,0,0.0887964120790136,0,0,0,0.12638651638284,0,0,0,-0.168173362184286,0,-0.0664336471230031,0.0668730181703583,0,0.0189856349600297,0,0,0.0626851752685135,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.26110422930446,0,0,0,0,0,0,0,0,0,0.075788078220593,0.341368057984138,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0,-0.156018655734862,0,0.0523499404349903,0,0,0,0,0,0,0,0,0,0,0.070363010088255,0,0,0,0,0.0713200856523256,-0.0179078863241647,0,0,0,0,0.205355118571447,0,0,0,0.126350110559876,0,0,0.20412080950606,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,-0.116255981440695,0,0.150651477759036,0,0,0,0,0,-0.126021864036315,0,0,0,-0.00949814133528201,0,0,0,0.200756097655598,0,0,0,0,0,0,0.115459475839993,0,0,0,0.221152218468949,3.46944695195361e-18,0,-0.00274240744618445,0,0.407199464866688,0,0,0,0,0,0,-0.123021939766841,0,-0.147166520004504,0,0
X600926.CH.EQUITY,0,0,0,0,0.225443110423874,0,0,0,0,0,0.134215954627031,0.113208191783779,0.0990698966778853,0,0,0,0,0,0,0,-0.0908019458248755,0,0,-0.0289725688026348,0,0,0,0,0,0,0.132561319839734,0,0.109181976074566,0,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.204611989778275,-0.245517897422121,-0.0489381531907537,0,0,0,0,0.210405885227453
X601009.CH.EQUITY,0.103775001443272,0,0,0.0964777178687471,0,8.67361737988404e-19,0.119448799913355,0,0,0,0,0,0,0,0,0,0,0,0,0.0714865902228112,0,0,0,0,0,0.157640919769867,0,0,-0.163771084807256,0,0,0,0,0,0,0,0,0.213669355623095,0,0,0.327327175203416,0,0,0,0.0279816852215676,0,0,0,0.0340037622513836,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0821679473688521,0,0.0764780520893233,0,0.0908212503722648,0,0,0,0,0,0,0,0,0,0,0,0.0233268630940186,0,0,-0.0914897154300119,0.545072480156424,0.275064189264204,-0.00418174621945939,0,0,0,0,0,0,0,0,0.0164333409588326,0,0,0.00510223282941707,0.0917628795840682
X601788.CH.EQUITY,0,0,0,0,0,0,0,-0.0740903695204015,0,0,0,0,0,0.481238617814197,-0.0363811816483336,0,0,0.29568665695492,0,0,0,0,0,0,0,0,0.012807114377485,0,0,0.00917515024322181,0,0,0,0,0,0,0,0.287167178440483,0,0,0,0,0,0,0,0,0,0.124889846236504,0,0
X600958.CH.EQUITY,0,0,0,0,0,-0.101369754288956,0,0,0,0,-0.199464860391712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121457662371431,0,0,0.00148581634782636,0.153717297064821,0.0143106351136802,0.0771561010945896,0,0,0,0.0500129309520768,0.519917589433493,0,0,0,0,0,0.118691044852144,0,0,0,-0.000401356738376497,0,0,0,0
