,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X300059.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X600061.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0.152182602048679,0,0,0.219231087058329,0,0.0158617705508569,0,-0.00260633500025957,0,0.150484941824479,0,0,0.280646165771196,0,0,0,-0.0696263536102865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203188442967487,0,0,0.175908123762214,0,0,0,0
X601319.CH.EQUITY,0,0.190225455005426,0,0,-0.164092215338729,0,0,0,0,0,0,0,0,0,0,0,0.0842615288649561,-0.0731260335586975,0,0,0,0,0,0,0,0,0.0266924628758991,-0.0853174003992205,0,0,0,0,0,0,0,0,0,0,0.69799047852594,0,0,0.10629961879722,0,0,0,-0.013152478187892,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.0343403266669129,0,0.147618818219715,0,0,0.282147876872353,0,0,0,0,0,0,0,0.0637012667211289,0,0,0,0.091095219816565,0,0,0,0,0,0.185739667544444,0,0,-0.0833689340628144,0,-0.00997285686209546,0,0,0,0,0,0,0.127753166298533,0,0,0,0,0,0,0.207659947251226
X11.HK.EQUITY,0,0,0,0,0.36073888357506,0,1.38777878078145e-17,0,0,0,0,0.141251654879842,0,0,0.197964379504104,0,0,0.141147912450208,0,0,0,0.26324060321679,0,-0.46209975963289,0,0,0,0,0,0,0,0.27952929793374,0,0,0,0,0,0,0,0,0,0,0.0580806279851157,0,0,0,0.229725038076915,0.0499896705484374
X601601.CH.EQUITY,0.170138147215108,0.13933320107453,0,0,0,0,0.079923415531839,0,0.049588465932573,0,0,0,0,0.131682064072776,0,0.0117404423207375,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.432898662765727,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0449827160557531,0,0,0,-0.0437311465966208,0.1344916319109,0.23081531226242,0.245473798667569,0,0,0.30340877806286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0546706425458738,0.0834582218838807,0,0,0,0,0,0.0879004820840316
X267.HK.EQUITY,0,0,0,0,0,-0.329640884439803,-0.0150595944736054,0,0,0,0,0,0,0,0,0.368840270569789,0,0,0,0,0,0,0,0,0.189866324517942,0,0,0,0.490057931362077,0,-0.347029341199278,0,0,-0.142875660244272,-0.063509315952671,0,0,0,-0.092093796909951,0,0,0,0,0.139521893225686,0,0.15748227408973,0,0
X2388.HK.EQUITY,-0.0379404680111313,0.242906968151326,0,-0.227989099759182,0.13827417244181,-0.369618449889081,0.0366995897466278,0,0,0,0,0,0,0.0334802372046326,0,0.286018319998942,0,0,0,0,0,0,0,0,-0.124508146114811,0,0,0,0,0,0.076390525537198,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.595981339457642,0,-0.071019361418315,0,0
X600016.CH.EQUITY,0,0,0.0344602285340063,0,0,0,0,0,0.0145815969075318,0.0254727425214037,0,0,0.196479933670066,0,0,0,0,0,0,0,0,0.0304939511971854,0,0,0,0,0.0771830970698367,0,0.104128955046651,0,-5.42101086242752e-20,0,0.312386053339811,0,0,0,0,0,0,0,0,0,0,0.146806263535498,0,0,0,0
X601998.CH.EQUITY,0,0,0.0732389143614899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486603965961661,0,0,0,-6.93889390390723e-18,0.305011527797328,0,0,0,0,0,0,0.0646798198923442,0.149726658661409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.00951518552221702,0,0.0306203308077637,0,0.434873888665033,0,0.235161837112666,0,0,0,0.216978232027015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.118879886858376,0.0587019316293096,0,0.0697605952929701,0,0,0,0,0,0.0923433065891588,0.0340434969137947,0,0,0.0134780865971978,0,0,0,0.0188315452469772,0,0,0.0441764611607245,0,0,0,0.0539214847287777,0.179889882682032,0,0.0878323236508177,0,0,0.114217977967952,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0.0243548528962715,0,0,0.315521478606884,0,0,0,0,0,0,0,0,0.560675650845049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153459904585189,0,0,0,0,0,0,0.0545359280478741,0,0,0,-0.0617232061325982,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32030735658273,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598253663799145,0,0,0.213188671326125,0,0.111539648949702,0,0,0,0,0.172553066460284,0,0.0173506069400961,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0.0392113246254295,0,0,0.107869010465854,-0.159602023182196,-0.0704588257444991,0,-0.0894937798309716,0.277320450268601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.078538032380197,0,0.371233190820161,0.184545481844464,0,0,0,0,0,0,0.078928237913151,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0.0559799419398637,0,0,0.011431321076086,-0.015681529975698,0,0,0,0,0,0,0,0.344756418107047,0,0,0,0,0,0,0.124963199410867,0,0,0.024072238722184,0.0246883731349646,0.0280110578038941,0.0111664231186983,0,0.220545869230101,0,0.180072981231298,0,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0534851482573263,0.128683757477415,0.180185497695481,0,0,0.194633403913074,0,0,0.024583064153686,0.0271105658063371,0,0,0,0.191471713981059,0,0.0638082488523337,0,0,0,0,0,0,0,0,0.137201872719844,0,0,0,0,0,0,0,0,0.0854724959550222,0,0,0,0,0,-0.0593944714693683,0,-8.67361737988404e-19
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.116863824298364,0,0,0,0,0,0,0,0,0,0,0.43384719396584,0,0,0.10221894020827,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415589794469503,0.0885902758277917,0,0,-0.0339863449459788,0,0,0,0,0.127337037901329,0
X601229.CH.EQUITY,0.0174966848718441,0.15887782348494,0,0,0.0264778192308961,0,0,0,0,0.147876033154614,0,0,0.302461498267014,0,0,0.00693038799869199,0.0344307164036876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407139246357021,0,0,0,0,0,0,0,0,0.0320433137022677,0,0,0,0,0.108749982497872,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.0588991919986781,0.108819189903892,0.0375161849240781,0.0406985251736641,0,0,0,0,0,0,0,0,0,0.356762066951566,0,-6.93889390390723e-18,0,0,0,0.21067029106083,0,0,0.263884293937162,0,-0.0747526883027585,0,0.10083691298974,0.0559123608629631,0,0,0,0,0,0,0,0,0,0,0,-0.0233289636542057,0,0
X002142.CH.EQUITY,0,0,0.0961932690525535,0,0,0.0364320604431307,0.175186770142751,0,0,0,0,0.223178205667042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547991372678458,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0761613605796612,0,0,0,0.280288580370946,0,0,0
X000166.CH.EQUITY,0,-0.0278106605175,0,0,0,0,0,0,0,0,0,0.0915531384798366,0,0.0570359735386259,0,0,0,0,0,0,0,0,0,0.0503982711114685,0,0,0.00395492125670673,0,0,0,0.0420331069978886,0,0,0,0,0,0,0.268433474020969,0.42399664184904,0,0,-0.0468066733341698,0,0,0.122674139525414,0,0.112836531248571,0
X600015.CH.EQUITY,0,0,0.0274018987866079,0,0,0,0.468649037431974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671792261842641,0.17968355649029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15789477905883,-0.347559876596785,-0.0681221719389425,0,0,0.00358578184537478,0.141685102104743,0
X2882.TT.EQUITY,0.364104244000287,0,0,0,0,0,0,-0.112231932068051,0,0,0,6.93889390390723e-18,0,-0.0628228644652429,0,-0.0477231200696376,0,0,0,0,0,-0.0700760512332124,0,0,0,0,0,0,0,0.130819219696528,0,0,0,0,0.240942638407298,0,1.00272102513853,0,0,0.158989632062706,0,-0.151980653028381,-0.0519213646180806,0,0,0,-0.330523900275229,0.268697947203556
X002736.CH.EQUITY,0.00615103646098844,0,0,0,0,0,0.000537111962591263,0.0345938257902849,0,0,0,0,0.0149283827121708,0,0,0.0204011281593632,0,0,0.0137799920161476,0,0,0,0,0,0,0,0,0,0.0419603344696301,0,0,0.165405870987903,0,0.0700167620822182,0,0,0,0,0.149951770861953,0,0,0,0,0,0.393282908757646,0,0,0
X600999.CH.EQUITY,-0.0244791041868965,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146465875853608,0,0,0.0930595773485504,0,0,0,0,0,0,0,0.453997263729362,0,0,0.0195172927201489,0.0781619721596429,0,0.366868455943207,0,0,0,0,0,0,0,0,0,-0.0911500065262127,0,0,0.134404157494978,0,0,0.0083383523808127
X2881.TT.EQUITY,0,0,0,0,0,-0.213235009097721,0.177786535426357,-0.00402822289722255,0,0,-0.127328475673676,0,-0.0319136603076438,0,0,-0.21114716024349,-0.0374534466657357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00089795910840395,0,0.922122588460333,0,0,0,0,0,0,0,0.10337903250969,0.219078369307345,0,0,0.076578991223129,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,-0.0453777928678149,0,0,0,0,0,0,0,0,0,0,0.0195140946405615,0,0.572225627317513,0,0,0.0694556313584351,0,0,0,0,0,0,0,0.248260092918216,0,0,0,0,0,0,0,0,0,0,0,0.221195066807948,0,0,0.00620096330930498,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204302924886396,0,0,0,0,0,0,0,0,0,0,0,0,0.15785887989216,0,0,0,0,0,0,0.267042212830818,0.0482065942920737,0,0.0918199350726585,0,0,0,0,0.265129105067957,0,-0.00727237849429434,0,0,0.026354891004984,-0.0130930728884318,0,-0.0983961163261394
X601881.CH.EQUITY,0,0,0,0,0,0,0,-0.128067436770053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1966305476274,0,0,0,0,8.67361737988404e-19,0,0.294596262354055,0,0,0,0,0,0,0,0.127915849232227,0
X2886.TT.EQUITY,0,0,0,-0.108588607040348,0,0,0,0,0,-0.151431030281397,0,0,0.129607529463031,0.360415370578689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243020125986173,0.0641598526171044,0,-0.253451095851677,0,0,0,0,0,0.115719575982823,0,0,0,0,0,0.420892407091067
X2891.TT.EQUITY,0,-0.0906088433998052,0,0,0.0528330903171819,0,0,0,0,0,0,-0.0694132931813006,0.255858692559312,0,0,0,0.31111330282295,0,0,0,0,0,0,0,-0.111378017407454,0,-0.0345170222459128,0,0,0,0,0,0,0,-0.0441925522249638,-0.177928839881305,0.262588969712533,0,0,0,0.158410104719732,0,0,-0.0738459873653269,0,0,0,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0572367269354756,0,0,0,-3.46944695195361e-18,-0.00629892454769837,0.228365360648713,0.0709446396306329,0.242418829762636,0,0,0,0,0,0,0,0,0.0880667279432375,-3.46944695195361e-18,0.0949857389096474,0,0.00344461734442594,0,0.0767335390834532,0.0648217753273503,0,0,0,0,0,0,0,0.154873729238931,0,0,0,0
X601009.CH.EQUITY,0.0593579996107377,0,0,0,0,0,0,0,0,0,0.177239169179447,0,0,0,0,0,0.206089609486272,0.15511016911768,0,0,0,0.0527012546246157,0,0,0,0,0,0,0,0,0.139420820926755,0,0,0,0,0,-0.00336895870015753,0,0,0,0,-0.0637564109685422,0.372211322543346,0,0,-0.111981644437236,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365382538569053,0,0,0,0,0,0,0.483353536551004,0,0,0,0,0,0,0,0,0,0.0676104022658914,0.160141959590372,0,0.0742608380009751,0,0.0708100584097879,0,0,0,0,0,0,0,0,0,0,0.0884456303804983,-0.0465183222717893
X2884.TT.EQUITY,0.308790052936225,0,0,0.0482036162306148,0.182024484160031,0,0,0,0,0,0,-0.0533532068741841,-0.257787595489759,0,0,-0.163595470188511,0,0,0,0,0,0,0,0,0.297979146541732,0,0,0,0,0,0.145982411891515,0,0,0,0,0,0,0,0,-0.253554900186588,0.211750365967969,0,0,0,0,0,0,0.575149099704352
X600061.CH.EQUITY,-0.204043717670841,0,0,0.0602089009758689,0,0,0,-0.0470465735698299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0773106410225196,0.0922173521267826,0.247502613294958,0,0,0.117696425216913,0,0,0,0,0,0,0.419923571413031,0.0910203315030548,0,0,0,-0.110035941539533,0.163686345213297,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.174493783951013,0,0,0,0,0,0,0.171292075620052,0,0,-0.157759038810548,0,-0.0420261834760446,0,0,0,0.150905691368395,0.0227250760525235,-0.021170673959989,0,0,0,-0.0147968507286461,0,0,0,0,0,0,0,0,0,0,0,0,0.242362169382341,0.0189233913199903,-0.108172967854712,0,0,0.483004706177469,0,0
