,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0724255009156645,0.609431642676247,0,0.0479915694450078,0,0,0,0,0.00380209135955898,-0.0332550565147864,0,0,0,0,0,0,0,0,0.0478648416498307,0.138747972535466,0,0,0,0,-0.255705607508691,0,0,0,0,0,0.06306103789175,0,0,0,0,0,0,0,0.23556732169758,0,-0.101551315548978,0,-0.0246338259237696,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.521034673749031,0,0,0,0.0479396087668149,0,0.0516203037940803,0,0,0,0,0,0.112864806037617,0.161790299077558,0,0,0,0,-0.0223052378948441,0,0,0,-0.114693341128632,0,0,0,0,0,0,0,0,0,0,0,0,0.0818838313393179,0,0,0,0,0,0,-0.32383086929102,0,0,-0.108231022550009,0,0
X601939.CH.EQUITY,0.238974012159997,0.329191064693128,0,0,0,0,0,0,0,0,0,0,0,0.0407044835722107,0.0176745642768423,0,0,0,0,0,0,0.11675648686747,0,0,0,-0.044207395770512,0,0,0,0,0,0,0,0.132697471649843,0,0,0,0.0446917283790972,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0522843532711591,0.0354825988464572,0.405026298288795,0,0,0.0816136915676827,0.0734795677238367,0,0,0,0,0.207456232065089,0,0,0,0,0,0,0,-0.0096922482479694,0,0,-0.249481616120877,0,0,0,0,0,0,0,0,0,0,0,0,0.0587310957092995,0,0,0,0,0,-0.0660801179343319,0.0237552802969735,0,0,0,0,0.0891935498282006,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0442665317033084,0,0,0,0.441604723225258,0,0,0,0,0.0312501812049874,-0.240507656901991,0,0,0,0.0671544942592246,-0.395513817387495,0,0,0,0,0,0,0,0,0.144443842816019,0.128453798426407,0,0,0,0.621885678737811,0,-0.0891194161493198,0,0,0,0.235331210382593,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,-0.0313761174227259,0,0,0,0,0,0,0.762189702646276,0,0,0,0,0,0,0.150593610759287,0.0517432352447541,0,0,0.203167547575466,0,0,-0.354066755612743,0.0423684108879409,0,0,0,0,0,-0.0131750232754597,0,0.0957758293383966,0,0,0,0,0,0,0.138967840873057,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.29275505614922,0.0868470951734389,0,0.221315339087276,0,0,0,0,0,0.239772107394368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0908310938580972,-0.109872528819125,0.106039415050778,0,0,0,0,0.00024902633562951,0,0,0,0,0,0,0,0,0,0.053631401187589,3.46944695195361e-18,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188858096465509,0.278715262533724,0,0,0,0,0.20374422042823,0.38853270030911,0.0473186458731577,0,0,0.188988299763585,0,0.0158428923393169,0,0,0,0,0,0,0,-0.0885807204375049,0,0,0,0,0,0,0,-0.173641449100681,0,0,0,0,0
X600036.CH.EQUITY,-0.0871806297532765,0,0,0,0,0.17101493798584,0,0,0,0.0489176626809299,0,-0.0159125676202039,0,0,0.129552710821938,0,0.533324039111028,0,0,0.116458067710043,0,0,0,0.131369038049326,0,0,-3.46944695195361e-18,-0.0920675249959295,0,0,0,0.0119408995605268,-0.0630402188117171,-0.0793063029065699,0,0,0.187362598299808,-0.0174853851778369,0,0,0,0,0,0,0,0,0,0,-0.0751054214506502,0
X267.HK.EQUITY,0,0.0755988803366462,0,0.17450959843785,0.444860449141325,0,0.14988589542419,0,0,0,0,0,0,0,0,0,0,0,0,-0.0123834424871129,0,0.266481008536148,0,0,0,-0.0315891737208333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
