,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X601916.CH.Equity,X002142.CH.EQUITY,X2882.TT.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X600837.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.414956814242094,0.154288390964685,0,0.108948579909874,0,0.135933880862398,-0.0750564820102007,-0.098803498024893,0,-0.000109040715200258,0,0,0,0,0,0,0,0,0,0,0,0.270249261945528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265112633722617,0,0,0.0513129008449007,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.138902831533133,0,0,0,0,0.231280879414445,0,0,0,0.0473112518377084,0,0,0,0.119567178542815,0,0,0,0,0.0736007030485545,0,0,0,0,6.93889390390723e-18,0,0,0,0.00342094783161367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0164577626869781,0.348597464813796,0,0.116456045586878,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.23018827056671,0,0,0,0,0,0,0,0,0,0,0,0,0.0383959958492781,0.0461316017525402,0,0,0,0,0,0,0.140317978488866,0,0,-0.022922711744029,0,0.0298029304109927,0,0,0,-0.0688351263907436,0.00875896836429577
X601988.CH.EQUITY,0.0491494571885891,0,0.493970704276643,0,0,0,0,0,0.0376872718227104,0,0,0,0,0,0,0.0738750903264148,0.0780701025226862,0,0,0,0,0,0.128574894272228,0.0378688535906821,0,0,0,0,0.0719195850779525,0,0,0,0,0,0.0361666230900076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.196356217444525,0,0,0,0,0,0,0,0,0.122498937621119,0,-0.0766082807112565,0,0,0,0,0,-0.0814997467889357,0,0.548519147294101,0,0,0,0,0.243901240347796,0,-0.0232675749342364,0,0,0.231109428995565,0,0,0,-0.199285604270076,0.204201885259216,0,0,0,0,0
X601658.CH.Equity,0,0,0.0567877273763323,0.0117901806475629,0,0,0,0,0,0,0,0,0,0.0344018207642174,0,0,0,0,0,0.254160800612935,0,0.231663542188503,0,0,0.197868457931433,0,0,0.0837639837069133,0,0,0,0,0,0,0,0.230901429489813,0,0,0,0,0,0,0.0231201227782331,-0.207559484557853,0,0,0,0,0,0
X601328.CH.EQUITY,0.015937753859263,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307638547753785,0,0,-2.77555756156289e-17,0.193953043107473,0,0,0.126009925522235,0,0.00224863942531233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15305528589826,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228966398055899,0.021846851182832,0,0.0302804986724991,0,0,0,0,0,0,0,0,0,0,0,0.0890509923406501,0,0,0.253244527342585,0,0,0,0,0,0,0,0,0,0,0.0257203087535958,0,0,0.175119836240551
X600036.CH.EQUITY,0,0,0,0,0,0.121032385788952,0,0,0,0,0,0,0,0,0,0,0.403381855335573,0,0,0,0,0,0,0,0.0960114334339261,-0.274121442108497,0,-0.150576486132692,0,-0.0341328227156898,0,0,-0.0982863015193878,0,0.123043072925967,0,-4.33680868994202e-19,0.0914796419545636,0,0,0,0,0.288228139375948,0.0558652118972248,0,0,0.22128714753889,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.155755214673388,0,0,0,0.0128097256373236,0,0.175877283436282,0,0.056192936796433,0,0,0,0.148717990258391,0,0,0,0,0.161685893362564,0,0,0,0,0,0,0,0,0,-0.261185005271387,0,0,0,0,0.12653232061595,0,0,0,0,0,0.0320885129392142,0
