,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0.185618627720255,0,0,0,0,0,0,0,0.0470850112330293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095837610960965,0,-0.0628789097113706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.447067270370226
X267.HK.EQUITY,0,0,0,0,0.236146122929998,0,0,0,0,0,0,0,0,0,0,0,-0.0239817771212664,0,0,0.216647030383293,0.0538281982689589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151904691415523,0,0,0,0,-0.0608194495126561,0,0,0.189527172887214,0,0.0235653322266802,0,0,0
X601998.CH.EQUITY,0,0,0,0.121390042045102,0,0,0.12174847745958,0,0,0,0,0,0,0,0,0.0197701875170433,0,0.290097715308261,0.183579323999325,0,0,0,0,0,0,0,0,0.0774141353730464,0,0,0,0,0,0.0835866190366135,0,0,0,0,0,-0.0183472582120477,0,0,0,0,0,0,0,0,0,0.104939360916026
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0.13625584326366,0,-1.73472347597681e-18,-0.416695836244974,0,0,0,-0.115063580808272,0.161805359661313,0,0,0,0.443497404371425,0,0,0,0,0.0756448413157088,0.0859916639172194,0,0,-0.0302258220916519,0,0,0,0.574731660085334,-0.125996151598638,0,0,0,0,0,0.0880647519082089,0,0,0,0,0.14326337116123,0,0,0.0110617635035605,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0.0485058592843969,0,0,0.00552241514396868,-0.0178782489419852,0.203073863027247,0,0,0,0.12132971352228,0.0340955672568295,0.25054170899011,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103488043280055,0.0620544822985455,2.23671693147277e-05,0,0,0,0,0,0,0,0,0.0684719898465678,0,0,0,0,0,0.0489557539487493
X601628.CH.EQUITY,0,0,-0.168564578182583,0,0.121430357658476,-0.0382034786562726,0,0,0,0,0,6.93889390390723e-18,0.248695531467344,0,0,0,0.0717631651147667,0,0,0,0,0,0,0,0,0,0,0,0,0.0174452747598053,0,0,0,0,0,0.478671132629538,0,0.115771218839479,0,0,0,0,-0.131160662874031,0.029945855222252,0,0.233085051012827,0.132757379559566,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.259322019514938,0.296794702055711,0.0848565244540366,0,0,0,0,0.107105519543087,0,0,0.177403843910415,0,0,0,0,0,0,-0.460317850520983,0.343842670815393,0,0.105679756285827,0,0,0,0,0,0,0,0,0,0.0813278769775701,0,0,-0.0698881883321638,0,0,0,0.0187882841211345,0,0,0,0
X600015.CH.EQUITY,0,-0.0672473692590251,0,0,0.0549396906724562,0,0.030886089649787,0,0,0,0,0,0.333928623778443,0,0,0,0.090709495340389,0,0.0473670810891368,0,0,0.0111043036786817,0.177010529905452,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.129935624235556,0,0,0,0,-0.0598939484132219,0,0,0.112174703933821,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.3643281686463,0.0828465861978772,0.233355105494443,0,0,0.0266997213455178,0.089819567303727,0,0,0,0,0,0.132949282753905,0.0421332926758925,0,0,0,0,0,0,0,0,0,0.0538019661603587,0,0.0318702797105274,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.300521308064471,0,-0.177218314023631,0.0108394818007716,0,0,0,0,0,0.183262008580819,0.0483267988432598,0,0,-0.286996137614991,0,0,0.107308085568239,0,0,0,0,0,0,0,0,0,0.0747658056749266,0.298370350522982,0.206403591635936,0,0,0,-0.141605673125396,0,0,0,0,0,0,0,0,-0.10627457206408,0,0,0,0,0,0,0
X2388.HK.EQUITY,-0.068412280713313,0,0,6.93889390390723e-18,0.413318437611915,0,0,0,-0.03463217057006,-0.0783932761281529,0,0,0,0.40341631450177,-0.186455192683245,0,0,-0.0349136664496409,0,0,0,0,0,0.307162492677589,0,0,0,0,0,0,0,0,0,0,0,0.0617244125207174,0,0,0,0,0,0.0464627943534895,0,0,0,0,-0.172652726290223,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.00540667344984507,0.213582949875828,0.103140690686174,0,0,0.0866022189723372,0.00406854878802334,0,0.0457161255902616,0,0.186356868655045,0,0,0.137217996336065,0,0,0,0,0,0,0,0,0,0.189734764392859,0,0,0,0,0,0,0,0,0,0,0,0,0.0279826442297975,0,0,0,0,0,0,0,0,0.101214502289057
X600919.CH.EQUITY,0,0,0,0,0,0,0.132708612128685,0,0.0502311975144187,0,0,0,0,0,0,0.0166286492665115,0,0.0212358407155648,0,0,0,0.13815352958613,0,0,0,0.0896410078265016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.311453221795274
X601916.CH.Equity,0,0,0,0,0.000966988234259614,0.0984321645921984,0,0,0,0,0,0,0,0,0,0,0.165635806869561,0,0.0518842011998845,0,0.0217432468765084,0.0848584576266539,0,0,0,0,0,0,0,0,0,0.0738731072601758,0.045640821442565,0.149329635791026,0,0.126403048727725,0,0,0,0,0,0,0.129451406778016,0,-0.0528460853396322,0.040597702889419,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0.0593126370096906,0,0,0,0,0,0,0.0526117964510583,0,0,0,0,0,-0.0627201071253909,0,0,0,0,0,0,0,0,0,0,0,0.300854867215791,0.164517324039168,0,0,0,0,0,0.19529834965246,0,0.0209584552999723,0.219179557519503,1.38777878078145e-17,0,0,0,0,0,0,0,0.0643122399325981,0
X601601.CH.EQUITY,0,0,0,0,0,0,-0.142344303596696,0.541665605761124,0,0.0904644960533378,0,0.23646314608565,0,0,0,0.193866850362908,0,0,0,0,0,0,0.0968616163319819,-0.129900358463851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664342483358975,0,-0.0348425682160231,-0.0857947065541191,0,0,0.0469553566093259
X002142.CH.EQUITY,0,0.445628340577022,-0.319870939581517,0,-1.73472347597681e-18,0,0,0,0.00372774552741189,0,0,0,0,0,0,0,0,0,0,0.113051415054933,0,0,0,0,0,0,0,0,-0.166988146922466,0,0,0,0.484529958269957,0,0,0.118076217312583,0,0,0,0,0.0047738375579989,0,0,0,0.007355469994497,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.104147102827872,0,0,0,0,0,0.111808803379503,0,0,0,0,0,0,0.17225082625745,0,0.0866508578086564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241686042122277,0,0,0,0,0,0.082789205459332,0,0.349244756031332
X11.HK.EQUITY,0.176753645513699,0,0,0,0.0614737839309598,0,0,-0.162101097365236,1.73472347597681e-18,0,0,0.140005538064431,0,0,0,-0.0276342733747828,0.148420134604596,0,0,0.392953714403148,-0.0158282053994901,0,-0.139661136675715,0,0,0,0,-0.131271356327111,0,0,0,0,0,0.178526194222013,0.235997242691494,0,0.0848965518499541,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0
X2881.TT.EQUITY,0,0.0321972469042132,0,0,0.0999871548024423,0,0,0,0,0,0,0,0,0,-0.0202088048758319,0,0,0,0,0.00719019962666249,0,0,-0.0187165410457077,0,0.158254311670663,0,0,0,0,0,0,0,0,0,0,0,0.22942099966626,0.0255998523180334,0,0.237135273464536,0,0.0634304561016936,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,-0.116835302280535,0,0,-0.0491582213833257,0,0,0,0,0,0.155895757489389,0,0,0,0,0,0,0,0,0,0,0,0,0.135204006643612,0,0,0,0,0,0,0,0.150131153319891,0,0,0,0.2956362446111,0,0.379890270064491,0,0,0,0,0,0.0376468400396264,0,0,-0.0813053701871358,0.0826032346285146,0
X601319.CH.EQUITY,0,0.0888365556956853,0,0,0,0,0,0.352561261065458,0.151833554183283,0,0,0,0,0,0,0.196937370768285,-0.18895847527313,0,0,0,0,0,0,0.019673055474379,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0813184794053757,0,-0.125691914827737,0,0,0,0,0.0901472905844058,0,0,0.153944617412561,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0478374078557904,0,0,0,0.1270638742327,0.0877187403612538,-0.0277400877873671,0,0,0,0,0,0,0,0,0.429108364154756,0,0,0,-0.00158217716901647,0,0,0,0,0,0,0,0,0,0,0,0.296415863114865,0.0327926209887504,0,0,0,0,0,0
X601077.CH.Equity,0,-0.040625427725162,0,0,0,0,0,0,0,-0.218501363190226,-0.106124926247411,0,0,0.133063542418695,0,0.263952836179221,0,0,0.30119530885711,0,0.138217169670734,0,0,0.290838531965017,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122020994534041,0,0,0,-0.0823695490680954,0,0.206294037985251,0,0,0.145840767992182,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0.526062169697919,0,-0.18508799682038,0.500536625726104,-0.189075443744998,0,-0.33450562538956,0,-0.119071913490755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152903248065035,0,0,0,0,0,0,0,0,0,0,-0.441347004887003,0,0.357224864060492,0,0.116217917731112,0.0387388757605347,-0.220590390116327
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.376578073138554,0,0,-0.0969237797584624,0,0,0,0,0.37958263833742,0,0,0,0,0,0,0,0.0785835696066241,0,0.19017640608795,0.0671333045530129,0,0,0,0.00894022178687763,0,0,-0.000705279367267681,-0.152431253917079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5880.TT.EQUITY,0,0.0784096267499356,0,0,0,0,0,0,0,0,-0.0573650691371719,0.0964293857206778,0,0,0,0.00988583250211601,0,0,0,0,0,0,0,0,0.0374697603038134,0,0,0,0.0235500203369488,0,0.174326445299579,0.0983908800525533,0.0308647447339181,0,0.0335776166192076,0,0,0.0907352888480711,0.258785518653417,0,0.220811967019705,0,0,0,0.0406905569661971,0,0,0,0.100010700828033,0
X2886.TT.EQUITY,0.0217454500096033,0,0,0,0.061905359429832,0.0727731640720382,0,0,0,0,0,0,0,0,-0.0366797349083871,0,0,0,0,0.00710334563723339,0,0,0,0,0.253165435232611,0,-0.0770830642466271,0,0,0,0,0,0,0,0,0,0.522103413521561,0,0,0.0237776736881174,0,0,0,0.0734576509230606,0,0,0,0,0,0
X2892.TT.EQUITY,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056088852669426,0,0.0531205201504741,0.123615254942552,8.67361737988404e-19,0,0,0,0.191049073376113,0.0388676075345987,0,0,-0.0188591738455064,0,0.345776962669548,0.264646781292302,0,0,0,0,0,0.0747026459586193,0,0,0,0,0,0
X2888.TT.EQUITY,0,0,0.0340606421423254,0,0,0,0,0,0,0,0,0,0,0,0,-0.0273774684276793,0,0,0,0,0,0,0,0,0.240192622378056,0,0,0,0,0.105986795386376,0,0,0,0,0,0,0.0849378525738597,0.0105819705408493,0.0814696947259857,0,0.218493353553718,0.132125435401955,0,0,0,0,-0.065385178515312,0,0,0
X2880.TT.EQUITY,0,0,-0.0967039698659719,0,0,0,0,0,0,0,0,0,0,0,0,-0.145251687677752,0,0,0,0,0,0,0,0,0,0,0,-0.0811917305519605,0,0,0,0,0,0,0,0,0.286664852504375,0.235825176622266,0.0161169218821238,0.351027147476207,0,0,0,0,0,0,0,0,0,-0.00754847633457622
X2883.TT.EQUITY,0,0,0,0,0,0,-0.00555173541097908,0,0,0,-0.0765588256193129,-0.0339699663094185,0,0,0,0,0,0,0,0,0,0,0,0,0.058306214084984,0,0,0,0,0,0,0,0,0,-0.0978411460656596,0,0,0,0,0.200473653647047,0,0,0.125665115229174,0,0.149697739479899,0.0854082350125105,0,0,0.132647692869884,0
X601577.CH.EQUITY,0,0,0,0,-0.166600593236936,0,0,0,0,0.29567647243973,0,0,0,0,0,-0.0746205521919625,0.0459885097918453,0.0501351422515896,0,0,0,0,0.226281094850773,0,0,0,0,0,0,0,0,0,0.110383724949576,0,-0.0929970749402804,0,0,0,0,0,0,0.0817506259384696,0,0,0,0.534648005773174,0,-0.261502152065883,0,0.0346623135287552
X601838.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0.0860696700508695,0,0.0118917159473017,0.196991486583982,0,0,0,0.0326976759313836,0,0,0,-0.231521296667459,0,0,0,0,0.0947373462049549,0,0,0,0,0.0985273225639918,0,0,0,0,0,0,0,0,0.485970879730442,0,-0.061093317534204,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0.0150525683599143,0,0,0.0807173048311419,0,0,0,-3.46944695195361e-18,0,0,0,-0.0285244155490883,-0.108178289500489,0,0,0.014101562650968,0,0,0,0,0,0,0.0243584571242635,0,0.189710743079711,0,0.134464795147914,0,0,0,0,0,-8.67361737988404e-19,0,0.318264038218517,0.0740907763234822,0.269824598133579,0,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,-0.0710565458591651,0,0.160973103345311,-0.113151586915387,0,0,0,0,0,0.290237207120314,0,0,0,0,0,0,0,-0.318847685162152,0,0,0,-0.0536212597615554,0,0,0,0,0,0.152526441836287,0,0,0.123100027071002,0,0,0,0,0,0.154869964771716,0,0.222092189741393,-0.299746575203332,0,0,0.187133153028987,0.437508925404563,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355990010512963,0,0,-3.46944695195361e-18,0,-0.0135395755612746,0,0,0,0,0,0,0,0,0,0,0,0,0.263530938368081,0.0920886916890818,0,0,0,0,0,0,0,0,0,0,0.0982954585071498,0,0,0,0
X601211.CH.EQUITY,0,0,0.0116559121159929,0,0,0,0,0,0,0,0,0,0,0,-0.0195680168956536,0,0,0,0,0.0312303901104218,0,0.0585221741504818,0,0,0,0,0,0.0560611520605287,0,0,0,0,0,0,0,0,0,0,0,0,-0.00542153118238972,-0.0017959638326521,0,0,0,0.491058911180245,0,0,0,0.206689066782283
X2885.TT.EQUITY,-0.0430506943743084,0,0,0,0,0,0,0,0,0,0,-0.072102100818918,0,0.0137543549251057,0,0,0,0,0,0,0,0,0,0,0.0311569649878536,0,0,0,0,0.249521789180792,0,0,0,0,0,0,0.319860312869885,0,0.0554813700464439,0.0837525354594044,0,0.148290172697084,0,0,0.0398512163121872,0,0,0,0,0
X601997.CH.EQUITY,0,0,0,0.0947971859359462,0,0.336520652693493,0.030904582175232,0,0,0,0.162598487298664,0,0.15456917385293,0,0,0,0,0,0,0.0842613312141946,0,0.136957840104741,-0.0663151498741724,0,0,0,0,0.104961718778175,0,0,0,0,0,0,-0.0478255515066333,0,0,0,0,0,0,0,0,0,0,0,0,0.247029041808397,0,0
