,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X600919.CH.EQUITY,X601881.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601166.CH.EQUITY,0.167039538023703,0,0.0824740024763783,0,0,0,0.243389616625608,0,0.196266434672815,0,0,0,0.0895976265162475,0,0,0,0,0,0,0,0,0.0131600256871478,0,0,0,0,0,0,0,0,0.0558029659094664,0,0,0,0,0,0,0,0,0,0,0,0,0.047495377460003,0,-0.00143720118495691,0,0
X11.HK.EQUITY,0,0,0,0,0.0820234224090129,0,0,0,0,0,0,0,0,-0.0758286619854314,0.136119440612277,0,0.692190917947929,0.0196239760662214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224159502615357,0.0933607509540883,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.243304414052485,0.121017573070419,0,0,0.218940524065964,0.0544222934450019,0,0,0,0.0525972504048505,0,0.0469512366873075,0,0,0,0,0,0,0,0,0,0.0841349993797306,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0.00673219923803219,0.0441759760278018,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,-0.0469292489187915,0,0,0.000291899846776543,0,0,-0.224456482890914,0,0,0,0,0,0,0,0,0,0,0,0,0.19913237761334,0,0,0.617583923911486,0,0,0,0,0,0,-0.205913048251908,0,-0.0314839945548516,0,0,0,0,0,0,0,0,0.0238759035757385,0.188030681673082,0.334782057199218,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.287153133759905,-0.536217903518051,0,0,0,-0.00883776710856709,0,0.193920273576252,0,-0.0400458145531953,0,0,0,0.364607865339748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155379638009315,0,0.151700523076682,0,0,0,6.93889390390723e-18,0,0.418041451082728,0,0,-0.238578009030448,-0.101956854906938
X601601.CH.EQUITY,0,0.0831325660459439,0.186888730780252,0,0,0,0.145266242877416,0,0,0,0,0,0,0,0,0,0,0.0129838571166492,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.17785060978051,0,0,0,0,0.0308337292217457,0,0,0,0,0,0.0640648708120636,0
X267.HK.EQUITY,0,0,0,0,0.182886054052252,-0.449864594263261,-0.0636850325109837,-0.179345997089027,0,0,0,0,0,0,0.533870459067308,0,0,0.283325997228971,0,0,0,0,0,0.229116636960962,0,0,-0.334206838873283,0.389320317488703,0,0,0,0,0,0,0,0,0,0,0,0.0820127433952389,0,0,0,0.185421381530356,0,0.19567778123577,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.307341522133419,0,0,0,0.102686656742953,0.107343918802233,-0.110402828344072,0.133123709425278,0.172387981314372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516567921788896,0,0,0,0,0,0,0.226756601190063,0
X601998.CH.EQUITY,0,0,0,0.084334879853183,0,-6.93889390390723e-18,0,0,0,0.412915155780204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265397036557557,0,0,0,0,0,0,0,0.0444529190541236,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.147349370120678,0.222641908175467,0,0.0565342813640114,0,0,0.0705592016491677,0,0,0,0,0,0,0.0657888597877688,0,0,0,0,0.0542891324005012,0,0,0.00710929820515316,0.322337521070755,0,0,0,0,0,0,0,0.0104870523240478,-1.38777878078145e-17,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00333232885247951,0,0,0,0,0.0601279147475783,0,0,0,0,0,0,0.0618766019574818,0.128772202491023,0.369521988788336,0,0,0,0,0,0,0,0.125048148011134,0,0.0593197334722552,0,0,0,0,0.161160620388508,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0605786656214805,0,0,0,0,0,0,0.0973298792757232,0,0,0,0,0,0,0.121819435519066,0,0,0,0,0,0,0,0,0,0,0.225123107675794,0,0,0,0.252301721713911,0.00834842087646857,0,0,0,0.00276811719355604,0,0.03136019484777,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,-0.0777718611116002,0,0.249825908368323,0,0,0.276884532500432,0,0,0,0,0,0,0,0.015420195951655,0,0.218454181161384,0,0,0,0,0,0,0,0,0.0994134768439299,0,0.0721305073702752,0,0,0,0,0,0,0,0,0.0180772799340638,0.0333669067584964,0.0274652137616607,0.0171739497190001,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.224282404886953,0,0,0,0,0.0456564855831007,0,0,0,0,0,0.47285085550598,0,0,0.131986277603443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254333837118932,0,0,0,0,0.107151424655884,0,-0.145336138565322,-0.0216946535257708,0.0536100630485934,-0.0311506794492117,0,0,0,-0.159969545509047,0.104160484789632,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622801804780773,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21884832299023,0,0.0486955739194414,0,0.165859549936036,0.0834308227229758,0.31034108678222,0,8.67361737988404e-19,0,-0.0226124451358526,0,0.0257351477574253,0,0,0,0,0.0863929436624436,0.14554636920466
X601688.CH.EQUITY,0,0,0,0.0699302610494238,0,0,0,0,0,0,0,0.0495758541456696,0,0,0,0,0,0.0357753662622803,0,0,0.415513492676495,0,0,0,0,0,0,0,0,0.0802827544453585,0,0,0,0.117373697726409,0,0.122002931544403,0,0,0,0,0.0680405384652516,0,0,0,0,0.0159482176583995,0,0.0715303936365008
X601336.CH.EQUITY,0,0,0,0,0,0,0.00279664975488252,0.10009343667053,0.140988847337037,0,0,0,0,0,0,0,0,0.0998346586180738,0,0,0,0.430251409272582,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192761259598723,0,0.118189364278879,0,0,0,0,0
X601229.CH.EQUITY,0.217684957169905,0,0,0,0,0,0.105150191902273,0,0,0.034904926496538,0,0,0.242574096011083,0,0,0,0,0,0,0,0,0,0,0,0.0710137305919437,0,0,0,0,0.053470860718124,0,0.242771185865778,0,0,0,0.117833720576011,0,0,0,0.0742494073210155,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0.241198862754488,0,0,0.142772349151814,0,0.117004332385466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28280039314611,0,0,0,0.157611572390656,0.0251405477090947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661723687164513,0,0,0,0,0.240961937504572,0,0,0,0,0,0,0,0,0,0,0,0,0.00524937338237255,0.0859163562579602,0.166740368939856,0,0.123089937358652,0,0,0,0,0,0,0.18782219839077,0,0,0
X002142.CH.EQUITY,0,0,0.0174212653375275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214248496464329,0,0,0,0,0.0359034022392195,0,0,0.168850997908889,0,0.310536839534045,0,0,0,0.0997028182911051,0,0,0,0,0,0,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0.207795712681362,0,-8.67361737988404e-19,0.0493012271432326,0,0,0,0,0,0.0525348029106124,0,0,0.360709546353439,0,0.0899372914579601,0,0,0.328669605440985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377716913324219,0,0,0,0,0,0,0,-0.0577597298995281,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0694735999322149,-0.331846525710322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110413570482766,0,0.90073986786969,0,0,-0.119479178576539,0,0,0,0,0,0.0119230934379528,0.201931676906517,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0260428290776399,0.0141155005545785,0,0,0,0,0,0,0,0,0,0,0,0.019227663068737,0.164798307504072,0.232395547145357,0,0,0,0.0128823801396267,0,0,0,0,0.0626747600553929,0,0,0.413965303162493,0,-0.02575696616847,0,0,0,-0.0769923020549926,0.060761026320219,-0.0318219207681836,0,0.151238294380432
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0516009800519054,0,0,0,0,0,0,0,0,0,-0.08621016130902,0.0833994887542669,0,0,0,0,0.185938625752585,0,0,0,0,0,0,0,0,0,0,0.118871027759284,0,0.111502662087592,0.0426151515029728,0.442068238635065,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177702889619733,0,0,0.368519044039657,0,0,0,0.238076197372635,0,0,0,0,0.112784125069127,0,0,0,0.00146994737381308,-8.67361737988404e-19,0,0,0.238049621003236,0,0,0,0,0,0,0.050547369807217,-0.0186603067640713,0,0
X2881.TT.EQUITY,0,0,0,0,0.117092114981154,-0.198122187353312,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0928455100483455,0,0,0,0,0,0,0.081278514638336,0,0,0,0,0,0,0,0,0.886379889917392,0,0,0,0,0,0,0.163386092175736,0.141352221019935,0,0,0,0,0.0171699218365582,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0.0384007539192897,0,0,0,0,0,0,0,0,0,0,0,0.167857918964332,0,0,0.0523414651286195,0,0.143133695495347,0,0,0,0.0478149256013478,0,0,0.0409279626420165,0.079063020610153,0,0.419831201704641,0,0,0,0,0,0,0,0.0905029317419643,0,0,0,0
X2886.TT.EQUITY,0,-0.0379377404117843,0,-0.0272396591980777,0,0,0,0,0,-0.0218781069037369,0,0.306748925654686,0,0,0,0,0,0.207067717415816,0,0,0,0,0,0,0,0,-0.149467015482361,0,0,0,0,0,0,0,0.0689206600522372,0,0.124819841090482,0,0,0,-0.305116749456732,0,0,0,0,0,0.392152874630402,0
X2891.TT.EQUITY,0,-0.191611613587864,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.172757087018757,0,-0.191794812922525,0,0.531729105072897,0,0,0,0,0,0.0589473672467329,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.233639385553581,0.194988570442413,0,0.244578433105033,0,0,0,0.132082582284017,0,0,0.0275500069018697,0,0
X300059.CH.EQUITY,0,0,0,0,-0.0187503119849452,0,0,0,0,0,0,0.205469160405003,0,0,0,0,0,0.165594784076666,0,0,0.545010735814086,0,0,0,0,0,0.0227435396888266,0,0,-0.0482546986427752,0,0,0,0,0,0,0,0,-0.00319259895649087,-0.111360860388561,0,0,0.204494514008118,-0.0251514705123642,0,-0.141113198192608,-0.0606310652762128,0
X600919.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.177429790604682,0,0.107918732514486,0,0,0,0.232309988873154,0.0725948990342376,0,0,0,0.243155373274803,0,0.174913277207595,0,0,0,0,0,0,0,-0.0356470527883528,0,0,0.197934221169048,0,0,0,0,0,0,0,0.175112340414629,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048505697898434,0,0,0,0,0,0,0,0,0.113657213772054,0,0,0,0,0.0742413892374175,8.67361737988404e-19,0,0,0,0,0.122042727720343,0,0,0,0.117384814203003,0,0,0.349087400566589
X601009.CH.EQUITY,0,0.0178169142294314,0.0560665336655169,0,0,0,0,-0.0623163816776458,0,0,0.138820751123319,0,0,0,0.0544556010890545,0,0.105468497734242,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846993415956495,0,0,0,0,0,0,0,0,-0.126707328082551,0,0.625826626041099,0,0,0.0549697335613345,-0.0849408663489457,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180026062858318,0,0,0,0,0,0,0,0,0,0,0.103991911880639,0,0,0,0,0,0,0,0,0.50732145208749,0,0.0505916991054542,0,0,0,0,0.138904820516636,0,0,0,0,0,0,0.0493622536401462
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.0240387731597094,0.131533131772872,0,-0.0569054669275312,0.0251723657642745,-0.0361060820769453,0,0.0749620167303637,0,0,0.124533755477281,0,0,0,0,0,0.0703835017612093,0,0.177350610934723,0,0,0,0,0.015717142030025,0,0,0,0,0,0.201963645004844,0,0.0620146462359052,0,0,0,-0.0536007282659099,0,-0.199998941227971,0,0.441985397256189,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0.0920061578384717,0.0303760984146009,0,0,0.174747645068612,0,0.0533954083138346,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0157908663133836,0,0,0.46027638014602,0,0,0,0,0,0,0,0.223016801096357,-0.0455759169264297,0,-0.214824755059974,0,0.0437033442216634,0,0.0154273449816692,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0468291917772726,0,0,0,0,0,0,0,0,0,0.184960255562624,0,0,0.0999073041790415,0,0,0,0,0,0.215452632995539,0.0322039506849041,0,0,0.224114347800462,0,-0.0851032734762822,0.129793661320568,0,0.0735233942721442,0,0.0660291020142433,0,-0.0909901352231861,0
