,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601881.CH.EQUITY,X601236.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X600958.CH.EQUITY
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.440034188704288,0,0,0,0.233061800613722,0,0,0.0453463159708276,0,0,0,0.0767035693056952,0,0,0.0898491778064451,0,0,0,0,0,8.67361737988404e-19,0,-0.160714518074909,0,0,0,0,0,0,0,0,0,0,0,0,0.0218860573723982,0.123861998254776,0,0,0.0444994549775536,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0557650923217854,0.0691644182867707,0,0,0.103085112333936,0,0,0,0,0,0,0,0.365692152013875,0.0357898279182169,0,0,0,0,0.142197429540879,0,0,0.0878751158852653,0,0,0.204613086815975,0,0,0,0,0,0,0,0,-0.0622420040669347,0,0,0.0418574922428355
X601229.CH.EQUITY,0,0,0,0.00267345707340885,0.109072176425309,0,0,0,0,0.29200151058129,0,0,0.114837165830189,0,0,0.037684356178976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531913135797795,0,0.268710493312739,0,0,-0.131965602220861,0,0.0967146032936489,0,0,0,0,0,0.133701345647237,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00867894304656736,0,0,0,0.0515462441373019,0,0,0,0.160312059785706,-0.0711356146346883,0,0.388060300461627,0,0,0,0,0,0,0.0803318929863037,0,0,0,0,0,0.0882963844605364,0,0,0,0,0.139475576596458,0.057958048834445,0,0,0.00967431451362417,-0.145443603567556,0
X2882.TT.EQUITY,0,0,0,0,0,-0.0100101346236119,0,0,0,0,0,0,0,0,0,0,0,0.274934223093884,0,0,0,0,-0.0753147842536507,-0.0724797664326848,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.114266091498218,0,0,0.650643822009737,0,0,0,0,0,0,0,0.0795667051644783,0,0,0
X600999.CH.EQUITY,0,0,0.00118855593447755,0,0,0,0,0,0,0,0,0,0,9.34021022817348e-05,0,0,0,0,0,0,0,0,0,0,0,0.112572798062763,0,0,0,0,0,0.0577312534076798,0,0,0.122493127607049,0,0,0.433154613396519,0,0,0.158787078513821,0,0,0,0,0,0,0.0402365750840157,0,0
X601336.CH.EQUITY,0,0,0.123609042679966,0,0,0,0,0,0,0,0,0.0927036954221873,0,0,0,0,0.122372809336747,0,0,0.110360907199111,0,0,0,0,0,0,0,0.0504038524007483,0.136480609365923,0,0,0,0.127398473523421,0,0,0.0786698486994694,0,0,0,0,0.0875834245159784,0,0,0.0201635183043398,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.00259722323573419,0,0,0,0,0.0208082668831175,0,0.248716656903066,0,0,0,0,0,0.0351517177117926,0,0,0,0,0,0.254409723343304,0,0.166487644629857,0,0,0.064329568086248,0,0,0,0,0,0,0,0,0,0,0,0.0458888485135203,0,0,0,0,-0.0383128186887305,0.203290247400631
X601169.CH.EQUITY,0,0,0.0497997536620814,0,0,0,0,0,0,0.0538443093769546,0.164967878732293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036226174249614,0,0.0252620613194777,0,0,0.145971721784042,0,0,0,0,0.459991281905563,0,0,0,0.0583365248934865,0,0,0,0
X600015.CH.EQUITY,0,0,0.0268953833692221,0,0,0,0,-0.120381242263701,0.114430012163719,0,0,0,0,0.0945629723722686,0,0,0,0,0,0,0.12667135857971,0,0,0,0.551585609789146,0,0,0.0234690867310102,0,0,0,0,0,0,0,0.115733198306031,0,0,-0.118854130548733,0,0,0,0.20094287002004,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168759584275707,0,0,0.0591909873590347,0,0,0,0,0.0834384032145061,0,0,0,0,0,0.23374763649087,0.037215440176324,0,0,0.125160421365772,0,0,0.0265315403860306,0,0,0,0,0,0,0,0.0629108012948638,0,0,0,0,0,0.231621635179391
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0401297196428944,0,0,0,0,0,0.0937961570996089,0,0,0,0,0,0,0,0,0,0,0,0.288173261402644,0,0,0,0,0,0,0,0.338600333096794,0,0,0.146012973414608,0,0,0,0,0.047683376665901,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,-0.0846145495113032,0.0565214623209214,0,0.0289033286290896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0925772058817665,0,0,0,0,0,0,-0.15084223661729,0,0.372839956922568,0,0,0,0.338275160325369,-0.0221699160407891,2.71050543121376e-20,0,0.335842019458809,-0.105862229187912,-0.0033641340393268,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0586356929439498,0.139084547534643,0,0.0687816820159007,0,0.00449318326502982,0,0,0,0,0,0,0,0,0,0,0,0,0.423697053530412,0.0717924492703065,0,0.0609248313471106,0.080117991019689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569728812736336,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0693216202522624,0,0,0.354935681772791,0,0,0,0,0,0.156319734277453,0,0,0,0,0.067057801701395,0,0,0.0584221386458126,0,0,0,0,0,0.221554944694402,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.0668844803649403,0,0,0,0,0.0559065149005954,0,0,0,0,-0.661300339488867,0,0,0,-0.0907588770238215,0,0,0.0964895443868398,0.052651094051896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711995402320229,0,0.0736034737262358,0.425520531728652,0,0,0,0,-0.025743387994425,0,0.242565219916085,0,-0.0661120316486279,0
X601881.CH.EQUITY,0,-0.0268178086088749,0,0,0,0,0,0,0,0,0,0,0,0,0.0720662854231654,0,-0.202541843756615,0,0,0,0,0,0.204264013767811,0,0,0.264135259974501,0,0,0,0,0.12120954155521,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0588093743273992,0,0.101951923284762,0,0.0209257166480429,0.415176522451111
X601236.CH.EQUITY,0,-0.0053908628279869,-0.126057661831133,-0.0769860496671116,0,0,0,0.0413827443411466,0.129645606085927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.761514162778459,0,0,0,0,0,0,0,0,0.0347829120965155,0,0,0,0.0264825342058314,0,0,0,0,-0.00350375905190138,0
X600919.CH.EQUITY,0,0,0,0,0.0613233763265995,0,0,0,0.0257694887028745,0.0308961830743156,0,0,0,0,0,0,0,0,0,0,0,0.0547261104407291,0,0,0,0,0,0,0,0.0241899547204031,0,0,0,0.0622891913308998,0,0.256230566168656,0,0,0,0,0.185013119153668,0,0,0,0,0,0,0.246188688952996,0,0
X2884.TT.EQUITY,0,-0.441798895412764,0,0,0,0,0,-0.200546714860935,0.0840697637169054,0,0,0,0,0,0,0,0.272203871780064,0,0,0,0,0,0,0,0,0,0,0.224249374491171,0,0,0,0.0586051826932803,0,0,0,0,0.282765892225184,0,0,0.0485387142765223,0,0,0.50502467923816,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0135815033283889,0,0.00132110579951673,0.00609639306502228,0.00658737485771434,0,0,0,0.0387374999672752,0,0,0,0.0305808863604333,0,0,0.365398720748306,0.114078266235628,0,0,0,0,0,0,0,0.107649109160777,0,0.036635263227831,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.174653628332131,0,0,0,-6.93889390390723e-18,0,0,0,0
X601696.CH.Equity,-0.24005985089918,0,0,0,0,0,0,0,-0.197980821006296,0,0,0,0,0,0,0,0,-0.0296135880099307,0,0,0,-0.066134862126838,0,0,0,0,0,0.0753670988089593,0,0,0,0,0,0.556161231826921,0,0,-0.097219453006148,0,0,-3.46944695195361e-18,0,0,0,0,0.0939416990138607,0,0,3.46944695195361e-18,0,0
X600958.CH.EQUITY,0,-0.0990463054812109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105147777549638,0,0.155382249651098,0,0,0,0.221897934007973,0,0.111059309130796,0,0,0,0,0,0,0,0,0.236894512355725,0.154245651826579,0.0909347761548714,0,0,0.0198956336019956,0
