,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X600919.CH.EQUITY,X2886.TT.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X000069.CH.EQUITY,X601901.CH.EQUITY,X600061.CH.EQUITY
X601166.CH.EQUITY,0.0809426533712616,0.0695622103268836,0.18167057395566,0,0,0.108923394086558,0.0877086171866139,0,0.144207019814353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.131203791711219,0,0,0,0,-0.0141252825231479,0,0,0,0,0,0,0.0923980631990352,0,0
X601319.CH.EQUITY,0,-0.12993248539799,0,0,0,0,0,-0.206998632692157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718759969866277,0,0,0,0,0,0,0,0,0,0,0,-0.0276429369981024,-0.0328022831060288,0,0.00828531057748266,0,0.0848723892926253,0,0,0.334790732822351,0,0,0.327095451708774
X600000.CH.EQUITY,0,0,0,0,0,0,0.149267150037424,0.0216148367591253,0,0.0151638340248226,0,0,0,0,0,0,0,0,0,0.162685016886627,0,0.146780631995549,0,0.0335456591723332,0,0,0,0,0.0187436769694717,0.0532816011085535,0,0,0.0103278009799806,0,0,0.156861135630869,0,0,0,0,0,0,0,0,0.215908790662269,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0609087163553461,0,0,0.0281332846530483,0,-0.20894330412329,0,0,0,0,0.0773753753843507,0.240968045442406,0.195825059475379,0.158820471713037,-0.0388364734163025,0,0,0,0,0,0.0829417913370016,0,0,0,0,-0.110560465995457,0,0,0.127571655689144,0,0,0,0,0,0,0,0.204228166904044,0,0.250108548073563,0,0,0,0,0.147862041753183
X2388.HK.EQUITY,0,0,0,0,0.190698343574431,0,0,0.0174440877016342,0,0,0,0,-0.065736202231383,0,0,0,0,0.02097356492334,0,0,0,0,0,0,0,0,0.0279986981334706,0,0,0,0,0,0,0,0,0.0101419322067785,-0.00260180297635296,0.140565844264025,0,0,0.0934316049941783,0,0,-4.33680868994202e-19,0,0,0,0
X601601.CH.EQUITY,0.317619375512109,0.147031810620788,0,0,0,0,0,0,0.0174756059175223,0,0,-0.0304889298438235,0,0,0,0,0.0743357050107643,0,0,0,0,0,0,0.109236234579292,-0.0434288924496218,0,0,0.038489561873787,0,0,0,0,0.0136156806515797,0,0.313644121332424,0,0,0.0254030773255252,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0876680774712787,0.028111857229492,0.212997469820793,0,0,0,0,0.16966026565481,0,0.140779370050355,0,0.0692183469532306,0,0,0,0,0,0,-0.104169735793547,0,0,0,0,0.0485263338439079,0,0,0,-0.0896161393315511,0,0,0,0.0733511927844694,0,0,0,0,0,0,0,0.172868218874479,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.102856237162399,0,-0.763498525154381,0,0,0.112322150187412,0,0.115695127756547,0.43592862712039,0,0.034694514246577,0,0,0,0,0.924910089819128,0,-0.477978775518108,0,0,0,0,0,0,0,0,0,0,0,0,0.197465335069918,0,0.0890145770933406,0,0.008383021252413,0,0,0,0.287081485225099,0,0,0
X601998.CH.EQUITY,0,0,0,0.129487713418907,0,0,0,0,0,0.235299589034507,0,0,0,0,0,0,0,0,0,0.167555066282294,0,0,0,0.175043559356932,0,0,0,0,0,0,0.142494032193252,0,0,0,0,0,0,0,0,0,0.0141116760220339,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0186495340644849,0,0,0,0,0.0670600469986339,0.272779987479965,0.186054772378563,0,0,0,0,0,0,0,0.158275798809815,0,0,0,0,0,0,0,0,0,0,0,0.10134748285027,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0733735559556337,0,0,0,0,0,0.00323619013890777,0,0,0,0,0,0,0,0,0.438539165959071,0,0,0,0,0.138159480092697,0,0,0.017444879624679,0.0330545526813807,0,0.215783549603047,0,0.0945657169201865,0,0,0,0,-0.0515984383332753,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.156877189368509,0,0.285915360640854,0.258461174355181,0,0,0,0,0,0,0.0516574848595378,0.0425908432509303,0,0,0,0,6.93889390390723e-18,0.029636500190919,0,0,0,0,0,0.01560053444465,0,0,0.0142226878489905,0,0,0,0,0,0,0,0,0,0,0,0.123190097510982,0,0
X601818.CH.EQUITY,0.28647295692384,0,0,0,-0.0652589747202005,0,0.146662328245352,0,0.223565926997081,0.136009063121607,0,0,0,0,0,6.93889390390723e-18,0,0,0.149712257522029,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0733737439820028,0,0,0,0,0,0,0.0802047183460786,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0.50777685182242,0.0675744429081785,0,0,0.209435485197038,0,0,0,0,0,0,0,0,0.145379926445758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100125633720724,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.481052008448382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229316897082062,0,0,0,0,0,0,0,0.240689603578107,0,0.113142168943791,0,-0.0184423094676664,0,-0.315588766086813,0,0,-0.183398259926939,0,0.0410018768569954
X601211.CH.EQUITY,0.148061705489883,0,0,0,0,0,0,0,0,0,-0.0432228657005498,0.0198022979459952,0,0,0,0.0487346464614249,0,0,0,0,0,0,0,-0.0289697400490174,0,0,0,0.140377374933325,0,0,0,0.281512674097102,-0.026385977339161,-1.73472347597681e-18,0.401722281054986,0,0.0942750620785237,0,0,0.0583717414798248,0,0.0171791205953015,0,0,0,-0.0191628895899564,0,0
X601688.CH.EQUITY,0.0317946225186169,0.00471090661686898,0,0,0,0,0,0.0370156903100085,0.00674074803905611,0.0477575008164542,0,0,0,0.0667581075568127,0.0439459166735292,0,0,-0.0110158890179592,0,0,0.439919326149696,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263823283552867,0,0,0,0,0,0,0,0,0,0,0,0.0856464586490342,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0479024374230201,0,0,0,0.149259290939086,-0.0168076887291221,0,0,0,0.0626521178968606,0,0,0,0,0,0,0,0,0,0,0.0737666584872989,0,0,0.192323881921251,0,0.155816174114282,0,0,0,-0.0247574938036234,-0.0329156423171572,0,0.295305404057044,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.109536364346317,0,0,0,0,0,0,0.23297396963584,0,-0.0607490413769418,0.188100079076571,0,3.46944695195361e-18,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.0219058264436973,0,0,0.0750305220341518,0.146001299020591,0.0231375445474176,0.334621809472876,0
X601169.CH.EQUITY,0,0,0.0537309855002752,0,0,0,0.108399377714927,0.0657356507296279,0,0.0500117585678093,0,0,0,0,0,0,0.0151458609516597,0,0.0840057678744835,0,0,0,0,0.0679802536398291,0,0,0,0,0.0953291061781662,0,0.0636975613517,0,0,0,0,0.212879001516222,0,0.105420225928416,0,0,0,0,0,0,0.00585705458517171,0,0,0
X600015.CH.EQUITY,0,0,0.0218672749281416,0,0,0,0,0,0,0,0,0,0,0.0817700385450452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824859484295139,0,0.0418044697661134,4.33680868994202e-19,0,0,0.0805063167985358,0,0,0,0,0,0.639885944784168,0,0,0,0.0441983708431312,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376765045225497,0,0,0,0,0,0,0,0,0.165239442444787,0.202455939317021,0,0,0,0,0,0,0,0,0.533291509999112,0,0,0,0,0.0049618213333518,0,0.0204533489900363,0.0588919267236979,0,0,0.00024756185266416,0.0402586769181759
X2882.TT.EQUITY,0,0.19455379051068,0,0,0.0932070520454198,0,0,0,0.27281406048411,0,0,0,0,0,0,0,0,-0.202084913442242,0,0,0,0,-0.202835368032552,0.147614578100909,0,0,-0.293392632072273,0,0,0,0,0,0,0,0,0,0.0523371361429624,0,0.826375118912578,0,0.177204790765957,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,3.46944695195361e-18,0,0,1.73472347597681e-18,0.0835105970034267,0,0.014691019298232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.215562637484765,0,0,0,0.1451164773228,0.0181360087954696,0,0,0,0,0,0,0,0.0722320744011917,0.428680412071925,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.0628049541980395,0,-0.0248464840784308,0,0,0.0293603037083467,0,0,0,0.324601331463088,0,0,0,0,0.108140772817515,0,0.0416856780263136,0,0,0,0.107442218577622,0,0,0,0.300862959724993,0.0848854057070071,0,-0.0451225731754158,0,0,0,0,0.114601792274607,0,0,0.0084528322852986,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588608458616571,0,0,0,0,0,0,0,0,0,0.234192946534258,0,0,0,0,0,0,0,0,0.0469231351469277,0,0,0,0,0,0,0,0
X002736.CH.EQUITY,0,-0.0375896147312596,0,0.0315258732611693,0,0,0,-0.132991180971828,0.0110003337083197,0,0,0.16067839475793,0,0,0,0,0,0,0,0,0.0628875918752522,0,0,0,-0.0158812942464914,0.190543296606597,0,0.423788522483529,0,0,0,0,-0.0473296927119636,0,0,0,0,0.116187244510973,0,0,0,0,0,0.250569294941442,0,-0.0379868026733458,0,0.00497441482207881
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.00814247630256849,0,0,0,0,0,0.0917754725402371,0,0,0.100755517599747,0,0,0,0.645586163873617,0,0.0192472238501442,0,0,0,0,-0.121816769004058,0,0,0,0,0,0,0,0,0,0,0,0.063906437979933,0,0,0,0,-0.0137078079894215,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.0407194257024712,0,0,0,0,0,0,-0.0744405258632874,0,0,0,0.220101315422197,0,0,-0.0684006597411725,0,0,0,0.183557430862482,0,0,0,0,0,0,0,0.517612740122673,0,0,-0.0592295674570483,0,0,0,0,1.0842021724855e-19,0,0.246078025616746,0,-0.0835653381427357,0.0699515167315755,0.0367495567965358,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110569209437294,0,0,0,0,0,0,0.205120058845295,0,0.00974492525061127,0,0,0,0,0,0.198512659677959,0.0282838791153127,0.129285952257829,0,0,0,0,0,0.0249345943177811,0,0.0928694724227133,0,0.0992772855321813
X2891.TT.EQUITY,0,-0.126979929757852,0,0,0,0,0,0,0,0,0,0,0,0,0.0331749136698565,0,0.337322902226843,0.0904266360401975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2534234433763,0,0,0,0,0,0.197580919310009,1.73472347597681e-18,0,0,0.0393305115481705,0,0,0,0,-0.0295783921029141
X600919.CH.EQUITY,0,0,0,0,0,0.197917216494189,0,0,0.00299620345327078,0,0,0.104538483001835,0,-0.021266259249843,0,0,0.0421357443729177,0,0,0,0,0,0.0897861351324536,0,0,0.258195876513129,0,0,0,0,0.308886715288483,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.0988470325690227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.250958477975571,0.033114400109394,0,0,0,0,0,0,0,0,0.0603345090371666,0,0,0,0.464898502345057,0,0,0,0,0,0,0.0311662743340521,0,0.214844785497395
X600958.CH.EQUITY,0,0,0,0,-0.0462363356887851,0,0,0,0,0,0,0,0,0,0,0,0,0.0121934562930529,0,0,0,0,0,0,0,0.330834417071536,0,0,0,0,0,0.0937517744583536,0,0,0.0535259489643619,0,0,0,0,0,0,0,-0.0143624780170164,0,0.0277375075448241,0,0.195534796837637,0.208049673537902
X601009.CH.EQUITY,0,0,0.166547031487524,0,0,0,0,-0.0905895230591561,0,0,0.3709803295992,0.0325059225109696,0,0,0,0,0,0.26023075174751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0718769666667268,0.230361343756364,0,0,0,0,0,0,-0.130329270411885,0,0,0.129655127839999,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.136669792137942,0.316629146576431,-0.0162621785676684,0,0,0.460078599894038,0,0.0107885347807901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.307664762122822,0,0,0,0,0
X601901.CH.EQUITY,0,0,0,0.0574384801403948,0,0.074855494492181,0,-0.0379516960377555,0,0,0,0,0,0,0,0.35395026670501,0,0,0,0,0,-0.640923022278686,0,0,0,0,0,0,0,0,0,0.388948099747497,0,0.126871310511839,0,0.0262836069364344,0.185956349430767,0,0,0.210886239528598,0,0,0,0.0413246821916865,0,0,0,0
X600061.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.16414948165845,0,0,0,0.124343294228862,0,0,0,0,0,0,0,0,-0.261499388077732,0.0219651070784815,0,0.265489870156819,0,0,0,0,0,0,0,0.0948466815006845,0,0,0,0,0.200144499496945,0,0,0.042644829072811,0.370283586854341,0,0.0178030205071352,0,0
