,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2881.TT.EQUITY,X601916.CH.Equity,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X601901.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0.157760262477897,0,0,0,0.032617684337102,0,0.0683316729176832,0.0429122455703717,-0.0113242272205198,0,0,0,0,0,0,0,0,0,0.294625102659929,0,0,0,0,0,0,0,0,0,0,0,0.0422666321474254,0,0,0.040888921193278,0,0,0.0710858414603234,0,0,0,0,0.297149607570796,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.191476058778216,0,0,0,0,0,0.244434256380377,0,0,0.126879959598177,0,0,0,0.00759717029124398,0,0,0,0,0,0.129474263289079,0,0,0,0,0.0840341381743569,0,0,0,0,0,0,0.131998784843347,0,0,0,0.0374482578110947,0,0,0,0
X388.HK.EQUITY,0,0,0.0431142230384108,0,0,0,0,0.470480428909787,0,0,0.0858117656705539,8.67361737988404e-19,0,0,0,0.106433005308873,0,0,0,0,0,0,0,0,0,0,0,0.0356297726576621,0,0,0.0929603614580712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535932654921815
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047573658215982,0,0,0,0,0,0.192892951282481,0.0996474163692708,0,0,0,0,0.0173906827958628,0,0.0435205077340474,0.213375461758268,0,0,0.209903518901508,0.0949099421008173,0,0,0,0,0.0195349635026027,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.416732501351316,0.0458725956866907,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0,0,0,0.207176976528293,0,0,0,0.106608621739454,0,0.0617855097653727,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0239066886831144,0,0,0.137615250950718,0.0533371959906392,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.297348467687738,0,6.93889390390723e-18,0,0,-8.67361737988404e-19,0,0,0,0.359712381225802,0,0,0,0,0.0530289203098173,0,0,0,0,0,0,0,0,0,0,0.087249366061365,0.0710875302442294,0,0,0,0,0.102501326798927,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0468566297865928,0,0,0,0,0.0586848889011346,0,0,0,0,0,0,0.00613093043306167,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.472153511982049,0,0,0.0350974348961705,0,0.368947464854329,0,0,0,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0.27740500978109,3.46944695195361e-18,0,0,0.0373273759760634,0.0756338460898993,0,0,0,0,0,0,0,0,0.0498283410669816,0,0,0.10317038287585,0.0171489111994326,0,0,0,0.00315142875848892,0,0,0,0,0,0,0.313107974950336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0,0,0,0,-0.0385200843174415,0,0,0.0580976242049692,0,0,0,0.218330814021458,-0.0540878400777075,0,0,0.0299564803529111,0,0,0,0,0,0,0,0.135564124843882,0,0,0,0,0,0,0,0,0,0,0.187733992533246,0.0726321105533949,0,0,0,0,0.0641689107399557,0,0,0,0.358560294610899,0,0,0,-0.0731869161230275
X11.HK.EQUITY,0,0,0,0,-0.203114951698653,0.264913670882512,0,0.245260313563119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.614080455222225,0,0,0,0,0,0,0,0,0.355663341210496,0,0,0,-0.196819735940413,0,0,0,0,0,-0.0485262570849918,-0.155490917431446,0,0,0,0,-0.089205727128081,0
X267.HK.EQUITY,0,0,0,0,0.207419953363214,0,0,0,0,0,0,0,0,0.0553955960069984,0,0,0,0.130373565938759,0,0,0,0,0.104152418556861,0.244722265303995,0,0,0.040218028332534,0.120616329437612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254583937706025,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,-0.165460763172895,0,0.0520621801349727,0.169169387478427,0,0.0756216249673165,0.0645939873136883,0,0,0,0,0,-0.0554341769648306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.13468129754168,0,0,0.606297096188229,0,0,0,0,0,0.396838497402876,0,0.0965690405249328,0,0,-0.0683410352865718,0.141046360718622
X2388.HK.EQUITY,0,0,0,0,0,0.0910317836343133,-0.128710685058045,0,0,0,0,0,0,0.283369424700935,0,0,0,0,0,0,0.288756725210866,0,0,0,0,0,0,0.103577923481271,0,0.16582095664485,0,0,0,0,0,0,0,0,0,0,0.0474001070697398,0,0.188039774081696,0.00218028687203464,0,0,0,0,0,0.0638986866841836
X601818.CH.EQUITY,0,0,0,0.0459896579542099,0,0,0,0,0,0,0,0.402334199947606,0,0,0,0.0477107770573395,0,0,0,0.503806769860188,0,0,-0.020103581795687,0,0,0,0,0,0,0,0,0,0,-0.0139665743274215,0,0,0,0,0,0,0,0.016740668519936,0,0,0,0,0,-1.38777878078145e-17,0.0337615668193446,-0.0482460271404922
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000417379744837662,0,0,0,0,0,0,0,0.270724460755493,0.209392975957878,0,0.132181193803376,0,0.109336054802451,0,0,0,0,0,0,0,0.056934190487246,0,0,0.0278326670580913,0.0541563495106058,0,0.0690861973349517,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134883002260167,0,0,0,0,0,0,0,0,0,0,0.0435299229701138,4.33680868994202e-19,0,0.0948010947848309,0,0.147416276587844,0.116592118190585,0,0,0.138586811330663,0.151830312552094,0,0,0.229411748120171,0,0.0560747037242921,0,0,0,0,0,0.0712671749800832
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.504790123724304,0,0,0,0,0,0.156995879030388,0,0,0,0,0,0.116738634813874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110214216531446,0,0.0783618274137711,0.0771444726243325,0,0.0156805428918823,-0.044654278010515
X600837.CH.EQUITY,0,0,0,0,0,0,0,-0.0117930062612998,0,0,0,0,0,-0.0484938096915698,0.182127509681624,0,0,0.0408462205434188,0,-3.46944695195361e-18,0,0,0,0,0,0.33271133664771,0.123107659719367,0,0,4.33680868994202e-19,0.161629332003843,0,0,0,0.076447782541363,0,0,0.134003633281528,0,0,0,0,0,0,0,0,-0.0596789414375376,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.181578541800209,0,0,0.141621374599215,0,0,0,0.0875529023101024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080398536175868,0,0,0,0,-0.199035369607661,0,2.77555756156289e-17,0,0,0,0,0,0.579834829763783,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,-0.137559065724975,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.200661777745703,0,0,0,0,-0.110279040325661,0,0,0,0,0,0,0,0,0,0.271899254112625,0,0,0,0,0,0,0,0.586733776377509,0,0,0,0,0,0.17241239542178,0,-0.0133095470283896,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0567967323693574,0,0,0,0,0,0,0,0,0,0,0.164885627759717,0,0.0647467523909549,0,0,0.246802124757964,0,0,0,0.0240265488114189,0,0,0,0.209954015049107,0,0,-0.0520329756508009,0,0,0,0,0,0,0.126598934726091,0.10887147091019,0,0,0,-0.143804121818784,0
X601336.CH.EQUITY,0,0,0.276898330046567,0,0,0,0.0297697563684849,0,0,0,0,0,0,0,0,0.222717012654569,0,0,0.0963348647052915,0,0,0,0,0,0,0,0,0,0.106172672037615,0,0,0,0,0.0370638776132568,0,0,0,0,0.156540279655074,0,0,0,0,0,0,0.0352383208864585,0,0,0,0
X600999.CH.EQUITY,0,0,0.0158231547457461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0458141663974269,0.144157115473113,0,0,0.021225455011119,0,0,0.0604069973383514,0,0.0943852944817358,0,0,0,0.319929230826771,0,0,0,0,0,0,0.164723403954099,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0205076497611912,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58625174838549,0,0,0,0,0,0,0.152404646474492,0,0,0,0,0,0,0,0,0,0.10653526151358,0,0,0,0,0,0.135000607920584
X601169.CH.EQUITY,0,0,0,0,0.0456954636165262,0.00158959931370928,0,0,0,0,0.0137618415528721,0,0.218442976850931,0,0,0,0.016277606592302,0.0391829115927404,0,0,0,0,0,0,0,0,0,0.0585156414444848,0,0,0,0,0.1238113647845,0,0,0,0.285444491947775,0.0848489581694388,1.0842021724855e-19,0,0,0.108609761803614,0,0,0,0,0,0.0245029522361955,0,0
X600015.CH.EQUITY,0,0,0.125722830057196,0,0,-0.173619714253181,0,0,0.0165686568648327,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.200466027384328,0.44444244118856,0,0,0.0525907610331038,0,0,0,0,0,0,0,0.171951405694252,0,0,0,0,0,0,0.125694981320265,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134515558789297,0,0,0.0473923002239252,0,0,0,0,0.0953795844981414,0,0,0,-6.93889390390723e-18,0.0152491797338778,0.344878595725174,0.0089386645724908,0,0.0654921655625567,0,0.212998172548305,0,0,0,0,0.0889349919889232,0,0,0,0,0.018378274489465,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.042162089462484,0,0,0,0,0,0,0,0,0,0.099395389783641,0,0,0,0.106324667611269,0,0,0.276137433668208,0,0,0,0.124500908307722,0,0.0442024388874149,0,0,0.255164446509016,0,0,0.0961485062316346,0,0,0,0,0,0,0,0,0,0,-0.0279108818100168,0
X2886.TT.EQUITY,0,0,0,0,-0.11792808732558,-0.0629333878911689,0,0,-0.131099850513031,0.0816670011840832,0,0,0,0,0,0,0,0,0,0,0,-0.0694371539666614,0,0,-0.00208243968503821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.645324012451112,0,0.244315235916975,-0.0445260259739209,0,0,0.282721668638112,0,-0.0362058343826889,0
X2881.TT.EQUITY,0,0,0,0,0.128582933539972,0.164076103562252,0,0.228096665237806,0,0,0,0,0,-0.189561817046027,0,0,0,0,0,0,0,0,-0.0183569891049629,0,0,0,0,3.46944695195361e-18,0,0,0.154453022087679,0,0,0,0,0,0,0,0,0.435218767618078,0,0,0.0913962757694369,0,0,0,0,0.0167040321210607,0,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0.0603015920581241,0,0,0,-0.0327529714132225,0,0,0.251791118464262,0.0549363314405513,0,0,0,0,0,0,0,0,0.0753426864340663,0,0,0,0,0,0,0,0,0.0469996396905502,0,0,0,0,0,0,0,0,0,0.238730024701707,-0.0353749523853334,0.348327015234843,0.0743853917333337,0
X2891.TT.EQUITY,0,0,0.147765632942707,0,0,0.0439655826431462,0,0,0,-0.013539341138548,0,0,-0.657625868794256,0,0,-0.045285466356799,0,0,0.036169664856565,0,0,0,0,0.0966388680197141,0,0,0,0,0,0,0,0,0,0,0,0,0.643084307703838,0,0,0.397836106702061,0.058588854323982,0,0,-0.0684846653089112,0,0,0.260671294068633,0,-0.0557646679124372,0
X601236.CH.EQUITY,0,0,0,-0.029178659607789,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.29070120359468,0,0.088626800433808,-0.0337533074733402,0,0,0,0.0195821045568031,0,0,0,0.830486859603146,0,0,0.199792555212057,0,0,0,2.71050543121376e-20,0,0,0,0,0,0.0469105629657139,0,0,0,0.0412686289203663,-0.149770574831626
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201980506934266,0,0,0,0,0,1.73472347597681e-18,0,0.129879425166562,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0666931480804593,0,0,0,0,0,0,0,0,0,0,0,0.260603621573489,0,0,0,0,0.185532314767741,0.251580011365232
X600919.CH.EQUITY,0,0,0,0,0,0.00770681617649397,0,0,0.070648852064751,0.0389150603723596,0,0,0,0,0,0,0,0,0,0.237124561212961,0,0,0,0.0452624494122471,0,0.0230082117780798,0,0,0,0,0,0,0.170282363569631,0,0,0.0841187573604503,0,0,0.0845082300158019,0,0,0,0,0,0,0,0,0.211687791329126,0,0
X2884.TT.EQUITY,0,-0.424159339528428,0,0,0,-0.0954599020518755,0,0,0.23713473567144,0,0,0,0,0.0338127493758733,0,0.238600453565286,0,0,0,0,0,0,-0.0118938241159168,0,-0.200804435521438,0,0,0.340499493163263,-0.0355963876463116,0,0,0,0,0,0,0,0.204828858959004,0,0,0,0,0,0.591214907609432,0,0,0,0,0,0,0
X601009.CH.EQUITY,0.0350883473608067,0,0.0336826045680435,0.0124910148972834,0,0,0,0,0,0,0,0,0.0613367338956559,0,0,0.10236796936991,0.317580458138709,0,0,0,0,0,0,0,0.128311432830459,0,0.0168708550555804,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.20257583212229,0,0,0,0,0,0,0,0
X601696.CH.Equity,-0.191499499429959,0,0,0,0,0,0,0,-0.292951151457837,0,0,0,0,0,0,0,0,0,0,-0.257669723295317,0.0745069946872293,-0.0559173098535906,0.0877366958107935,0,0.0704966125924415,0,0,0,0,0,0.0834825690991481,0.0411117281815238,0.383312557992687,0,0,0,0,0,0,0,0,0,0,0.0467786520964174,0.0299335169461043,0,0,0.0776320988173956,0,0
X601901.CH.EQUITY,0,0,0,0,0,0,0,0,0.0363400174902783,-0.15008573123543,0,0,0,0.110067234378923,0.678122278405814,-0.0615005558044716,0,0,0,0,0,0,0,0,0,0,0,-0.101751231943452,1.73472347597681e-18,0,0,0.0674761097319582,0,0,0,0,-0.0202126123678754,0.206293360094079,0,0,0,0,0,0,0,0,0,0,0.0910709854847495,0
