,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.193307256949707,0.0431599263223241,0.0444463651838487,0,0,0.0318340047737445,0,0,0,-0.103352311169547,0,0.0826721321242611,0,0,0,0,0,0,0,0,0.44737074924855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126227506800721,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0.0213030699078193,0.0908831692419806,0,0,0,0,0,0,0,0,0,0.0501036812210922,0.0379477595742016,0.374582526742776,0,0,0,0,0,0,0,0,0,-0.283021596269649,0,0,0,0,0,0,0,0,0.180520560800204,0,0,0.00364660879514749,0,0,0,0.100011283579093,0,-0.0678157656021895,0,0,5.42101086242752e-20,0,0,0
X601288.CH.EQUITY,0.195305282336755,0.243903494151179,0,0.0980865458487896,0,-1.0842021724855e-19,0,0,0,0,0.0407545402901046,0,0,0,0,0,0,0,0,0.0228233008835304,0,0,0,0,-0.0643375604226916,0,0,0.083873939888542,0,0.0741897021393255,0,0,0,0.16413905881285,0,0,-0.054762012437231,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0376828398182837,0,0.213345602611134,0,0,0,0.0150224683389524,0,0,0,0,0,0,0.313503214473573,0,0,0,0,0,0,0,0,0,0,0.0741217139566781,0,0,0,0,0,0,0,0,0,0.167392985521165,0,0,0.0293345446193889,0,0,0,0,0,0,0,0.0301558064847818,0,0,0,1.73472347597681e-18
X5.HK.EQUITY,0,4.33680868994202e-19,-0.121401086754861,0,0,0,0,0,0,0,0.0122428527705286,0,0,0.0452256228979087,0,0,0,0,0.0436880703620019,0,0.030967508237814,0.042214575356065,-0.0694699099829558,0,0,0,0.0194087983771763,0,0,0.320563654977249,0,0,0,0,0,0,-0.137578165665475,0,0,0,0,0,0.210075038946577,0.205272187803764,0,0,0,1.73472347597681e-18,-0.0500779748065334,0
X601658.CH.Equity,0,0,0,0,0,0,0,0.210992355680464,0,0.185740974210974,0,0,0.0854148040418075,0,0,0,0.0250633272023885,0.133031036595336,0,0,-0.175656350563714,0,0,0,0.272119784092243,0,0,0.151782115429318,0,-0.162630781833452,0,0,0,0,0.00138513892607646,0,-3.46944695195361e-18,0,0,-0.107682597409652,-0.161578576022881,0,0,0.138963382074932,0,0,0,0,0,0
X601328.CH.EQUITY,0.0985844356483191,0,0,0,0,0,0,0,0.117546125312663,0,0,0,0,0.169099618013423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0.104192785801903,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.180019322640561,0.0212118833667826,0,0,0.0400665061680148,0,-0.0928320165518688,0,0,0,0,0.206048394845027,0.0865558021561067,0,0,0,0,0,0,0,0,0.351705443179724,0,2.77555756156289e-17,0,0,0,0,0,0,0.126016800606593,0,0,0,0,0,0,0,0,0.0391328413271987,-0.0601350286178387,0,-0.0829966486965377,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198978738124078,0.221636215670369,0,0,0,0,0,0,0,0.034607425646707,0,0,0.454378763002565,0,-0.0333102584190025,0,0,0,0,0.00814499907239276,0,0,-0.100211318079917,0,-0.019716546685001,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0.254304121984273,0,0,0.0377742421172489,0,0,0,0,0,0,0.025996141589327,0.0694219053748367,0,0,0,0,0,0,0,0,0,0,0,0,0.0908846066746228,0.110348018413009,0,0,0,0,0,0,0,0.0678779332445606,0,0,0,0.313939545752187,0,0,0,0
X267.HK.EQUITY,0,0,0.45057214032934,0.193303123781755,-0.0728931820073848,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.106305030218221,0,-0.14480306831738,0.00761287991591279,0,0,0,0,0,0.280234194760093,0,0.103967958979227,0,0.040722689613155,0,0,0,0.0198307937684157,0,0,0,0,0,0.0771318653553253,-0.00870196185522248,0,0,0,0,8.67361737988404e-19,0,0.108795039536803,0
X600000.CH.EQUITY,0,0,0,0,-0.0241693592214688,-0.0491820234257627,-0.0658747980029008,0,0.0497301278430886,0,-0.143948592481067,0,0,0,0.773026667375408,0.353562205840003,0,0,-0.179573601790587,0,0,0,0,0,0.0225843539423196,0,0,0,0,-0.0226499596806583,0,0,0.0590638717088826,0,0,0,-0.0561148403480459,0,-0.0332065699271713,0,0.0533480020844488,0,0,0,-0.0964636489566634,0,0.0885927432341737,0,0,0
X601998.CH.EQUITY,0.190969723844589,0.00470948489348181,0,0,0,0.163550035326556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0854575477945062,0,0,0,0,0,0,0,0,0,0,0,0.330426993030782,0,0,0,0,0,0,0.359261883931851,0,0,0,-0.182395614184408,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.255410412209751,0,0.0241636083383068,0,0,0,0,6.93889390390723e-18,0,0,0.0792125852410582,0,0,0,0,0,0,0.00852744359918513,0.0507551761408255,0.189572083566939,0,0,0,0.0630996798346987,0,0,-0.0301518295838811,0,0,0,0,0,0.246001442164374,0,0,0,-0.0201932771359068,0,0,0.063927814541912,0.195757341905592,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.01395552207586,0,0,0,-0.227382531481186,0,0,0.0203526803399191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226804234771788,0,-0.129860373006137,0.126436194843715,0.0568077956763129,0,-0.0204113751032487
X601628.CH.EQUITY,0,0.117312647060344,0,0,0,-0.0434675879304084,0,0.227090734910655,0.0791690358590404,0,0,0.0145413976446459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178624677395965,0,0,0,0,0,0,0,0.00843142628354988,0.192594852158546,0.116812131914609,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.183785651341539,0.0163615585991646,0.0542968394730018,0,0,0,0,0,0,0,0,0,0,0.203147344246983,0,0,0,0,0.152815103970557,0,0,0,0,0,0,0.0741919705690298,0,0,0,0,0,0,0,-0.0250009989096819,0,0,0,0,0,0,0.00630416637159376,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0317326634928433,0,0,0,0.382950505349712,0.0792606310542348,0,0,0,0.0215106455090955,-0.0142897806981,0,0,0,0,0,0,0,0,0.159387036749521,0,0,0,0,0,0.324702735586527,0,0,0,0.0120030838649674,0,0,0,0,0,0.0949999601169659,0.00453497540245765,-0.0751964637130586,0,0,0
X601169.CH.EQUITY,0,0,0,0,0.012129265597426,0,0,0,0,0,0,0,0,0.121550327685124,0,0,0,0.164766790284606,0,0.00612732152608389,0.150706863334865,-2.71050543121376e-20,0,0,0,0,0,0,-0.0478082619153619,0,0,0,0,0,0,0.26476501399269,0,0,0,0,0,0,0,-0.0216296423584927,0,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0.250641235549556,0,0,0.165425996878728,0.144834381963847,0.0721233812317784,0,0,0,0,0,0,0.0263918360798902,0,0,0,0.078239735204598,0,0,0,0,0,0,0,0,0.279025152952968,0,0,0,0,0,0,0,0,0,0,0,0.083248201478877,0,0,0,0,-0.0792826042706804,0,0,0
X1299.HK.EQUITY,0,0,-0.219929408752281,0,0,0,-0.160373713535772,0,0,0,0.121503402027806,0,0,0,0,-0.0111907206511031,0,-0.132262689154883,0,0.146682337955784,0,0.209319552408497,0,0,0,0,0,0,0,0,0,0,0,0,-0.0223787314300776,0,0,0.0183296450967364,0,0,0,-0.0400018923345131,0.610141855820707,0.0620937211802951,0.356975986814856,-0.0492664669260801,0.016270109925411,0,0,0
X601229.CH.EQUITY,0.0449933109380168,0,0,0,0,0,0,0.0557528509516991,0,0.145347914300603,0,0.099058435442296,0,0.269322053232131,0,0,1.38777878078145e-17,0,0.146497554969886,0,0.11137608143455,0,0,0,0,0,0.0324146192850061,0,0,0,0,0.0760483804837097,0,0,0,0,0,0,0,0,0,0.209078173983403,0,0,0,0,0,0,0,0
X600919.CH.EQUITY,0,0,0.0509399912149442,0,-0.202927252311862,0.190827655138719,0,0,0,0,0,0,0,0,0,0,0.100985408537893,0,0,0,0.0731481437943779,0,0,0,0,0.401102309687262,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.0426831141165073,0,0.209832037572978,0,0,0,-1.73472347597681e-18,-0.177344354475035,0,0,0,0.404136280003091,0,-0.0643890467872986
X002142.CH.EQUITY,0,0,0,0,0.0904563457655237,0.155711435635024,0,0,0.119628631280197,0,0,0,0,0,0,0,0.180769623135549,0.148379138791838,0,0,0,0,0,0,0,0,0,0,0,0,0.143146047324313,0.139459370820129,0,0,0,0.199431682986237,0,0,0,-0.0385805611643014,0,0,0,0,0,0,0,-0.0198462629306282,-0.0603168812684423,0
X601916.CH.Equity,0,0.0425325035851092,0,0.313240777542744,0,0.147222154111441,0,0,0,0,0.147252055788318,0,0,0,0,0,0,0,-0.0450297353038618,0,-0.0872741658226702,0,0,0,0,-0.161411765860051,0,0,0,0,0,0,0.870011953458001,0,0,0,0,0,0,0.316936452333655,0.0494604066337651,0,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,0,0.145153032147441,0,0,0.0167848732348689,0,0,0.07051570529503,0,0,0.0711279242450237,0,0,0.0639797373471076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.496730752885216,0,0,0,0.0970231564281444,0,0,0.00825290164948816,0,0,0,0,0.067248604120069,0,0
X2882.TT.EQUITY,0,-0.0827371964776867,0,0,0.0713076403773311,-0.0490680522494137,0,0,0,0,0,0,-0.0961004195100977,0.0347465647401276,0,0,0.178975349962757,0.104673374581782,0,0,0,0,0,0,0,0,0,0,0.552695497760619,0,0,0,0,0,0,0.0631797248286862,0,0,0,0,0.366945873925715,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0.0458566037329834,0,0,0.00145392658550069,0.0926699722106866,0.136321761222732,0,0,0.0623402606541032,0,0,0,0,0.0132200477213015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27336546520579,0.245432163186671,0,0,0,0,0,0,0,0,0,0.126311895387171,0,0,0,0,0.0827747484252649,0
X2881.TT.EQUITY,-0.128350716351476,0,0,0,-0.0363453925599608,0,0,0,0,0,0,0,0,0,0,0,0,0.159914951422291,-0.191155619469403,0,0.00363850421089005,0,0.0345555563457699,0,0,0,0.665352619888349,0,0,-0.027993517644749,0.0150298012813542,-0.0218865869735551,0.211684011967069,0,0.0342465385946044,0,0,0,0,0,0,0,0,0.0229538013647015,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0.0641781164228317,0,0.294058114740699,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.00310487152861521,-0.00523747287814497,0,0,0,0,0,0,0,0,0,0,0,-0.0647685276030127,0,0,-0.144757852583687,0,0,-0.109485731827563,0.0581738693163589,0,-0.153891417510695,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0.0749418993151377,0,0,0,0,-0.0310139174888898,0,0,0,0,-0.0726680322803034,0,0,0,0,0,0,-0.0445693712598577,0,0,0,0.0509764514132648,0.362388116645313,0,0,0,0,0.0827159402224173,0.00837088399967481,0,0,0,0,0,0,0.53400045022465,-0.160391934233435,0,0,0,0,0,0.461480110410417,0,-0.134673499136868,0.162753610175156,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723836988989315,0,0,0,0,0,0,0,0.185511488973467,0.3160804852633,0,0,0,0.206021999520713,0,-0.0540064450547928,0,0,0,0,0,0,0,0,0,-0.0706587156903716,0,0,0.0870377786886852,0,0.0989890589134553,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.055457420980267,0,0,0.0892956685205977,0,0,0.13508444227041,0,0.275851037874861,0.0127916463077017,0,0,0,0,0,0.170291517238354,0,0,0.13547734896168,0.254196813057155,0,0,0,0,0,0,0.324177103807586,0.0245876887264686,0,0,0,0,0,0,0,0,0,0,0,0,0.0849960902641436
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0.0550171244273046,0,0,0,0,0,0,0,0,0,-0.125135188662354,0,0.100105952062007,0,0,0,-0.0237281137609982,0,0,0,0,0,0,0,0,0,0.208504059905991,0,0,0,-0.0638796148389252,0,0,0,0.0191929525881244,0,0.11198818764548,0.0672098264852788,0,0.226730938574511,0,0.245208550508589
X601077.CH.Equity,0,0,0,0,0,0.20031988656691,0,0.0819568349714522,-1.38777878078145e-17,0,0,0,0,0.145811214364511,0,0,0,0,0,0.0750402499722813,0,0,0,0,0.0109564389768468,0,0,0,0,0,-0.0700374003375454,0.170383671826191,1.73472347597681e-18,0.102189821043449,0,0,0,0,0,0,0,0,0.0176428142905524,0,0,0,0,0.281029315871494,0,0
X601336.CH.EQUITY,0,0,0,0,0.0687191641921986,0,0,0,0,0,0.0201557716748974,0,0,0,0.00757654702053043,0.267293545813602,0,0,0.0355918308675595,0,0,0,0,0.034387531012173,-0.168569911394126,0.196628801730289,0,0,0,0.0723451341092969,0,0.0653989386543379,0.196063329099483,0,0,0,0,0,0,0,0,0,0,0,0.123664081303525,0,0,0,0,0
X5880.TT.EQUITY,0,-0.0184818616794127,0,0,-0.0323822650587905,0,0,-0.103429945452213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262839690520109,0,0,0,-0.246753479849195,0,0.225863653554039,0,0,0,0,0,0,0.0591818067454531,0,0,0,0,0,0,0,0.0231088585318849,0,0,0.675131064789436,0
X2886.TT.EQUITY,0.0689792017837789,0,0,0,0,0,0,0,0,0,-0.166107837420289,0,0,0,0,0,0,0,0,0,0.167032297971762,0,0,0,0,0,0,0,0,-0.219354455840785,0,0,-0.216337595241931,0,0,0,0.610702404522535,0,0,0,0.0850685647411113,0,0,0,0,0,-0.0750299733174673,0,-0.0638035108792445,0
X2892.TT.EQUITY,0,0.0312309681423038,0,0,0,0,0,0,0.158662053234397,0,0,0,0,0,0,0.137618429879724,-1.73472347597681e-18,0,0,0,0.191999093865674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341477049157028,0,0,0.25967848747576,0,0,-0.27640328721399,0,0,0,0,0,0.195930906459008,0
X2888.TT.EQUITY,0.0348312074117207,0,0,0,0,0,0,0,0,0,-0.0424388550940787,0,0.390082425116038,0,0.0770664896251525,0,0,0,0,0.125244815870433,-0.201877044431026,0,0,-0.234726120933438,0.0106746458745043,0,0.38080537775608,0,0,0,0.142368501891919,0,0,0,0,0,0.113891384484261,0,0,0,0,0,0,0.228729171968893,-0.0784229631350222,0,0,0,0,0
X2880.TT.EQUITY,0.0640117752304013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120626082625325,0,0,0,0,0,0.0824591665675281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211014242931559,0.191209366677869,0.240640526291064,0,0,-0.197496230159919,0.0102833869251275,0,0,0,0.475276448230239,0,0.0268364064195163,0
X601577.CH.EQUITY,0,0,0,0,0,0.0642347740445971,0,0,0,0,0,0,0,0,0,0,0.121438526338713,0,0,0,-0.0653712195389861,0.515554191640826,0.113765169896167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125314918383341,-0.0517613412539615,0,-0.0657805144451356,0,0,0,0,0,0,0
X601838.CH.EQUITY,0,0,0.131643118117732,0,0.0929513272210636,0,0,0,4.33680868994202e-19,0,0.0461012739339692,0,0,0,0,0.191260304917117,0,0,0,0.0993468869293171,0,0,0,0,0,0,0,0.0690696238215794,0,0,0,0.369659369321382,0,0,0,0.16975783468872,0,0,0,0,0,0.0732084463641955,0,0,0,0,0.188151454005359,0,0,0
X2883.TT.EQUITY,0,0,0,0.180169948832562,0.0195497070069187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422994074599095,0.0803129225511252,-0.112707871285642,0,0,0,0,0,0.424223665926027,0.0894788015137476,0.371874306133316,0,0,0,0,0,0,0,0,0,0,-0.164441976563056,0,0,0,0,0,0,0.0874198370950764,0
X601688.CH.EQUITY,0,0,0,0,5.42101086242752e-20,0,0,0,-0.0737101908788031,0,0,0,0,0,0,-0.107482006781062,0,0.0736179930785283,0,-0.058839346101735,0,0,0,0.10330694805328,0,0,0,0,0,0,0,0.0837868569514066,0,0,0,0.313098170207508,0,0,0,0,0,0,0,0,0,0,0,0.538158869123585,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.253274718285271,0,0,0,0,0,0,0,0.0251836297739574,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.13519484259046,0,0,0,0,0,0,0,0,0,0,0,0.069682318513392,0,0,0,0,0
X2884.TT.EQUITY,0,0,-0.0382065632940188,0,0,0,0,0,0,0,0,0,0,-0.108207012415857,0,-0.168516145232604,0.0276839185127552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.180165444113234,0,0,0,0,0,0,0,0.0274694022645214,0.743507915025485,0.0113404269492942,0.116803183522621,0.0301603155945286,0,0,0,0,0,0
X601211.CH.EQUITY,-0.0176978926944935,0,0,0,0,0,0,0,0,0,-0.14285241634424,0,0,0,0,0,0,0,0,0.0889596744404085,0,-0.314770513373693,0.432217854129788,0,0,0.0198739276389261,0,-0.268281799872725,0,0,-0.0185338827793616,-0.0470959177627935,0,0.652161769063501,0,0,0,0,0,0,0,-0.0968185877287497,0,0,0.47431647600733,0,0,0,0,0
