,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.228562902027331,0,0,0,0,0,0,0,0,0,0.561463221349751,0,0,0,-0.0823055549952348,0,0,0,0,-0.0198401707363371,0,0,0,0,0,0.18192419183794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0.277395943749838,0,0,0.0234600633627179,0,0,0,0.309330411763135,0,0,0,0,0.100503603926047,0.114728044675939,0.029705730897838,0,0,0,-0.169084491008288,0,0,0,0,0,0,0,0,0.112154657900974,0,0,0,0,-0.0274944325010732,0,0,-0.192940120315443,0.126286923515326,0.257954516908746,0,0,0,0.0712177893421917
X601319.CH.EQUITY,0,0.206591345204118,0,-0.044290843206042,0,0,0,0,0,-0.117280404741967,0,0,0,0.257602968790579,0,0,0,0,0,0.0534935214867801,0,0,0,0,0,0,0,0.265253969658919,0,0,0.204140169124808,-0.0589134537171578,0,0,0,0,0.00720273264685123,0,0,0,0,0,0,-0.123722991266597,0,0,0,0
X601601.CH.EQUITY,0,0.136731608754908,0,0,0,-0.227436886326479,0,0,0.557307080655776,0,0,0.145285478038838,0,0,0,0,0,0,-0.0140235734950532,0,0.00686871043300749,0.0294993410638185,0,0,0,0,-0.0455255121895934,0,0,0,0,0.048284875746029,0.0636302159040579,0,0,0,0,0.15567599571685,0,0,0,0,-0.200916981758646,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.239301313051381,0,0,0,0,0,0,0,0,0,0,0,0.453003302527706,0,0,0,0,0,0,0,0,0,0.0934913637057814,0,0,0.00819626221188535,0,0,0,0,-0.128667737333479,0,0,0,-0.0188058587274301,-0.0801189485423369,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,-0.0218268219125078,0,0.324127711714527,-0.118798094014454,0.0168115323640794,0,0,0,0.214609035602878,0,0,0,0.376352478064915,0,0.0506737500216137,0,0,0,0,0,0,-0.152067565872199,0,0,0,0,0,0,0,0,0,0,0.0717208092626294,0,0.112875929700914,0,0,-0.0770866194713869,0,0,0,0,0
X600030.CH.EQUITY,0.0682103522324356,0,0,0,0,0.115778416551968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807308389892642,0,0,0,0.336308282369442,0,0,0,0.0109541691308489,0,0,0,0,0,0,0,0.203338625296464,0.0855431659208443,0,0,0.144963788373582,0,0,0.0246571077266256,0,0,0
X2388.HK.EQUITY,0,0,0,-0.0146357710333112,0,0,0,0,0.0635863523224871,0,0,0,0,0.0358802934263689,0.766818477840865,0,0,0,0,0,0,0,-0.118176652686701,0,0,0,0,0.101075659557734,0,0,0,0,0,0,0,0,0,0,0,0.0897408265904581,0.00930985454877621,0,0,0,0,0,0.100803284939273,0.252074689206084
X267.HK.EQUITY,0,0,0,0,0,0,1.38777878078145e-17,3.46944695195361e-18,0,0.115257319442217,0,0,-0.123846895847395,0,0,0.226527218043834,0,0,0,0,0,-0.00690547206267288,0,0,0,0,0,0,0,0,0,0,-0.0556053253754588,0,0,-0.0624089916900803,0,0,0,0.0262691325929051,0.0939696862414691,0.486490849091558,0.155523833541882,0.158167617167874,0,0,0,0.190713355004983
X601998.CH.EQUITY,0,0,0,0,0.0182695370807124,0,0,0,0,0,0,0.0119287802389546,0.105256438508114,0,0,0.256687592025034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271927499955512,0.188446067019934,-0.101392802216491,0,0.238244872663252,0,0,0.00487779454263696,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.205382777042477,0,0,0,0,0,0.0744738484318678,0,0,0,0,0,0,0.242529660824812,0,0,0,0,0,0,0,0,0,0,0,0,0.0721657163484802,0,0,0,0,0,0,0,0,0,0,0.0513974017869745,0,0,0,-0.840608292058031,0
X000001.CH.EQUITY,0,0,0,0,0,0.109124083986849,0,0.0345789887837867,0,0,0,0,0,0,0,0,0.160331168621476,0,0,0,0,0,0,0,0.015750363688134,0,0,0,0.179861084069442,0.0972780418877187,0,0,0,0,0,-0.143640797656685,0,0,0,0.347639992983359,0,0,0,0.00356327020033206,0.161306839845435,0,0,0
X601818.CH.EQUITY,0,0,0,0.329641800210421,0,0.16263446291913,0.380540177267112,0,0,0,0,0,0,0,0,0,0,0,-0.0322421747822973,0,0,0,0,0,0,0,0.0454006465662043,0,0,0,0,-0.0909747836637526,0,0.00315758162799003,0,0,0,-0.258226652820274,0,0,0,0.461236612325792,-0.113790558747647,0,0,0,0,0
X601688.CH.EQUITY,3.46944695195361e-18,0.0170423103358389,0,0,0,0,0,0,0,0.00525499301763406,0,0,0,0,0,0,0,0,0,0,0,0,-0.141294367732728,0,0,0,0,0,0,0,0,0,0,0.0619203251205396,0,-0.0807593679781886,0.33400523288488,0,0.243599289276449,0.0178243482335029,0,0.354726479272114,0,0,0,0,0,-0.0318967929116894
X601211.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207999694370621,0,0,0,0,0.0597190914529198,0.0136226217735873,0.120345459080012,0,0,0,0,0,0,0,0,0,0.290755407283244,0.134198906993274,0,0,0.273445044466369,0,0,0,0.0529984585217709,0,0.0405326790462783
X600837.CH.EQUITY,0.0497873471443565,0,0,0,0,0,0,0,0.119264200650632,0,0,0,0,0,0,-0.0435165748908173,0.0211508987642664,0,0,0,0,0,0,0,0,0,0.0967630402159672,0,0,0,0,0,0,0,0.245903447577995,0,0.211748086678577,0,0.103683100969231,0,0,0.18829699687783,0,0,0,0,0.0240516066394371,0
X601066.CH.EQUITY,-0.118751336863981,0,0,0,-0.329407573997095,0,-0.0783666399853908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298543440711301,0.0507701528352925,0,0,0,0,0,0,0,0,0,0,0,-0.202448034988521,0,0.154267937433223,0,-0.029728580761254,0,0,0.0106771161308332,0.105466767496137,0,0,0,0.0256029692643273
X601336.CH.EQUITY,-0.0175618791626818,0,0,0,0,-1.73472347597681e-18,0.10892724942655,0,0,0,0,0,0.0892643103941572,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.202203488356498,0,0.47759686759357,0,0,0,0.255056588796822,0,0.157324400923262,0,0,0,0,0.0179970871320588,0,0,0,0,0,0,0,0,0.0207637911935964,0,0,0
X002142.CH.EQUITY,0,0.399211335609234,0.263005991114354,0,0,0,0.133345212350503,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.31228916001936,0,0,0,0,0,0.0751189656188153,0,0,0,-0.0827202570475277,0,0,0,0.0225981402043479,0,0,0,0.0238962518305757,0,0,0,-0.128526349619042,0,0,0,-0.0819817664122238
X601229.CH.EQUITY,0.449847539436142,0,0,0,-0.00491699699312776,0,-0.0758726348316553,0,0,-0.0324966650314981,0,0.0482274470470725,0,0,0,0,0,0,0,0,0,0.281144501253404,-0.0165191470836283,0,0,0,0.114220817769847,0,0.0556099995613177,0,0,0,0,0,0,0.189934388520006,0,0,0,0,0,0,0,-0.18997584766055,0,0.149426699585559,0.149325851069039,0
X000166.CH.EQUITY,0,0,0,0.00244420964514618,0,0,0,0,0,0,0.0199408496802854,0,0.0480878690818235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225592595684584,0,0,0,0,0,0,0,0,0.0721233273935461,0.150017746457106,0.0889604471887668,0,0,0,0,0,0,0.415673213916918,0,0
X2882.TT.EQUITY,0,0,0,0,0.0760351363234897,0,0.08862868098856,0,0,0,0,0,0,0,-0.121194986772183,0,0.00366869278328991,0,0,0,-0.060948607831544,0,0,0,-6.93889390390723e-18,0,0,0.0489283895888309,0,0,0,0,0,0,0,0.289833523097794,0,0,0,0,-0.0473091503525185,0,0.0201652427318725,0,0,0.159946961135627,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.16520365380115,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.134064802663805,0.0189178513683122,0,0,-3.46944695195361e-18,0,0.116305039142926,0.059850731310326,0,0,0,0,0,0,0,0,0,0,0.449148975910206,0,0,0,0.0985459220355503,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0629617998724111,-0.137372863962002,0,0,0,0,-0.0473621785999595,0,-0.397733301177923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25632774354113,0,0,0,0,0,0,0,0.251287042835723,0,0,-0.246748706496693,0,0,0,0.0601378802556416
X002736.CH.EQUITY,0,0.0123173322842017,0,0,0,0,0,0.154033211155134,0,0,0.139168861177056,0.17956184886533,0,0,0,0,0.0698012518347944,0,0,0,0,0,0,0,0,0.0846934220089926,0,0,0,0,0,0,0,0,0,0,0,0.163803595462148,0,0,0,0,0.00279950457530224,0.00930205642212585,0,0.238614056922426,0,0.0578995827622531
X2881.TT.EQUITY,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.460686780601425,0.544942746246644,0,0,0,0,0.0929525766088233,-0.377775242414228,0,0,0,0,0,0,0,0.644358109128493,0.302250863136835,0.399946221852777,0,0.0326831614543468,0,-0.0437163045069167,0,0,0,0,0,0,0,0,0.102298440789524,0,-0.421066216376407,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.112718649739069,0,0,0,0,0.166854009368327,0,0,0,0,0,0,0.0726697806854641,0,0,0,0,0,0.362561320631577,0,0,0,0.0803075154043657,0.109197935340252,0.0123160892952815,1.38777878078145e-17,0,0,0,0,0,0,0,-0.0751243688824853,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,-0.0464848695848188,0,0,0,0,0,0,0,0,0,0.218052400627597,0.0457029896463269,0,0,0,0,0,0,0,0.301699652855754,0,0.00351342297579316,0,0,0,0,0.080402495734913,0,0,0.14840272902076,0,0,0,0,-0.0490018019712451,0,0,0,0,0.231213603864173,0,0,0
X000776.CH.EQUITY,0,0,-0.0133492054810759,0,0,0,0,0,0,0,0,0,0.0337555640281492,0,0,0,2.16840434497101e-19,0,0.00854676005024381,0,0,0,0,0.373785350377946,0.0192536627977452,0,0,0.0546983588671229,0,0,0.261865895166312,0,0,0,0,0,0.243616836139493,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0.088586171132037,0,0,0,0,0,0,0.0607780401138551,0,0,0,0.258377703063838,0,0,0.151318321498891,0,0,0.567536277060022,0,0,-0.0727336101999538,0,-3.46944695195361e-18,0,0,0,-0.0300172564761174,0,0,0,0,0,-1.0355511937262,0,0,0,0,0,0.0877439530676372,0,0,0,0,0
X2886.TT.EQUITY,-0.271305809724105,0,0,0,0,0,0,0,0,0,0,-0.0673391508107289,0,0,0.0621162873264907,0,0,0,0,0,0,0,0,-0.00762961569719808,0,0,0,0.113973358647985,0.0737752055583186,0,0,0,-0.1295096035555,0,0,0.163941194074959,0,0,0,0,0,0,0,0,0,0,0,0.763937697712344
X601881.CH.EQUITY,-0.0498452492641716,0,0,0,0,0.0913685402083403,0,-0.146147303790846,0,0,0,0,0,0,0,0,0,0.179863436325431,0,0,0.0663756408817366,0,0.124152868998469,0,0,0.316666652482979,0,0,0,0,0,0,0,0,-0.00835606153699478,-0.147637834127426,0,0,0.241803591637736,0,0,0,0,0,0,0.206525235873165,0,0
X600919.CH.EQUITY,0,0,0,0.000664768472160276,0,0,0.760760402139339,0,-0.925224016912321,0,0,0,0,0,0,-0.137362771979942,0,0,0.120400232872793,0,0,0,0,0,0,0,0.00722174084436466,0,-0.114244196118481,0,0.158518637792866,0.469028704634312,0,0,0,0,0,0.00338066048235831,0,0,0,0,0,0,0,0,-0.110135528389263,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0.365151778236254,0,-0.00089880298711947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273929667498817,0,-0.135043437579242,0,0,0,0,0,0.0425178389033195,0,0,0,0,0,0.343008133778626,-0.392143987548327,0,0,0,0,0,0.255200673316055
X601009.CH.EQUITY,0,0.432295515311589,0.0450068058539581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048786474174023,0,0,0.166817977021662,0.448949331638225,0,-0.0963441092599041,0,0.254090488390201,0,0,0,0,0,0,0,0,0,0,0,0,0.182105184321033,0,0.0928610834999506,0,-0.357468822730593,0,-0.114573738655047,0,0
X600958.CH.EQUITY,0,0,0.124020131631251,0,0,0,0,0,0,0,0.00532696588003806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.314139608333452,0,0,0.0214978898078037,0.0452706880873807,0.326086242215811,0,0,0,0,0,0.142562026227061,0,0,2.16840434497101e-19,0.00144307989227205,0.0241050079887528,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0.0237899363461149,0,0,0,0.121352073612715,0.0402963181429686,0,0,0,0,0.0712306843497767,0,0,0,0,0,0,0,-0.0927297827893966,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0871492941142184,0.0448991172094274,0,0,-0.0453773938170726,0,0,0.000397726903045695,0.0634744687023175,0,0,0,0
X2892.TT.EQUITY,0.0973399325333976,0,0,0,0.0748912432650806,0,0,0,0,0,0,0,0,0.0700729601854212,0,0,0,0,0.0853512866608996,0,0,-0.130869485917056,0,0,0,0,0,0.111791940480314,0,-0.125517630240666,0,0.00779939879028396,0,0.132679928042074,0,0,0,0,0,0,0.662460421123081,-0.0867295145924125,-0.0186156459774955,0.222145339610766,-0.0630699789379218,0,0.0432381307095545,0
