,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X267.HK.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X2884.TT.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601398.CH.EQUITY,0,0.172248137083228,0.124854510687673,0.000748310850568864,0,0,0,0,0.0180768006247377,0,-0.110997434690741,0,0.0781225468269384,0.0341156456658221,0,0.0690648131236875,0,0,0,0,0,0.320731954926163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349508402352006,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.137428105785854,0,0,0.0355498803321767,0,0,0.107450829595226,0,0,0.140462945742005,0,0.0587697029487557,0,0.26944861735022,0.0482244634240816,0,0,0,0,0,0,0,0.0262423003003944,0.125513307624133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00779778053122709,-0.0328196816344613,0,0,0.0470491879435514,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.219808050120275,0.326120996823252,0,0.157432172647015,0,0,0,0,0,0,0.0233823083706179,0,0,0,0,0,-0.0877631002570284,0,0,0.00458913196297843,0,0,0,0,-0.0638870323157068,0,0,0,0,0.164516394254826,0,0,0,0.154368088298986,0,0,-0.0454102564941505,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.214240810852412,0,0,0.129505537619959,0.128012973484839,0,0,0,0,0,0,0.273763680404927,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271140528744957,0,0,0,-0.0400551349275249,0,0.168680345520953,0,0,0,0,0.0250542269009545,0,0,0,0,0.140012520479106,0,0,0.0385579330706495,0,0,0,0
X5.HK.EQUITY,0,-0.137025589233439,0,0,0,0,0,0,0.0222230853189509,0,0,0,0,0,0,0,0,0,0.231025565064818,0,0.118988252294223,0.105102432620759,0,0,0,0,0,0.0426657745407921,0,0.161110845952794,0,0,0,0,0,0,-0.0173521818860721,0,0,0,0,0,0,0.195866836346928,-0.158586007726866,0,0,3.46944695195361e-18,0,0
X601658.CH.Equity,0,0,0,0,0,0,8.67361737988404e-19,0,0.132800267829776,0,0,0,0,0,0,0,0.0919441106915071,0,0.483373798180305,0,-0.278634010427676,0,0,0.0496332121532493,0.0408120257262662,-0.113610101442876,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.038253121791028,0,-0.00815898834929296,0,0.0585930231079668,0,0,0,0,0,0
X601328.CH.EQUITY,0.287662718305695,0,0,0,0,0,0,0,0.0248642627512466,0,0.0426904427922904,0,0,0.151298708925961,0,0.086878813211421,0.189061747034147,0,0,0,0,0,0,0.000304643150732538,0,0,0,0,0,0,0,0,0,0,0.17612381518776,0,0,0,0,0,0,0.0825069567152381,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0.165255253689659,0.0446455900998829,0,0,0,0,-0.103682350741508,0,0,0,0,0.118558968417773,0,0,0,0,0,0,0,0,0,0.4940172268274,0,0,0,0,0,0,0,-0.0317426816421951,0,0.0598243234348981,-0.0106941607473065,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0.0283640379536609,0,0,0.0346530956067474,0,0,0,0,0,0,0,0,0.165281079936691,0.392444300655276,0,0,0,0,0,0,0,0.0467393098944716,0,0,0.253923571830461,0,-0.0621683439821967,0.00746823228584252,0.0926358067598663,0,0,0,0,0,-0.0836101434650072,0,-0.0163206750588408,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0286923110126075,0,0,0,0.221746760702179,0,0,0.0543278832585522,0,0,0,0,0,0,0,0.0572061665143405,0,0,0,0,0,0.106136940806672,0,0,0,0,0,0,0.0357038795708338,0.0453822590187041,0,0,0,0,0,0,0,0.111223051721453,0,0,0,0.361292321492714,0,0,0,0
