,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X2388.HK.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X002142.CH.EQUITY,X601601.CH.EQUITY,X601009.CH.EQUITY,X2881.TT.EQUITY,X11.HK.EQUITY,X2891.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X601688.CH.EQUITY,X2884.TT.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X600999.CH.EQUITY
X601166.CH.EQUITY,0,0,0,0,0,0,0,0.0806613627989721,0,0,0,0,0,0,0,0.088793684483944,0.0164074687644303,0,0,0,0,0,0.15902124876029,0,0.0156150622854096,0,0.124638972788584,0,0.0949232551326256,0,0,0,-2.16840434497101e-19,0.0325959580337413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.0359112334549151,0,0.0510883207863808,0.0947453274560619,0,0,0,0.723840335251444,0.0684230606036655,0,0,0,0,0,0.0368747277945764,0.042337767606522,0,0,0,0,0,0,-0.0208298397343975,0,0,0.0260112485745354,0,0,0,0,0,0.153824583127328,0,0,0,0,0,0,1.73472347597681e-18,0.0283999737456152,0,0.0493906543644611,0
X601998.CH.EQUITY,0,0,0,0,0,0.0645499921085122,0,0,0,-0.10001941240235,0,0,0,0.354499694187297,0,0,0,0.0116095157921933,0,0,-0.239478643129838,0,0,0,0,0.0722324597708913,0,0.023238861487178,0,0,0,0,0,0,-0.0618382942637304,0,0,0,0,0.173253794282534,0,0,0,0,0,0,0.132997659597965,0,-0.0518943234529784,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0.174205799925056,0,0,0,0,0,0,0,0,0,0,0.120921198423138,0,0,0,0.0649110284604107,0,0,0,0,0,-0.0772753237071161,0,0,0,0,0,0,0.114368670251927,0,0,0,0,0,0,0.189922823551549,0.0890709081042737,0,0,0.248890858789513,0,-0.207645249197709,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,1.08588127169066,0,0,0,-0.142526936749008,0.196546751196743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0172605857739264,0.02193955931862,0,-0.00130074010810457,-0.090377428399485,0,-0.234862893154962,0,0,0,-0.135200280942328,0.0169606341753012,0.0505667317347623,0
X601628.CH.EQUITY,-0.0919091434000983,0.121884637258598,0,0,0,0,0,0,0,0.0049398101048302,0,0,0,0,0,0,0.0993720175265008,0,0,0,0,0,0,0,0,0,0.230321679105362,-0.0703621048587121,0,0,0,0,0.183648730576967,0,0.0328696169243147,0.0708901965343839,0,0,0.00080120543956779,0,0,0,0,0,0,0,-0.125908406423037,0.383280891058728,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0.431199465381085,0.0213610347151119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152734842583224,0.0739226576390199,0,0,0,0,0,0,0,0.00643189423897917,0,-0.0504979047565206,0,0,-0.0313888709769459,0,0,0,0,0,0,0,0.319374980837488,-0.100713954860034,0
X600015.CH.EQUITY,0,0,-0.148427206928872,0,0,0,0,0,0,0.0192182875842801,0,0,0.0936000290477502,0.0822138555569567,0,-0.00117573961000272,0.0427614059624763,0,0,0.119786849694812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037840675946747,0,0,0,0,0,0,0,1.11559202604712,-0.0254392317260914
X2388.HK.EQUITY,0.0199317936949689,0,0,0.047106303493058,0.268694538418084,0,0,0,3.46944695195361e-18,0.122037667965204,0,0,0,0,0,0,0,0,0,0,0.0600270666513577,0,0.111136145525089,0,0,0,0.104178304971456,0,0,1.38777878078145e-17,0.154803113859634,0,0,0,0,0,0,-0.0848918297026083,0,0,0.0475051093384486,-0.0932260980556956,0.174078600999121,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101259750141851,0,0,0,0.0486911352221565,0,0,0.154679753867589,0,0.174954731820285,0,0,-0.0368835383620555,0,0,-0.312954209039426,0,0,0,0.258926853906908,0,0,0.333991352483723,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-0.151187676352158,0,0.0856123198255501,-0.204801088332221,0,0,0,0,0,0,0,0.0505745253384544,0,0,0.551650921975232,0,0,0,0,0.0840894322204581,0,0,0,0,0,0,0,0.388709453941233,0,0,0,0,-0.220962076317602,-0.172260522124356,0,0.18754466194128,-0.0466049043850141,0,0.0656601845084854,-0.203787591549244,0,0,0.367424463337768,0.0748728596208807,0,0,0,0
X601229.CH.EQUITY,0.733411964827043,0,0,0,0,0,-0.175130812149491,0,0,0.186537004495353,0,0,0,0.0221115588671924,0,0.0768707516921996,0.0610257424593222,0,0.0243779620395713,0,0,0,0,-0.069465551670264,0,0,0,0.0395576252490681,0,0,0,0,0,0,0,0,0.0538037609792711,0,0,0,0,0,0,0,0,0.0229957252513871,0,0.20593578811997,0.216562910174639,0.0801402244605075
X600919.CH.EQUITY,0,0,0,0,0.0331971633333408,0,0,0,0,0,0.0904180535627996,0,0,0,0,0,0.252207564655257,0,0,0,0.00615375183129832,0.0525468433329409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238370409246573,0,0,0.0123059892235709,0,0.18862433896459,0,0.271188481296154,0,0,0,0,0,0
X601916.CH.Equity,0,0,0,0,0,0.216404822579407,0,0,0,0.232615468689028,0,0,0,0,0,0,0,-0.0688766552010937,-0.162688629706404,-0.123800813604886,0,-0.0899106349177911,0,0,0,0,-0.0747964042988866,0,0,0,0,0,0.767563881319508,0,0,-0.105978594218186,0,0,0.111366997681734,0,0,0.31681915366893,0,0,0,-0.05599148828945,0,0,0,0.256918093214229
X2882.TT.EQUITY,0,-0.0588778400251665,0,0,0.0792866852534425,0,0,0,0,0,0,0,0,0.0106172279403642,0,0,0,0,0,0,0,0,0.0309325871981422,0.0106097086046124,0,-0.0110363742092115,0.0707166804030151,0,0.724231255578301,0,0,0,0,0,0,0,0,0,0.0179947868159308,0.222763120978938,0,0.071559148953002,0,0,0,0,0,0.0567936673216468,0.0425616368716298,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.402421963358624,0,0,0,0.0094791740526923,0,0,0,0,0,-0.090384419256403,0,-0.00362978965055456,0,0,0,0,0,0,0.250525283683367,0,0,0.133995256664938,0.157693010342306,0,0,0,0.152109283934923,0,0,0.196544261900542,0,0,0,0,0,-6.93889390390723e-18,-0.0700811591908821,0,0,-0.0700519957348935,0
X601601.CH.EQUITY,0,-0.0400032323428401,0.0921518999447754,0,0.130914488959457,0,0,0.104298642644541,0,0,-0.0460063350667039,0,0,0,0,0.259771565637394,0.0539782770608479,0,0,0.191284975601743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.017179885497521,0,0,0,0.0340211051168683,0,0,-0.00941649068354453,0,0.21122687306821,-0.132003211193335,0
X601009.CH.EQUITY,0,0,0,0.057349622222215,0.0503430867335975,0,0,0.162734210949591,0,0,0,0,0.0280646772912343,0,0,0,0,0.00396011754804056,0,0,0.00403945370746713,0.0447635067962038,0,0,0,0.153461018939558,0,0,0,0,0,0,0.217397137269692,0,0.0534699316050949,0,0,0,0,-0.0487077899669556,0.00180029850028361,0,0,0.131686815187856,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,-0.0312163870343986,0,0,0,-0.0537703136326245,0,0,0,0,-0.0383903138727914,0,0,0,-0.0138676895903659,0,0,-0.0388443653764422,0.0453577885912143,-0.0756857939718405,0.729839629449404,0,0,0,0,-0.0203069506439472,0,0,0.216983763694024,0,0,0,0,0,0,0,0.0824486581299344,0.0273053689513124,0,0,-0.0255160444537997,0,0,0,0,-0.041200859181946
X11.HK.EQUITY,0,0,0.0530013942695996,0,0.606456400875155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18484689846875,0,0,0,0,-0.0414377140533079,0.0615429391214822,0,0,0,0.0947172819288764,0,0,0,0,0,0.0922279201049808,0,-0.059554553896103,0,-0.0693575400634209,0.182710646795874,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0.0423790586155713,0,0,0,0,0,0,-0.320061032919299,0,0,0,0,0,0,-0.116982199903365,-0.355736148046066,0,0,0,0.136081267142168,0.470725898616958,0,0,0,0,0,0,0,0,0,0,0.327086034793393,0,0,0,0.365976538846885,0,0.124100771436086,0,0,0.298045102165574,0,0.0191131624873214,-0.241495683822859,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0.107032561296214,0,0,0,0,0,0,0,0,0,0,-0.0306760949961194,0,0.201543342505947,0,0,0,0,0.0952610331217207,0,-0.290539311598735,0,0,0,0,0.045944236912462,0.0753143675394598,0,0,0,-0.0917566211430594,0,0,-0.072066448137731,-0.138617789471605,0.134564579825453,0.551087319194864,0,-0.0861785101244174,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0725177538085264,0.00119227559403905,0.298453967823022,0.100040282627694,0,0,0,0,0,0,0.130660157278025,0,0,0,0.215464422358524,0,0,0,0.0508870073972341,0.374535603638114,0,0,0.0982523610736608,0,0,0,0.251219120426989,0.0672863623322668,0,0,0,0,0,0,0,0,0,0.203869847806534,0,0,0
X601077.CH.Equity,0,0,0,0,0.109980036435406,0,0,0,0.271025108652858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0424347027896106,0,0,0,0,0,0,0,0.0296514055383538,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,-0.0403115364694599,0,0,0,0,0.107974867674633,0,0,0,0,0,0,0,0.031312993017139,0,0,0,0,-0.0103502693152253,0,0,0,0.0817893596553495,0,0,0,0,0.0304320969201999,0,0,0,0,0.0919680298999886,0,0,0,0,0,0,0,0,0,0,0.0871958241971139,0.676757362471819,0,0.0928649129170574
X601336.CH.EQUITY,0,0,0,0,0.0783400784434177,0,0,0.0761045759665923,0,0,0,0,0,0.0450877803346756,0,0.0186863332615063,0,0,0,0,0,0,0,-0.274679241228462,0,0.297830981236989,0.0436624278734225,0,0,0,-0.173301842302629,0,0.251542740003187,0,-0.100960078663237,0,0,0,0.00491128389391691,0,-0.0249778178969313,0,0,0,0.44078764861729,0,0,0,0,0
X5880.TT.EQUITY,-0.14035326230982,-0.179644903553722,0,0,0,0,0,0,0,-0.0612424983259105,0,0,0.00908160704119782,-0.0356227607218779,0,0,0,0,0,0,0,0,0.260337337879092,0,0,0,0,0,-0.170764837009752,0,0.0896125320187015,0,0,0,0,0,0,0.0588740837779246,0,0,0,0,0,-0.0837127244685016,0,0.296995601617379,0,0,0.741045018113822,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152896859946477,0,0.019997284578551,0,0,0,0,0.232757015114653,0,0,0.091792064272585,0,0,0,0,0,-0.0138038423353443,0,-0.0310087216053203,0,0,0,0,0,0,0,0,0,0.149203895972299,-4.33680868994202e-19,0,0,0,0,0,0,0
X2892.TT.EQUITY,0.0243052409837432,0,0,0,3.3881317890172e-21,0.0781522002786775,0,0,0,0,0,0,3.3881317890172e-21,0,0,0,0,0,0,0,0,0,0,0.107527426085771,0.0275143077179728,0,0,0,0,0,0.254007510259681,0,0,0,0,-0.00872626996562883,0,0,0,0,0,0.495755916822111,0.0584913930935965,-0.262990113170362,0,0.148746286116853,0,0,0,0
X2888.TT.EQUITY,0,0,0,0,0,0.303099425068326,0,0,0,0,0,0.0491068709002898,0.260118029248565,0,0,0,0,0,0.0138309534244467,0,-0.0527491357996375,0,0,0,0.268775080654417,-0.110403490381669,0,0,0,-1.73472347597681e-18,0,-0.235606453098543,0,0,0,0,0,0,0,0,0.0906447437351717,0,0,0,0,0.0631741890643946,0,0,0,0
X2883.TT.EQUITY,0,0,0,0,0,0,0.00882634735736933,0.121781517513339,0,0,0,0,0,0.140615168155607,0,0,0,0,0,0,0.0137004961426459,0,-0.0103019934981391,0,0.029559222866857,0,0,0,0.313450281611197,0,0.409304201793875,-0.194967656548427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182546295918588,0,0.274111190703574,0
X2880.TT.EQUITY,0,0,0.0855433648887053,0.0457361591085076,0,0,0,0.069012716747025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125029269827068,0.00452327337451507,0,0,0,0,0.0570339323730781,0,0,1.73472347597681e-18,0,0.298208710374967,-0.0097696087831333,0.0462004885079891,0,-0.203539032044933,0,0,0.108510710671836,0,0,0.172478986497682,0
X601577.CH.EQUITY,0.21944736153719,0,0,0,0,0,0.0583901453950228,0,0,0.0478568761924918,0,0,0,0.0968226323269406,0,0,0,0,0,0,0.134267300727865,0,0,0,-0.159138141334118,0,0,0.126166991168598,0,0,0,0.377360088366565,0,0,0,0,0.19550237662095,0,0.0951365010161447,0,0,0,0,0.107429743133346,0,0,0,0,0,0
X601838.CH.EQUITY,0.150471623172627,0.207380934734123,0,0,0,0.148594709922796,0,0,0,0,0,0,0,0,0,0,0,0.0305513837321846,0,0,0,0,0.324589358718378,0,0,0,0.200549544981591,0.0014553183886067,0,0,0,0.0560207929153245,0,0,0,0,0,0,0,-0.0181461578178087,0,0,0.119138501694508,0,0,0,0,0,0.0711765306323953,0
X601688.CH.EQUITY,0,0.101411770030355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.240593996072381,0,0.0299563093383949,0.0379787813701596,0,-0.161032017647063,0,0,0,0,0.182018624558511,0,0,0,0,0,0,0.493555777059101,0,0,0,0.183506871797794,0,0,0,0,0,0.0871120136929275,0,0,0,0.317747636475227
X2884.TT.EQUITY,0,0,0,-0.0999244694323611,0,0,0,0,0,0,0,0.0662704610869272,0,0,0,0,0,0,0,0,0.0238893112432857,0,0,-0.120722921538837,0,0,0,-0.126456666429827,0.311305013177966,0,0.17132237802284,0,0,-0.0931823913276639,0,0,0.162115334972207,0,0.320388852243807,0.00532865451055177,0.200707378277005,0.0684289003358676,0,0,0,0,0,0,0,0.0834615928262658
X600837.CH.EQUITY,0,0,0.0133205553937815,0,0,0.049482837237536,0,1.73472347597681e-18,0,0,0.0215592945655652,0.261826614315078,0.0876217680447341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093111859271674,0,0.190577044601474,0,0,0,0,0,-0.0183239418037465,0,0,0,0,0,0,0.307640889042145,0,0.0491343794673665
X601211.CH.EQUITY,0,0,-0.104817426378223,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483867123628602,0,0.00953505857782796,0,0,0,0,0,0,0,0.107131750891019,-0.117933613045709,0,-0.114891989571459,0,0,0,0,0.612638178316493,0,0,0,0,0.119356756614835,-0.0766207008739385,0,0,-0.186592326299398,0,0,0,0,0,0
X2885.TT.EQUITY,0,0,0,0,0,-0.0188186969056736,0,0,0,0.21655086092427,0,-0.0150474076391123,0,0,0,0,0,0.611187448995415,0,0,-0.224656601505602,0,0,0,0,0,0,0,-0.0764576558750562,0,0,0,0,0,-0.150757521083139,0,0.613407469926081,0,-0.0689976169702764,0,-0.0378456733768636,0,0,0,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,6.7762635780344e-21,0,0,0,0,0,0,0,0,0.160557146340627,0,0,0,0.0094143346393231,-0.0317913771436258,0,0,0.215370945148462,0,0,0,0,0,0,0,0,0,0,0.469161195618804,0,0.0226142527402387,0,0,0,0,0.0478393049450789,0,0,0.0827165150483392,0.0687155811371481,0,0.143096220255956,0,0
