,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X2884.TT.EQUITY
X388.HK.EQUITY,0,0.271577675667086,0,0,0.143369111059495,0,0,0,0.0577927534290901,0,0,6.93889390390723e-18,0,0,0.225425020687961,0,0,0,0,0,0,0.292806384391087,0,0.0362825399114348,0,0,0,0,0.00436391526448076,0.0441325123454096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267809732565191,-0.170363906877709,-0.43265375926281,0,0.0253340217565398
X601166.CH.EQUITY,0,0.024778269356634,0.265240939853833,0,0,0,0,0,0,0.0351071924340015,0.0193663348426996,0,0,0,0.368745248787218,0,0,0.122806083486272,0,0,0,0,-0.0160147388042912,0.0477844519602088,0,0,0,0.00872078661654612,0,0.0143435413674189,0,0,0,0,0,0,-0.0145424220762675,0,0,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.273408943452968,0,0,0.306996152969168,0,0,0,0,0,0,0,0,0,0,0,0.0539762630601772,0,0,0,0.0553254013633207,0.156991305684888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136968968813669,0,0,0,0,0,0,0,0,0,0,0.00881435943617873,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.187151039132402,0,0.0460416589291704,0,0,0,0.00949758374926299,0,0,0,0.218795179410712,0.0617735934470033,0,0,0.352976598089365,0,0,0.0291308087895256,0.0512578658361978,0,0,0,0,0,0,0,0.0499566453292132,0,0,0,0,0,0.030745418294216,0,0
X600000.CH.EQUITY,0,0,0,0.0456000596572747,0,0.0280550956481171,0,0.0191082049810155,0.0548669340517336,0,0,0.602625090583143,0,0,0,0,0,0,0,0.0603911985584241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.18730977412599,0,0,0,0,0,0,0.51073866871337,0,0,0,0,0,0,0,0,0.0547309380783629,0,0,0,0,-0.0301147352233992,0,0.199593723763533,0.0782155809529,0,0,0,0.0725438624965572,0,0,0,0.0221597432640771,0,0,0,0,0,0,0,0.131993410358683,0,0.0217196817885365,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397935308083048,0,0,0,0,0,0.0442711546012971,0.215465966123637,0,0,0,0,0,0.31764928034431,0.105792411752013,0.146304867293218,0,0,0,0,0,0,0,0,-0.0369865154398953,-0.0210845466754718,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.329079017569074,0,0,0.057154530220717,0,0,0,0.0674907821382394,0,0,0,0,0,0,0,0,0,0.0870127122504677,0,0.245533368950688,0,0,0,0,0,0,0.0737432557011802,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0608630187343274,0,0,0,0,0
X601601.CH.EQUITY,0,0.850324180554107,0.076662872447318,0,0,0.0997959924001449,0,0,0,-5.42101086242752e-20,0.088902383214859,0,0,0,0,0,0,0,0,0,0,0,0.183435854545181,0,0,0,0,0,0,0,0,0,0,-0.310310733387509,0.214951351886121,0,-0.159595185177545,0,0,0,0,0,0,0,0,0,-0.199013090026128,0,0,0
X600016.CH.EQUITY,0,0,0,0.497757101574753,0.233676322353533,0,0,0,0,0,0.046879220517042,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0513027261429213,0,0.0265520402240379,0,0,0,0,0,0,0.00739709620020563,0,0,-0.0478291673947897,0,0,0.187603815001975,0,0,0,0,0,0,0,0,0,0,0.0349055760020858,0
X601998.CH.EQUITY,0.213996781835405,0,0,0,0,0,0,0,0,0,0,0.11011537988479,0.125419883652571,0,0.130722626215634,0,0,0,0,0,0,0,0,0,0,0,0,0.0453081190556646,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0280557628195579,0,0,0,0,0,0,0,0,0,0,0,0
X2388.HK.EQUITY,0,0.00288306088814908,0,0,0,0.044631301255562,0,0.34832590916882,0,0,0.078438247051534,0,0,0,0,0,0,0,0,0,0,0,0.441638965375773,-0.0874595710295744,0.0101063031683055,0,0,0.0604580038863002,0,0,0,-0.0164433153727488,0,0,0,0,0,0,0,0,0,0,0.0823634932549376,0,-0.089025436179664,0,0.1577961123839,0,0,0
X11.HK.EQUITY,-0.0700569166616133,0,0,0,0,0,0,0.130351163888424,0.342850696971674,0,-0.103708507403023,0,0,0,-0.0733909600582839,0.0350208702465142,0,0,0.188743570841623,0,-0.0402929821788643,0.314096742540412,0,0,0,0,0,0.0188434516696314,0,0,0,0,0.0363039410137699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.385608398702201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997133880550271,0,0,0,0,0,0,0,0.0182626850604374,0,0,0,0,0,0,0,0,0,0.154724552803636,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0.122875487324201,0.203722504041796,-0.173263502400708,0.0909403239057338,-0.148083101080253,0,0,0,0,0,0,0.264195883592491,0,0,0,0.0262982026527254,0,0,0,0,0,0,0.295011849653371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601225301662941
X601688.CH.EQUITY,0.0141673136268669,0,0,0,0,0,0.110780524026227,0,0,0,-0.0572659472100294,0,0,0.152839614219317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290869090438022,0,0,0,0,0.349582578953111,0.021347532859505,0,0.047933883012003,0,0,0,0,0,0,0,0,0,0.120433011213911,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0.0324428378456627,0,0,0.115350593304964,0,0,0.101347123630219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197732094152031,0.0317549547445061,0,0,0,0,0,0,0,0,0,0.168320241649533,0,0,-0.0237932632217222
X002142.CH.EQUITY,0,0,0,0,0,0.590225810544436,0,0,0,0,0.273133396702525,0,-0.505472730756162,0,0,0,0,0,0,0,0.146248786256969,0,0,0,0,0,0,0,0,0,0,-0.077029171728322,0.292938365772574,0.261785013947593,0,0,0,0,0,0,0,-0.172108752370565,0,0,0,0,0,0,0,-0.0020956419996344
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0525044501341655,0,0,0,0.263050508280437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01513271464418,0,0,0,0.146676827214597,0,0.0385640998394738,0,0,0,0,0,0,0,-0.0705535201068495,-0.150947913692424,0.0736660978388808,-0.396481341247333,0,0.139439189303776,0,0,0.708347569161828
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00690836179250002,0,0.117493079858361,0.162084121656815,0,0,0,0,0,0.0283443516815394,0,0,0,0,0.0851262049035942,0.423218580498131,0,0,0.263542163509031,0,0,0,0,0,0,0,0,0.0358228014648057,0,0.0761629243640154,0,0,0,0.0768188064403029,0,0,0,0,0,0.0105899177634847
X600837.CH.EQUITY,0,0,0,0,0,0,0.105525784047589,0,0,0,-0.0497243880187922,0,0,0,0,0.00607839675458432,0,0,0,0,0,0,0.0622400946216821,0,0,0.396842956082982,0,0,0,0,0,0,0,0,0,0.169364880037459,0.0193817836919868,0,0.208382487263263,0,0,0,0,0,-0.00593350550017721,0,0.110158327580633,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.0340561297162423,0,0,0,0,0,0,0,0,0.0427979502980683,0.137365948207761,0,0.0044004334015844,0,0,0,0,0,0,0.0482528522210564,0,0,4.33680868994202e-19,0,0.169175466643555,0,0,0,0,0,0,0,0.0283113616241906,0,0,0,0,0,0,0.166175937772927,0.277884227547884,0,0,0
X601336.CH.EQUITY,0,-3.46944695195361e-18,0.183464527002874,0,0,0.241119161997392,0.110535527774566,0.00397345572753277,0,0,-4.33680868994202e-19,0.0502584525723072,0,0,0,0,0.0950566192809167,0,0.112377602599321,0,0,0.0955912088109567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627180110429966,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0387690823444485,0,0,0.204672380679152,0,0,0,0,0.194543515338623,0,0,0,0,0,0,0,-0.109649183002469,0.0570770188423687,0,0.166872500336687,0,0,0,0.0292201805396183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17067643355691,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,-0.173321925812972,0.191026477564699,0.0369533989619569,0,0,0,0,0,0,0,0.0374605434464235,0.21358484234667,0,0,0,0,-0.0490107216393141,0,0,0,0,0,0,0,0.0264303349725848,-0.222874780945692,0,0,0,0,0,0,0,0,0.922305617019314,-0.0149410110710583,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0.0739890755583494,0,0.0403292103180932,0,0,0,0.159100963367574,0,0,0,0,0,0,0,0,0,0,0,0.326083605016286,0.00615800751738708,0,0.032501719609516,0,0.0564135667816399,0.108163826487443,0,0,0,0,0,0,0.0696276227247031,0,0.0128896600749204,0,0,0.00829167312391977,0,0,0.0701859946240738,0,0.0447229167710907,0
X600918.CH.Equity,0,0,0,0,0,0,0.135599494410975,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.372507677721207,-0.0306925585443295,-0.0400555680830106,0.117725820032955,0,0.0358237428220356,0,0,-0.0272341189939569,0,0.102207728535124,0,0,0,-0.0223702203897597,0,0,0,0,0,0,0,0.0240167939338898,0,0,0,0,0.0254182051171233,0.111917454887538,0
X601169.CH.EQUITY,0,0,0.108740451176259,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.19314979419546,0,0,0,0,0.266931316846157,0.0691225544350721,0,-0.00361929222476368,0,0,0,0,0.0488728336484347,0,0.0912595901172258,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.0614766857413561,0,0,-0.0316745893935935,0,0,0.0606463655102563,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162191885853805,0,0,0.0144256390898745,0,0,0,0,0,0,0.0519976075212634,0,0,0,0,0.0135000479405259,0,0.011699307276899,0,0,0,-0.0232387098605093,0,0,0.180720865694639,0,0,0,0.201085012421027,0,0,0.0138593189962701,0,0.0115743623584951,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.0470242875623605,0,0,0,0,0,0,0.089760975726814,0,-6.75691208047767e-06,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.170621610463432,0,0,-0.0817272267855984,0.0387601689820183,0,0.327109102159272,-0.000174736779157325,0,0,0,0,-0.0133953914453685,0,0,0,0,0.117750108085902,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00792198888020281,0,0,0,0,-0.222646663662506,0,0,0,0,0,0,0,0,0,0,0,0.0386850276224436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229784456189064,-0.10366123275598,0,0,0,0.235636500717194,0,0.0234113911029122
X2881.TT.EQUITY,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0195300062742632,0,0,-0.00331153686265192,0,0,0.0792732623580439,0,0,0,0,0,0,0,0,0,0.90730101152268,0,-0.0585070477898986,0,0,0,0,0,0.0175598366092913,0.13448427668116,0.0481093101210822,0,-0.0518769423153133,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.161876395720931,0,0,0,0,0,0,-0.0309290817120057,0,-0.0245689684550989,0,0,0,0,0,0,0.0443234582315858,0,0,0,0,0,0,0,0,0,0.321166219130647,0,0,0,0,0,0.0514371956084965,0,0,0,0.112672775670846,0,0,0.127605430786101,0,0.143493087877042
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268874831967442,0.0936316245478302,0,0,0,0.369604480272013,0,0.069418131372397,0,0.128344889660302,0,0,0,0,0,0,0,0,0,0,0.0136758611408094,0,0,-0.0116262967534261
X2891.TT.EQUITY,0,-0.0655243372123808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313474191833944,0,0,0,0.0218919562317365,0.00142687504234495,0,0.130745868514352,0,0,0.0395455427396423,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.332461110015084,0.0902542486900933,0,0,-0.0167606098304852,0,0,0.357210176972979
X601916.CH.Equity,1.73472347597681e-18,0,0,0,0,0,0,-0.0661409909808978,-0.175464555878385,0.171856442951375,0,0,0,0,0,0,0.103315631397665,0.17132545887055,0,0.138707818013614,0,0.0552789415397057,0,0,0,0,-0.0326680783317576,0,0,0,0,0.125006026235862,0,0,0,0,0,0,0,0.203429506710951,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,-0.0140585798899715,0,0,0,0,0,0,-0.136714342246653,0,0,0,0,0,0,0.0697748008163762,0,0.0761380682583488,0,0,0.231387107101488,0,-0.0137694107172532,0,0,0,0,0,0,-6.93889390390723e-18,0.0874719292236443,0,0.109067631778247,0.540995129424847,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0.0396429765995562,0,0.0597999671488112,-0.0476036516233903,0,0,0,0,-0.0615153161796156,0,0,0,0,0,0,0,0,-0.0565425965663022,0,0,0,0,0,0,0,0,0.143586929221928,0,0,0,0,0,0,0.82584106635801,0,0,-0.0155913270309551,0,0,0,0,0,-0.000373231465866744
X600958.CH.EQUITY,0,0.0537900760052141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467536149750902,0.0850354627244673,0.345013453608184,0,0,0,0,0,0,0,0,0,0.246759819585916,0,0,0,0.117207799657453,0,0,0.0396963347995604,0.015273983357846,0,0,0.0379760712205047,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.0375540936407078,-0.0226441655617781,0,0,0,0.0635575731747134,0,0,0.297638017247411,0,0,0,0.894235758528148,-0.105634040129641,0,-0.220237421985746,0,0,0.0693114509227357,0,0,0,0,0,0,0,0,-0.126081518540323,0.308944463748058,0,0,0,0,0
