,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X267.HK.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,X600015.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601696.CH.Equity
X601658.CH.Equity,0,0.0994177010714013,0.319194739583887,0.0280167412916521,0,0,0,0,-0.0732194683621275,0,0,0,0,0,0,0,0.0348321582654815,0,0.0150952232182401,0,0,0,0,0,0,0,0,0,0,0,0.0579379923077447,0,0,0,0,0.0892490248402892,0.0827607485173117,0,0,0,0,0,0,0,0.175878061024052,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0.127056348448791,0,0,-0.0704917993787263,-0.0254994063750659,0.0765709534929567,0,0,0,0.283060589493896,0.0140693109409214,0.0103160882882417,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0474009861790509,0,0,0.147093971684586,0.0667156024500603,0.14872666726645,0,0,0,0,0.196553708043606,0,0.0775240260575541,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00431055897031307,0,0,0.123678565464965,0.169410456590703,0,0,0,0,0,0,0,0,0,0.0441031569249608,0,0,0.0385496376000143,0.0261578755816697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0596042870639095,0,0.428896794390295,0,0,0.058391351056384,0,0,0,0.0296645549023798,0,0,0.111503914051719,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0405587446724227,0,0.451738720123336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0320771896963862,0.249328997071562,0,0,0.111994152680998,0,0.0250959841620525,0,0,0,0,0,0,0,0.0480459028517178,0,0,0,0,0,-0.0271697825806218,0
X000001.CH.EQUITY,0,0,0,0,0,0.565118677583185,0,-0.1207327125699,0,0.0616343132465948,0,0,4.33680868994202e-19,0,0,0,0,0,0.0899670307978432,0,0,0,0.157024779723671,0,0,0,0,0,0,0,0,0,0.31367957955799,0,0,0,0,-0.00406698423927316,0,0,0.0783025685291566,0,0,0,0,-0.0442298675744096,-6.93889390390723e-18,0,0,0
X601328.CH.EQUITY,0.11588894258282,0,6.93889390390723e-18,0.126610567329766,0,0,0,0,0,0,0,0.0566062963856351,0,0,0,0,0.0864612057178521,0,0,0.389222923748525,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.02196568400089,0,0,0.0786914266284586,0,0,0.00588327677953682,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.106169008837757,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.434887547297092,0,0,0,0.0752624634477066,0,0,0,0,0,0,0,0,0,0,0,0,0.149124348577125,0,0,0.108663647973219,0,0,0,0,0,0.114174704089965,0.312539587703329,0,0
X601601.CH.EQUITY,0,0.151126901508239,0,0,0.295455739172431,0,0,-0.0192189643904413,0,0,0,0,0,0,0,0,0,0,0.156204718336625,0,0.206006024789459,0.140926894891131,0.0694333944901553,0,0,0,0,0,0,0,0.170109820785705,0,0,0,0,0,0,0,0,-0.0824003772133158,0,0,0,0,0,0,0,0,0.0521760222841018,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.00337946690806575,-0.00722988752607312,0,0,0,0,0.147387869735542,0,0,0.25537774619201,0,0,0,0,0,0,-0.0263341332156416,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.252083861698081,0,0,0,0,0,0,0,0,-0.102124922789276,-0.0253430748476697,0.29474357009417,0.0156869925769871,-0.144097209415821
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266422910861996,0,0.115573621925934,0.114974999493166,0,0,0.0108382569698966,0,0,0.00161998859054009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601710321239513,-0.213271190615508,0,0.0198451569284264,0
X601998.CH.EQUITY,0.21729030018513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630290806801406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243368566364064,0,0.477605200034733,-0.0756947608331749,0.0766354158942324,0,0,0,0.0574248598660791,-0.0566996444094176,0,0,0,0
X300059.CH.EQUITY,0,0.0112543389398525,0,0,0,0,0,0,0,0.237508782339194,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000908696524274524,0,0,0.191021042323,0,0,0.174922239896471,0.0117608417175989,0,0.00339290557785078,0,0,0,0.199837996087796,0,0,0.164791361652809,0,0,0,0,0,-0.126119526169864,0,0,0,0.0340992431796855
X002142.CH.EQUITY,0,0,0,0,0,0.554563476759448,0,-0.242442568576525,0,0.112015028984487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.031972080360912,0,0,0.241491667558907,0,0,-0.146578980623972,0,0,0,-0.0928839247597838,0,0,0,0,0.194747422592104,0.13222815289752,0,0.144961264750559,0.0540940839692525,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.144860623403624,0.590447395690455,0,0,0,0,0,0.0360811666267286,0,0,0,0,0,-0.222278544450626,0,0,0,0.237411997965473,0,0.151579408062312,0,0,0,0,0,0,0,0,0,0,0,0,0.0469079614295923,0,0,0,0.0130736570438839,0,-0.00523700716332661,-0.0870870059727941,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0,0.169280857883113,0,0,0,0,-0.06736551555698,0,0,6.93889390390723e-18,0,0,0.144111608780981,0,-0.188523287426913,0,0,0,0,0,0.462394287331807,0.166136929813729,0,-0.502456037154132,0,0,0.0927724704971558,0,0,0,0,0,0,0,0,0,0,0,-0.139709162803917,0.011212906392294,0,0.441532847444393,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0.0665094809572035,0.0703106193379987,0,0,0,0,0,0,0,0.0216190911388666,0,0,0,0,0,0,0.0568187002402071,0,0,0.0951193776805369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.675538513559981,0,0.122247559120355
X601688.CH.EQUITY,0.0476369170994925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184962290845929,0,0,0,0,0,0,0,0.303118747997189,0,0.317212673094933,0,0,0,0.00805958410011791,0.135140252270528,0,0,0.0352619150822637,0,-1.73472347597681e-18,0.0412713464141463,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,6.93889390390723e-18,0.126210651871669,0.232548657485542,0,0,-0.215657577182499,0,0,0,0,0,0,0,0,0,0,0.0430722308646788,0.090615609643891,0.202148656399339,0,0,0,0,0.238977698959947,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316722589808073,0,0.0550037626062158,0,-0.0161210734557163,0
X600999.CH.EQUITY,0,-0.21010607142983,0,0,0,0,0,0,-0.0272030019019325,-0.0272615975498555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.334204048248614,0,0,-0.0179101886836026,0,0,0,0,0,0,0,0,0,0,0.207656759044803,0,0,0,0,0.26877804100745,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0556617702281148,0,0,0,0,0,0,0,0,0,0.0606697683487247,0,0,0,0,0.571531071124224,0,0,0,0,0,0,0,0,0,0,0,0,0.0666412367557861,0,0.151777681304815,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0613855287703849,0,0,0,0,0,0,0,0.671844453638037,0,0,0,0.201401948350752,0,0,0,0,0,0,0,0,0,0,0,0.162339090716987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0.0467669949435576,0.0817199271834112,0,0,0,0,0,0,0,0,0,0,0.214802915130122,0,0,0.0769260252365039,0,-0.129776140883565,0,0,0.255706963155842,0,0.108164385451959,0,0,0,0.0753856075114011,0,0,0,0,0,0,0,0,0.0199644440593075,0,0.0289737803704001,0,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0.0458367881326786,0,0,0,0,0,0,0.165487735896968,0,0.0964792776812326,0.000222644579677433,0.0533208298777066,0,0,0,0,0,0,0.0453868157636103,0,0,0,0,0,0.118877965559037,0,0,0,0,0.182076439484497,0,0,0,0,0.128703390570349,0,0,0,0,0,0,1.38777878078145e-17,0.0804047863295799,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0577342457173019,0,0,0.0850146360892211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0866843240738993,0,0.19476590999975,0.0115241714879637,0,0,0,0.170897121895861,0,0,0.115992747249426,0,0.119796612179068,0,0,0,0,0,0,0.0631960334288563,0
X2882.TT.EQUITY,0.0592091046995595,0,0,0,0,0,0.0325355346366434,0,0,0.136156141171891,0,0,0,0.388270009875036,0,0,0,0,0,0,0,0,-0.0423258304144085,0.117600718226739,0,-0.205180348835691,0,0,0,0,0,0,0,0,0,0,0,0.769003698328281,0,0.089075061876859,0,0,0,-0.0664943548961547,0,0,0,0,-0.153511091359309,0
X601229.CH.EQUITY,0.345010915326915,0,0,0,0,0.493386934306828,0,0,0.460039357530355,-0.0534931414409376,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122012694001138,0,0,0.0402010450826343,0,0,0,0,0.23410339130846,0,0,0,0,0,-0.0195034561970185,0,0,0,-0.200801484858874,0,0,0.00664204654924953,0,-0.0627722865478235,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423563031187412,0.165529610564235,0.0651398411856063,0,0,0,0,0,0.136650701184179,0,0.0064851157456899,0.173161017061083,0,0.095513710988648,0,0.0356026265697605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.0956665305972122,0,0,0,-0.046747915365629,0,0,0,0,0,-0.198691816290675,0,0,0,0,0,0,-0.167542099857431,0,0.0783585001936086,3.46944695195361e-18,0,0,0,0.177946958553572,0.101625041850223,0.546753281721923,0,0,0,0,0,0,0,0,0,0,0.288447378917758,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.713664523779103,0.0365187559854424,0,0,0,0,0.0963669080069138,0,0,0,-0.0461938678051444,0,0,0,0.10190877505473,0.0245816887054674,-0.00191986080299285,0,0,0,0,0.0178279483826259,-0.0727681239372485,0,0,0,0.00208952347596662,0,0,0,0.0895080047909608,0,0,-0.00100585493259492,0,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0.118850967570218,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.0267271481836421,0,0,0,5.55111512312578e-17,0,0,0.40985592044041,0,0,0,0,0,0,0.0475745986483754,0,0,0,0,0,0,0,0.000599851674635247,0,0,0.0546809258232594,0,0.40480705768329
X600015.CH.EQUITY,0,0,0,0,-0.0442333973140124,0,0,0,0,0.0422835776522152,0,0,0,-0.110265581187449,0,0.0575913175314817,0,0,0,0,0.249476331517505,0,0,-0.00845272332211652,-0.0714115698811849,0,0,0,0,0,0,0,0,0,0,0,0.0723101679773979,-0.00936479971143812,0,0,0,0,0.17127926462704,-0.0269549005865389,0.527981776360464,0,0.0596169382003402,0,0,0
X601881.CH.EQUITY,0,0,0,0.0148883279798847,0,0,0,-0.0537633661570961,0,0,0,0.0377274527706017,0,0,0,0,0,0,0,0,0.108875196337305,0.088894027182027,0,0,0,0,0.164868874888916,0,0,0,0,0,0,0.444503131314524,0.00613286946657299,0,0,0,0.04902817870801,0,0,0,0,0,0,0,0,0,0.0672175781976159,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0.381825289194707,0,0,0,0.0220372298816889,0,0.14138999862185,0,0,0,0,0,0,0,0,0.533087614788544,0,0,0,0,0,0,-0.0391752105650582,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.311402307847835,-0.0111886707421084,0,0,0,0,0,-0.0926036242701354,-0.670685206487905,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.105956434596935,0,0.0779463959200019,0,0,-0.0896384860615272,0,0.100224741551421,0,0,0,0,0,0,0,0,0,0,0,-0.144372345049456,0.138096207401687,0,0,0,0,0.116615344920915,0,0,0,0,0,0.563182577297534,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0.0477753538186553,0,-0.0975827387749515,-0.331293656010462,0,0,0,0,0,0,0,0.0556305093246968,0,0,0,0,0.0579496565720688,0,0,0,0,0.40722606911902,0,0,0.05833824417678,0,0,0,0,0,0,0,0,-0.028574437983321,0.430455339566147,0,0.422147763579579,0,0,0,0,0,0,0
X2891.TT.EQUITY,-0.469142001091184,0,0,0,0,0,0,0.055569046602139,0,0,-0.0478243088967907,0,0,0,0,-0.0664389435198878,0,0,0,1.02868418172648,0,-0.182500068436271,0.0212918284663231,0,0,0,-0.0749965493389309,0,0,0,0,0,0,0,0.0971659215430077,0,0,0.352841711475289,0,0,0,0,0,0,0,0,0.0690499691997294,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,-0.0452922030500349,0.141409183229633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192696089265051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713244907065047,0,0,0,0,0,0.703382916420272,0,0,0,0
X600919.CH.EQUITY,-0.120380913997972,-0.303510996395671,0,0.0254716958789144,0,0,0,0,0,0,0,0,0,0.185189886257649,0,0.0451144893773477,0,0,0,0,0,0,0,0,-0.0130303780719416,0.532943210250268,0,0.150389304703826,-0.114301173119315,0,0,0,0,0,0.0688065323837329,0.0408389818348488,0,0,0,0,0,0,0,0.0879556588564565,0.39705657650102,0,-0.0623414526996149,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,-0.143869292939811,0,0,0,0,0,0.00157397041099943,0,0,0,0,0,0,0,0,0.196630465286699,0,0.189146401705986,0,0,0,0,0.0841753713145944,0,0,0,0,0,0,0,0,0,0,0,0.165457246645984,-0.0318370625216033,-0.0663041583798181,0,0,0,0.423051616585084,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,-0.0150168871891872,0,0,0,0,0.194517260222578,0,0,0,0,0,0,0,0,0.237472327165692,0,0,0,0,0,0,0,0,0.00735900228246914,0,0,0,0,0,0.120690511556322,0,0.0870269219695487,0.248278382151491,0,0,0,0,0,0,-0.0713618475889665,0,0,0
