,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0.0431719561427391,0.192948849580917,0,0,0,0.173828383674226,0,0.120066288442584,0,0,0.131640981463912,0,0,0,0,0,0,0,0.0990904642932771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376446092714205,0,0,0,0,0,0.0530401837045114,0,0.103633197333901,-0.0552801914508517,0.0456773025407235
X600000.CH.EQUITY,0,0,0,0,0.0375115390649706,0,0.124476369439401,0.0895989874841508,0,0.112789791641931,0,0,0,0,0,0,0,0,0,0.0986430315865641,0,0.0698335259599947,0,0,0.118944818129049,0,0,0,0.0665664996043106,0,0,0,0,0.0788201660860376,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0264462145391921
X11.HK.EQUITY,0,0,0,0,0.043457574027344,0,0,0.046762804362636,0,0,0,0,0,0,0.256655399823208,0.0763965201499023,0.291986529390896,0.26138460968625,0,0,0,0,-0.405057482787973,0,0,0,0.0149019318733731,0,0,0,0,0,0.225508095339843,-0.000498700658538517,0,0,0,0,0,0,0,0.214520034062295,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,-0.400975569577634,0,0,0,0,0,0,0,0,-0.105099194496297,0,0,0,0.344468815675668,0,0,0,0,0.504399433170553,0,0,0,0,0,0,0,0,0,0,0,0,0.0682294655420477,0,0,0,0.0402678473168054,0.240252771510492,0,0,0.0782146022457011,0.0575393219658411
X2388.HK.EQUITY,0,0,0,0,0.166038774567579,0,0,0.045549340811388,0,0,0,-0.0722182740042732,0.0108481589831712,0,0,0,0,0.0106995803065597,0,0,3.46944695195361e-18,0,0,0,1.73472347597681e-18,0.0292878632976409,0.0364694125591215,0,0,0,0,0,0,0,0,0,0.00110994584153974,0,0,0.073688152312211,0.138609823430812,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.208507880438936,0.127838090579436,0,0,0,0,0.16363653809146,0,0.00336220037156768,0,0,0,0,0,0,0,0.0913086904775894,0,0,0,0,0.0492093175255061,0,0,0,0,0,0.0308435452734807,0,0,0,0,0.050132045933217,0,0.329943198741157,0,0,0,0,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.0365573703118936,0,0.230562539540061,0,0,0,0.184336448494547,-0.0454258414371427,0,0.172590422078266,0,0,0,0.0243322113538432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936100544090755,0,0,0,0,0.137042601001915,0,0
X267.HK.EQUITY,0,0,-0.069516363936592,0,0,0,0,-0.0605974858054035,-0.546836315058978,0,0,0,0.264367727170483,0.0369532961588733,0.368544814880192,0,0.312683756906273,0,0,0,0,0.914355190384714,0,0,-0.598912072879449,0,0,0,0,0,0,0,0,0,0,0.0843741769890455,0,0.0795073548092913,-0.0170443606720195,0,0,0,0,0.201129025184288,0,0,0.22426306219483,-0.117712703816419
X601998.CH.EQUITY,0,0,0.111391312371915,0.126548666374043,0,0,0,0,0,0.186513575243562,0,0,0,0,0,0,0,0,0,0.269742020558292,0,0,0,0,0.117314406476317,0,0,0,0,0,0.0839419875666442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0.0533516145737993,0,0.0806977402207931,0,0,0,0.0237148354365831,0.367348159075061,0.0896740319975848,0,0,0,0,0,0,0,0,0,0,0,0,0.0381352698603661,0,0,0,0,0.00565723914537867,0.25441576772343,0,0,3.46944695195361e-18,0,0,0,0,0,0.109429265035984,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725880912890132,0,0,0,0,0,0,0,0,0,0.105877791736361,0,0,0.412910921462817,0,0,0,0,0.0817106940591983,0.00460217465564723,0,0.0314305066629308,0.0455360779998667,0,0,0.0178064472752643,0,0.212453835563392,0,0,-0.0290110229407127,0,0,0.0555377453340857,0.0402893651435157
X000001.CH.EQUITY,0,0,0,0,0,0,0.268123546519912,0,-8.67361737988404e-19,0.0857938057088932,1.73472347597681e-18,0,0,0,0,0,0,0.0298123891214184,0,0.100327028995928,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0390222714370513,0,0,0,0,0.0196269426303478,0,0,0,0,0,0,0,0.0205342866802201,0,0.102305591996365,0,0.0275065202858919
X601818.CH.EQUITY,0.0166330814760259,0,0,0,0,0,0.214285931161001,0,0,0.199376644161317,0,0.157866535853786,-0.026207990879953,0,0,1.73472347597681e-18,0,0,0.061480568045543,0.0291858884908989,0,0,0,0,0.187098531660805,0,0,0,0.00598802384627272,0,0,0,0,0,0,0,0,0,0.0546625897684911,0,0,0,0,0,0,0.0815974668250921,0,-0.0691059420184971
X601211.CH.EQUITY,0,0,0,0.0734238464453526,0,0,0,0,0,0,0,0,0,0,0,0.0398932113572021,0.00306449577251981,0,0,0,5.28893845933338e-05,0,0,0,0,0,0,0.236331635273425,0,0,0.0626836635724813,0.160128896175736,0,0,0.364717272962122,0,0,0.117889503566373,0,-0.0220448468953755,0,0,0.0152800878694185,0,-1.73472347597681e-18,0,0.029157503111602,0.0741684568217825
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.211451680322184,0.0670109314768503,0,0,0,0,0,0,0,0.157345672071157,0,0,0,0,0.316555775067796,0,0,0,0,0,0,0,0,0,0,0.0301691782148416,0,0,0,0,0,0.222165072628299,0,0.0824988590341928,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446377783744745,0,0,0,0,0,0,0,0,0.016733055532549,0.342831921083398,0,0,0,0,0,0,0,0,-0.0391838909825446,0,0,0,0.133798833617376,0.165345085464717,0,-0.0210045424577532,0.0990998712463432,-0.278637993435708,0,0,0,-0.235302331908629,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0178453843566149,0,0,0.0733985857186917,0,0.0305603152141623,0.0423906905341491,0.00867225172827806,-0.0144634647314833,0,0,0.518771151537848,0,0,0,0.0648515615618861,0,0,0.0405426923702942,0,0,0,0.11056719938261,0,0,0.0688400943713153,0,0,0,0,0,0.067110526300497,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0567577270306813,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25470067547269,0,0,0.120984199382882,0,0,0,0,0,0,0.331718285015079,0.0517705484495536,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.133383588247339,0,0,0,0,0,0,0,0,0,0,0.185667548913928,0.218492897940219,0,-0.0850747627741908,0,0,0,0,0.226832542545961,0.192724370476527,0,0.0191861229742604,0,0,0,0,0,0,0,0.00497788778434417,0,0.0437595692723487,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.183274027803512,0.0256794210283507,0.0933912539563439,0.000579087003828795,0,0,0,0,0,0.00714714629219505,0,0.0747973758207014,0,0.172155956681302,0,0.0706835229386118,0,0,0,0.0785807360860078,0,0,0,0.0712173813624048,0,0,0,0,0,0,0.0643324122743553,0,0,0,0,0,0,0,0,0.0758507624018253,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,0.0914375912271563,0.262108625336157,0,0,0,0,0,0,0,0.161456549418247,0,0,0,0.358219709261544,0,-6.93889390390723e-18,0,0.0594813960393759,0,0,0.306855840577974,0,0,0,0,0,0,-0.0174650164086597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681625293397655
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0338153953778858,0,0.044806697081957,0,0,0,0,0,0,0,0,0,0,0.205372412933026,0,0.00802958133216171,0.291328315376779,0.0574191094960408,0,0,0,0,0,0,0,0.347798194656208,0,0,0.0865459779789085,0,0,0,0,0,0.064039403020809,0,-0.108054877186879,0
X2882.TT.EQUITY,0,0.000760125201752074,0,0,0,0,-0.183521611868381,0,0.295790163643416,0,0,0,0.173830449998914,0,0,0.16312419900843,0.154718308556538,-0.312683257483831,0,0,0,0,-0.240797416244927,0,0,0.0855074328620447,0,0,0,0,0,0,0,0,0,0.115308511326635,0.384060868981414,0,0,0.257793787853111,0,0.0127129697632176,0,-0.0227039835509388,0,0,0,0.139099552528606
X002142.CH.EQUITY,0.0450054206135349,0,0,0,0,1.73472347597681e-18,0.0510166920120176,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0793857456769591,0,0,0,0,0,0,0.0357234831876577,0,0,0,0,0,0.181243440101808,0,0,0,0,0,0,0,0.106198454730937,0.349042452746766,0.12302322859998,0,0,-0.14413169679423
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.416557602149773,0,0,0.305683160085609,0,-0.0421293619117599,0,0.0533899746788648,0,0,0,0.00717928814749569,0,0,0,0.164487383428181,-0.010742183225963,0,0,0,0,0,0,0,0.090747620133075,0,-0.0479369607262404,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659843737690017,0,0,0,0,0,0,0,0,0,0,0.0607674307921716,0,0,0,0,0,0,0,0,0,0,0.155010181536332,0,0,0,0,0
X2881.TT.EQUITY,0,0,-0.063015792553083,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360700969023147,0,0.181760538274507,0,0,0,-6.93889390390723e-18,0,0,0,0.102193084445708,0,0,0,-0.0220572830030577,0,0,0.501560573265626,0,0,0,0,0,0,0,0,0.169380669453648,0,-0.0371853443212493,0,0,0.174834689345843,0.0224560092960906
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.10350170308214,0,0,0,0,0,0.156283974161793,0,0,-6.93889390390723e-18,0,0,0,0.0701606294062739,0,0,0.278728517529234,0,0,0,0.340379348367025,0,0,0,0,0,0,0,0,-0.0733999897410795,0,0,0.0625701001856978,0.0593638832805072,0,0,0.0272488225158904,0.220992819420962,0,-0.0502628483502371,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0505007509750739,0,0,-0.0624151141373479,0,0,0,0,0,3.46944695195361e-18,0,0.00354115555071436,0,0.315635229852959,0,0,0,0.141844370637701,0,0,0,0.112156331264204,0,0,0,-0.0354354451412072,0.251676490947236,-0.0138356737374513,0,0,0.0305180207229896,0.107291961357082,0,0
X2891.TT.EQUITY,0,0,0,0,0,0,0,-0.0984479994036522,0,-0.0308998980643357,0,0,0,0,0,0,0.121286187384993,0.0624644249490794,0,0,0,0,0,0,0,0,0,-0.156436456681138,0,0.23708761965187,0,0,0.267724744656003,-3.46944695195361e-18,-0.142048234945823,0,0.0644575276741223,0,0.165967823007286,0,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.200139265797625,0,0,0,0.177601842847451,0,0,0,0.28771424674337,0,0,0,0,0,0.089320762818691,0,0,0,0,0,0,0,0,0,0,0,0.254748235975183,-0.167181446730441,0,0,0,-0.00227166221814645,0,0,-0.0532675385035662,-0.0577990778275126
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.104764760373628,0,0,0,0,0.0405617198131038,-0.0846207242993682,0,0,0,0,0,0,0,-0.0141642851104464,0,0.106658966533761,0,-0.255093907201011,0,0,0,0,0,0.0323145067503396,0.103521305913917,0,0,0,0.266056848366131,0.165452728937126,0,0,0,0,0,0,0,0.0474847561067719,0,0
X600919.CH.EQUITY,0,0,0,0,0,0.265086222336977,0,0,0.0231141162205518,0,0,0,0,0.0652500663833106,0,0,0,0,0,0,0,0,0,0.244351631596444,0,0,0,0,0,0,0.258666358412762,0,0,0.0141983020433818,0.0652691544920639,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.374669824816383,0,0,0,0,0,0,0.259651721386304,0,0,0,0,0,0,0,0,0,0,0,0,0.214860882670292,0,-0.0346268803361959,0.234187019348707,0,0,0,0,0,0,0,0,0,0,0.0608967568448716,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0111440334153899,0,0.0665959813646005,0,0,0,0,0,0.363480979133276,0,0,0,0,0,0,0,0.0190839640115002,0,0,0.21311031318034,0.0921646074599393,0,0,0.227734096365476,0,0,-0.102288475095193,0,0.0118892549551444,0,0,0,0
X000069.CH.EQUITY,0.0476102912061133,0,0,0,0,0.264589029722091,0.487351701941559,0,0,0,0.00592383599528709,0,-0.0181701232113521,0,0,-0.0389811558099274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0703533885187505,0,-0.208902764132307,0,0,0.313078497993346,0,0,0.364247463690794,0,0.0597977241074636,0,0,-0.186790114001373,0
X2884.TT.EQUITY,0,0,0,0,0.0375169172451257,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.153380292882124,0.019662333623144,0.134007740946555,0,0,0,0,0,0,0,0,0.0909847956071544,0,0,0,0,0,0,0,0,0,0,0.213791755779118,0,-0.0383648195303033,0,0,0,0,0,0,0,0,0.455442688314457
X2892.TT.EQUITY,0,0,0,0,0,1.73472347597681e-18,0,0.158553469123453,0,0,0.206587844175876,0,0.146791234265519,0,0,0,0,-0.0925320724354009,0,0,0,0,0,0,0,0,-0.230014510097236,0,0,0,0,0,-2.16840434497101e-19,0.171962761136983,0,0,0,0,0,0,0,0,0,0.0593180011263683,0,0.118730664086109,0.330676880418709,0
