,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601696.CH.Equity,X601009.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY
X601658.CH.Equity,0,0,0,0,0.223529640958042,0,0,0,0,0,0,0,0,0,0,0,0.223655440143997,0.135158367214389,0.0192113862807472,0,0,0,0,0,0.0152386230516257,0.00488433217485776,0,0,0,0,0.0655484932332292,0,0,0,0,0,-0.0642308120275508,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0.0982371092682175,0,0,0,0,-0.0930888766272486,0.0404449300617859,0,0,0.259597270202131,0,0,0,0,0,0,0,0,0.0866057434774285,0,0,0,0,0,0,0.0189482121244527,0.178486116706643,0,0,0.175062666436485,0.0666230305479325,0.0985985509430464,0,0.0322171392910495,0,0,0,0.0588324640084459,0,0,0,0,0,0,0,0.0592716801931194,0
X601066.CH.EQUITY,0,0,0,-0.0817931788830462,0,0,0,0,0,0,0,0.487872576059384,0,0,0,0,0,0,0,0.0167293451369339,0,0.265385572304918,0,0,0,0,0,0,0,0.133497026514436,0,0,0,0,0.0578292310207935,0,0.0388254615547835,0.0125764653197839,0,0,0,0,0.0610573777981166,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.155697996610503,0.172796458173442,0,0,0,0.0531028970454353,0,0,0,0,0.0212050997441875,0,0,0,0.0666258065497438,0,0,0,0,0,0,0.0923777048836042,0.00105653438196744,0,0,0,0,0,0,0,0,-0.00462118740377732,0,0.440143561568638,0.0335042258468487,0,0,0,0,0,0.0165641510930176,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0.0462895802548655,0.112962144623899,0.0205434894355731,0,0,0,0,0,0,0,0,0.029073495918623,0,0,0,0.372860090861802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247029779884094,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0.11981229747203,0,0,0,0,0,0,0,0,0.063677499569188,0,0,0,0,0,0.452429130006827,0,0,0,0,0,0.0338679607943712,0,0,0,0.0914866619566238,0,0,0,0,0,0,0,0,0,0.0558960407356197,0.156604060087554,0.245509716217911,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0.160335981666747,0,0,0.04945035095554,0,0,0,0,0,0,0,0.0345496559833708,0,0,0,0,0,0.189208763583459,0,0,0.0466861263354318,0,0,0,0,0,0,0.0127198340102835,0,0,0,0,0.194072223226961,0,0,0,0.228418899041564,0,0,0,0,0,0,0,-0.105963058457322,0.0898889387181977,0,0,0
X000001.CH.EQUITY,0,0.16382739110469,0,0,0,0,0,0,0,0,0,0,0,0.139033241141727,0,0.149470515273296,0,0,0.0801501730843296,0,0,0,4.33680868994202e-19,0.078255270611209,0.142488245912002,0,0,0,0,0,0.00154482262305867,0,0,0,0,0,-0.00486772792967356,0,0,0,0.091689930618342,0,0,0,0,0,0.100162686376978,0,0,0
X601601.CH.EQUITY,0,0,3.46944695195361e-18,0.11464514175826,0,0.0622046130197152,0,0,0,0,0,0,0,0,0,0,0.100788440500521,0.528614570027795,0,0,0,0,0,0,0,0,0,0,0,0,0.0180054552472509,0,0,0,0.240132720272752,0,-0.0847864353280266,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,-0.115330505673177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248860254645168,0,0,0,0,0,0,0,0,0,-0.253838705267259,0,0,0,0,0.0920662849278171,0,0,-0.0773875947457498,0,0.65499100709715,0,0,0,0,-0.0588281940279123
X601998.CH.EQUITY,0.227538408486692,0,0,0,0,-0.100208530830272,0,0,0,0,0,0,0,0,0,0,0.166866517790487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129528354073573,0.529688922421221,0,0,0,0.0264098221624735,-0.0610209024840545,0,0,0.12190789349577,0,0.0381174953992076,0.0167678008042053
X300059.CH.EQUITY,0,0,0,0,0.0809291115675048,-0.018288993456546,0,0,-0.0148508546846694,0.266801222730627,0,0,0,0,0,0,0.192520895638837,-0.161646580551287,0,0,0,0,0,0,0,0,0,0,0.21304916863971,0.128389261287498,0,0,0.00577049287465076,0,0.014841885123884,0,0.134711766167242,0,0,0,0,0,0,0.141555623213716,-0.181025952413033,0.0763581372563214,0,0,0.144413922404865,0
X2388.HK.EQUITY,0,0,0,-0.0077653499769994,0,0,0,0.389974750187762,0,0,0,-0.221775371995434,0,0,0,0,0.0335651659329146,0,0,0,0,0,0,0.449998547464642,0,0.165406052626809,0,0,0,0,0,0,0,0.278891579333352,0,0,0,0,0,0,0,0,0,-0.201687910926092,-0.035898331668635,-2.71050543121376e-20,0,0,0.143088409106061,0
X11.HK.EQUITY,-0.0790168862576281,0,0,0,0,0,0,0.0843836473152698,0.353524781174842,-0.133997196936593,0,0,0,0,0,-0.0483668456160116,0,0,0,0,0,0,0.356557614945651,0,0.0649469254074077,0,-0.0509074199871266,0,0,0.149820531616011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0686227265536818,0,0,0,0
X002142.CH.EQUITY,0,0.0288526150725588,0,0,0,0.264270323564473,0,0,0,0.086114060938352,0,0,0,0,0,0,0,0.128999684584511,0,0.187864779528186,0,0,0,0,0,-0.210104712146213,0,0.0225504177898707,0,0,0.076464673895842,0,0,-0.106755635296032,0,0,0,0,0,0,0,0,0.421458136361022,0.101147979682513,0,0.0703964651956353,0,0,0,0
X267.HK.EQUITY,0,0.0425770177619617,0,0,0,0,0,0,0,0.234133614545409,0,0,0,0,0,0,0,0,0,0,0,0,0.242085364689685,0,0.111287797268909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594176214477286,0,0,0,0.331473990355021,0.100642088351731
X601818.CH.EQUITY,0,0,0,0,0.150967046376714,0,0,0,0,0,0,0,0,0,0.0205221559503509,0.0431444460291574,0,0,0,0,0,0,0,0,0,0.112646598940022,0,0,0,0,0,0,0,0.0565979379353503,0,0,0,0,0,0,0,0,0,0,0,0,0.127519623722708,0.147406706059956,0.114461753336096,0
X600999.CH.EQUITY,0,-0.182577286855066,0,-0.210782685432982,0,0,0,0,-0.0723838915560841,0,0,0,0.0830094816505291,0,0,0,0,0,0,0.0860598735654761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576875559655054,0.242746285445923,0,0,0,0.0180807144335939,0,0,0,0.150086223742502,0,0.160573929719511,0,0,0.101484830484302,0.512454093774409
X601688.CH.EQUITY,0.0653732350255065,0,0,0,0,0,0,0.0168334553148868,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186620476324735,0,0,0,0,0,0,0,0.290050310263029,0,0.349243354790467,0,0,0,0.0199412216930124,0.0585275186830543,0.128208231165784,0,0,0,0,0.0518307238211377,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0231399900374224,0,0.200141086020602,0,0,0,0,0,0,0,0,0,0.0756781067126271,0,0.1313969073547,0,0,0,0,0.416053643332511,0,0,0,0,0,0,0,0,0.00149333323962052,0,0.159855149203615,0,0,0,0,0,0.0073344289738124,0,0,0.0439938106421129,0.0064223315176032
X601336.CH.EQUITY,0,0.0976553238275806,0,0.142475919862383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449941510138912,0,0,0,-2.16840434497101e-19,0,0,0.0536132908108208,0,0,0.0428598462123264,0,0,0,0,0,0,0,0.0538892091838788,0.187094421672323,0,0,0,0,0,0.0856860026764716,0,0.0423828147987326,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319994681245968,0,0,0,0,0.225616301560588,0,-0.150492483533601,0,0,0,0.0708753653359287,0,0,0,0,0.0113265758393955,0,0,0,0,0,0,0.159101220811353,0,0,0,0,0,0,0,0,0.181871023105652,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0400630600478143,-0.0252733978841945,0,0,0.26752746767626,0,0,0.18302672446283,0,0,0,0,0,0,0.178217208871359,0,0,0,0,0,0,0,0,0,0.0843764995542299,0,0,0,0,0,0,0.100216428260843,0.116168599655649,0,0,0,0,0.000944421345585765,0.0132767235380435,0,0,0.022751032409769,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0282852886677388,0,0,0,0,0,0,0,0,0,0,0,0.219808272507126,0.306474812904804,0.00326839795410316,0.0160889007234637,0,0,0,0,0.0600898178016978,0,0,0,0,0,0,0.0636210297499052,0,0,0,0.12555117889753,0.0887710510763736,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.255347665682354,0,0,0,0,0,0.109946309620843,0,0,-3.46944695195361e-18,0,0,0.0925786324543012,0,0,0,0,0,0,0,0,0,0,-0.226544523324732,0,0,0,0,0.874146140673962,0,0,0,0,0,0,-0.0935834074420471,0,0
X601229.CH.EQUITY,0.407083827204226,0,0.335089519255114,0,0,0,0,0,0.186929935590813,0,0,0,0,0,0,0.158871417151892,0,0,0,0,0,0,0,0,0,-0.168883953415096,0.093946424678296,0,0,0,0.121705519249409,0,0,0,0,0,0.059529065749953,0,0,0,0,0,0,0.0225209423259625,0,0,0,-0.483007889367821,0,-0.0518048445644217
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108407621715439,0,-0.161279846772881,0,0.0485813243390668,0,0.328882272223282,0.0947538211238488,0.148234449998086,0,0,0,0,0,0,0.0349360983056308,0,0,0.0242133242832642,0,0,0.058174065525939,0,0.0821891751147357,0.0297652033171428,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.0405472735265583,0,0,0,0,0,0,0,0,0,0,0.430557121843084,0,0,0.167129851908523,0.0187942714666147,0,0,0,0,0,0,0.00489504135365966,0.158092986267952,0.128114666404717,0,0.0708877236151235,0,0.0424728082368529,0,0.111113879846691,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.760489735496228,0.118315564859866,0,-0.00997028732766797,0,0,0,0,0,-0.0169742733864747,0,0,0,0,0.102117216600525,0.0231694328304983,0,0,-0.0112914708049105,8.67361737988404e-19,0,-0.0485281137030357,0,0,0,0,0.0582999072746638,0,0,0,0,0,0,0,0,0,-0.0814330588680398,0,-0.0404473144572062,0,0,0,0.0423268129768726,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0804663871975663,0,0,0,0,0.091533548192857,0,0,0,0,0,0,0,0,0.0870796061374056,0.0200444470359167,0,0,0,0,0,0,0.101939067693962,0.00447779405665063,0.087732920617994,0,0,0.481851386753254,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X2881.TT.EQUITY,0.117416122516272,-0.0838117087362571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944331512578371,-0.166662940120411,0,0,0,0,0,0,0,0.74637549653365,0,0,0,0,0,0,0,0,0.100499226731591,0.0570212390166761,0.157222846464226,0,0,0,0
X600015.CH.EQUITY,0,0,0,-0.0409925433426708,0,0,0,0,0.0698796791754868,0,0,0,-0.0518224298826383,0,0.0430001074523936,0,0.0595117250991584,0,0,0,1.73472347597681e-18,0,0,-0.0858256606671076,0,0,0,0,0,0,0,0,0,0,0.0665795743725069,0,0.0428277763854825,0.141418428311013,0,-0.0781084615507979,0,0,0.143973004206571,0,0,0,0.586076599820549,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-8.67361737988404e-19,0.123489367970622,0.164121037597719,0,0.511562834495377,0,0,0,0,0,0,0,0,0,0,-0.0640922074971822,0,0.201800616264963,0,0,0,0,0,0,-0.534698216831593,0,0,0,0,0.231645787635934,0,0,-0.0627610073045474,0,0.135300082296225,0,0,0.138726098518998,0,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0.148722975348765,0,0,0,-0.139212044129296,0,0,0,0,0,0,0,0,0.121212835382674,0,0,-0.114593684077856,-0.187399621478575,0,0.230302176313587,0,0,0,0,0,0,0,0,0.115096034832544,0.537778316766232,0,0,0.0655398057631936,0,0,0,0,0.175130593003082,0,0.0986807687932,0,-0.11600851640037
X2891.TT.EQUITY,0,0,0,0,-0.0106417507813442,0,0,0,0,0,0,0,0,-0.207873240734697,0,-0.251657936799405,0,0,0,0.886621017545159,0,-0.134570870348862,0,0.156609627904383,0,0.0861283547501354,0,0,0,0,0,0,0,0,0,-0.217774213275078,0,0,0,0,0.496105968950262,0,0.0606030066603889,0,0,0,0,0,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0177419375755099,0,-0.0388407012277636,0,-0.0509382852157735,0,0,0,0,0,0,0,0,0,0.140985537543725,0,0.176464264582475,0,0,0,0,0,0.0665462363619889,0,0,0,0,0,0,0,0,0.178208994423846,0.0326331866234058,0.116539844307549,0,0,0,0,0.0908253209483989,0,0,0,0,0.172866745568261,0.0766124051333299
X601009.CH.EQUITY,0,0.122655614374063,0,-0.0143988457642682,0,0,0,0.03885057647915,0,-0.149559536616109,0.00156486167920998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545983232552599,0,0,0,0,0,0,0,0,0,0.000613286054796364,0,0,0,0,0,0.866614532224426,0,0,0,0,0,0,0,-0.0533654286787576
X601916.CH.Equity,0,0,0,0.0545900317587274,0.598939213934768,0,0,0,-0.199282497187173,0,0.234939942870661,0,0,0,0,0,0,0.0565956556326512,0,0,0,0,0,0,0,0,0,0,0,0,0.00312693688999973,0,0,0.0981022423527576,0,0,0.0779079380438155,0,0,0,0,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0757565278407143,0,0,0,0,0,0,0,0,0.31496423652893,0.102395766750297,0,0,0,0.11431933633588,-0.0827774558311703,0.10181878486815,0.16774352557945,0,0,0,0.122321890599511,0,0,0,0,0.0645619362102296,0,0,0,0,-0.0905410232505571,-0.0327714651588247,0.129929954818629,0,0,0,0
X2884.TT.EQUITY,0.00600405526034084,0,0,0,0,0,0,0.0547873287189106,0,0,0,0,0,0,0,0,-0.208395977697634,0,0,0,0,0,0,-0.0434529604114142,0,0.554013438870196,0,1.08955836030712,0,0,0,-0.0586005531710512,-0.256254739827938,-0.217610217214341,0,0,0,0,0,0,0,0,0,-0.134986722685163,-0.0581550341480171,0,0,0,0,0
