,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X600918.CH.Equity,X601916.CH.Equity,X601009.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY
X2388.HK.EQUITY,0,0,0,0,0,0,0.204429328776926,0.144016433516735,0,0,0,0.180866514469093,0,0,0,0,0,0,0,0,0.452075621574779,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.122344996063971,0,0,0,0,0,0,0,0,0,0,0,0,-0.00546019207923292,0,0,0,0
X601601.CH.EQUITY,0,0,0.663287848347688,0.0705815408705018,0,0,0,0,0,0,0,0,0,0,0,0.0361297809045551,0,0,0,0,0.344402678090309,-0.0505680826661193,0,0,0,0,0,0,0,0.278655938152847,-0.215494795513238,0,-0.170382729377705,0,0,0,-0.0339401073882931,0,0,0,0,0,-0.128632827461047,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.0405971258379628,0.105893291139082,0.351364514472978,0,0,-0.0887553974829326,0,-0.0635025410364824,0,0,0,0,0.304979034321278,0,0,0.110738990881459,0,0,0,0.0118332131673575,0,0,0,0,0,0.100391471681464,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0213412339999745,0
X601066.CH.EQUITY,0,0,0,0,0,0,-0.0543374161614355,-0.0559553079630382,0,0,0,0,0,0,0.375741581424146,0,-0.0452012279217926,0,0,0,0,0,0,0,0,0,0,0.382011332236206,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.00325149393237356,0.202561191107633,0.0583127679645816,0,0,0,0,0.0141457785137696,0,0,0.0759422907576447
X601998.CH.EQUITY,0,0.178129725024992,0,0,0.0692170633900144,0,0,0.0883481894924759,0,0,0.178612744020999,0,0.00479877793763013,0.162678507939209,0,0.0559028750992064,0,0,0,0,0,0,0,0,0.114564130376993,0,0,0,0,0,0,0,0,0,0.224693656313205,0,0,0.0164329270739386,0,0,0,0,0,0,0,0,0.0843189162485565,0,0,0
X267.HK.EQUITY,0,0,0,0,0.0296639791014156,0,0.280916387755141,0,0.277793718919602,0,0,0.0175555665945711,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0.0882904684268674,0,0,0,0,0,0,0,0,0.0883570347661198,0,0,0,0,0,0,0,0,0.0269979650530989,0,0,0,0
X601818.CH.EQUITY,0.108533725807258,1.38777878078145e-17,0,0.257894213177201,0,0,0,0,0,0,0,0,0.363672850221671,0,0,0.0216135322744371,0,0,-0.0140204015776182,0,0,0,0.135689390525703,0,0,0,0,0,0,0,0,0,0,0,0,0.0238591511071743,0,0,0,0,0,0,0,0,0,0,0.0369139848332664,0,0,0
X002142.CH.EQUITY,-0.0186696980382185,0,0,0,0,0.713971047713556,0,0,0,0,-0.216331657090212,0.26949564576992,0,0,0,0.118317329812673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187234635242391,0.0606555498770137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432772697160476,0,0,0,0,0
X601688.CH.EQUITY,0,0,0.0911177248917425,0.0135939718257565,0,0,0.00924673588946697,0,0,0,0,0,0,0,0.0529897762923916,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137871593107764,0,0.557806410638855,0,0,0,0,0,0,0,0.211335517137947,0,0,0,6.93889390390723e-18,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.147175979407897,0,0,0,0,0,0,0.0330969240263809,0,0,0,0.0959834083677409,0.0952258183474569,0.162175837177672,0,0,0.534553385832932,0,0,0,0,0,0,0,0.0805714079794999,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0.00154844814111567,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344046038968827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11417292529114,0,0,0,0,0,0,0,0,0,0.174728411132484,0,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,-0.0936408799375225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227663492902702,0,0,0,-0.0600093834214262,0.116722545153888,0,0,0,0,0,-0.0555049637181837,0,0,0.609052604142017,0,-0.0947267816501293,0,0,0,0.0728693805900899,0,0,0,0,-0.129104447865842,0,0,0,0,0.178244020717084
X601229.CH.EQUITY,0,0,0,0,0,0,0,0.178898363654424,0,0,-0.116354657164052,0,0,0.0123929215476068,0,0,0,0,0,0,0,0,0,0.0786268045440321,0,0.0241903117639116,0.213457385420861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0722610446104555,0,0.0578497685431545,0.0536012006556218,0,0,0,0.247332266018335,0
X601336.CH.EQUITY,0,0,0,0,0,0.356801816954819,0,0,0,0,0,0,0,0,0,0.167992449385247,0,0,0,0,0.0644855420619507,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.017399755006523,0,0,0.0118636091635513,0,0,0.186263849804648,0,0
X600837.CH.EQUITY,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.107036243104839,0,0,0,0,0.00972089522504191,0,0.0915491518311701,0,0.118943257039745,0.293162486536061,0,0,0,0,0.430064279634592,0.0536833576912702,0,0,0,0.0593515155889817,0,0,0,0,0,0,0,-0.106369823193901,0.0136341658772612,0,0,0,0,0,0.0247851678843103,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0522475232984687,0,0,0,-0.0387815508425464,0,0,0,0,0,0,0,0,0,0,-0.104921899138871,0,0.00266765760191597,0,0,0,0,0,0.630898424741514,0,0,0,0,0,0,0,0.266537890241395,0,0,0,0,-0.0405187227147856,0,0.0732873150435246,0,-0.0573654251998319,0,0,0.0487683350318012
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0571456695385247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118170842730684,0,0,-0.000549007290826178,0,0.00689451262826744,0,0,0,0,0.129370923775427,0.350342435170751,-0.0221387668748305,0,0,0,0.118128426930415,0,0,0.00758455688745184,-2.16840434497101e-19,0.309995899183451,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0859789959078979,0,0.0214808633241271,0,0,0,0,0,0,0.0560134782231291,-0.0482170983700054,0,0,0,0,0,0,0,0,0,0,0,0,0.0419204669389005,0,0,0,0,-0.151535449827829,0,0,0.0883077060903905,0,0,0,0,0.4179324467388,0.175972075391345,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0.00241142762330854,0,0,0,0,0.177372633552625,0,0,0,0,0,0,0.164452786832196,0,0,0,0,0,-0.185614918844376,0,0,0,0,0,0,0,0.59019608133068,0.0507933937609477,0,0,0,0,0,0,0,0.0780345448462973,-0.0190066506964265,0,0,0,0,0,0,0
X2886.TT.EQUITY,0.00828290358214562,0,0,-0.101960920150269,0,0,0,0,0.0449926031460138,0,-0.0695035283321145,0.00182939536551929,0,0.151650365737939,-0.0693070501661402,0,0,0,0.0709480483344222,0,0,0,0,0,0,0.0519985019209943,0,0,0,0,0,0,0,0.275666324926889,0.0617965373714699,0,0,0,0,0,0,0,0.0721957611692083,0,0,0.350999732962315,0,0,0,0.179863990544828
X600015.CH.EQUITY,0,0.286675658516693,0,0,0,0,0,0,-0.13987616589495,0,0.0568312660439384,0.0253173757729014,0.118442005700241,0,0,0.0349205863372488,0,0,0,0,0,0,0,0,0.282115267840348,0.138863426286711,0,0,0,0,0,0,0,0,0.294859953810862,0,-0.0656323221046567,0,0,0,0,-0.156933661242205,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0.125723344059051,0,0,0,0,0,0,0.170257342907321,0,0,0,0,0,-0.0758657843685538,1.73472347597681e-18,0,-0.0854885442532132,0,0.154636481680821,0,0,0,0,0,0,0,0,0,-0.0263452725510972,0.0611268916431869,-0.00412835873890421,0,0,0,0.0577136175593443,0,0,0.109010426457899,0.0414079889708305,0,0,0,0,0,0,0,-0.101675925041803,0,0,0.465815913320216
X000776.CH.EQUITY,0,0,0,0,0,0,0.00602938238135767,0,0,0.0194166587149537,0.00383681323641175,0,0,0,0.115900838374406,0,0,0.0380285503536294,0,0,0,-2.16840434497101e-19,0.0430365162216245,0.0557258476561253,0,0,0.265054071344216,0,0,0,0,0,0.276000104290837,0,0,0.0097030419206533,0.0517253341789361,0,0,0,0,0,0,0,0,0,0.0887323056445473,0,0,0
X002736.CH.EQUITY,0.0156888662357867,0,0,0,0,0,0,0,0.0748610694601703,-0.0353541428509448,0,0,0,-0.161937575302873,0,0,0,0,0.0105346986592213,0,0,0.0616630462792776,0,0,0,0,0.18323780019428,0.304385851453512,0,0,0.0267163158117868,0,0,0,0,0,0.193330699213884,0,0,0.0441098015577328,0,0,0,0,0,0,0.299929857157611,0,-0.0361859431657472,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601916.CH.Equity,0.100869747029365,0,0,0.242418740999989,0,0,0,0,0,0.152363998964157,0,0,0,0,0,0.0188718461703365,0.0821897273540267,0,0,0,0,-3.46944695195361e-18,0,-0.0570458814541972,0,0,0,0,0,0,0,0,0,0,0,0,0.384949553694484,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.047856802130204,0,-0.0153105350252136,0.218950366138781,0.0718317133311406,0,0.136130692654737,0.191240086649731,0,0,0,0,0,0,0,0,0.0746154693263199,0,0,0,0,0.0675858818191741,0,0,0,0.0486114209800968,0,0,0,0,0,0,0,0,0.081834187571724,0,0,-0.117839514538563,0,0.0917667061472785,0
X2884.TT.EQUITY,0,0,0,-0.112779005052,0,0,0,0.0474004384727335,-0.194541709167246,0,0,0,0,0,0,0.256662244864799,0,0,0,0,0,0.0957350133843799,0.157254496320287,0,0,0.0887166963474935,0,0,-0.00259533851959482,0,0.0149814723154155,0,-0.134912358253942,0,0,0.218990454082243,0,0.0746029137659421,0.00973493196991659,0,0,0,0,0,0,0,0,0,-0.0652035440785147,0.514873994379332
X601236.CH.EQUITY,0,0,0,0,0.026398504323064,0,-0.18138662896647,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260912469924178,-0.0181051379118517,0,0,0,0,0,0,0.101828475600344,0,0,-0.0566506092000497,0.285952405982311,0.344089465096977,0.116051617585683,-0.0725171781610905,0,0,0,0,0.0141798875361368,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.00158664024775454,0,0,0,0,0,0,0,0,0,0,0,0.129073015130177,0,0,0,-0.047113658437064,0.213606252501793,0.189810266958534,0,0,0,0,0.220604945948884,0,0.16503620147526,0,0.0301692687431056,0,0,0,0,0.0519043722003502,-0.010449324680079,0,0,0,0.0975343093017577,0,0,0
X600919.CH.EQUITY,0,0.136029098914135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506195664830364,0,0,0,0,0,0,0,0,0.21000596985629,0,0.0574224742868262,0,0,-1.73472347597681e-18,0,0.187768631392806,0.0815835385020776,0,0.0685522236934405,0,0,0
X2892.TT.EQUITY,0,0,0,0,-0.0462996972976749,0,0,0,0,0,0,0,0,0,0,-0.000716332272892892,0,0,0,0.00538816913143386,0,0,0,0,0,0.0151763748853383,0,0,0,0,0.0860411624187999,0,0,0.0268740923253872,0,0,0,0.150692116702872,0,0.428697163638326,0,0,-0.0508795393678617,-0.0289214340255591,0,0.443131530259078,0,0,0,0
