,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X267.HK.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY
X601398.CH.EQUITY,0,0.0742372300897636,0.598604042087115,0,0.049578095063633,0,0,0,0.00394254676604953,0,-0.0336594613146583,0,0,0,0,0,0,0,0,0.0491878869967009,0.141577843337418,0,0,0,0,-0.261586026629113,0,0,0,0,0,0.0650803338828768,0,0,0,0,0,0,0,0.238102606881967,0,-0.103877175646472,0,-0.0254967070915073,0,0,0,0,0,0
X601288.CH.EQUITY,0.0234259072680768,0,0.455581496250697,1.73472347597681e-18,0,0,0,0,0,0.0591057072464048,0,0,0,0,0.192402859444853,0.0655052707713945,0,0,0,0,0,0,0,0,-0.0768976816922191,0,0,0,0,0,0,0,0,0,0,0,0,0.140328382767895,0,0,0,0,0,0,-0.385856282306605,0,0,-0.0567832927301218,0,0
X601939.CH.EQUITY,0.228516708568436,0.364529537854767,0,0,0,0,0,0,0,0,0,0,0,0.0929317340713181,0,0,0,0,0,0,0,0.0876347443486696,0,0,0,-0.0297491549263249,0,0,0,0,0,0,0,0.0902017567417548,0,0,0,0.0791389055682959,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.0731001367436515,0.0787720219255909,0.297350513194445,0,0,0.0615767495674601,0.0576609057403,0,0,0,0,0.153460732298252,0.160590194619762,0,0,0,0,0,0,-0.000603035600208661,0,0,-0.265634640523911,0,0,0,0,0,0,0,0,0,0,0,0,0.0482860088948169,0,0,0,0,0,0,0.00840405924781369,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.0716928660990135,0,0.123247703591364,0,0.0466324316909655,0,0,0.391963201353825,0,0,0,0,0,0.0111820357552614,-0.361734479645415,0,0,0,0.0452501411198149,-0.344503171870398,0,0,0,0,0,0,0,0,0.180460096298207,0.138672063020749,0,0,0,0.600343567628824,0,-0.0834853972748593,0,0,0,0.247976305238154,0,0,0,0,0,0,0,0,0.0408158306402408
X601658.CH.Equity,0,-0.0325975961009427,0,0,0,0,0,0,0,0.795986685790338,0,0,0,0,0,0.15490374994895,0.0530170220367793,0,0,0.211594968479442,0,0,-0.371577616440958,0.0440814957509617,0,0,0,0,0,-0.0138267966202502,0,0.100166216836856,0,0,0,0,0,0,0.145819101264512,0,0,0,0,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.279273769204223,0.0956795791760265,0,0.217440208474598,0,0,0,0,0.236485627108619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746407152429358,-0.111711760725368,0.1122594549699,0,0,0,0,0.0854311015539276,0,0,0,0,0,0,0,0,0,0.0786574531034363,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137987863809821,0.260002227589247,0,0,0,0,0.140236018289664,0.4076230508818,0.094137013933622,0,0,0.181391778080683,0,0.0954473038250408,0,0,0,0,0,0,0,-0.0760922866588847,-0.0393638037201767,0,0,-0.0178988346518687,0,0,0,-0.258265404491271,0,0,0,0,0
X267.HK.EQUITY,0.160441650835641,0,0,0.0623327413550076,0.438204585263193,0,0.199135066086351,0,0,0,0,0,0.0709256121547649,0,0.0985676416478142,0,0,0,0.0928215377874259,0,0,0.00722312115952918,0,0,0,-0.0250267025981454,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205941152642729,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,-0.0667837533233301,0,0,0,0,0.263494505229272,0,0,0.116144718240045,0,0,-0.00406830313663748,0,0,0.333105624885069,0,0.39617830913655,0,0,0.0390585087085854,0,0,0,0.00805886561077536,0,0,0.0915919757425648,0,0,0,0,0,0,-0.0210271008061819,-0.0859556969525138,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215923803984455,-0.0307292776330444,0
