,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X2882.TT.EQUITY,X601601.CH.EQUITY,X002142.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X2881.TT.EQUITY,X2891.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X600030.CH.EQUITY,X601336.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2880.TT.EQUITY,X2883.TT.EQUITY,X601577.CH.EQUITY,X601838.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X601997.CH.EQUITY
X601398.CH.EQUITY,0,0.329952009325929,0,0,0,0,0,0,0,0,0.0244812275138391,0.0862125548783034,0,0,0.00749655999801395,0,0.0370089809913289,0,0,0,0,0,0,0,0,0.0943452826899659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17280733283843,0,0,0,0,0,0
X601939.CH.EQUITY,0.306272874665812,0,0.217588076495678,0,0,0.102765752765821,0,0,0,0,0,0.105946244300057,0.119498885104879,0,0,0,0,0,0.137950946105799,0.161565161603637,-0.0202666580427059,0,0,0,0,0,0.184467046479993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0530861662794128,0,1.73472347597681e-18
X601288.CH.EQUITY,0.825993007284626,0,0,0,0,0,0,0,0,0,0,0,-0.0465054149912838,0,0,-0.0349745953110791,0,0,0.0486400455322083,0,0,0,0.0565073214311085,0.0377191679575414,0,-0.179523036268604,0,0,0,0,0,0,-0.00879334565673151,0,0,0,0,0,0,0,-0.0717919787990827,0,-0.0645221249097894,0,0,0,0.173357580519113,0,0,0
X601988.CH.EQUITY,0.126146523349873,0,0,0,0,0,0,0,0,0,0.177355164034792,0,0,0,0,-0.0350752259213268,0,0,0,0,0.0747833958473995,0,0,0,0,-0.125397939692785,0,0,0.122993920923024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.110624907507771,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,-0.145385905538733,0,0,0,0.269582971948878,0,0,0.128876284228725,0,0,0,0.393613929450248,0.100115899881831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160527437695191,0.0639814625280066,-0.0730359706043944,0,0,0,0,0,0,0.13043917165933,0,0,0,0,0,-0.210991906366023
X601658.CH.Equity,0,0.00590319170849003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108360466483172,0,0,0,0.00927336954972224,0,0.0386676064797797,0,0.0889063251776489,0,0,0,0.335039164101329,0.0291006591049318,0,0.047331161669217,0,0,0,0,0,0,-0.110413938324569,0,0,0,0,0,0.0482348046095477,0,0,0,0,0,0.278348787399466
X601328.CH.EQUITY,0,0,0.0673113606068808,0,0,0,0,0,0,0,0,0.228474553752572,0,0,0,0.119947398041545,0,0,0,0,0,0.206491922416669,0,0,0,0,-0.0911295958233178,0.0764866092255096,0,0,0,0,-0.0124249123442791,0,0,0,0,0,0,0,-0.0123105984258431,0,0,0,0,0,0,0.0239231616488471,0,0
X601318.CH.EQUITY,0.0820463806668666,0.135776641725764,0,0,0,0.0540724169139376,0,0,0,0,0,0.0155508799435393,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.0739224009602881,0,-0.190018651158862,0.0964292021096011,0,0,0,0,0,0.547962991509264,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0441014758180954,0,0,0,0,0,0,0,0,0.0941700576595902,0,-0.107020976334225,0,0,0.184453243503594,0.208574989739529,0.109525906459373,0,0,0,0,0,0,0,0,0.0777553619163386,0,0,0,0,0.00479788931243884,0,0,0,0,0,0,0,0,0,0,0,0.0683697254995445,0,0,0.0756641019435322,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.0575036084574722,0,0.222250262449591,0,0.158633705258656,0,0,0,0,0.103910336017705,0.152692813861615,0,0.135255454864303,0,-0.169323757644843,0.291384395182786,0,0,-0.0840956092033533,0,0,0,0,0,0,0,0,0,0,0,0.159342992174567,0,0,0,0,0,0.124309862589395,0,-0.0200773565307257,0,0,0,-0.214333402452486,0
X600000.CH.EQUITY,0,0,0.0563960836952428,0,0,0,-0.14985346127188,0,0.266730543854742,0,0,0,0,0.123785992002152,0.00985949880869227,0.109559880805914,0,0,0,0,0,0.148390288545952,0,0,0,0.0158888517990094,0,0.118518549374973,0,0,0,0,0,-0.198947560534143,0,0,0,0,0.0957399812043328,0,0,0,-0.0404280996226502,0,0,0,0,0,0,0.344526440203418
X601998.CH.EQUITY,0,0.175562558461885,0.147720436437351,0,0,0,0.217864047385613,0,0,0,0,0,0,0,0.171761902129841,0,0,0,0.0620409100199254,0,0.131953757004608,0.0129585237472216,0,0,0,0.004607060801549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.209445540615029,0,0.14251540796631,0,0,0,0,0,0,0,0,0,-0.0753057954918343,0.0286442942836149,0,0,0,0,-0.0844840351675559,0,0,0,0,0,0.140589378425106,0,0,0,0,0,-8.67361737988404e-19,0,0,0.238597637719276,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.0356118467179557,0
X600016.CH.EQUITY,0,0,0,0,-0.0425805168845627,-0.0757069168125505,0,0,0.0222288577462387,0,0,0,-0.298651304029289,0,0.123610624509138,0,0.0833643247504617,3.46944695195361e-18,0,0,0.448609737355617,0,0,0,0,0,0.131487523844,0,0,0,0,0,0,0.450194453063147,-0.0178369380063648,0,0,0,0,0,0,0,0,0,0,0.265536041114404,0,0,0,0
X601818.CH.EQUITY,0.254412855926026,0,0.121126906081807,0,0,0,0,0,0,3.46944695195361e-18,0.110323578724635,0.0329666295332987,0,0.0874574852151055,0,0,0.0788590382825413,0.00914792401092045,0,0,0,0,0,0,0,0.0681647331769944,0.051231958876651,0,0,0,0,0,0.0996704798041588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,-0.157340157089401,0,0,0,0,0,0,-0.0414061878007817,0,0,0,0,0,0.0843195241136982,0,0,0,0,0,0,0,0,0.117958853401213,0,0.172006343668508,0,0,0,0,0,6.93889390390723e-18,0.082866335873783,0,0,0.352040149319406,0,0.114357443450394,0,0,0,0,0,0,-0.187910403093213,0.227470330977636,0.103384234850845,0.0429792005593798,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0.0193895264349672,6.93889390390723e-18,0,0,0.011257377067396,0,0.270113027670595,0,0,0.0736785368079917,0,0.100930059551153,0,0,0,0,0,0.0820386792377765,0.236195369512835,0,0.0884768201793511,0,0,0,0.0816976867228141,0.0695128558821897,0,0,0,0,0,0,0,0,0,0.131017658211766,0,0,0,0,0,0
X600015.CH.EQUITY,0,0,0.289594814915892,0.00831608656783333,0.0358957058629177,-0.0875981278545411,0.0696407202130219,0,0,0,0.044846184860556,1.38777878078145e-17,0,0,0,0,0,0,0.400559177193743,0,0,0,0,0,0,0.0478770892887947,0,0,0,0.00388037864293256,0,0.0354667105694895,0,0.139851173380336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0923220984857956,0.140439183139902,0,0.0180643105910905,0.0497583186270767,0,0.155010619097482,0,0,0,0,0,0,0,0.0360828529267829,0,0,0.397139523873765,0,0,0.00584229569893883,0.179651498033915,0,0,0,0,0,0,0,0,0,0.246523104915061,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.210745639477716,0,-0.118148505683592,0.255144739926539,0,0,0.0473929111942865,0,0,0.0768807443677395,0,0,0.050489722566861,-0.268730773772378,0,0.159439170721348,0,0,0,0,0,0,0,0,0,-0.160622611186347,0,0.210711286253625,0,-0.130359584365101,0,-0.0738783215455777,0,0,0.162666181428706,0,0,0,0,0,0,-0.132026182820822,0,0,0,0,0,0,0.285424093630495
X2388.HK.EQUITY,-0.46395692208809,0,0,0.00801805053207774,0.148901103593188,0,0,0,0,0,0,0.0150373760684511,0.165248605841244,0.433933093973099,0,0,0,-0.0219583989114129,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.0553853345546064,0.277551791663582,0,0.0578080087584425,0,0,0,0,0,0,0,0,0,0,0.0724848157662586,0,0.2290327439837,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,-0.114150892720522,0.244063430979849,0.177425503475619,0,0,0.0479215540324369,0.0280083922260284,0,-0.0333628995030794,0,0.176731740168925,0,0,0.0448191652481526,0,-0.00184813120446314,0,0,0.0545459255793747,0,0,0,0,0.0912905735150385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0242817499427448,0.169018230508932
X600919.CH.EQUITY,0,0.0489412816240272,0,0,0,0,0,0,0,0,0,0,0,0,0.0324494696624886,0,0.0222809569599635,0,0,0,0,0.155967153685666,0,0,0,0.0128229593554984,0,0,0,0,0,0,0.171017252988777,-2.16840434497101e-19,0,0,0,0,-0.0348419382744729,0,-0.0812067356178709,0,0,0.0517718560720471,0,0,0,0,0,0.172350136485844
X601916.CH.Equity,0.114488022550488,0,0.0252245502186664,0,0.121149660000576,0,0,0,0,0,0,0,0,0,0,0,0.191796477026054,0,0.0498183644689395,0,0,0,0.0178128938297622,0,0,0,0,0,0,0,0,0.130114610249429,0.126499639104764,0.229838747493314,0,0.0503708128764104,0,0,0,0,0,0,0.0913589585716041,0,0,0,0,0,0,0.150037906043317
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0502274421192864,0,0,0,0,0,0,0,0,0,-0.0263706040228868,0,0,0,-0.0248623190368245,0,0,0.38093915734934,0.00157254339678541,0,0,-0.0112363247020158,0,0,0.215388300246419,0,0,0.228324370971407,0,0,8.67361737988404e-19,0,0.114159029623836,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,0,-0.175317485253125,0.54126718103282,0,0,0,0,0.311559396556277,0,0,0.246670738308425,0,0,0,0,0,0,0.116596913714155,0,0,0,0,0,0,0,0,0,0,-0.102445321261877,0,0,0,0,0,0,0,0,0,0.0182597511821813,0,-0.00459117257173841,0,0,0,0
X002142.CH.EQUITY,0,0.112142697801159,-0.290327527239658,0,0,0,0,0.126125971738686,0.486419517841654,0.096098015107534,0,0,0.163733048471603,0,0,-0.119005132838881,0.00411195993614127,0,0,0,0,0,0,0,0,0,0,0,-0.0420865640684349,0,0,0,0.331904729006187,-0.00763169057994618,0,0,0,0,0,0,0,0,0,0,0,-0.0146540468793843,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.0481649948662342,0,0,0,0,0,0,0,0.00716780223590401,0,0,0.0906947140383333,0,0.0115494927424693,-0.0567348524829517,0,0,0.0422776358752106,0.186152836549215,0,0,0,0.109696500829717,0,0,0,0,0,-0.0584992604960702,0,0.0171529377869555,0,0,0,0,0,-0.0703392020751743,0,-0.116304407355356,0,0,0,0,0,0,0,0.411547388033572
X11.HK.EQUITY,0,0,0,0.0542757056922299,0,0,0,-0.00811728449462261,0,0,0,0,0.0612015774270757,0,0,-0.0915686183497495,0.183777479903369,-0.0195619561943716,0,0.463890535906701,0,-0.075610850682029,-0.188259227782656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240272287827357,-0.0519413404198619,0,0.214435993473703,0,0,0,0,0,0
X2881.TT.EQUITY,0.0187808491816066,0,0,0,0,0,0,0,0,0.00912883286569924,0,0,0,0,0,0,0,0,0,0.0586824318231395,0,0,0,0,0.321544843361624,0,0,0,0,0,0,0,0,0,0,0,0.125082793432571,0.0672295809136787,0,0,0,0.243126254022809,0,0,0.0448159031135521,-0.0219623062274786,0,0,0,0
X2891.TT.EQUITY,0,0,0,0,0,0.06384733352264,0.0699227070982232,0,0,0,0,0,0,-0.1341708906701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095276714348824,0,0,0,0.351303428619591,0,0,0.345461273643832,0,0,0,0,0.250490011518677,0,0,-0.0875870623200403,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,-0.0872987419445878,0.167578359682114,0,0,0,0,0,0,0,0.113183771950551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182864548641241,0,0.0660798699431363,0.00777574529035331,0,0,0,0,0,0.0202178136014415,0,0.139331454513893,0,0.142301129185026,0,0.163000077555723,0,0
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.189202266463095,0,0,0,0,0,0,0.0515249675118773,0,0,-0.0481739613448763,0,0,0,0,0.0298624595368812,0,0,0.353206697150689,0,0,0,0,0,0,0,0,0,-0.109202137563723,-0.0258625789698481,0,0,0,0,0,0.320331112609541,0,0,0,-0.0878997880030253,0,0
X601077.CH.Equity,0,0,0,0,0,0,0,0,0,-0.141614412830908,0,0,-0.102665169117279,0.10975157679364,0,0,0,0,0,0,0.219562466506533,0,0,0.392044325561485,0,0,0,0,0,0,-0.161345747555853,0,0,0,0.180630829227489,0,0,0,0,0,-0.234723295650312,0,0.341852017198359,0.0180066881204467,0,0,0.217831553903489,0,0.135353735873911,0
