,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X2884.TT.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY
X601211.CH.EQUITY,0,0,-0.055551045295422,0,0,0,0,0,0,0,0,0.118685133125135,0,0,0,0.147622904909413,0,0,0,0.0347497302339675,0,0,0.0205867318582099,0,0.0344220985509618,0.0430788743987351,0,0.0346655842291868,0,0,0,0,0,0,0,0,0.285555633019646,0,0,0,0.180031864760446,0,0,0.0950800718539022,0,0,-0.00741266825236318,0.0620734471698006
X601336.CH.EQUITY,0,0,0,0,0,0,0.12275771491367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0252982447042118,0,0,0,0,0.328657247253625,0,0,0,0.303723024044846,0.0841870949534933,0,0,0,0.0178511373849464,0,0.129152087240774,0,0,0,0,0,0,0.0586386189900757,0,0,0
X002142.CH.EQUITY,0,0.0712053239901615,0.320586944968275,0,0,0,0,0,0.051215184485654,0,0.0835641351857305,0,0,0,0,0,0,-0.052127552375854,0,0,-0.0590110741318541,0.440818998491136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118211648684596,0,0,0,0,-0.0855816309019094,0.0634624529318106,0.00240744984249701,-0.0800492784549944,0,0
X601229.CH.EQUITY,0.459653088569781,0,0,0,0,0,-0.109719557027682,0,0,-0.0142258303178847,0,0,0,0.0611453101452899,0,0,0,0,0,0,3.46944695195361e-18,0.278604072132593,-0.00708252749853831,0,0.0989211926157113,0,0,0,0.0211123035808501,0,0,0,0,0,0,0,0,0.172051125233215,0,0,0,0.0387638358360174,0,0.180433988247301,0,-0.15963834675434,0.181838247996046,0
X000166.CH.EQUITY,0,0.042637373432296,0,0,-0.0110550790873253,0,0,0,0.0138926381382128,0,0,0.0714284559518204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156121355649551,0,0,0,0,0,0,0.156118971605976,0,0.19484343142832,0,0.0693709271923482,0,3.46944695195361e-18,-0.0403212701009861,0,0.366486612626041,0,0,0,0
X2882.TT.EQUITY,0.044974808661684,0,0,0,0.212320874140115,0,0,0,0,0,0,0,0.00802463534103179,0,-0.0465983876357128,0,0,0,0,0,0,0,-0.0873895359050581,0,0,0,0.198684353522076,0,0,0,0,0,0.0249750008565662,0,0,0,0.0449274999204308,0.500372973551419,0,0,0,0,0.0332433661038623,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,-0.0569068507242995,0,0,0,0.05213597911462,0,0,0,-0.478280433844432,0,0,0,0,0,0,0,0,0,0.0950911512601737,0.0460778436333231,0,0,0,0,0,0,0.217251299289459,0,1.02789021502977,0,0,0,0,0,0,0,0.208748876320012,0,0,-0.0353573976808749,-0.397314571487675,0.0416184868600245,0.0589187828378948
X600015.CH.EQUITY,0.0305831672582822,0,0,0,0,0.145920192595997,0,0,0,0,0,0,0.106834052937123,0,0.0175392508706201,0,0,0.145410406958347,0,0,0.0469432563435505,0.0924274135768645,0,0,0,0,0,0,0,0,0,0,0.478338038896294,0,0,0,0,0,0,0,0,0,0,0,0.00679020754473528,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,3.46944695195361e-18,0,0.00890776848365442,0,0,0,0.108546665145338,0,-0.0210821483809685,0,0,0,0,0,0,0.0894135260894056,0,0,0,0.0154124789385212,0.0858312991673572,0,0,0,0.222882890409005,0.312937773228559,0,0,0,0,0,0,0.0645626151625637,-6.93889390390723e-18,0,0.158606950425082,0,0,0,0,0,0.122989674748187,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.157937659577373,0,0.178557720654728,0,0,0,-0.0409594839310619,0,0.158258758330412,0,0.0140886306712412,0,0,0,0,0,-3.46944695195361e-18,0,0.0826943632626796,0,0,0,0,0,0,0,0.255327771824602,0,0,0,0.0217077740009962,0,0,0.206032759017868,-0.0968760891299661,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121442893374593,0,0.019125906506049,0,0.122279789369897,0,0,-4.33680868994202e-19,0,0,0,0,0,0.133854045375256,0,0,0,0.156358175383915,0,0,0.032290684752868,0,0.0516761945465481,0,0,0,0,0,0,0,0,0.0678887461025717,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0.210791554475254,-0.0277703180051976,0,-0.528826848689275,0,0,0,0,-0.0730113010354074,0,0.255564169948973,0,-0.0104551291075608,0,0,0,0,0.269754013096695,0,0.381064669488974,0,0.252922102240525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858402014117418,0,0,0
X000776.CH.EQUITY,0,0,-0.0834033806026966,0,0,0.0200276065570197,0,0,0,0,0,0,0,0,0.0961516541597272,-3.46944695195361e-18,0,0.0260737414714911,0,0,0,0,0,0.381596315997318,-0.161104432898418,0.265598526471055,0.0980685472638789,0,0,0,0.232318007120514,0,0,0,0,0,0,0,0,0.0425927795333235,0,0,0,0,0.00660761645020558,0.0185568204776685,-0.0266352246618478,0
X2891.TT.EQUITY,0,0,0,0,0.0670075642210644,0.117737019558095,0,0,0,0,0,0,0,0,0,0,0,0,0.31554377834775,0,0,0.446737137439402,0,0,0,0,0,0,0,0,-0.114621192869296,0,0,0,-0.466882431651673,0,0,0,0,0,0,0.0509254426698692,0.0546203703577472,0,0,0,0,0
X601881.CH.EQUITY,0.00289575171060568,0,0,0,0,-1.73472347597681e-18,0.0214367073626538,0,0,0,0,0,0,0,0.163703044036593,0,0,0,0,0.0487452466436943,0.0473814943144186,0.0445261683753383,0.273574821274794,0,0,-3.46944695195361e-18,0.0625590226808676,0,0,0,0.494217608491451,0,0,0,0.0850465058664533,0,-0.126002244341091,0,0,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,-0.220127580246295,0,0.0310678311889299,0,0.00670540654068298,0,0,0.0178527561326616,0,0,0.134262667969696,0,0,0,0.0750071162737429,0,0,0,0.0619437695225459,0,0,0,-0.059657633940451,0,0,0,0,0,0,0,0,0,0,-0.0157574435004973,-0.14658960417841,0,0,0,0,-0.0388531142024201,0,0,0,0,0,0,0.0309580178145408,0.813586605877614
X600919.CH.EQUITY,0,0,0,0.0342934500953427,0,0.140303058505687,1.22364477350183,0,-0.658021679782002,0,0,0,0,0,0,0,0,-0.300325420863912,0.206106596486984,0,0,-0.334465005049761,0,0,0.224773412493532,0,0,0,0,0,0,0.18122956043157,0,0,0,-0.0473539518676205,0.140039902491352,0,0,0,0,0,0,0,0,-0.168094005489213,-0.0113536296463165,0
X600958.CH.EQUITY,0,0,0.111731527572235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205895185077506,0,0,0.0480258351449619,0,0.243608888064821,0,0,0,0.268802109235399,0.00700789603216975,0,0,0,-0.00730016457973528,0.0415049469281358,0.00558402723112286,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.31125284616141,0,0,0,0,0,0.221535012001167,0,0,0,0,0,0.0124618032036915,0,0,0,0,0,0,0,0.301855414406891,0.54026735456382,0,0.0942249427857993,-0.0373024151485635,-0.0574066032331641,0,0,0,0,0,0,0,0,0,0,0,0,0.163082891331771,0,0,0,0,0,-0.356208382583628,0,0
X2884.TT.EQUITY,0,0.0581024915644369,0,0,0,0,0,0,0,0.0397961835851233,0,-0.129050102872376,0,-0.00222635365651492,0,0,0,0,0,0,0,0,-0.0769181337403675,0,0.166723398341965,0,0,0,0,0.218945907009417,0,0.375618402294899,-0.302419808735412,0,0,0,0.210750630307659,0,0.0705143737640964,0,0,0,0,0,-0.0887257382251537,0,0.196427467353453,0
X601236.CH.EQUITY,0,0,0,0.00770988994921395,0,-0.0359292231268843,0,0,0.112204134988986,0,0,0,0,0.0501272369361361,0,0,0,0,0,0,0,-0.115159490285417,0,0,0,0,0,0,0,-0.00411703296181018,-0.164023868977585,0.101956494889994,0,0,0.179396384989631,0,0,0.00853789152519975,0,-0.031152496332124,0,-0.0451579357435688,0,0,0,0.214348297934012,0,0
X2892.TT.EQUITY,0.0230824961281056,0,0,0,0.177571696667526,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.0641644605479469,-0.0102568292635673,0.0782303402727149,0,-0.00739903911457109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559297341265003,-0.0504807333999543,0.780584627076448,0,0,0,0,0,0
