,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X2891.TT.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601901.CH.EQUITY
X601328.CH.EQUITY,0,0,0,0.253781043747323,0,0,0,0,0,-0.0889557235521502,0,0,0.311744284763931,0.0123207245943322,0,0,0,0,0.222013017710397,0,0,0,0,0,0.175254460882696,0,0.0859310441929996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0.0856659912790421,0,0,0.0281658806822676,0.189825155690256,0,0,0.0379772669280214,0,0.016030071375146,0,0,0,0,0,0,0,0.0922841045073387,0,0,0,0,0,0.242449168697202,0,0,0,0,0,0,0,0.0915633094403074,0,0,0.114705845225584,0.0355594935037533,0,0,0,0,0,0,0.00596441288483323,0,0.0384187866093038,0,0,0.0506384450158378,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0692388071145716,0,0,0,0,0,0,0,0.425273635927722,0,0,0,0.190836572975917,0,0,0.0461909211447307,0.116621895981404,0,0,0,0,0.000739136835786679,0,0,0,0,0,0,0,0,0,0,0.0404348522364747,0,0,0,0.00919013606219559,0,0,0
X388.HK.EQUITY,0,0,0.207357700380245,0,0,0,0.459521021163471,0,0,0,0.0057323640423578,0,0,0,0.00617914239847512,0.0380819628735831,0,0,0,0,0.0395453337787665,0,0,0,0,0,0,0,0,0,0.0107591248291356,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416939591020362,0,0,0,0.00828934202120125,0.231441967183255,0.224209671282893,0,-6.93889390390723e-18,0,0,0,0,0,0.274106889085929,0,0,0,0.154860424404428,0,0.0305855765437679,0,0,0,0,0,0,0,0,0.0215509938404855
X000001.CH.EQUITY,0,0,0.299692657283689,0,0.0203593430700586,0,0,0,0,0,0,0,0,0,0.0768010393150628,0,0,0,0,-0.031425231436171,0,0,0.171113709326239,0,0,0,0,0.0467384379974745,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0152815257131545,0,-2.77555756156289e-17,0,0,0.162617511234288,0.030537383528742,0.206781666267615,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.198813153820588,0,0,0,0,0,0,0.239289734128942,0,0,0,0,0,0.0274225815094282,0,0,0.199972001841017,0,0,0,0.0597592080070604,0,0,0,0,0,0,0,0.0235468927950706,0,0,0,0.218291823993404,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0.0703743510242497,0.141851537239502,0,0,0.0777653014895461,0,0,0,0,0,0,0,0,0,0.340314180457824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100147720158665,0,0.060575331179173,0,0,0,0,0.12018863344068,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0
X600016.CH.EQUITY,0,0.143287692503787,0,0,0.211607542514263,0,0,0,0,0,0.216624297535395,0,0.0243156899374784,0,0,0,0,0,0,0,0,0,0.0491592125256043,0,0.0241599569619346,0,0,0,0,0,0,0.132013982327042,0,0,0,0.205423445616577,0,0,0,0,0,0,0.00247430385314662,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0.30237467343232,0.332153155479559,0,0.117517488698569,0,0,0,0,0,0,0,0,0,0,0,0.573694414767352,0,0,0,0,0,0,0,-0.00600865632219711,0,0,0,0,0,0,-0.159963457931657,-0.0776593611715003,0,0,0,0,0,0,-0.0754167672012774,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.163645994635257,-0.136702193887793,0.238839643475923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380670023174153,0,-0.168284091258587,0.135283646019433,0,0,0,0,0,0,0,0,0,0.0912216510599298,0,0.160101138211851,0,0,0,0.248105799275707,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0,0,0.0146650931753412,0,0,0,0,-3.46944695195361e-18,0.283905470408182,0,0,0,0,0,0.315493258288828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16585667959024,0,0,0,0.0778116856877073,0,0,0,0,0,0,0.0147613192371385,0,0,0,0.0895953148125457,0
X601998.CH.EQUITY,0,0.0152122713770214,0,0,0.254138536506606,0,-0.04242973477364,0.0144937227232236,0,0,0.078986851577928,0,0.0661004633763948,0,0,0,0.0128843368949713,0,0,0,0,0,0,0,0.045834359154884,0,0,0,0,0,0,0,0,0,0,0.538028726061396,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.00824701154338146,0,0.138401177404471,0.0751449933230252,0,-0.273155043644202,0,0,0,0.203454812660915,0,0,0,0,0,0.217613748852471,0.0888009478620103,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359481349333161,0,0,0,0,0,0,0,0,0,0.120847967033983,0,0,0,0,0
X601818.CH.EQUITY,0,0,0.0795363786199393,0.0330141208667276,0,0,0,0,0,0,0.321940885433274,0.246300889561574,0,0,0,0,0,0,0,0,0,0,0.267654726860802,-0.0463463748624268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411689486525657,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236453884458719,0,0,0,0,0,0.00271635676522931,0,0,0,0,0,0,0,0.108119904532505,0.192024597458977,0,0,0.00628033096168412,0.145166328977144,0,0,0,0.0158332050900919,0,0,0,0,0.228055266041572,0.0374927440451889,0,0,0.219479006779104,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.176045297447508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532171213319207,0,0,0,0,0.0518377836762138,0.0444679607410468,0.00817054220077716,0,0,0.51425096361373,0,0.0236639326355228,0,0.155262734909372,0,0,0,0,0,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,0,0.142344270699423,0.409981115029718,0,0,0,0,0,0.270220701558661,0,0,0,0,0,0.0411097064575364,0,0.123287411710022,0,0,0,0,0,0,-0.0957432697571497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857922185660806,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0680968814057131,0,0,0.129324374082179,0,0,0,0,0,0,0,0,0.469485525943653,0,0,0,0,0,-0.0207662452565966,0,0,0.129090807157032,0,0,0,0.316444600181391,0,0,-0.0044203917344071,-4.33680868994202e-19,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.171128136540326,0,0,0.0142705932173869,0,0,0,0,0.415742559283357,0,0,0,0,0,0,0,0,0,0,0.222228593857339,0,0,0,0,0,0.113959560082827,0,0,0,0,-0.277258379996044,0,0,0,-0.145351296523223,0,0,0,0.253882893150692,0,0,0,0,0.205646537808404
X2882.TT.EQUITY,0,0,0,0,0,-0.0770817289195753,0,0,0.0187726995061165,0,0,0,0,0,0,0,0.187390784270424,0,0,0,-0.110992242011844,0,0,-0.0878276015560802,0,0,0,0,0,0,0,0,0.245333605021179,0,6.93889390390723e-18,0,0,0.626774520631108,0,0,0,0,0,0,0,0.118530952488182,0,0,0,0
X601229.CH.EQUITY,0,0,0,0.133162745936009,0,0,0,0,0.112368019969191,0.210479494254472,0,0,0.127777548927602,0,0,0,0,0,0.130096785259477,0,0,0,0,0,0,0,1.38777878078145e-17,0.0887265352082401,0,0,0,0,0,0,0.0826231493703944,0,0,0,0,-0.205536056119319,0,0,0.0160093089038725,0,0,0,0,0.223319218478955,0,0
X601336.CH.EQUITY,0,0,0.210397511882151,0,0,0.106054265745472,0,0,0,0,0,0.0103920432167689,0,0,0,0.0725001498935483,0,0.189997162653186,0,0,0,0,0,0,6.93889390390723e-18,0,8.67361737988404e-19,0.0333250433544834,0.144516982410647,0,0,0,0,0.00420598751393849,0,0,0,0,0,0,0.206547218763168,0,0,0.00647805071305587,0,0,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185299365726562,0,0,0,0,0,0,0,0,0,0,0,0.0839776910132135,0,0,0.0609271915800807,0,0.0365218564226206,0,0,0,0.150689664644635,0,0,0,0.420894864123766,0,0.161529168180761,0,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.136141034636331,0,0.401742634392797,0,0,0,0,0,0,0.0051077043597377,0,0,0,0,0.0561860114253373,0,0.00130556651931481,0.0607253032307695,0.075909034680003,0,0,0.0399282195543944,0,0,0,0,0,0,0,0,0,0.04551911886988,0.0420671073794858,0,0,0,0,0.188972046138027
X601169.CH.EQUITY,0,0.0788820735839395,0,0,0,0,0,0,0,0.00220217487218938,0.0330499052458258,0,0,0,0,0.115059144207535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239284686201731,0,0,0,0,0,0.366325010435695,0,0,0,0.157299850739658,0,0,0
X600015.CH.EQUITY,0,0.0210895415675815,0,0,0,0,0,-0.0867493491869497,0,0,0,0.404137585437726,0,0.117109584786976,0,0,0,0,0,0,0,0.168597886991311,0,0,0,0,0,0,0,0,-0.041541066063688,0,0,0,0,0.369680074072144,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0.0705048429332439,0,0,0,0,0,-1.73472347597681e-18,-0.0704616611892855,0,0,0,0.164978156965277,0,0,0,0,0,0,0,0,0,0,0,0,0.247176414494497,0,0,0,0,0,0,0,0,0.431029635308957,0,0,0,0,-0.0339333352681577,0,0,0.0296726899577495,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211384104969599,0.0378499693584369,0,0,0,0,0,0,0,0,0,0,0,0.0317901290150627,0.615967632855934,0.0331262924164187,0,0.0102860793400756,0,0.0725119705847523,0,0,0,0,0,0,0.123728202184556,0,0,0,0,0,0,0,0,0
X2886.TT.EQUITY,0,0,0,-0.0582482000235895,0,0,0,0.0733316568742056,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.109071099039557,0,-0.0415232166082509,-0.049208628652977,0,0,0,0,0,0,0,0,0,0,0,0,0.218113485016415,0,0,0,0,0,0,0,0.488301754884003,0,0,0.134940239318391,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0482606608654956,0,0,0,0,0,0,0,0,0,0.0434648922769493,0,0,0,0,0,0,0,1.73472347597681e-18,0.0235994296112659,0,0.333336049747064,0,0,0.221965237789713,0,0.106888419701488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186203714005017
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0.126123494888767,0,0,0,0,0,-0.0747161707495378,0,0,0,-0.267770482910938,0,0,0.111557678440276,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649350209324289,0.217218799863321,0.162512591636241,0,0,0,0,0,0,0,0,0,0,0.583333119996533,0
X601916.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.0110521623797497,0,0,0,0.222477259420828,0,0.239980158594794,0,0,0,0.0926275181390246,0,0,0.103715108623026,0,0,0.0418118514371886,0,0,0,0,0,0,0.195534707907273,0,0,0,0,0,0,0,0,0,0,0,0.113130129631707,0,0
X601881.CH.EQUITY,0,-0.148948543581802,0,0,0,0,0,0,0,0,0,0,-0.0416625900497573,0,0.156713268528732,-0.407981856796782,0,0,0,0.0668172542566727,0.12699292840342,0,0,0,0.245149911371903,0.449055790096005,0,0,0,0.286552885177538,0,0,0,0.100128414949408,0,0,0,0,0,0,0,0,0,0,0.0246024375471547,0,0,0,0.103607756103754,0
X601236.CH.EQUITY,0,0,0,-0.122001564969283,0,0,0,0,0.0245285206794754,0,0,0,0,0,0,0,0,0,0,0,0,-0.177916839436977,0,0,0,0.124152135711913,0,0.0282582044283436,0,0.680436115911327,-0.0327333737924251,0,0,0,0,0,0,0,0,0,0.112465887714892,-0.0196597082468283,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.234238931634513,0,0,0,-0.191934515462517,0.0195773608068048,0,0,0,0,0,0,0.22521719493609,0,0,0,0,0.0353014063011783,0,0,0,0,0,0,0.273044045847084,0,0,0,0,0,0,0,0,0.17436662577974,0,0,0.0355890894388355,0,0,0,0,-3.46944695195361e-18,0,0,0,0.751335235329445,0
X600919.CH.EQUITY,0,0,0,0,0.000911301596368319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404217075767692,0,0,0,0,0,0,0,0,0,0.108672601968801,0,0,0.335619619910163,0,0,0,0,0.192898089777564,0,0,0,0,0,0,0.244172403734629,0,0
X601009.CH.EQUITY,0,0,0.0263763038736819,0.0373515926885767,0,0,0,0,0,0,0,0,0.0357696988269175,0,0,0.11131514134167,0,0,0.273014169307799,0,0,0,0,0,0.12267002876345,0,0.0360077115984311,0,0,0,0,0,0,0.0378437676641777,0,0,0,0,0,0,0,0,0.221438100677927,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.052730641549311,0.0833709624858714,-0.10313229763162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0863126142584644,0,0,0,0.397477868631823,0,0.104899347857418,0,0.534018258227873,0,0,0,0
X601901.CH.EQUITY,0,-0.0542137974168042,0,0,0,0,0,-0.0983968243087804,0,-0.0134525476745,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898681043511239,0,0.626401696623101,0,0,0,0.104394908911622,0,0,0,0,0.233762084989836,0,0,0,0,0.115673810597265,0,-0.065861031905387,0,0,0,0,0,0,0,0
