,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X601788.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601696.CH.Equity,X2884.TT.EQUITY,X600958.CH.EQUITY,X600926.CH.EQUITY
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.459133487959411,0,0,0,0,0.129853375788032,0,0,0,0,0,0,0,0.0531294060236239,0,0,0,0,0,0.211666634639102,0,0,0,0,0.186325295088364,0,0,0,0,0.0236353997541486,0,0,0,0,0,0.0743716547833689,0
X601658.CH.Equity,0.127800690156079,0.0436214037427944,0.307290104426227,0,2.77555756156289e-17,0,0,0,-0.0684831121376422,0,0,0,0,0,0,0,0,0,0.20144896091043,0,0,0,0,0,0,0.0663111981502379,0,0,0,0,0.0194783031338078,0,0,0,0,0.0554541401450796,0.0651632970985561,0,0,0,0,0,0,0,0,0.159594759118013,0,0.102163325154732,0,0
X601166.CH.EQUITY,0,0,0,0,0.0377376376256222,0.0496348188012702,0.0493521082878779,0.0659029577399861,0,0,0,0,0,0,0.071208243101301,0,0,0,0,0,0.0647170304456918,0.287817623293426,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0143875346409205,0.0191322214019472,0,0.359942827815666,0,0,0,0,0,0,0,0,0,0,0.025270980469363
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0375934047297201,0.469738872556929,0,0,0,0,0,-0.0833973073752289,0,-0.0104146567526461,0,0,0,0,0,0,0,0,0.0343437978271596,0.238094082525437,0,0,0,0.160759452731043,0,0,-0.0130592044533006,0,0.0175336901350951,0,-0.00394358954997156,0,0,0,0.0742625328511181,0,0,0,0,0,3.46944695195361e-18
X000001.CH.EQUITY,0,0,0,0,0,0.219473831927443,0,-0.204012344415754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30212176981672,0,0.074346185298528,0.342054483042383,0,0,0,0,0,0,0.238922835499278,0,0,0,0,0,0,0,0,0,-0.031297646417297,0,-0.0974020274900384,0,0,0.133242102631923,0,0
X601328.CH.EQUITY,0.327235269951863,0,0,0,0,0,0,0,0,0.00802917824138753,0,0.0174294445993685,0,0,0,0,0,0.10226643375859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504774520753828,0,0,0.143286850834359,0,0,0,0,0,0.0283474799330199,0,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.317011407157675,0,0.288399509049346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193484690315651,0.00433322887611546,0,0,0,0,-0.0402391915109111,0,0,0,0,0.106601089780702,0,0,0,0,-0.00243154843004016,0,0,0,0,0,0,0,0,0.0464899905435157,0,0,0,0.118457313765475,0.0651158897938373,0.134334900409792
X600000.CH.EQUITY,0,0,0,0,0,0.247148556140477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151664532784742,0,0.0337721614960762,0,0,0,0,0,0,0,0,0,0,0.0994974574513318,0,0.132316757514981,0,0.602506288100376,0,0,0,0,0,0,0,-0.0969276292993132
X601319.CH.EQUITY,0,0,0,0.00275217110500905,0.227203050057539,0,0,-0.00755228874121911,0,0,0,0,0,0,0.189223617652784,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.123246817864073,0,0,0,0,0,0.183078696613025,0,0,0,0,0,0,0.0818110432361399,0,0,0,0,0,0.0859421083958239,0
X300059.CH.EQUITY,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0.0293310396612083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407400805853227,0,0,0,0,0,0,0,0,0,0,0.255121522037254,0,0,0.0957143115322602,0,0,0,0,0,0,0,0.0462603726488798,0
X600016.CH.EQUITY,0.0117615525315614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346371652085938,0.10744681979044,0,0,0,0,0,0,0,0,0,0,-0.0698994824041832,0,0,0,0,0,0,0,0,0,0.551411948832814,0,0,-0.156717519658845,0,0
X601998.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0800528238345425,0,0.0731241581327084,0.181326704726539,0,0,0,0,0.0574790694614288,0,0,0,0,0,0,0,0,0,0,0,0.0840837179467265,0,0,0,0.118376199970358,0,0,0.0640585629793188,0,0.475476156508291,0,0,0,0,0.0351674917032934,0,0,0,-0.0442821840112254,0,0
X002142.CH.EQUITY,0,0,0,0,0,0.748508469527936,0,-0.233297753517664,0,0.042290938378401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194902479109604,0.106888659946553,0,0,0.0230780094201526,0,0,0,-0.00686521384048279,0,0,0,0.0494935924275521,0.201938772735701,0.188810545676602,0,0,0,0
X2388.HK.EQUITY,0.0106083458882163,0,0,0,0,0,0,0,0.214524266045645,0,0,0,0,-0.127682044663604,0,0,0,0,0,-0.214402325583767,0,0,0,0,0,0,0,0.130114252050136,0,0,0,0.222995381711671,0,0,0,0,0,0,0,0.110295797260608,0,0,0,0,0,0,-0.0886591514660413,0,0,0.396027663589323
X11.HK.EQUITY,0,0,0,0,0,0,0,0,0.384031822174137,0,0,-0.263218730103838,0,0,0.322448206261236,0,0,0,0,0,0,0,0,0.245629002017223,0,0,0,0,0,-0.0967982084477738,0,0.0671820266741007,0,0.0312274040252303,-0.0272245479311779,0,0,0,0,0,0,0,0,0.281645269074519,0,0,0,0,0,0
X601818.CH.EQUITY,0.13339420749633,0.100721504992864,0,0,0.0331053707352828,0,0,0,0,0,0,0.137933805686757,0.23039847310089,0,0,0,0.0423527611868699,0,0.0820227974321134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533970223538423,0,0,0,0,0,0,0.0279167508743213,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27208957632207,0,0,0,0,0,0,0,0,0.336999685507481,0,0.170401957227074,0,0,0.288893763311944,0,0,0.00204053947426829,0,0,0,0.00730887263759337,0,0,0.0757692955846702,0,0,0,0,0,0
X600999.CH.EQUITY,0,-0.00899575000448499,0,0,0,0,0,-1.73472347597681e-18,0,-0.0240696930861924,0,0,0,0,0,0,0,0,-0.175707851110288,0,0,0,-0.123755941030542,0.0177696040348463,0,0,0,0,0.125340421565079,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.359005838739412,-0.229009222086751,0.211170314945556,0,0,0,0,0,0,0.479960417308805
X600837.CH.EQUITY,0,0,0,0.036797242714602,0,0,0,0,0,0,0.15485399703886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465657520508961,0,0,0.0237195956936302,0,-0.0060193043545837,-0.0277769853196274,0,0,0,0,0.0393731459971453,0,0,0.181377040721031,0,0,0,0,0,0,0,0,0
X601336.CH.EQUITY,0,0,0,0.224936321635207,0,0,0,0,0.0149245070703308,0,0,0,0,0,0,0,0.159228688325637,0,0,0.129818652375467,0,0,0,0,0,0,0,0,0.322895618731106,0,0,0.22072498036678,-6.93889390390723e-18,0.0338126141234292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280968271030771,0,0,0,0,0,0,0,0,0,0,-0.129987331552237,0,0.309125931790092,0.0651863920005434,0,0,0,0,0.131941601734921,0,0,0,0,0,0,0,0.135032247274405,0,0.068075058995938,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0,0,0.143778328550397,0.213193634858241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170391472091368,0,0,-0.00828486143026782,0,0.240687276426867,0,0,0,0,0,0,0,0,0,0.0593115160338478,-0.285112216192656,0,-0.0302398985135076,0,0,0.342894406225734,0,0.0458065618283261,0,0.016897603523435
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.160240574441923,0,0.0687506804510436,0,0,0,0,0,0,0.0727875570309315,0,-0.0147090815157605,0,0,0.0907735788285332,0,0,0,0,0,0.307030595337307,0,0,0,0,0.0617146022650469,0.0227416900457552,0,0,0,0,0,0,0,0.00920316231572697,0.0344787466387789,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0361160702488456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589538731261976,0,0.164794822368267,0.00409795900806291,0,0,0.0703914084893181,0,0,0,0,0.00901249495620622,0.044449144166945,0.12870290325675,0,0,0.223581405460281,0.195031025899172,0,0,0,0,0,0,0.168501740496692,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.03332537208097,0,0.233582781864105,0,0,0.0540076547890531,0,0,0,0,0,0,0,0,0,0,0.0841838563236885,0,-0.244588839051373,0,0,0,0,0,0.122239103224961,0,0,0,0,0.26425837847487,0.0261988638731318,0.636087119324284,0,0,-0.0413445275603376,0,0.149632158843364,0,0,0.0992607039646921,0,-0.124026136812373
X601229.CH.EQUITY,0,0,0,0,0,6.93889390390723e-18,0,0.0323061481168851,0,0,0,0,0,0,0.0305321818443145,0.0793538699115654,0,0,0.516613833749938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120942498279787,0,0,0,0,0,-0.00862725489253848,0,0,0,0,0,0.0949930172431811,0,0,0,0.146639824383471
X000776.CH.EQUITY,0,0,0,0.0458189187265374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977218403465232,0,0,0,0,0,0,0.0398339952090259,0.0690621198853947,0.215735120939793,0,0,0,0.102896879647491,0,0.254406434419549,0,0.108801756837622,0,0,0.026521521607604,0,0,0,0,0,0,0,0,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115646727555073,0,0,0,0,0,0.270737901524482,0,0.0268894567809396,0,0,0.300310532030896,0,0.0699055654286308,0.100842019842796,0,0,0,0,0,0.21011245759395,0,0,0,3.46944695195361e-18,0,0.175942559212767,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.756166738508894,0,-0.119056067300224,0,0,0,0,0,0,0,0,0,0,0,0,0.114870514257002,0,0,0,0,0,0,0,0,0,0,0.154202894165924,0,0,0,0,0,0,-0.00107339087303488,0,0,0,0,-0.0568537236872753,0.0669944565687799,0.0663355401125934,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,-0.213271551300178,0.126614241276336,0,0,0,0,0,0.00498261954007523,0,0,0,0.0229220245053635,-0.130442042826546,0,0,0,0,0,0,0,0,0.055755634276577,0,0,0,0,0,0.0854605743065038,0.178210937213611,0,0,0,0,0,0,0,0,0,0.597307988645806,0.145744414241852,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,3.46944695195361e-18,-0.0790263412251527,0,0,0.0341801697809083,0,0,0,0,0,0,0,0,0.111313283413429,0,0.169191138242831,0,0,0,0,0,0.0476054560195919,0,0,0,0,0,0.562243691819402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438330681764733
X600015.CH.EQUITY,0,0,0,0,0,0.128368085459048,0,0.150032092709205,0,0,0,0.0591527582086987,0,0,0,0.0602428536206605,0.0590012821404569,0.155563112974528,0,0,0,0.0620077696718299,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0377880854267221,0,0,0,0.00142220692073874,0.134557683851828,0,0,0,0,0.0772453410566545,0,0,0,0
X601788.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0919233360321003,0,-0.274302334653888,0,0.052071322538344,0,0,0,0,0,0,-0.0146044286034848,0,0.119729859636612,0,0,0.10646772015286,0,0.0325169102557589,0,-0.0832741977759145,0,0,0,0.022398207338037,0.137719383349138,0.458279668220419,0,0.0789354990224471,0,0,0,0,0,0,0,0,0.153924812684886,0
X2886.TT.EQUITY,0,0,0,0,0,0.13638732133697,0,0,0,0,0,0,0,0.545033965070108,0.313104299056059,0,0,0,0,0,0,0,0.200102703393675,0,0.108442477604427,0,0,0,-0.430834360581189,0,-0.0638250403194108,0,0,0,0,0,0,0,0,0.0368306134605293,0,0,0,0,0,0,0,0,0,-0.246408911037658
X2891.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648176517710512,-0.0171994474033934,0,-1.73472347597681e-18,0.0978098763399004,0,0,0.071851357170159,0,0,0,0,0,-0.261136747071254,0,0,0,0,0,0.384068145799694,0,0,-0.00330101247431269,0.136167539041491,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0,0,0.178999837387894,0.0778167139548006,0,0,-0.0749667846166436,0,0.219501569499842,0,0,0,0,0,0,0.220401857495968,0,0,0,0.0777741827809226,0,0,0.0654975366728903,0,0,0,0,0,0.258202383274885,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,-0.0259266949066219,0,0
X601696.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25379716828459,0.0790820451498571,0,0,-0.0792577180596447,0,0,0,0.0627426027243242,0,0,0,-0.0171696693519041,0,0,0,0,0.138181708377289,0.140418203018215,0.195390366645876,0,-3.46944695195361e-18,0,0.132726980706574,0,0.0294224902962328,0,0,-0.0993310338889468,0,0
X2884.TT.EQUITY,0,0.0636797742536477,0,0,0,0,0,0,0.052225978903371,0,0,0,-0.0421486775607178,-0.225271500809066,0,0,0,0,0,0,0,0,0.374285306588857,0.152145092051013,-3.46944695195361e-18,-0.116562162401234,0,0,0,0,0,0,0,0,0.0217439094372322,0,0,0,0,0,0,0,0,0.275895755904091,0.538429271746106,0.0208785313828648,0,0,0.0446835886025457,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0.0312721123600449,-0.0818177165440666,0,0.111298770704679,0,0,0,0,0,0,0,0,0,0,0,0.0452252682854085,0,-0.0746961121163386,0,0,0,0,0.0881985480970331,0,0,0,0.119536478872808,0,0,0.221886200718031,0.217473145888704,0,0,0,0,0.0679921317998844,0,-0.127490264373757,0,0,0,0,0
X600926.CH.EQUITY,0.382110223046578,0,0,0,0,0,0,-0.0753464256300972,0.0990885542613568,0,0,0,0,0.107034156090998,0,0,0,0,0,0,0,0,0,0,0,0.0345938970127849,0.0270848203362559,0,0.179072446026597,0,0.103920896104616,0,0,0,0.00606568313369789,0,0,0,0,0,0.0233180882623228,0,0,-0.139849839957819,0,0.184005526558879,0,-0.00217345219199048,0,0
