,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601881.CH.EQUITY,X600919.CH.EQUITY,X2884.TT.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X601077.CH.Equity,X601901.CH.EQUITY
X600000.CH.EQUITY,0,-4.33680868994202e-19,0,0,0,0.0812767050241542,0.156033970868968,-0.0349807108211365,0,0,0,0.307632599086295,0,0.0935421510133015,0,0,0,-0.0446358646771744,0,0,0.0598977339807488,0,0,0.174253922352992,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.209643189275685,0,0,0,0,0.0054667599229699,0,0,0,0,0,0.0347991107257655,0
X000001.CH.EQUITY,0,0,0.30951401166947,-0.129814818030911,0,0,0,0,0,0,0.10271419789609,0,0,0,0.147934608736972,0.0358465364368121,0,0,0,0,0,0,0,0,0.00130536252829822,-0.123660047965854,0.182849042212842,0,0,0,0,-0.1467840218423,0,0,0,0,0.394828279667893,0,0,0,0.0298296456777489,0,0,0,0,-0.0790295683461591,0.00173717111917215,0,0,0.10980170676073
X601601.CH.EQUITY,0,0,0,0,0,0,0,0,0.249990581727893,0,0.198133472952976,0,0,0,0,0.0606194571466836,0,0,0,0.346923484339622,-1.0842021724855e-19,0,0,0,0.280766936782771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160607992013675,0,-0.0403519344483963,0,0,0,0,0,-0.0231864553617235,0.0980256792983623
X388.HK.EQUITY,4.33680868994202e-19,0,0,0.157523133904361,0,-0.0688724343968438,0,0.453537518334681,0.0161805176405449,0,0,0,0,-0.0109609237217089,0.152042536361581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0451677251901808,0,0.0136875459630248,0,0,0,0,0,0.0755228903222527,0,0.0810712322817561,0,0,0,0.0504109706253695,0,0,0.14361926503241,0,0,0
X601319.CH.EQUITY,0,0,0.0132548162712296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0653447127259807,0,0,0,0,0.0658055230449321,0.198903360190414,0,0,0.0413181501334879,0,0,0,0,0,0.369479224324238,0,0,0.0705531914832726,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.127107278021876,-0.0985814511386679,0.126649841029517,0.144444387316041,0,0,0,0,0,0,0,0.0762613300160694,-0.0547158597023574,0,0,0,0,0,0.621025364085854,0,0,0.238795585821017,0,0,0,-0.0807022038765596,-0.0570510826704995,0,0,0,0,0,0,0.0259555614218063,-0.0493261038956776,0,0,0,0,0,0,0,0,0.135044850901196,0,0
X601998.CH.EQUITY,0,0,0.107851671141289,0,0.0327508123992711,0,0,-0.0703691275231278,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.411248581765962,0,0,0.13980836697061,0,0,0,0,0,0,0,0.0434956254072731,0,0.0541121853307194,0,0.0159994039191605,0,0,0,0,0,0,0.0977355711485118,0,0,0,0,0.00370581129216124,0,-0.0474853826221522
X267.HK.EQUITY,0,0,0,0,0.249862214956973,0,0,0.488148771680949,0,0,0,0,0,0.0565082761943516,0,0.0844700340299732,0,0.21003428859386,0,0,0,0,0,0.119101261977156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13503188818737,-0.00913803891344511,0,0,0,0.0434801460946412,0,0,0,0
X600016.CH.EQUITY,0,0.0934357666257365,0,0,0,0.0739104638493777,0,0,0,0.0123062323693464,0,0.349225703958168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126700426804027,0,0,0,0.0417562594931685,0,0,0.379400770491195,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795410754425858,0,0.351272068838498,0,0,0,0.0293404538293406,0,0,0,0,0,0,0,0.297693518071044,0,0,0,0.0506726599594506,0,0,0,0,0,0.0335389764834677
X2388.HK.EQUITY,0,0,0,0,0.0971200059775136,0,0,0.319582679845471,0,0,0,0.141111209396284,0,0,0,0,0,0.304453816420538,0,0,0,0.0658845962578688,0,0,-0.100727657627357,0,0,0,0,0,0,0,0,0,0.414263723264063,0,0.0141748784368971,0.120874679942677,0,0,0,0.00553874265664599,-0.126360923697257,0,0,0,0,0,0,0.0195055546604787
X601818.CH.EQUITY,0,0,-0.145680383037613,0,0,0,0,0,0,0,0,0,0,0.160089273354905,0,0,0,0,0.218402559002698,0,0,0,0,0,0,0,0,0,0,0,-0.0512809885766812,0.248303325812467,0,0.165536296943898,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034544396943729,0.109993329114649,0.0812998175781767
X601066.CH.EQUITY,0,0,0.120210632436083,0,0,0,-0.0395240794695989,0,0,-0.00630062742245947,0,0,0,0.00373388404746404,0,0,0,0,0,0.0815309413787248,0,0,-0.268408873804198,0,0,0,0,0,0.357514272152441,0.186856693697782,0,0,0,0,0,0,0,0,0.135372584460538,0.0973888253819006,0,0,0,0.108226968141638,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,-0.0700642428678418,0,0,0,0,0,-0.35628924623633,0,0,0,0,0,0,0,0,0,-0.391667707183446,0,0,0.372906449861138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.341865378331073,0,0.34748810060682,0,0.111027748921519,0,0,0,0
X002142.CH.EQUITY,0,0.353742494758011,0,0,0,0,0.129651542003097,-0.021740411223339,0,0,0,0,0,0.235736336581052,0,0,0,0,-0.00562250019978422,-0.0463409065437467,0,0,0,0,0,0,0,0,0,0,0,0.255575546049037,0,-0.19095538704559,0,0,-0.300849076631281,0,0.0236141858597713,0,0,0,0,0,0,-0.116611570107516,0.268805036949299,-0.0384572196413979,0.0214992497002263,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0.0955096498316693,0,0.0594351636771333,0,0,0,0,0.0162953934847139,0,0,0,0,0,0,0.376870825382827,0,0,0,0.0700842813638123,0,0,0.109083677433773,0,0,0,0,0.00817739907394507,0,0,0.401597217915943,-0.0995209277502725,0,0,0,0,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0.0655172379880933,0,0,0,0,0,0,0,0,0,-0.0458070229450657,0,0,0,0,0,0.108901670373292,0,0,0,0,-0.0450333939063037,0.204225784647287,0,0,0,0,0,0,0.297657287156042,0,0,-0.166398898286022,0.13244288654054,0,-0.00318243037724023,0,0,0.271049481406352,0,-0.0317933156169711,-0.0147085853883473,0,0,0
X601229.CH.EQUITY,0.0200449041685676,0,0.40142506585169,0,0,0,0,-0.0388312256112746,0,0,0,0,0,0,0,0,0,0,0,0,0.263258663055945,0,0,0,0.048856062149586,0,0,0,0,0,-0.113593532616788,0,0,0,0,0,0,-0.0585843889582125,0,0,-0.05297258003387,0.123286368372069,0,0,0,0,0.0136858220292114,0,-0.173392837751636,0.212058081829674
X2882.TT.EQUITY,0,0,0,0,6.93889390390723e-18,-0.146903029463619,0.0743575546204738,0.180467152125825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628607523436944,0,0,0,0,0,0,0,0,0,0,0,-0.0441019323506527,0.382094024111919,0,-0.0624176376930052,0,0,0,0,0,0,0,0.140041303463681,0,0,0.114471648672478,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,-0.178903756718367,-0.0155922166772109,0,0,0,0,0,0,0,0,-0.00999633876879823,0,0,0,0.0592717379044452,0,0,0.20424456485863,0,0,0,0,0,0,0,0,0.562261662818555,-3.46944695195361e-18,0.101640165052613,0,0,0,0,0,0,0,0,0,0,0.0290024268743267,0,0.137220328703087,0
X601169.CH.EQUITY,0,0.0453948800850908,0,0,0,0,0,0,0,0,0.029789059777338,0.243440003230809,0.30175662383098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446743916618977,0,0,0,0,0,0,0.0197821849109593,-0.000195271044125019,0,0,0,0,0,-0.0983570029408174,0,0
X600015.CH.EQUITY,0,0,0.109848446034659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129416511602473,0.0627486489648571,0,0.22974235976987,0.0540403467368895,0,0,0.0278920979735355,0.00976570432102628,0,0,0.181529120216579,0.0941982679897859,0,0,0.0348344615333322,0,0,0,0,0,0,0.0289435312448643,0,0.0644077881846729,0,0,0,0,0.0469351581275045
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0396046113606142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663155350472251,0,0,0,0,0,0,0.122880613248854,0.104126634587486,0,0,0,0.130917740341469,0,0,0.10285348550284,0,0.458970881012191,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249942503771126,-0.0497400382125655,0,0,0,0,0,0,0,0,0,-0.0185919084259368,-0.146689135796929,-0.0416771339918905,0,0,-0.0494762906557156,0.528849387189873,0.414563810987942,0,0,0,0,-0.0904695411102888,0.159181758962759,0,0,0,-0.0409796637903545,0,0,0,0,0,0.191934394059906,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.124305803843575,0,0,0,0,-0.211902466291041,0,0,0,0,0.228248206363576,0,0,-0.0137200226219667,0,0,-0.00900659069661915,0.652541779718392,0,0,0,0,0,0,0.101903362060626,0,0,0,0,0,0.100770713029866,0,0,0,0,-0.200365821956729,0,-0.0072159615163226,0,0
X2891.TT.EQUITY,0,0,0.36626558482473,0,0,0,0.0166865230657135,0,0,0,0,0,2.16840434497101e-19,0,0.00124735774209439,0,0,0,0,0,0,0,0,0,0,0,0.230626076958546,0,0,0,0.0399737223944213,0,0,0,0,0.0261995756847296,0,0,0,0,0.379787625638481,0,-0.150679430245136,0,0,0.0871458467592488,0,0.29129226524355,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0346802667143464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107700170417929,0,0,0,0.50881157043436,0,-0.00240521510440336,0.221795877386531,0,0,0.0258862754197338,-0.136731063285652,0,0,0,0,0,0,0,0,0,0,0.124627912811819,0.0312473555519819,-0.075625755443964,0
X000776.CH.EQUITY,0,0,0,0,0,0,-0.0266622285111585,0,0,0,0,0,0,0,0,0.0290203187026119,0.0872345397971864,0,0,0,0,0,0,0,0,0,0,0.231958301899856,0.128957473712828,-0.0744753223563894,0,0,0.110895532117431,0,0.26259563227417,0,0,0,0,0,0,0,0,0,0.00369059163576079,0.0742935980566577,0.104076285826392,0,0.0228618569127083,0
X2886.TT.EQUITY,0.19802080256254,-0.169858939816455,0,0,0.0220801358432538,0,0,0,0.072864276541855,0,0,0,0,-0.0237001047916299,0,0,0,0,0,0.30329759106389,0,0,0,0,0,0,-0.18086576400451,0,0,0,0,0,0,0,-0.0288484829070522,0.0532478615443867,0,0.24237076959456,0,0,0,0,0.0791576430849145,0,-6.93889390390723e-18,0,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0576874526879755,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.00414360227356135,0,0,0.0536476176909125,0.0794584593076949,0.0994363026479214,0.122032505117719,0,0,0,0,0,0.507950473778423,0,0,0,0.000911226397738227,0.0375255362696286,0,0,0,0,0,0,0,0.0333027044330594,0.084358990491863,0.0904946251046049
X601916.CH.Equity,-0.301674108850357,0,0,-0.337803020497791,0,0.0592021555903959,-0.699510169099756,0,-0.0139427592256527,0,0,0,0,0,-0.287100762763553,0,0,0,0.570920728175419,0.276996337988701,0.231359890210647,0,0,0,0.33169172642026,0,0,0,0,0,0,0,0,0,0,0.734332336097456,0,0,0,0,-0.130629748949143,0.209181338106554,0,-0.136457380903716,0,0,0,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0.0391165274966293,0,0,0,0.202417905743952,0,0,0.0483546755600516,0,0,0,0,0,0,0,0.198797359738032,0,0,0,0.111036390794111,0,0,0,0,0.0479466961817085,0,0,0,0,-0.00415152520167986,0.13327749729458,0,0.249198907414092,0,0,0,0,0,-0.0501182962544641,0,0,0,0,0.164898304498422
X600919.CH.EQUITY,0,0,0.275253089227971,-3.46944695195361e-18,0,0,0,0,0,0,0,0.310319063070555,0,0,0,-0.0362342644139218,0,0,0,0,0,0,0,0,-0.0406829048087777,0,0,0,0,0,-0.062864922189923,0,0.0928578998957075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00308371477246215,0
X2884.TT.EQUITY,0,0,0,0.188161277125465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.141183079988782,0,0,0,0,0.283128934178736,0,0,0,0,0,0.117983494187755,-0.0424106988080364,0,0,0,0,-0.0821069872598585,0.206310140582842,0,0,0.127605641135543,0,0,0,0,0,0,0.17885255620947,0,0
X601009.CH.EQUITY,0,0,0,0.245785443329563,0,0,0,0,0,0,0,0,0,0.226081347734958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612710504512443,0.0132237236105982,0,0,0,0.248216307896018,0,0.108551921647879,0,0,0.00264803265415362,0,0,0,0,0,0,0,0,0.0648683958113277,0,0
X2892.TT.EQUITY,0,0,0,-0.223980344254584,0,0,0,0,0,0,0,0,0,0,0.0256588641192558,0.0781732197781075,0,0,0,0,0,0,0.473265320522062,0,0,0,0,0,0,0,0,0,0,0,0,0.0462294789108561,0,0.125337664073591,0,0,0.0438105226880182,0,0,-0.0922800344379939,0,0.336879968653359,0.0268604634128505,0,0,-0.0141843073131094
X601077.CH.Equity,0,0,0,0,0.081351652871926,0,0,0,-0.318023394443346,0,0,0,0,0.161267201840202,0,0,0,0,0,0.0546036362878711,0,0,0,0,0,0,0,0,0,0,0.02119447328566,1.0842021724855e-19,-0.121177796533191,0,0,0.0989025426714923,0.264011798294145,0,0,0,0,0.179822736484714,0,0,-0.179779291483146,-0.0504013732559749,-0.0317987452097995,0,0,0.0847933357655697
X601901.CH.EQUITY,0,0,0,0,0,0,-0.0511753980049892,0,0,0,0,0,0,0,0.128027168269772,0,0,0,0,0,0,0,0,0,0,0,0,0.0317643960254145,0,0,-0.0338893603658372,0,0,0,0,0,0,-0.0983456716664214,0,3.46944695195361e-18,0,0.157418445045541,0,0.166700704969163,0,0,-0.0293985966960367,0,0,0
