,X601398.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601318.CH.EQUITY,X601328.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X000001.CH.EQUITY,X601628.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X1299.HK.EQUITY,X2388.HK.EQUITY,X601229.CH.EQUITY,X600919.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X002142.CH.EQUITY,X11.HK.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X601319.CH.EQUITY,X600926.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X2888.TT.EQUITY,X2883.TT.EQUITY,X2880.TT.EQUITY,X601577.CH.EQUITY,X2884.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601838.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X2885.TT.EQUITY
X601398.CH.EQUITY,0,0.526909477901243,0,0.0480490873473172,0,0,0.103366568080659,0,0,0,0,0,0.00241712900795653,-1.73472347597681e-18,0,0,0.0183708095323447,0,0,0,0,0,0,0.239439203481379,0.0896919138161722,0,0,0,0.0367387566070862,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.0187090615433736,0,0.303004009019379,0,0,0,0,0,0,0,0,0,0.072657465496727,0,0,-0.0256236040055691,0,-0.0209743069023439,0.0933495382629702,0.196776963685827,0,0,0,0,0,0,0.137124769676015,0,0,0,0,0.0278236708310192,0,0,0,0.0793890953475794,0,0,0,0,0,0,0,0,0,0,0.149514209677577,0,0,0
X601288.CH.EQUITY,0.187554504744535,0.237518793168927,0,0.276077042948988,0,0,0,0.124257557220645,0.0987024905091691,0,0.0909566412575077,0,0,0,0,0,0,0,0,0,0,0,0.0177973000189177,0.0626304258717783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192061389658255,0,-0.203998715934461,0.259758305527863,0,0,0,0
X601988.CH.EQUITY,0,0,0.492425856086553,0,0,0,0,0,0,-0.171128406134991,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317179500398466,0,0,0,0.210989307361937,0,0,0.0498246944556886,0.0487746852885917,0,0.18858461738377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.269195854289084,0,0,-0.0542466020671892,0,0,0.110937578265729,0,-0.0527354627755654,0,0,0,0,0,0.0828942466193236,0.102079075904844,0,0,0,0,0,-0.0627643242391113,0.0505198379605065,0,0,0,0,8.67361737988404e-19,0,0,0.0976114406320743,0,0,-0.0153485618883075,0,0,0,-0.0745892189980336,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.167232180651405,0.112702135147326,0,0,0,0,0,0,0,0.0992578142826806,0,0,0,0,0,0,0,0,0,0,0.244548674210858,0,0.129969100971206,0,0,0,-0.0141987414936282,0.0167506539887646,0,0.160142899243118,0,-0.0809941100137697,0,0,0,0,0,0,0,0,0,-0.0752217897970837,-0.064202818511603,0,0,0.320247048424105,0
X601318.CH.EQUITY,0,0,0,0,0,-0.0065679534675439,0,0,0,0,0,0.0780587723114937,-0.0615784269162508,0,0,0,0,0,0,0,0,0,0,0.273049900393148,0,0.0851924851282548,0.052603073461023,0,0,0,0,0,0,0,0.209799134726558,0,0,0,0,0,0,0,0,0.175876684359206,0,0.0364701755815035,0,0.0549149850648473,0,0
X601328.CH.EQUITY,0,0,0.0987067605225337,0.259082501086255,0,0,0,0,0,0,0,0.0419882125676366,0.00320902486990248,0,0.0393053367697488,0,0,0,0.46018627692632,0,0,0,0,0,0,0,0,0.0141430649254784,0,-8.67361737988404e-19,-0.0358850683819478,0,0,0,0,0,0,0,0,0,0,0,0,0.0687460778930978,0,0,0,0.0456689292391113,0,0
X600036.CH.EQUITY,1.73472347597681e-18,0,0.0166861418391123,0,0,0,0,0,0,0.294804315304577,0,0,0,0.135263186038431,0,0,0.212034378718825,0,0,0,0,0.128945069357628,0,0,0.0333242186430999,0,0.0578289281617643,0,0.0198881604327689,0,0,0,0,0,0,0.0430316791070292,0,0,0,0,0,0,0,0,0,0.0433390310123115,0.0845496681827784,0,0.0378437373808413,0
X601166.CH.EQUITY,0.0571090091731725,0,0,0,0.0746064234202573,0.213763782126399,0,0,0.125914654155118,0,0,0,0,0,0,0.357893363975892,0,0,0,0,-0.155665372097916,-0.0552599835400287,0,0,0,0.126863486884673,0,0,0,0,0,0,0.265399100979827,0,0,0,0,0,0,0.0374097737684259,0,0,0,0.0666852206378441,0,0,0.00775136390838172,0,0,0
