,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X267.HK.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2388.HK.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X1299.HK.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X601009.CH.EQUITY,X11.HK.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X601838.CH.EQUITY,X601577.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601997.CH.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X002958.CH.EQUITY,X002736.CH.EQUITY,X600958.CH.EQUITY,X600928.CH.EQUITY,X000627.CH.EQUITY,X388.HK.EQUITY
X601916.CH.Equity,0.0173937306115344,0,0,0,-0.364297545244885,0,0,0,0,0,0,0.432329436667605,0,0,0,-0.133255809143615,0,0,0,0.166800319883746,0,0,-0.0220040813742442,0,0,0,0,0,0.117729812846291,0,0,0,0,0,0,0.0229454806877382,0,0,0,0.0217706874897916,0,0,0,0.198666707986701,0.271466880169155,0,0,0,0,0
X601601.CH.EQUITY,0,0.0568764270772556,0,0,0,0,0,0,0,0,0,-0.0666668114021692,0,0.274284412764233,0,0.035429363326737,0,0,0,-0.0275942480147693,0,0,0.0201096636501546,0.099341542955735,0,0,6.93889390390723e-18,0,0,0,0,0.41358679426677,0,0,0.0489643999284343,0.106396299908798,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0,0.117688743272205,-0.000102700671326112,0,0,0,0,0.000158090523788431,0.264843231734266,0,0,0,0,-1.73472347597681e-18,0,0.201625813475682,0,0,-3.46944695195361e-18,0,0,-0.0869386899750514,0,0,0,-0.112228560722703,0.531138658854044,0.00955679229732708,0,0,0,0,0,0,0,0,0,0,0,-0.0386343905218153,0,0,0,0,0,0,-0.0258724520466261,0
X11.HK.EQUITY,0.233764552270514,0,0,0,0,0,0,0,0,0.430958597108278,0,0,0,0,0,-0.0350057787675555,0,0,0,0.219354174966949,0,0,0.0359261650558962,-0.0954037178994123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240514047013198,0,0,-0.0144275406340437,0.02627891183719,0,0,0,0,0,0.129237187503476
X600926.CH.EQUITY,0,0,0,0,0,0,0.287476471346077,0,0,0,0,0,0,0,0,0,0,0,0,-0.0167410080722446,0.0435171539592869,0,0.047590852213996,0,0,0,0.347630259061661,0.0273589148033525,0,0,0,0,0,0.0772035500776572,-0.0314140934333684,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X601319.CH.EQUITY,0,0.323903176525988,0,0,0,0,0,0,0,0,0.307268520938651,0,0,-0.0443599190393037,-0.10324704576089,0,0,0,0,-0.036112940449546,0,0,0,0,0,0.00684693359563321,0,0,0,0,0,0.0645305703552476,0,0,0,0,0.00713708585090125,0,0,0,0.0117441734600149,0,0,0,0,0,0,0,0.20235645407644,0
X601077.CH.Equity,0.00355426298025299,0,0.243788203474019,0,-0.0194586502380006,-0.112255910690271,0,0,0,0,0,0,0,0,0,0,0,0.0244003139014302,0.202204201670719,0,0,0.119912269177403,0.0351370074944718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223285338101159,0.159062455290279,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0276442746942024,0,0,0,0,0,0.368191293863261,0,0,0,-0.0527885425111126,0,0,0,0,0,0.145305057164135,0.00240044876731131,-0.0608429120906544,0,0.152268378417433,0,0,0,0,0.0983091320958797,0,0,0,0,0,0,0,0.202592465417935,0,0,0,0,0,0,0.0182305964133726
X600030.CH.EQUITY,0,0,0.0192642619355275,0.0428124699651036,-0.00489255053327981,0,0,0,0.0901310880641337,0,0,0,0,0,0,0,0,0,0,0.0709070720168323,0,0,0,0,0,0,0,0.0191936660279857,0,0,0,0,0,0.0409014735834513,0,0,6.93889390390723e-18,0.276920427620736,0,0,0,0,0,0.184770328434708,0,0,0.273021051768414,0.128530172570606,0,0
X601838.CH.EQUITY,0,0,0.160178414792777,0,-0.0755872960769548,0,0,0,0,0,0,0,0,0.115932314981187,0,0,0.0511360138019556,0,0,0,0,0,0,0.186392650722589,0.0157108015087021,0.167201920060738,0,0,0.211207538984322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0926235060471151,0
X601577.CH.EQUITY,0,0,0,0.0823949670285829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324381775672545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112279707115381,0,0,0.0256218233316738,0.178959662155294,0
X601688.CH.EQUITY,0.133297555816706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0932437532893142,0.0311194640160656,-0.356917899719862,0,0,0,0,0,0,0.0737928017243262,0,0.0724841441160529,0,0,-0.18121496396873,0,0,0,0,0.177029639683944,0.00132662958349419,0,0.0678960401700582,0.431334234397137,0,0.0614323172118285,0,0.217530379230264,0,3.46944695195361e-18,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0.0339401220081442,0,0,0,0.0122802704987693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029182799963339,0,0,0,0,0,0,0,0.0422385285994714,0.0073981630137328,0,0,0,0,0.051485030425239,0,0.434865291146837,0,0,0,0,0.104141872257367,0,0,0,0.349090951474541,0,0.0146214012703165,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133426385614036,0,0.0460272038185511,0.0588436784329643,0.458343239120623,0,0,0.0226374896097098,0.167032030806607,0,0,0.00420420000231661,0.118305776668978,0.0109828662464101,0,0,0,0
X601997.CH.EQUITY,0,0,-0.0748766912703042,0.123075558380515,-0.00559632626253049,0,0,0,0,0,0,0,0,0.0829528808392976,0,0,0,0.145262545748726,0.144763153647789,0,0,0,0,0,0.0892254471839287,0,0,0,0,0.0977438886528948,0,0,0,0,0.225361538635953,0,0,0,0,0,0,0,0,0,0,0.208501437883815,0,0.0577843598378941,0,0
X601881.CH.EQUITY,0.0147587024466431,0,0,0,0,0,0,0,0,0,0,0.0894611028572895,0,0,0,0,0,0,0,0,0,0,0,0,0.238496749793122,0,0,0.121870736552065,0,0,0,0,0,0,0,0.059371583114899,0,0,0,0,0.15338407280366,0.0358712326668189,0,0.20439127221137,0,0.197539933524633,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0.0544658980770727,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0254469402410223,0,0,0,0,0,0,0.0614978852267089,0,0,0.124622442266156,0,0.111873709089353,0,0,0.0693663839687777,0,0,0,0,0,0,0,0.135154551401783,0,0,0.541103982314955,0,0,1.73472347597681e-18,-0.0183375158119161
X000776.CH.EQUITY,0,0.0503650779156072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667804762317068,0,0,-0.320395607675131,0,0,0,0,0,0,0,0,0,0.152000326072167,0,0,0,0.357334116489042,0.0867837596303454,0,0,0.204506767422033,0,0.155466883387383,0,0,0,0.0607877682835225
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0186582204115867,0,0,0,0,-0.0588508956125221,0,0,0,0.176140904783969,0,0,0,0,0.0909439152891798,0.0316121544452233,0.0838319428894463,0,0.123858294872608,0,0,0.130753144940654,0.128982053025174,0,0.258620722425039,0.0415839126458478,0,0.0332165540117453
X601066.CH.EQUITY,0,0,0,-0.0606900028348451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172826785932702,0,0,0,0,0.0110817389386677,0,0,-1.73472347597681e-18,0,0.405902950380147,0,0,0,0.465582718845855,0,0,0,0.0647764639106915,0,0,0,0.05719141530641
X002958.CH.EQUITY,0,0,0.0360051988338073,0,-0.0107504479055113,0,0,0,0,-0.131579530299316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192195741916218,0.20532033029038,0,0,0,0,0,0,0,0,0.196224174542166,0,0.00963349991482116,0.0921920763856437,0,0,0,0,0,0,0,0,0,0.282795448808258,0,0
X002736.CH.EQUITY,0,0,0,0.0513633833784535,-0.065677684891309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500374590269398,0,0,0,0,0.0587537800144017,0,0,0,0,0.0324822803779395,0,0.0628877426137304,0,0,0.089014675953781,0,0.221143418539988,0.40492726852075,0.0268077719087515,0,0,0,0,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,-0.0193155197725961,0,0,0,0,0,0,0,-0.140487709928326,0,0,0,0,0,0,0.0601014950939683,0,0,0,0,0,0,0,0,0,0,0,0,0.516422958174413,0,0,0,0,0.0817994663241374,0,0,0,0.166138665627826,0.0555550539680662,0,0,0.0551751242478004,0,0,0,0.111353871299978
X600928.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.00818876077707517,0,0.0396136579150589,0,0,0.108016999535565,0.0672113012737243,0.0681216895135047,-0.0293530769414541,0,-0.0737686176264426,0,0,0.0304136043249814,0,0,0,0,0.437001144164352,0,0,0,0,0,0,0,0.0495331309089474,0,0.0841816459119235,0,0,0,0.176765675760393,0,0,0,-0.0670002369977141,0
X000627.CH.EQUITY,0,0.0139226267931815,0,0,0,0,0.0387912584084055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242122789918602,0,0,0,0,0,0.25120330681541,0.105881063866187,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0565293363131147,0,0.0567608655186083,0.0143659016522695,0,0
X388.HK.EQUITY,0,0,0,0,0,0,-0.192367065908637,0.00796809195924822,0,0,0,-0.00563454686296489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551914958164998,0.0246178513840231,0,0,0,0,0,0,0,0,0,0,0.106233051751515,0,0,0,0.43443572309031,0,0.164567229595843,0
