,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X601236.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY,X600958.CH.EQUITY
X601328.CH.EQUITY,0,0,0.0235538633299672,0.017724061034665,0.00507040967236443,0,0,0,0,0,0,0,0.356243841304941,0,0,0,0,0,0,0.0285852858476037,0.279367160808972,0,0.0742175057916162,0,0,0,0,0,0,0,0,0,0,0,0,0.14545948466433,0,0,0,0,0.0392422937332863,0,0,0.0392839659671611,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,-0.0489153454764524,0.326999600442627,0,0,0,0,0,0,-0.0390485764883041,0,0,0,0,0,0,0,0,0,0,0.317251370333627,0,0,0,0,0,0,0,0,0,0,-5.55111512312578e-17,0,0,0,0,0.0507686087469586,0,0,-0.0594463679647761,0,0.047480082703003,0,0.481588761082956,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.468846870938318,0.0966399575407016,0,0,0.0262283576542158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0770438981207147,0,0,0,0,0,0,0,0,0,0,0,0.109372241689468,0,0,0,0,0,0,0.0442551912576746,0
X388.HK.EQUITY,0,0,0,0,3.46944695195361e-18,0,0,0.0702864388597596,0.0920878039614643,0,0,0,0,0,0.168200170322413,0,0,0,0,0.250029352286598,0,0,0,0,0,0,0,0,0,0,0,0.0310614745214672,0,0,0,0,0,0,0.0272036278193706,0,0.208852565824548,0,0,0,-0.115316322484274,0,0,0,0,0
X000001.CH.EQUITY,0,0,0.0299331298860071,0,0,0,0.0376876048781735,0,0,0,0,0.171768056313048,0,0.158209067392089,0,0,0,0,0,0,0,0,0,0,0.296758763743702,0,0,0.111592529656632,0,0,0,0.0409513952983755,0,0,0,0,0,0,0,0,0,0.202455516672025,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0,0,0.354737342486667,0,0,0,0,0,0.00121071973139128,0,0,0,0,0,0.57921020227604,0,0,0,0.0857909257495375,0,0,0,-0.103622948262833,0,0,0,0.139624919508612,-0.114427691462306,0,0,1.73472347597681e-18,0,0,-0.00432267871678876,0,0,0,5.58735916083323e-05,0,0,0,0,0.0709459384353465,0,0.0222150689520382
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.00459706374549386,0,0,0,0,0,0,0,0.101175853231467,0,0,0,0,0,0.127378343274875,0.436615920701298,0,0,0,0,0,0,0.166827563455171,0,0,0,0.0429048669556474,0,0,0,0,0,0,0,0,0.00465605029244639,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0.0151141573145285,0,-0.0391235756525377,0,0,0,0,0.126952469630085,0,0,0,0.0430005722467111,0,0,0,0,0.151756448925714,0,0,0,0.0498801414297793,0,0.221915962167436,0.272025672567598,0,0,0,0.0780627103312,0,0,0,0,0,0.00953057187557713,0.222302560744975,0,-0.0874103378869868,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.0586481082818067,0,0.324687174135979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178860473329472,0,0,0,0,0,0,0,0.101803197802984,0,0,0.0308273829274864,0,0,0,0,0.144132556459507,0,0.126927227045557,0,0,0,0.0204374228691755,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.0452577958280282,0,0,0,0,0.173186607750429,0,0.0277914401131067,0,0,0.336380139572501,0,0,0,0,0,0,0.256800262910859,0,0,0,0,0,0,0,0,0,0.0657575785702144,0,0,0,0,0,0,0,0.0166871841374149,0,0,0,0,0,0,0,0.060000027783883,0
X600016.CH.EQUITY,0,0.100659532462129,-8.67361737988404e-19,0,0,0,0,0,0,0,0.241641595762935,0,0.0409923400601537,0,0,0,0,0,0,0,0,0,0.0485996126846691,0,0,0,0,0,0,0,0,0,0.0360304460094289,0,0,0.236687363425127,0.058173489479218,0,0,0,0,0,0,0.0344775774231737,0,0,0.210360820114042,0,0,0
X601998.CH.EQUITY,0,0,0.129524032734961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237367178601506,0,0,0.0958300670968981,0,0,0.0680860917120346,0,0,0,0,0,0.261249673230321,0,0,0,0,0,0,0.199385229819413,0.0300078907970752,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.214398428598669,0,0,0.0441022314871799,0.0641504723775784,0,0,0,0,0,0,0.0183909382594976,0,0,0,0.325220162696194,0.0474870438144287,0,0,0,0,0.0553939440129079,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.117136132096907,0,0,0.120777397027137,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0.14148711799687,0,0,0.133742730233637,-0.0546502928713996,0,0,0,0,0,0,0,0,0.107528255331444,0,0,0,0,0,0,0,0,0,0.00254584172667459,0,0,0.0322315702865936,0,0,0.144047001284874,0,0,0.355130575413283,0,0,0,0,0.23063509776704,0,0.293886041022083,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.141834889045166,0,0,0.0795964062115407,0,0,0,0,0.204454185419912,0,0,0,0,0,0,0,0,0,0.444779038440539,0,-0.0210285841828686,0,0,0,0.0543468977195754,0,0,0,0,0,0,-0.0569573075739891,0,0,0,0,0.0242929399091,0,0,0,0,0.0752560436598265,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0229838254582922,0.197772798854984,0,0,0,0.165022712913581,0,0,0,0,0,0,0,0,0,0.0299424050008304,0,0,0.198532051310219,0,0.03422204299678,0,0.0497023071602146,0,0,0,0,0,0,0,0.164073549443302,0,0,0,0,0,0,3.46944695195361e-18,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0293757629130242,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.289344613949021,0,0,0,0,0,0,0,0.212240166466098,0,0,0.0637206602041325,0,0,0.212378685794201,0.106266358017446,0,0,0,0,0,0.0638051250921603,0,0,0,0,0,0,0,0.0453405426199388
X002142.CH.EQUITY,0,0,0.224135772724748,0,0,-0.0561729884386045,0.533800429730165,0,0.0188158529650401,0.0282675682255474,0,0,0,0,1.38777878078145e-17,0.0582189853662721,0,0,0,0,0,0,0,0,0,-0.218389915355338,0,0,0,0,0.426364979403466,0,0,0,0,0,0,0,0,0,0,0,-0.0152241973541249,0,0,0,2.77555756156289e-17,0,-0.320647292498307,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0560341870438702,0,0,0,0,0,0,0,0,0,0,0,0,0.215217223081189,0.127583032521331,0,0,0,0,0,0.107094469210069,0.15170606162115,0,0,0,0.21408279137523,0,0,0,0.0398378723661068,0,0,0,0,0,0,0,0.0469269980344364
X601229.CH.EQUITY,0,0.399980138531742,0,0.141208017547858,0,0,0,0,0,0.0698486931949114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0190362652695347,0,0,0,0,0,0.0586063526448314,0,0,0,0,0,-0.112379841492514,0,0,0,0.0823719188731303,0,0,0,0.282604111896397,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.232418878250992,0,0.0615955463781117,0,0,0,0,0,0.0616622710649521,0,0,0,0,0,0.0668423285422396,0,0,0,0,0,0,0.155554099021022,0,0.0725747815349912,0,0,0,0,0,0.0362379285129513,0,0,0,0,0.193220356437109,0,0,0
X300059.CH.EQUITY,0,0,0,-0.0118162325231227,-0.0854082306485065,0.110049515512666,0,0,0,0.0559008954108513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22101678332803,0,0,0,0,0,0,0,0,0,0.501307170859838,0,0,0,0,0,0,0,0,0,0,0.118701572577095,0.0823113730635247,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.182723911206923,0.0410541097692401,0,0,0,0,0.113383697294432,0,0,0,0.0140354772308036,0,0,0,0,0,0,0,-0.0429962769319613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390848334057266,0,-0.0760513773545255,0,0,0,0,0.366041295232626,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238099527703706,0,0,0,0,0,0.0744846326521567,0,0,0,0.24448270579441,0,0.0631855588253645,0.0704152163627062,0,0.0422440540496522,0,0,0,0,0,0,0,0,0,0,0.0653153247258892,0,0.0897645179326086,0,0,0,0,0.155557371730581
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168806255109159,0,0,0,0,0,0.0395151298748377,0,0.262226895275152,0,0,0,0,0.0479249615333964,0,-3.46944695195361e-18,0,0.211683880319979,0,0,0,0.132929172368549,0,0,0,0,0,0,0,0.0268032796599668
X601169.CH.EQUITY,0,0,0,0,0,0.0526008512944069,0,0,0,0,0.119832742083653,0,0,0,0.0341572344047943,0,0,0,0.0813320425657452,0,0,0.0281495955766974,0,0,0.0105569837715485,-1.73472347597681e-18,0,0,0,0.031399146370858,0.192436877304051,0,0,0,0,0,0.32527739458981,0.0785207420495676,0,0,0,0,0,0.0318481083782685,0,0,0,0.0389648376344153,0,0
X600015.CH.EQUITY,0,0,0,0,0,0,0,0,0.08127119135717,0,0,0,0.317733249970585,0,0.00440057298183984,0,0,0,0,0,0,0.159106172155726,0,0,0.0302373741514819,0,0,0,0,0,0,0,0,0,0,0.287113049182996,0,0,0,0,0,0,0,0.0753219196006032,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,-0.105160700024834,0,0,0,0,0,0,0,0,0,0,0.18493247729681,0,0,0,0,0,0,0.0705236278171805,0,0,0,0,0.126852541494724,0,0,0,0,0,0.153709358608277,0.0789820717088379,0,0,0,0,0,0,0.0225061460106775,0,0.0422993579104227,0,0.190726321580266,0,0,0.218059345867907
X2881.TT.EQUITY,0,0.212516097871071,0.120319836315356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921399453932101,0,0,0,-0.0815463106142188,0,0,0,0,0,0,0,0,0.243811589230125,0,0,0,0,0,0,0,0.0211848354559379,0,0,0,0,0.160644333831182,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0.226310047776704,0,0,0,0,0,0,0,0.0217842182693375,0,0,0,0,0,0,0,0,0.0238252217892588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167882355565678,0,0.286581358012074,0,0,0,0,0.321361039863249,0,0,0,0
X2891.TT.EQUITY,-3.46944695195361e-18,0.614681775685935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0900529283844647,0,0,-0.0175484566646313,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297910245318079,0,0.0609448107805394,0.281700268907077,0,0,-0.0367816893359188,0,-0.0445636809610131,0.239257242843966,0,0,0.186452739085269,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16533883832702,0,0,0,0,0,0,0,0.100272948585692,0,0,0,0.298966313163708,0,0.219006740554113,0,0.105048676208697,0.0490718300399655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218686629839576,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.183593799275519,0,-0.162909643574548,0,0,0,0,0,0,0,0,0.148742164072199,0.157002478828372,0.275892917977548,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.352408537446031,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.494834634768872
X601916.CH.Equity,-0.237441648317519,0,0,0,0,0,-0.311552898995393,0,0,3.46944695195361e-18,0,0,0,0,0.145856084459894,0.0247099845594928,0,0,0,0,0,0.809875890080122,0.0154242009971687,0.00148692180053864,0,0,0,0,0,0,0,0,0,0,0,0,0.207341673735916,0,0.218730331105819,0,-0.0461648743600762,0,0,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,-0.189210149205027,0,0,0,0,0.0742441283543982,0,-0.245803590947548,0,0,0,-0.124679403216867,0,-0.160836226803074,0,0.475912308982064,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.103894338381467,0,0,0.683928281907397,0.0725167649617732,0,0,0,0,0,0,0.0834275504394142,0,0,0.216431842509521,0,0,0,0,0,-0.0835821197328105,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.347999971316245,0,0,0,0,0,8.67361737988404e-19,0.432305459718951,0.133348385550133,0,0,0,0,0,0,0,0.0425477236187254,0
X600919.CH.EQUITY,0,0.375738327700071,0,0,0,0,0,0,0,0.13833577799535,0.322605615297294,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461474406168154,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.119350476276272,0,0,0,0,0,0.0315210142229487,0,0,0,0,0,0
X601009.CH.EQUITY,0,0.120827226934661,0,0,0,0,0,0,0,0,0.105482396194007,0.209320421938586,0.00996753773480184,0,0,0,0,0,0,0,0,0.00204240524638995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.414029420745459,0.0620785073944242,0,0,0,0,0,0,0,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0.141327517017016,0.0820964217206547,0,0,0,0,0,0,0.131892551721144,0,0,0,0,0,0,0,0,0,0.0639581314852405,0,0,0,-0.0340765930225701,0,0,0,0,0.257944180520922,0,0,0,0,0,0,0,0,0,0,0,0,0.312241103965361,0,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0592561805643169,0,-0.0676063881201289,0.00180523727804446,0,0,0,0,0.331112364468042,0.158860024650861,0,0.0688043050149283,0.114782291937531,0,0,0,0,0.223848259735767,0.0144903242831166,0.0218961145917082,-0.113463067753909,0,0,0.113842576446741,0
