,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2891.TT.EQUITY,X600015.CH.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X601009.CH.EQUITY,X601236.CH.EQUITY,X2892.TT.EQUITY,X600919.CH.EQUITY
X11.HK.EQUITY,0,0,0,0,-0.0527842731107527,0,0.0126705193176515,0.235293868370286,0.296061521611589,0,0,0,0,0,0,0,0,0,0,0,0.237878336185119,0,0,0,0,0,0.0346804591316823,0,0,0.0305133529505981,0.164807113287974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.303797352938401,0,0.0337939252866718,0.149439032399483,0,0,0,0.0811734395028741,0,0,0.0616994797025866,0,0.0459515376227199,0,0,0,0,0,0,0,0,0,0,0.199151847349866,0,0,0,0.0240924246137698,0,0,0,0,0,0,0,0.231045737932493,0,0,0,0,0,0,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0.00228491431226054,0,0,0,0.217513265170207,-0.187178661375173,0.0470899377495032,0,0,0,0,0.0931143264096565,0.00730888405404706,0,0,0,0,0,0,0,0,0,0,0,0.264677470738296,0,0,0,0,0,0,0,0,0,0,0,0.0860160206319949,0,0.022708455590415,0,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.184508461580611,0.103693378585708,0,0,0,0,-0.0306234137578035,0,0,0,0,0,0,0,0,0,0,0,-0.140285045539506,0,0,-0.0702316291191036,0,0,0,0,-0.0510151278080202,0,0,0,0.0887050344677777,0,0,0,-0.0777162783715989,0.0120814863583055,0,0.183469552718373,0.193280072035901,0.690178659459944
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272682373818533,0,0,-0.106737570647891,0,0,0,0.0515525007094905,0,0,0,0,0,0,0.292076072164226,0,0.0452608407049877,0,0,0,0.0880805437513573,-0.031467645305886,0,0,0.187164107402239,0,0,0,0,0.113899425363787,0.0157200378161628,0,0,0,0,0
X002142.CH.EQUITY,-0.075919779350792,0,0,0,0,0.753450693956561,0,0,0,0,0.279668815489463,-0.230004456608404,0,0,0,0,0,0.169126460603819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139198005516204,0.162403810801282,0,-0.0274421057448328,0,0,0,0,0,0,0,0,0,0,-0.0660280063377168,0,0,0
X300059.CH.EQUITY,-0.0583088288793087,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258108172030014,0,0,0,0,0,0,0,0,0,0.106400425604147,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241855456101718,0,0,-0.0876784752905454,0,0.198395208563263,0,-0.0434002188314368,0,8.67361737988404e-19,0,1.38777878078145e-17
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312555890872345,0,0,0,6.93889390390723e-18,0,0,0,0,0.224355789859871,0,0.116024121919073,0,0,0,0,0.114331960248959,0,0,0.154008319802677,0,0,0,0,0,0,0,0,0.25646590791151,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.128722288658448,0,0,0,0,0,0,0,0,0,0,0.199603419118317,0,0,0,-0.243140257975517,0,0.173053612288867,-0.0843625923868024,0,0,0,0,-0.0265279793779305,-0.0364962068550303,0,0,0.583085652394504,0,0,0,0,0.294734666073489,0,-0.176378127286879,0,0,0,0,0,0.0834127498438443,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0735725273436802,0,0,0,0,0.300106418748895,0,0,0,0,0.13882810902657,0.13002792666599,0,0,0,0,0,0,0.229307474316462,0,0,0,0,-0.124301697085007,0,0,0,0,0.153021122653613,0,-0.0833691751394363,0,0,0.059209936675404,0,0,0,0.0334107683566703,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0931210729717888,0,0,0,0,0,0,0,0,0,0,0.17037366648883,0,0,0,0,-0.0143293961747883,0,-0.208107138704844,0.162305985260101,0,0,0,0,0,0,0.44078743152269,0,0.00653711432003154,0,0
X601336.CH.EQUITY,0,0,0,0,0,0,0.0449690578649049,0.166137987771844,0,0,0,0,0,0,0,0,0.160451511601048,0,0,0.13586672755198,0.0867501192570132,0.0304807622995329,0.242960829423225,0,0,0,0,0,0,0,0.0271787544720535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,-0.115638534971854,0,0,-0.079149057946584,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.270928524710335,0.222263149867204,0,0,0,0,0,0,0,0.0146259885583652,0,0,0,0,0,0,0,0,-0.269598422003367,0,0,0,0,0.236742768429841,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0243901802073069,0,0,0,0,0,0,0,0,0.10125654002579,0,0,0,0,0,0,0,-0.0145083332140453,0.0357658021768166,0,0,0,0,0.200105556626497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095800525556813,0,0,0.416558197778463,0,-0.0226711008867628
X2881.TT.EQUITY,0.000393419833501801,0,0,0,0,0,0.188926913587012,0,0,0,0,-0.0951202897237201,0,-0.0465283717960751,0,0,0,0,0,0,-0.0105196950824157,0,0,0,0,0,0,0,0,0.581930336466326,0,0,-0.0245420060690156,0,0,0,0,0.300131284761558,0,-0.0717719629947731,0,0,0,0,0,0,0,-0.0872276981801897,0.0868121024097861,0
X601169.CH.EQUITY,0,0.079747623648916,0,0,0,0,0,0,0,0.0349508722774747,0,0,0,0.149808994249958,0,0,0,0,0,0,0,0,0,0,0,0,0.0679834841333747,0,0.021352648018157,0,0,0,0,-0.0719132301571231,0,0,0,0,0,0,0,0.253970894503559,0,0,0.126672585756414,0,0.0309283387873434,0,0,0.421789184059505
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.0966152749154855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214648514712357,-0.0868003956911869,0,0,0,0,0,0,0.251752577463808,0,0,0,0,0.0390482333273273,0.308981774703144,0,0,0,0.147260476108158,0,-0.00705744036108829,0.201461407070518,0
X000776.CH.EQUITY,0,0,0,0,0,0,0.0610022196620102,0,0,0.0135739015672887,0,0,0,0,0.180786269972932,0,0,0,0,0,0,0,0,0,0,0.151194177576171,0,0,0,0,0.103919254888639,0.0326768255967444,0,0,0,0,0,0,0,0,0,0,0.286197793868627,0.0756606224611418,0,0,0.0417819297920402,0,0,0
X600918.CH.Equity,0,0,0,-0.0205449894671567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0585843126521757,0,0.0880083398636805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228310161136567,0,0,0,0,0,0.0329657865142538,0,0.0278761241154691
X2891.TT.EQUITY,0.143603175697457,0,0,0,0,0,0,0.051741630345947,0,0,0,0,0,0,0,0,0.00813312898020878,0,0,0,0.156107235428081,0,0,0,0.0737583129881947,0,0,0,0,0.118017449104561,0,0,0,0,0,0,0,0.0568288204461875,0,0,0,0.0402015585994254,0,0,0,0,-0.014217749252011,-0.110403748882723,0.418459467102947,0
X600015.CH.EQUITY,0,1.38777878078145e-17,0,0.0317587391304811,0,0,0,0,0,0,0.219449482417567,0,0,0,0,-0.132344291354775,0,0,0,0,0,0,0,0.0331619402075448,0,0,0.0479940043388462,0,0,0,0,0,0.257255786997466,0,0,-0.0277842839052912,0.374129185645605,0,0,0,0,0,-0.416275730670621,0,0,0,0.369021307888808,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0.115469383214687,0,0,0,0,0,0,0.05730767166468,0,0,0,0,-3.46944695195361e-18,0.088826604990292,0,0,0,0.0852617437992344,0,0,0.162643118702588,0,0.243590107872873,0,0,0,0,0,0,0,0.0804159320366799,-0.0120425952742542,0,0,0,0,0,0,0,0.140741507955393,0,-0.139710360084566
X601881.CH.EQUITY,0,0,0,0.0243063031722704,0,0,0,0,0,0,0,0,0,0,0,0.0517481209544994,0,0,0,0,0,0,0,0,0,0.0308476103124224,0,0,0.194544903352829,0,0.44295213380721,0,0,0,0,0,0.0559378805283651,0,0,0,0,0,0.10121672100735,0,0,0,0,0,0,0
X601916.CH.Equity,0.476649453943319,0,0,0,0.256056656022499,0,0,0,-0.188194720857289,0.133482819623161,0,0,0,0,0,0.16274421839891,0,0,0,0,0.0635052571021429,0,0,-0.277236491222323,-0.187550893235942,0,0.0720299537604009,0,0,0,0,0,0,0,0.25617802633667,0,0.0329746396815019,0,0,0,0,0,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0.0715834152476344,0,0,0,0,0,0,-0.0739654503836563,0.0375839595158134,0.0681177330771186,0,0,0,0,0,0.093975790489995,0,-0.0585697863830011,0,0,0,0,0.0582982818879226,0,0.127911304140688,0,0,0,0,0.226567258022068,0,0.00520303632876343,-0.0303664447591093,0,0,0,0,0,0,0.0339973532265904,0,-0.00530433654352788,0,0,0,0,0.55527581390372,-0.00882225248414299
X601009.CH.EQUITY,-0.0237655587550101,0,0,0,0,0,0.0165601151817798,0,0,0.0589833283881475,0,0,0,0,0,-0.049592640757359,0,0.0666422990062621,0,0,0,0,0,-0.0538888274195292,0,0,0,0,0,-0.141146613592814,0,0,0,0.0963957901485009,-0.0459496202510956,0,0,0,0,0,0,0.782425114487711,1.73472347597681e-18,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0.0412389374216583,0,0,0,0,0,0,0,0,-0.137692348784191,0,0,0,0,0,0,0.000744897297821945,0,0,0,0,0,-0.00693832041131727,0.328385608104104,0,0,0.00417027319485312,-0.00639916140166562,0,0,0,0,0,0,0,0.0842528109798118,0,0,0.429952282188064,0,0,0,0,0,0,0.0600430487820489
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271835756228258,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0.0693283506635748,0,0.0828442276763934,0,0.118510234417122,0,-0.0515630117227709,0.375184175727165,0,0,0.0356959961264829,-0.019765058473931,0.481178033199323,0,0,0,0
X600919.CH.EQUITY,0,0,-0.101352691881434,0,0,0,0,0,0,0,0,0,0,0,-0.103834012609546,0,0.0846431685384452,0,0,0,0.0334594244734985,0.0623819330903985,0,0,0.605622507115925,0,0,0,0,0,0,-0.207395842250436,0,0.0288028913074117,0,0,0,0,0,0.135520859998235,0,0.125840839184783,0,0,0.112389636035716,0,0,0.271406368894219,0,0
