,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2891.TT.EQUITY,X002736.CH.EQUITY,X601916.CH.Equity,X601009.CH.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X2884.TT.EQUITY,X600919.CH.EQUITY,X2892.TT.EQUITY,X601696.CH.Equity
X11.HK.EQUITY,0,0,0,0,0,0,0.280124890236073,0.370805605849779,0,0.166935856541177,0,0,0,0,0,0,0,0,0.0663550359212103,0.52204139940377,0,0,-0.130470028914356,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.22718001836445,0,0,0,0,0,-0.0655558067871062,0,0,0,-0.0510966592642808,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0.109104063379533,-0.0823464935727652,0,0,0,0,0,0.38067645693418,0,0,0,0,0,0,0,0,0,0,-0.128486927258587,0,0,0.0871756195255374,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23279765079062,0,0.265821130656694,0,0,0,0.0583292563051749,-0.0765818179900622
X601998.CH.EQUITY,0,0.169251158858318,0,0,0.133967222525674,0,-0.0603141775146911,0.0362845901808512,0.110121773971303,0,0.0868818489232139,0,0,0.112748728434657,0,0,0,0,0,0,0,0,0,0,0.116267920573806,0,0,0,0,0,0,0,0,0,0,0.356154927388959,0,0,0,0,0,0,0.0874313132539715,0,0,0,0,0,0,0
X267.HK.EQUITY,0,0,0,0,0,0,0.224710338921141,0.190538997159621,0,0,0,0,0,0,0.029513734493426,0,0.147847552485078,0,0,0,0.208306304874417,3.46944695195361e-18,0,0,0,0,0,0.102191666826237,0,0,0,0,0,0,0.0765689789607022,0,0,0,0,0.0149285808624822,0,0,0,0,0,0,0,0,0,0.0946941409604567
X601818.CH.EQUITY,0.113291645322722,0.210093727706039,0,0.0203229435258463,0,0,0,0,0,0,0.0567326529006985,0.328490251072173,-0.0733576282109214,0,0,0,0,0,0,0,0,0,0,0,0,0.120701205916922,0,0,0,0,0,0,0,0,0,0,0,0,0.0142988634395893,0,0,0,0,0,0.104613952667843,0,0,0.0581375725561353,0,0
X002142.CH.EQUITY,0,0,0,0,0,0,0,-0.0292730272484807,0,0.167635440803165,-0.0558437285944075,0,0.115046229381605,0,0,0.299513242601549,0,0,0,0,0,0,0,0,0,0,0,0,-0.105226667817366,0,0,0.198921903053971,0.329466564710075,0,0,0,0,0,0,0,0,0,0,-0.00958644506626575,-4.33680868994202e-19,0,0,0,0,0.0320549599709725
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723890737783362,0.16355151209098,0,0,0,0.140833404143958,0,0,0,0,0,0,0,0,0,0,0.193796886678088,0.010344696255023,0,0.0356857262826018,0.0750678473645548,0,0,0,0,0,0.201720476569748,0,0.0556056506053239,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.16181192160507,0,0,0,0,0,0,0.000145278362812411,0,0,0,0,0,0.067383152287885,0,0,0.102193859319362,0,0,0.0503506970591487,0,0,0,0,0.0100159997286725,0,0,0,0,0.42290090916967,0,0.145206683395715,0,0,0,0,0,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0,0,0,0.0748864990880703,0,1.73472347597681e-18,0,0,0,0,-0.0754483907687557,0,0,0,0,0,0,0,-0.0761460630474382,0,0,0,0,0,0,0,0,0,0,0,0.114629902823473,0.582844454225887,0,0,0,0.0127844348922915,0,0,0,0,0,0,0,0.2058388497614,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.062756805949998,0,0,0,0,0.158068816228898,0,0,0.0958221087156102,0,0,0,-6.93889390390723e-18,0,0,0,0,0.201467116171668,0,0,0,0,0.0372647961057606,-0.200270779875514,0,0.00896756082401011,0,0,0,0,0.424136364002834,0,0.164065617965824,0,0,0,0,0,0,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0.100546415269303,0,0,0,0,0,0,0,0.740123743417058,0,0,0,0,0,0,0,0,0,0,0,0,-0.104505553423079,0,0,0,0,0,0,0,0,0,0,-0.159678467763541,0,0,0,0,0,0.00164901765957545,0,0,0,0,-0.0450137528566478
X601336.CH.EQUITY,0,0,0,0,0,0.0848656420224967,0,0,0,0,0,0,0,0,0,0.222412702837519,0,0,0.309019277897337,0,0,0,0,0,0,0.0820468668655033,0,0,0,0.135473036234475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18855606755268,0,0,0,0
X601229.CH.EQUITY,0,0,0.143262320228185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278430057671272,0,0,0,0,0,0.0412817972970564,0.109405163767494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108524760966137,0.0826371077343195,0,0,0,0.0823418728092146,0,0
X600999.CH.EQUITY,0,0,0,0,0.11642208959911,0,0.0407289582006867,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0671719133063001,0,0,0,0,0,0,0.128187186185895,0.170883491432275,0,0,0,0,0,0,0.049088969281301,0,0,0,0,0.314569929759591,0,0.112624092304386,0,0,0,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0.0121922303422112,0,-0.0366350200473009,0,0,0,0,0.0829192295743348,0,0,0,0,0.0730344073819021,0,0,0,0,0,0,0,0.190104636666502,0.0445967782122298,0,0,0,0,0.245489746302808,0,0,0,0,0,0,0,0.127206753358344,0,0,0.167656117290582,1.38777878078145e-17,0,0,0,-0.0592975408836821
X601169.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0537741233891054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817911212788372,0,0,0,0,0,0,0,0,0,0,0,0.0735858483021242,0.318360857954858,0,0,0,0.187657521444968,0,0.0469468496750618,0,0,0.284909900907804,0,0.030795542300229
X2881.TT.EQUITY,3.46944695195361e-18,0,0,0,0,0,0.1602242443373,0,0,0,-0.0573837992671133,0,-0.0670520218298945,0,0,-1.35525271560688e-20,0,0,0.0182234040610442,0,0,-0.0632816407984029,0,0,0,0,0,0,0.522973104307543,0,0,0,0,0,0,0,0,0.246571177061013,0,0,0,0,0,0.0627883604579072,-0.0855155483589595,0,0,0,0.0872454858556435,0
X2886.TT.EQUITY,0,0,0,-0.0644674629342177,0,0,0,0.0439756113719705,0,0,-0.0792657117601981,0,0,0.122083505313634,0,0,0,0,0,0.0578485186387106,0,0,0,-0.0125773245884574,0,0.011402337816307,0,0,0,0,-0.0197751989836618,0,0,0,0,0.0414837405574798,0.214363109566404,0,0,0,0,0,0,0,0,0,0.379908054307237,0,0.195931434040981,0
X600015.CH.EQUITY,0,0.136043183166504,0,0,0,0,0,-0.157728547810302,0,0,0.0506115582399103,0.199808071375373,0,0.136389223601138,0,0,0,0,0,0,0,0,0,0,0.167303537102711,0.0465365085378863,0,0,0,0,0,0,0,0,0,0.325039592440796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0235377140602355,0,0,0,0.107479364306107,0,0,0,0,0,0,0.0181196890339432,0.0329598009371508,0.00553304820022361,0,0,0.104740461194018,0.0211631236718257,0,0.384225482290825,0,0,0.0598708551161732,0,0.174081287437125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,0,0.00153676601583728,0,0,0,0,0,0.17451801826368,0,0,0,0,0,-0.0369814125736496,0,-0.0938000590547197,0,0.00941505758721042,0.0601854901263248,0,0,-0.0628226989956072,0,0,0,0,0,0,0,0,0,0,0,0,0.0799062012358145,0.125836684690439,0.0353922942931515,0.10001030728748,0,0,0,0,0,0,0,0,0,0.548075223705042,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0.0514677979011019,0,-0.0866105790828308,0,0,0,0,0,0,0,0,0,0.0193511422007449,0,0.181519753666898,0,0,0,0,0.160429954591428,0,0,0.0840596502740751,0,0,0,0.183830020631887,0,0,0,0,0,0,0.00799883671829832,0,0,0,0.319639776323982,0,0,0,0,0
X601916.CH.Equity,0,0,0,0.187019052847476,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137254500727489,0,0,0,0,0.26889387958415,0,0,0,0,0,0,0.0187362095213736,-0.107281729641579,0.0538419799084781,0,0,0,0,0,-0.0414104927412862,0,0,0,0,0,0.206381737068676,0,0,0,0.14957986553418,-0.000364835245565607,0.104013155734894
X601009.CH.EQUITY,0,0,0,0,0,0.204105256935522,0,0,0,0,0,0,0,0.00970151748229035,0.146021707554016,0.169755804677125,0,0,0,0,0,0,0.0901856253373212,0,0,0.0275442271947869,0,0,0,0,0,0,0.0482848052484545,0.0432618769534323,0,0,0,0,0,0,0,0,0.230007796580355,0,0,0,0,0,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,-0.0943611808568994,0,0,0,0,0,0,-0.038875861801661,0,0,0,0,0,0,0,0,0,-0.027332807271313,0,0,0,0,0,0,0.309918640907356,0,0,0,0.360428379617011,0,0,0.039558708686024,0,0,-0.0944536459118847,0.324717952180944,-0.00593361146745571,0,0,0,0,0,0,-0.0720556001968876
X601881.CH.EQUITY,0,0,0.139553062899973,0,0,0,0,0,0,0,0,0,0,0,0.413956283550595,0,-0.0321818564489973,0,0,0,0,0,-0.0324856039452907,0,0,0,0,0.0501841746686358,0,0.0873247173683329,0,0.0369777858658914,-0.023369264653729,0,0,0.129604941708101,0,0,0,0,0,0,0,0,0.349658348790657,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,-0.0447902639877546,0,0,0,-0.176693005165704,0.0862307573368263,0,0,0,0,0,0,0.373973325544294,0,0,0,0,0,0.0604928211526542,0,0,0,0.0193328396455406,0,0,0,0,0,0,0,0,0,0,0,0.0765087331313574,0,0,0,0,0,0,0,0,0,-0.0169073048294384,0.598860742136624,0
X600919.CH.EQUITY,0,0.0787452950801863,0,0,0,0,0.021778955783219,0,0,0.0864538982952293,0,0,0,0,0,0,0,0,0,0,0,0,0.057945554706167,0,0,0,0,0,0,0.160671349398712,0,0,0,0.034052670385844,0,0,0,0,0.00757046702753915,0,0,0,0.0719874685893883,0.218600140911553,0,0,0,0,0,0
X2892.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913629260051315,0.0284210280377489,-0.0152522176358923,0,0,0,0,0,0,0.0247213673033796,0,0,0,0,0,0,0,0.126553017859176,0,0,0,0.340168606700873,0,-0.0797508660525516,0,0,0.035532916407865,0.531735719862601,0,0,0
X601696.CH.Equity,0,0,0,0,0,0.00926390247029554,0,0,0,0,0,0,0,0,0,0,0,-0.0968532016291437,0,0,-6.93889390390723e-18,0,-0.294074659423802,0,0,0,0,0,0,0,0.0166405471322209,0.340176344191124,0,0,0,0.0474761645120859,0,0,0,0,-0.16647751300341,0,0,0,0,0.242230921805408,0,0,-0.106410089254193,0
