,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X601236.CH.EQUITY,X601881.CH.EQUITY,X601916.CH.Equity,X2884.TT.EQUITY,X600919.CH.EQUITY,X600958.CH.EQUITY,X601009.CH.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0,0,0.0260710143448613,0,0,0.185325613267551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3426212564779,0,0,0.013763479113786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0984195197250403,0,0.345975668718036,0
X601328.CH.EQUITY,0,0,0,0.193708106646065,0.173919353510696,0,0,0,0,0,0,0,0.0881043270307881,0,0,0,0,0,0,0,0.400465990382497,0,0,0.0234605873397354,0,0,0,0,0,0,0,0,0.0460455800251788,0,3.46944695195361e-18,0.0964397368516708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0481189701018703,0.442790935374986,0,0.135305797211638,0,0,0,0,0,0,0,0,0.0623496471053857,0,0,0,0,0,0,0,0.0239670873826753,0,0,0,0.139101881740913,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0.0795457982825595,0.0310389878294672
X000001.CH.EQUITY,0,0,0.0879616344777076,0,0,0,0.0698443151549139,0,0,0,0.111254982842745,0,0.19265475741025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439566631748149,0.00637399360739024,0,0,0.373898446706198,0,0.0178669910027382,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0
X388.HK.EQUITY,0,0,0,0,0.114292567653338,0,0,0.0229052218651154,0,0,0,0,0,0.203632308934136,0,0,0,0,0,0,0,0,0.186407979763466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247309209171348,-0.0427047682704643,0,0,0.00572325914206069,0,0,0,0
X600030.CH.EQUITY,0,0.0563058513232958,0,0,0,0,0,0,0,0,0,0,0,0.0518558255097573,0,0,0,0,0,0,0,0,0,0,0,0.177198520566036,0.195692565704689,0,0,0.0235392756730976,0,0.0222780875004844,0,0,0.198386493178031,0,0,0.177762198734106,0,0,0,0,0,0.0255814300744158,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137994149525916,0,0,0.0164193729467649,0,0,0,0,0.0752462009717076,0,0,0,0.434071771563687,0,0,0,0,0,0.180077150888042,0,0,0,0.0290008821547944,0,0,0,0,0.151320684235792,0,0,0
X601601.CH.EQUITY,0,0,0.0602062668826184,0.167187169547564,0,0,0,0,0.0303902173994954,0,0,0,0,0.191350355073142,-0.129360761254746,0,0,0,0.078640385971587,0.0772857958772174,0,0,0,0,0.206263837675675,0,0,0,0,0,0,0.260155596909083,0,0,0,0,0,0,0,0,0,0.162897152419925,-0.0279930187099417,0.0379700772461985,0,0,0,0,0,-0.0676761087994283
X11.HK.EQUITY,0,0,0,0,0,0.176066206668158,0,0.0350935591877544,0,0,0,0,0,0.160386944635993,0,0,0,0.428372617115786,0,0,0,0,0.854270462988984,0,0,0,0,-0.0784197357665889,0,0,0,0,-0.189602609123106,0,0,0,0,0,0,0,-0.0472250134922747,-0.525871573447353,-0.216124075280697,0,0,0,0,0,0.0522344568706462,-0.149148929942551
X601066.CH.EQUITY,0,0,0,0,0,0.120026401449959,0,0,0.158210910534078,-0.031816414283527,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102610156371058,0.021046897274978,0,0,0,0.0695090012722617,0,0,0,0.247194490083027,0,-6.93889390390723e-18,0,0.0610810881361471,0.263102494698431,0.251612073075081,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.136554831438369,0.0258664278848487,0,0,0,0,0,0,0,-3.46944695195361e-18,0.207674006248472,0.0322893606678437,0,0,0,0,0,0,0,0,0,0,0.000218935864115179,0,0,0,0,0,0,0,0,0,0,0,0.179583365893491,0.00751430693765362,0,0,0,0,0,0,0,0,0,0.311046868610723,0,0,0
X601998.CH.EQUITY,0,0.125361263541538,0,0,0,0,0,0,0.0119056002726485,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,-0.00617628139511619,0,0.236873702021955,0,0,0.105250047527022,0,0,0,0.0731262475871639,0,0,0,0,0.255898115754974,0,0,0,0,0,0.0356810692253955,0,0.189965599921225,0,0,0,0,0
X2388.HK.EQUITY,0,0,0,0,0,0.0559874112310844,0,0,0,0,0,0.147065828858554,0,0,0,0,0,0,0.455796145512443,-0.0178528314299754,-6.93889390390723e-18,0,0,0.211128834965156,0,0,0,0,0,0,0,0,0.0477142182488091,0,0.0189323917497223,0,0,0,0,0,0,0.0801406490834129,0,0,0,0.00107048242411483,0,0,0,0.0253138667357345
X267.HK.EQUITY,0,0,0,0,0.147776893480851,0,0,0.0562611135794265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294604145559361,0,0.15726677002626,0.11589551084725,0,0,0,0,0,0,0.0324985975872968,0,0,0,0,0,0,0,0.120944954338722,0,0,0.110551620895246,0,0,0,0,0,0
X601818.CH.EQUITY,0,0,0,0.0763805734889335,0,0,0.0929413921789216,0,0,0,0.290780753842682,0,0,0,0,0,0,0,0,-0.0105863155911281,0,0.453681532037391,0,0,0,0,0,0,0,0,0,0,0,-0.059275896670219,0,0,0,0,0,0,0.0314154987618851,0,0.0786061123325873,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.162922105883031,0,0.0906288097202252,0,0,0.0944362452369734,0,0,0,0,0.0073537746863981,0,0,0,0,0,0,0,0,0.0575928627865502,0.229555358168555,0,0,0.1967310399273,0.0398447620975973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601211.CH.EQUITY,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0124004390925189,0,0,0,0,0,0,0,0.284737494483926,0,0,0,0,0,0,0,0.0296602423828209,0,0,0,0,0.22971282143697,0.00230990917697391,0.185546356242545,0,0,0,0.0207361163946189,0,0,0,0,0.0127983356732089,0,0,0.174541131897568,0.0332630692716499,0
X002142.CH.EQUITY,0,0.0792779540902259,0,0,0,0,0.568970175483286,0,0.00409568244392182,0.033142394683996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.296650256867087,0,0,0,0,0,0.455639407912787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133621583078594,-0.26164385630168
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.147621419752177,0.335718388296118,0,0,0,0,0,0.0946444949817442,0,0.00383531196480971,0,0,0.069166115159638,0,0.15292835118459,0,0,0,0.104468926384853,0,0,0,0.0565318806950557,0,0.0210073224604622
X300059.CH.EQUITY,0,0,0,-0.0217498322246592,-0.251711668931701,0.203465083592856,0,0,0,0.0304346996178994,0,0,0,0,0,0.0948890146479964,0,0,0,0.203344022111329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570735012749579,0,0,0,0,0,0,0,0.086967979918659,0.0306399168194677,0,0.0439603847627587,0,0,0,0
X601229.CH.EQUITY,0,0,0.419190517983291,0,0,0,0,0,0,0.0817344458162132,0,0.104353775496361,0.0121657190338242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684762834023309,0,0,0,0,0,2.71050543121376e-20,0.100366170839866,0,0,0,0,0,-0.0690047911441568,0,0,0,0.0578599672286374,0,-2.77555756156289e-17,0,0.203210662405998,0
X601336.CH.EQUITY,0,0.0539983149610776,0,0,0,0,0,0,0,0,0,0,0.0847730300578949,0,0,0,0.0255472173827854,0.050205846347321,0,0,0,0.0254462373369056,0,0,0,0,0.272558165407442,0,0.0101189706766771,0,0,0,0,0,-8.67361737988404e-19,0,0.0288444079419267,0,0,0.117933886732589,0,0,0,0,0,0,0.241106549182058,0,0,0
X2882.TT.EQUITY,0,0,0,0,0,0.177830730490168,0.00503379878460091,0,-0.0162489963098485,0,0.172273202269819,0,0,0,0,0,0,0,0,-0.0622159935463208,0,-0.0641836361691091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43044678538228,0,0,-0.00260011918160744,0.0350525464377144,0,0,0.331559032238663,0,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.19601236604256,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0190786420533616,0,0.329717419444796,0,0,0,0,0,0,0,0,0.227793131468363,0,0.114486011053815,0,0,0,0,0.0425599072779909,0,0,0,0,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0137566939933209,0,0,0.280870649435616,0,0.0140674382645656,0,0,0,0,0.0627881628621627,0,0,0.0109122957081262,0.342258659380397,0,0,0.033174368008635,0,0,0,0,0,0.0232024723409437,0,0,0,0,0,0,0.0674779059340495,0.0693814196881961,0,0,0,0.109514032477752,0,0
X601169.CH.EQUITY,0.00129936570648282,0,0,0,0,0.0325658624950846,0,0,0,0,0,0.153760612490078,0,0,0,0,0,0.0715507004585124,0,0,0,0,0,0,0.0443491783464457,0,0,0,0,0,0,0.194243942031744,0,0,0,0,0.370949682651282,0.0904981594456442,0,0,0,0,0,0,0.0334679248294945,0,0,0,0.0234447122160279,0
X600015.CH.EQUITY,0,0,0,0,0.0715413365092916,0,0,0,0.0843971346381934,0,0,0,0.216422930611705,0,0,0,0.0467815040770284,0,0,0,0,0.261689503522341,0,-0.0683109433849174,0.0243930015344993,0,0,0,0,0,0,0,0,0,0,0.321582857484493,0,0,0,0,0,-0.0854598626458756,0,0.00505496947705743,0,0,0,0.0819477634693958,0,0
X000776.CH.EQUITY,0,-0.0449680472614981,0,0,0,-0.0664405186891057,0,0,0,0,0,0,0,0,0,0.203893671137499,0,0,0,0.0790965373559355,0,-0.0145923937851333,0,0,0,0.0331562140915957,0,0,0.0650036725037333,0,0,0,0,0.216269681828775,0,0.054771048406588,0,0,-0.0119315119721898,0,0,0,0.0314141331640434,0.012415031862126,0,0,0.228586744699905,0.216961683218146,0,0
X2881.TT.EQUITY,0,0.121899090314364,0.192843607469244,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0871774124780055,0,0,0.0867495054239552,0,0,0,0,0,0,0,0.0137933639199399,0,0.244976075298847,0,0,0,0,0,0,0,0,0.0244509781034134,0,0,0,0.164743088570498,0,0,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139696800160227,0,0,0.0769804685133952,0,0,0,0,0,0,0,0,0.0223458469161791,0.19626235054311,0.274996542731836,0,0,0,0.135378644407647,0,0,0,0,0,0,0,0,0,0.0682060255029438,0,0,0.0853640987285135,0,0.0200484587574114
X2886.TT.EQUITY,0,-6.93889390390723e-18,0,0,0,0.2172115526372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0235293438046671,0,0,0,0,0.0623866365212559,0,0,0.317554229523434,0,0,0,0.372301212485483,0,0,0,0
X2891.TT.EQUITY,0,0,0.547394585159897,0,0,0,0,-0.0242945867905494,0,0,0,0,0,0,0,0,0,0,0,-0.0330150436607505,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.0610835991785684,0,0.235404701947939,0,-0.0136619165404622,-0.00603669600854728,0,0.293495265211577,0,0,0,0.163035010256439
X601236.CH.EQUITY,0,0,0,0,-0.0658016248542347,0,0,0,0,-0.24639573745649,0.0148943940230661,0,0,0,-0.106630873006312,0,0.406130458049419,0,-0.236341349809647,0,0,0,0,0,0,0,0,0,0,0.528509791447502,0,0,0,0,0,0,0,0,0,0,0.141825230645505,0,0,0.28538405303273,0,0,0,1.38777878078145e-17,0,-0.0913367832252083
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,-0.0430726249706762,0,0,0,0,0,-0.36623179693407,0.311106982307788,0,0,0.118881056146144,0.152158508593844,0,0,0,0.0349256209052061,0.0688024207114066,0.0658676908736207,0,0,0,0,0,0,0,0,5.55111512312578e-17,0,0,0,0,0,0,0,0.0192648496673286,0,0,0,0,0.439403895748688,0,0
X601916.CH.Equity,-0.213631520633907,0,0,0,-1.38777878078145e-17,-0.00962566403116681,-0.322826659330106,0,0,6.93889390390723e-18,0,0,0,0.185825899732469,0,0,0,0,0,0.0985880984838422,0,0.744325698457983,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,1.0842021724855e-19,0,0,0.31644102829096,0,0.178898469457446,0,0,-0.00888592861143236,0,0,0,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0.154928248471361,0.0227225617541564,0,0,0,0,0,0,0,0,-0.0599824713619133,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153983361178109,0,-1.38777878078145e-17,0,0,0,0,0,0.46204644346229,0,0,0,0,0,0,0,0,0.251045543958185
X600919.CH.EQUITY,0,0,0.160054722755615,0,0,0,0,-0.192949026906387,0,0.133021266109371,0,0.516039630290762,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0164568839100658,0,0,0,-6.93889390390723e-18,0.0983005602241531,0.0505584181183521,0,0,0,0.105595002434036,0,0,0,0.0404612835976753,0,0,0,0
X600958.CH.EQUITY,0,0,-0.101371937406904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132765282525153,0,-1.73472347597681e-18,0.208747382471851,0.0675295316742625,0,0,0,0.165100817601435,0.142467520632803,-2.77555756156289e-17,0.227198670783695,0,-0.109363837249921,0,0,0,0.0891842234984516,0.192296423908597,0,0,0,0,0,0.0720729801006402
X601009.CH.EQUITY,0,0,0.0651516306232823,0,0,0,0,0,0,0,0.410514608367639,0,0.0418436967035169,0.128869187730318,0,0,0,0.0603001610574489,0.0210705070364147,0,0.0534762092380891,0,0,0,0,0,0,0,0,0,0.0608020756581031,0,0,0,0.0756975366666109,0,0,0,0,0,0,0,0,0,0.0376268977316796,0,0,0,0,0
X2892.TT.EQUITY,0.0267323193996177,0,0,0,0,0.22484638215521,0,0,0,0,0,0,0,0,0.127372564104171,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,0,0,0.0863294386576137,0.106709836066775,0,0,0,0,0,0,0,0.124304285902693,0,0,0,0.189733613251249,0,0,0,0
