,X601398.CH.EQUITY,X601288.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601318.CH.EQUITY,X600036.CH.EQUITY,X601166.CH.EQUITY,X601998.CH.EQUITY,X600000.CH.EQUITY,X600016.CH.EQUITY,X601818.CH.EQUITY,X601628.CH.EQUITY,X000001.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600919.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X601916.CH.Equity,X601601.CH.EQUITY,X2882.TT.EQUITY,X601009.CH.EQUITY,X2891.TT.EQUITY,X2881.TT.EQUITY,X600926.CH.EQUITY,X601319.CH.EQUITY,X601077.CH.Equity,X601336.CH.EQUITY,X600030.CH.EQUITY,X5880.TT.EQUITY,X2886.TT.EQUITY,X2892.TT.EQUITY,X601838.CH.EQUITY,X2888.TT.EQUITY,X601577.CH.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2883.TT.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X2885.TT.EQUITY,X2801.TT.EQUITY,X601997.CH.EQUITY,X2887.TT.EQUITY,X601881.CH.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY
X600000.CH.EQUITY,0.255086995838486,0,0,0.0223808962537343,0,0,0,0.103402975703497,0,0,0,0,0.0435791519015297,0,0,0,0,0.0737957888445221,0.502008193024776,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0086895575116238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0.119505804145738,0,0,0,0,0.0385004063912716,0.154783573026493,0,0,0,0,0,0.170754552600788,0,0.0520347291869692,0,0,0,3.46944695195361e-18,0,0,0,0,0.188291771794137,0,0,0,0,0,0,0,0,0,0,0,0,0.206229800083646,0,0,0,0,0,0,0,0,0,0.0158181994427742,0.19109370154632,0,0
X601818.CH.EQUITY,0,0,0,0,0,0.175191790559437,0,0,0,0,0,0.345229082262121,0,0,0,0.313782086056702,0,0,0.0594699555503012,0,0,0,0,0,0,0,0,0,0.112217601125149,0.0252780180716142,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827934991165243,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,-0.136764220846979,0,0,0,-0.0790461322593616,0,0,0,0,0,-0.12459622497145,0,0,0,0.181694013140291,0,0,0,-0.334063167841486,-0.0629591708313231,0.112198120254841,0,0.328463895508657,0,0,0,0.0221121976198239,0.561296809042258,0,0,0,0.0459821212464473,0.0768858156961572,0,0,0,0,0,0,0,0.0613909664462427,0,0
X000001.CH.EQUITY,0,0,0,0,0.169672441123479,0,0.0654537922558513,0.183680150116679,0.107404030269796,0,0,0.046441943028123,0,0,0,0,0,0.027386581047802,0,0,0,0.108329020854014,0.00064156317749104,0,0,0,0,0,0,0,0,0,0,0,0.00874223595282108,0,0,0,0,0,0,0,0,0,0,0.098736981043114,0.0169169506178964,0,0.0180141400661531,0
X600015.CH.EQUITY,0,0,0.00736648278298244,0,-0.019737500467712,0,0,0,0,0,0.197943152654695,0,0,0,0,0,0.0543833111797514,0,0.366253813776198,0,0,0,-3.46944695195361e-18,0,0.0488864703122338,0,0,0.256441365318859,0.326209535683535,0,0,-0.0975244614475193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010809204427784,0,-0.204332659186979,0,0
X601169.CH.EQUITY,0.0722215998507644,0,0,0,0,0.0607020149946928,0,0,0,0,0,0.112347957453719,0.215206493591598,0,0,0,0,0,0.198559783770151,0,0,0,0,0,0,0,0,0,0.121831879333856,0.0694360264330213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148573638480898,-0.109509499369338,3.46944695195361e-18,0.0625235718531401,0
X600919.CH.EQUITY,0.0208466893614217,0,0,0.0572423864062216,0,0.153973511423397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11535066811164,0,0,0.554446640987734,-0.0585790695620271,0,0,0,-6.93889390390723e-18,0,0.11610677954244,0,0,0,0,0,0,0,0.115864039081773,0,0,0,0,0,0,-0.0811673218223234,0
X601229.CH.EQUITY,0.0538238649047662,0,0,0,0,0,0,0,0,0,0.180140551307088,0,-8.67361737988404e-19,0,0,0.10423159855062,0.215882123194566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23304786364635,0,0,0,0,0,0,0.105197628948084
X002142.CH.EQUITY,0,0,0,0,0,0,0,0.0474309712517468,0.439092132976054,0,0,-0.010863629726807,0,0.0497098401659449,0,0,0,0,0,0,0,0,0,0,-0.0245876455208116,0,0.0844733134997094,0,0,0.255319168352469,0,0,0,0,0.265469747108788,0,0,0,0.0175551970522223,0,0,0,0,0,0,0,0,0,-0.145309319122243,0
X601916.CH.Equity,0,0,0,-0.0210544443277925,0,0,0,0,0,0.685338929204671,0.111555727777963,0.0353758962040575,0,0,0,0,0,0,0,0.00912281847215683,0,0,0.0530658057517182,0,0,-0.359653451100315,0,0,0,0,0,0,-0.10052830511571,0,0,0,-0.0652084858856261,0,0,0,0.106724976404694,0,0,-0.0811570080264511,0,0,0.136579748609455,3.46944695195361e-18,0,0
X601601.CH.EQUITY,0,0,0,0,0.0295440388007264,0,0,0,0,0,0,0.177033464012495,0,0.0424398648962617,0,0,0,0,0,0,0,0,0,0.0331709424856646,0,-0.100239072073164,0,0,0,0.521858492965839,0,0,0,0,0.0145057729379551,0,0,0,0,0,0,0,0,-0.00415380482584355,0,0,-0.105318355707608,0,0,0.129345861102049
X2882.TT.EQUITY,0.102392822272366,0,0,0,0,0,0.277735499305795,0,0,0,0,0,-0.146127950332785,0,0,0,0,0,0,0.0358226265766796,0.0219608345945753,0,0,-0.14471796309065,0,0.226708609232998,0,0,0,0,0,0,-0.306541100252819,0,0,0,0,0,0,0.601238861454531,0,0,0,0,0.255633358381439,0,0.0205846599119567,0,-0.155807222225804,0
X601009.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223312840947958,0,0,0.167331565574982,0,0,0,0,-0.453417465927804,0,0,0,0,0.192796297622528,0.42737903076671,-0.0843396599155207,0,0.105232139764272,0.220683244606029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X2891.TT.EQUITY,0,-0.00784502741281691,0,0,0,-0.131733683714509,0,0,0,0,0,0,0,0,-0.11898749233058,0,0,0,0,0,0,0.0342628188769333,0.0923784156684942,0,0,0.144771145247988,0,0.0573541857120245,0,0,0,-0.193625761611598,0.243783706861254,0,0,0.0470263759465287,0,0,0.260790783276664,0,0,0,0,0,0,0,-0.0453878827377853,0,0,0.115283796318005
X2881.TT.EQUITY,0,-0.00675924922761068,0,0,0,0,0,0,0,0,0,0,0,-0.109817190641093,0,0,0,0,-0.145818583273633,0,0,0,0.335531041130382,0,0.231900353048767,0,0,0,0,0,0.0492844255024458,-0.0227023661754397,0,0,0,0.00255989875599294,-0.054318937223509,0,0,0.258715904690628,0,0,0,0,0,0,0,0,0,0
X600926.CH.EQUITY,0,0,0,0,0,0.0913179938910912,0,0,0,0,0,0,0,0,0,0,0,0.439224467334255,0,0.27857991088843,0,0,-0.0440945286084901,0,0,0,0,0,0,0.019965880398789,0,0,0.00214915871006678,0,0.200766240345842,0,0,0.0671021660539832,0,-0.124216433775225,0,0,0,0,0,0,0,-0.00092431169003071,0,0
X601319.CH.EQUITY,0,0,0,-0.0219551653788009,0,0,0,0,0,0,0,-0.38078206836911,0,0.215279526177024,0.0999025713456628,0,0,0,0,0,0,0.071646912510368,-0.0619394600736253,0.106634841738532,0.265880808084883,0,0,0,3.46944695195361e-18,0,0,-0.0718601339794041,0,0,0,0,0.424144294851168,0,0,0,0,0.0176458861763701,0,0,0.105583559721303,0,0,0.128535724744494,0,0
X601077.CH.Equity,0,0,0,0,-0.106882549692613,0,0,-0.0123204030849357,0,0,0,0,0,0,0,0,0.340932597646341,0,0.141735939367521,0,0,0,0.0222120536998013,0.223276976301503,0,0,0,0.0199668677375554,0,0,0,0,0,0,0,0,0.0972454532284853,0,0,0,0,0,0,0,0,0.0375780447375332,0,0.105661060519148,0,0
X601336.CH.EQUITY,0,0,0,0.0133085373402036,0,0,0,0,0,0.150695543551424,0,0,0.00867306067635397,0,0,0.0262759031538988,0,0,0,0.222183310905108,0,0.153568172821337,0,0,0,0,0.217677239724541,0.181195399184109,0,0,0,-0.20752391593647,0,-0.0497832953649117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207915422075565
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0438204629193866,0.0565921237058015,0,0,0.0160555866603596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0956569099027974,0,0.0294135169767977,0,0.0593368944529502,0,0,0.12467022898757,0.364111569772037
X5880.TT.EQUITY,0,0.022448144144837,0,0,-0.0892819373215483,0,-3.46944695195361e-18,0,0,0,0,0,-0.0488930695825596,0,0,0,0,0,0,0,0,0,0.0923088533774513,0.0693334034304138,0,-3.46944695195361e-18,0,-0.107258823478287,0,0,0,0,0,0.288035603001999,0,0,0,0.482867947972141,-0.0177143179343301,0,0,0,0.0596188483599471,0.189806707378063,0,0,0,0,0,0
X2886.TT.EQUITY,0.0515691799180155,0.167786931506369,0,0,0,0,0.304651978857431,0,0.03247479894896,0,0,0,0,0.111353438656396,0,0,0.0665515899645451,0,0,0,0,-0.364552702179856,-0.024505708209597,0,0.0932986537127204,0.275747843701536,-0.0632266143001158,0,-0.223156021916207,0,0,0.401174029086809,0,0,0,0,0.114374547279237,0,0.104682674287497,0.0833058886831275,0,0,0,0.0115171026845325,0.0777282906593075,0,0,-0.184174621703333,0,0
X2892.TT.EQUITY,0,0,-0.0389365514554216,-0.0759567035025973,0,0.231109580137753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324431630635061,0,0,0,0,0,0,-0.171443563611435,0,0,0,0.13075907977789,0,0,-0.0594521066627917,0.156209254870423,0,0.0697577255996659,0.409624944856956,0.0576648262547323,0,0,0,0.0938508362751547,0,0,0,0,0,0
X601838.CH.EQUITY,0.249229888093863,0,0,0.0555220328680867,0,0.0528431781776308,0,0,0,0,0,0,0,0.12247082231038,0,0,0,0.105593555913507,0,0.2028384365086,0,0,0,0.0196893607798813,-0.0890668632822182,0,0.0708837073065225,0,0,0,0,0.00794152478270026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387194805311629,0,0,0.0837583479697311
X2888.TT.EQUITY,0,0,0,0,0.0450703238058791,0,0,0,0,0,0,0.0569214423737991,0,0,0,0,0,0,0,0.117694352435084,0,0,0.227533986938421,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.173072542089634,0.00547344489421957,0.240557397279272,0,0,0,0,0.261846100794077,0,0,0,0,0.025776718618266
X601577.CH.EQUITY,0,0,0,-0.0411393571754628,0.14912915414395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174666364590905,0,0.100889855946157,0.0625543395850826,0,0,0,0,0,0,0.250699252488618,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101702513316719,0,0,0.0641806039362725,0,0,0,0.0325878673141016
X2880.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140919838487092,0,0.0259005511919884,0,0,0,0,0,0,0.385045296541611,0.0380767171253461,0.175694160734099,0,0.184372355590472,0,0,0.0821044697731999,0,0,0,0,0,0.0999905906560341,0,0,0,0,0
X2884.TT.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144471032976672,0,0,0.106942737839712,0,0,0,0,0,0,0,0,0,0,0.231847895712835,0,0,0,0.0886907228948133,0,0.0748110009014839,0,0,0,0.268819423693401,0.0719328378872037,0,0,0,0,0
X2883.TT.EQUITY,0,-0.0532310621386508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560846670341929,-0.171329516026081,0.0586706036572563,0,0,0.423053752349518,0,0,0,0,-0.00365850539458237,0.162804639450271,0,0,0,0,0.216970687784806,0,0.426521505466306,0,0,0.123115847700356,0,0,0,0,0,-0.0324190455112763,0,0,0,0,0
X601688.CH.EQUITY,0,-0.0971538240664114,0,-0.0439683941893397,0.0618231606090811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0313870166016715,0,0,0,0,0,0,0,0,0,0.366754860758701,0,0,0,0,0,0.12543585455605,0,0,0,0,0,0.0890481384640386,0,0,0,0,0.215043572421747,0.220126826739587,0.0867772477384509
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0240330408842502,0.0741072101574849,0,0,0,0,0,0.0215703829320013,0,0,0,0,0,0,0.0176566283414161,0,0,0,0,0,0.193625463751604,0,0,0,0,0,0,0,0,0.0446235756937594,0,0,0.653193897168539,0,0,0.0809116741907727,0,0,0,0
X601211.CH.EQUITY,0,0.0633985875390523,0,0.0208331282840152,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127828489659237,0.237883201862887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0156624580911443,0,-0.0120634360870677,0,0,0.130452127355679,0,0,-0.0150104174679483,0,0,0.0204664396026808,0.252210703576736,0.208613901803325
X2885.TT.EQUITY,0,0,-0.114346423055188,0,0,0,0,0,0,0,0,0,0.032810785326973,0,0,0,0,0,0,0,-0.0436895346534858,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.177313104116481,0.0574826165138927,0,0,0,0,0,0.114791770711119,0.0618842273391284,0,0,0,0,0,0,0.368691960207049,0,0,0
X2801.TT.EQUITY,0,0,0,0,0,0,0,0,0,-0.0775589844589586,0,0,-0.0932603107285851,0,-0.0309549298207783,0,0,0,0,0,-0.10728770780969,0,0,0,0,0,0,0.103087229855829,0,0,0,0.061419010012876,0.140076174898066,0.140136754726619,0,0.0578456187395757,0.275005619429496,0.0351096590198008,0,0,0,-8.67361737988404e-19,0,0.165670440465385,0,0,0.341304033974699,0,0,0
X601997.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.382846376378367,0,0,0,0,0,0.0908151668737454,0,0,0,0,0,0.00947821797797609,0,-2.77555756156289e-17,0.0226916323600645,0,0,0,0,0,0.154425637676619,0.0554131699670303,0,0,0.0435774361525144,0,0,0,0,0,0,0.12505505948007,0.195109713779072,0
X2887.TT.EQUITY,0,0,0,0,0,0,0,0.181274743312822,0,0,0.0904887593680567,0,0,0,0,0,-0.0274362470177429,0,0,0,0,-0.0872248094547664,0.14963970059698,0,0,0.0934893299497921,0,0,0,0,0,0,0,0,0,0.181903796794931,0,0,0,0,0,0,0,0.112085684098542,0.21620184022116,0,0,0,0,0
X601881.CH.EQUITY,0,0.138549444598829,0,0,0,0,0,-0.0335493102811882,0,0,0,0.0631860517229489,0,0,0,0,0,0,6.7762635780344e-21,-0.0782411133875996,0,0,0,0,0,0,0,0,0.163197864799067,0,0,0,0,0,0,0.147791235683949,0,0,0,0.00746956219787069,0,0,0,0,0,0,0.0896107981188952,0,0.706081802753836,0
X000166.CH.EQUITY,0,0,0,0,0.0602983479278777,0,0,0,0,0,0,0.0829560778073589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21297949748613,0.103708921171427,0,0,0,0,0,0,0,0,0,0.386111337199908,0,0.0774901028494046,0.0150285771548318,0,0,0,0.11886588419743,0,0.0106901140497903
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757434541030751,0,-0.0392422363379362,0,0,0,0,0,0,0,0,0,0,0,0.0494911905924784,0.610560340861598,0,0,-0.0341600614386339,0.0588690568007461,0,0,0,0,0,0.0827509451476691,0,0,0,0,0,0,1.73472347597681e-18,0,0
