,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X601881.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X600958.CH.EQUITY,X000069.CH.EQUITY,X2884.TT.EQUITY,X2892.TT.EQUITY
X601166.CH.EQUITY,0,0.0558930530757358,0.226710840014912,0,0,0,0.148511959148941,0,0.198439557402995,0.0523326364590724,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.101985658450301,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011258361392258,0,0,0,-0.0130903965886712,0,0,0,0,0,0.0834510419770838,0,0.0611538985956684,-0.062290936209711,0.0312850362684868
X600000.CH.EQUITY,0,0.0415965566622029,0,0,0,0,0.189824613648822,0.108436975345043,0,0.119982772085799,0,0,0,0,0,0,0,0,0,0.178205008390844,0,0.025037159314058,0,0,0,0.0932880110837229,0,0,0.0384323108956266,0,0,0,0,0.00650207188203336,0,0.0633205602891373,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0.0425739771305549,0,0,0.0459432365770476,0,0,0,0,0,0,0.257883613403029,0.0788052888339627,0.291755320372826,0.258794036456736,0,0,0,0,-0.405768150074706,0,0,0,0.013995804041666,0,0,0,0,0.225029452515162,0,0,0,0,0,0,0,0,0,0.216509792701547,0,0,0,0,0,-0.00115283774149476
X601319.CH.EQUITY,0,-0.0987182371353378,0,0,0,0,0,-0.271274264877321,0,0,0,0,0,0,0,0,-0.0432363083517574,0,0,0,0.178309591043338,0,0,0.624861901610424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123234814871998,0,0,-0.0657057466757297,0.0679507366832916,0.252255224990075,0,0,0.0764947870941067,0.0881760211987154
X2388.HK.EQUITY,0,0,0,0,0.138157595059363,0,0,0.00867989079121938,0.103600574475685,0,0,-0.109117940408179,0,0,0,0,0,0.0459732721540501,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0525577880166745,0,-0.0181911965417461,0,0.069375439166211,0.143319790501695,0,0,0,0,0,0,0
X601601.CH.EQUITY,0.30708830164467,0.136778344860809,0,0,0,-2.77555756156289e-17,0.0486322146210607,0,0,0,0,0,0,0,0,0,0.0125885760328738,0,0,0,0,0.0512844525494162,0,-0.0335292981735154,0,0,0,0,0,0,0,0,0,0,0.313131983425555,0,0,0,0,0.111153935438348,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0.034867967601828,0,0.286605316682001,0,0,0,0.0997543869164392,-0.034514709057135,0.0333522560213002,0.207625553589556,0,0,0,0.0997155759029619,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0728874814465,0,0,0,0,0,0.0634815033360927,0,0,0,0,0,0.115748785667909,0,0
X267.HK.EQUITY,0,0,-0.244606478022645,0,0,0,0,0,-0.577283258369745,0,0,0,0.192028178380322,0.140980213641798,0.471927728649862,0,0.162524305974586,0,0,0,0,0.906809684616858,0,1.73472347597681e-18,0,-0.587315846809994,0,0,0,0,0,0,0,0,0,0.0973667292622914,0,0.0880501020546168,0,0,0,-0.0480233682186886,0,0.153728688119328,0,0,0.324950904848678,0
X601998.CH.EQUITY,0,0,0,0,0,0.0832782678795967,0,0,0,0.366590331820892,0,0,0,0,0,0,0,0,0,0.0294062786362864,0,0,0,0,0,0,0,0,0,0.012008899061465,0.288714432782685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0.105617888948481,0,0,0,0.0246238218470153,0.341664332426089,0,0,0,0,0,0,0,0,0,0,0,0.0376732756811166,0,0,0.0433839817308138,0,-0.0105031978121153,0,0,0.308743672691878,0,0,0,0,0,0,0,0,0,0.0927513166071899,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559837587712856,0,0,0,0,0,0,0,0,0,0.0327832251614539,0.132371665380701,0,0.408783019728747,0,0,0,0,0.0309587803814598,0.0560348526479335,0,-1.73472347597681e-18,0.0705593835072666,0,0,0,0.227652309242613,0,0,0,-0.0112691247588542,0,0,0.0203705492125247,0.036297928060868
X000001.CH.EQUITY,0,0,0,0,0,0,0.104609510876653,0.0866463925641008,0,0.138290109623997,0.13689096229487,0,0,0,0,0.0310899762518854,0,0.0464631293604965,0,0.0667713056761629,0,0,0,0,0,0,0,0,0,0,0.16430158448914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939497766003871,0,0
X601818.CH.EQUITY,0,0,0.0278295193920248,0,0,0,0.301329594430609,0,0.148969597159575,0.0923985909341496,0,0,0,0,0,0.0106862714808801,0,0,0,0.0898820353594111,0,0,0,0,0,0.0262083489044151,0,0,0.114141560878967,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0873703891206351,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,-0.160446058519049,0,0,0,0,0,0,0,0,0,0,0.506773753346357,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0821179639943323,0,0,0,0.493074362613831,0,0,0,1.38777878078145e-17,0,0,0,0.0422589940471751,0.190401799276907,0,0,-0.0731513631974516,-0.244958313170277,0,0,0,-0.337112513125274,0,0.0134563405685113
X601211.CH.EQUITY,0,0,0,0.0595300651832405,0,0,0,0,-0.0400310332126925,0,0,0,-0.00704152144634944,0,0,0.0750781209568909,0,0.00450494493860815,0,0,0.0537379203162868,0,0,-0.0166614969497874,0,0,0,0.175124156719095,0,0,0,0,0.259006664231335,0,0.306039547737803,0,0,0.106561863255604,0,0,-0.0388250306773664,0,0.0596824656914928,0,0,0,0,0.0916506088243902
X601336.CH.EQUITY,0,0,0,0,0,0,0,0.173103232643441,0.0671040613632769,0.071995985125955,0,0,0,0,0,0,0.253633297030397,0,0,0,0,0.298470997263085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279563936744524,0.0498486236953385,0,0,0,0,0,0,0,0
X601688.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0808226068275568,0,0,0,0.0272463948462276,0,0,0,0.607465517864483,0,0,0,0,0.0739626746149431,0,0,0,0,0.0389223198543391,0,0.112513863608077,0,0,0,0,0,0.0082633542879868,0.0233666599274359,0,0,0,0,0,0,0,0
X600837.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566973387724322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254563735162136,0,0,0.121153404170968,0,0,0,0,0,0,0.331471536260578,0.0516636376123356,0,0
X601229.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615885162734811,0.0202601528080564,0,0,0,0,0,0,0.18239407629721,-0.110937227507449,0.181224790579609,0,0,0,0,0,0.385385118017677,0,0.124262443081606,0.0430638460451158,0,8.67361737988404e-19,0.0216387074303109,0,0,0,0,0,0,0,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0.155265550255454,0,0.0678883761968992,0.0208118090306693,0.0371717231076209,0,0,0,0,0,0,0.0880081895389559,0,0.185266188930676,0,0.0244023115028449,0,0,0,0,0.0852916141209175,0,0,0.0294656209672556,0,0.00708919028312904,0,0,0,0,0.0853317475556003,0,0,0,0,0,0,0,0,0.109056324697318,0,0,0
X600015.CH.EQUITY,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0213121299888651,0,0,0,0,0,0,0,0,0,0.118283191447037,0,0,0,0,0,0.0522331551230562,0,0,0,0.114906997283562,0,0,0,0,0,0,0.0128924039706224,0,0,0.565400380579266,0.0939761749395643,0,0.0102453408028157,0,-0.0123412770984696
X2882.TT.EQUITY,0,0.125968417198923,0,0,0,0,-0.0989288917732817,0,0.194568465799837,0,0,0,0.128847461583451,0,0.0384646412498761,0.16595475318505,0.0324652782525707,-0.387716249684112,0,0,0,0,-0.0722286428860951,0.208411666606196,0,0,0,0,0,0,0,0,0,0,0,0.120463318933766,0.31242769882519,0,0,0,0.273454663765513,0,-0.253308192026179,0,0,0,0.112395297437939,0.0333056181905791
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0579741867360678,0,0.00705990347577808,0,0,0,0,0,0,0,0.018463302290521,0,0,0,0.262387279306103,0,0.272031652138688,0,0,0,0,0,0,0,0,0.353414998344901,0,0.0398574166392657,0.0740626346688677,0,0,0,0,0,0.0709837395674327,0,-0.0987812130582616,-0.0127149085990433
X002142.CH.EQUITY,3.46944695195361e-18,0,0,0,0,0,0,0,0.068872552098593,0,0,0,0,0,0,0,0,0,0,0,0,0.011919661111702,0,0,0,0,0,0.033926473147892,0.226046667276181,0,0.190040353039876,0,0,0,0,0,0,0,0,0,0,0,0,0.206810959698674,0.143274254306966,0,0,0
X600999.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587447949998263,0,0,0,0,0,0,0,0.403695283811457,0,0,-0.0267958494990878,0.300255045625898,0,0,0.0555287178207992,0,0,0,0,0,0,0,0.181774795475647,0,0,0,0,0,0,0,0,0.0802109947147195,0,-0.0427754508221391,-0.00201627691755398
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153954188623876,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.139603279268251,0,-6.93889390390723e-18,0,0.0429027641439152,0,0,0,0,0,0,0,0.0182230085512202,0,6.93889390390723e-18,0,0,0
X2881.TT.EQUITY,0,0.0842845141037047,0,0,0,-0.0196538709959334,0,-0.0418915081342313,8.67361737988404e-19,0,0,0,0,0,0,-0.0843858793840151,0,0.153805015205471,0,0,0,0,0,0.103873815493697,0,0,0,0,0.0567793562935774,-0.0921358720639288,0,0.372006288505678,0,0,0,0,0,0,0.0477320075823982,0,0,0.257740741840449,0,-0.105676154830737,0,0,0.188235026757531,0.0882622402053817
X002736.CH.EQUITY,0,0,0,0,0,0,0,-0.0806971441421984,0,0,0,0,0,0.191318401935203,0,0,0,0,0,0,0,0,0,0,0.269522755007702,0,0,0.314403121577802,0,0,0,0,0,0,0,0,-0.108784444861431,0,0.0415942077274443,0.114848884189608,0.0751938205246388,0,-3.46944695195361e-18,0.00270284907965027,0.160563578830512,0,0,0
X601881.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0536949393083247,0,0,-0.0323131157293634,0,0,0,0,0,0.0167849954640189,0,0,0,0.312298871840035,0,0,0,0,0.146961699667497,0,0,0.11376513202636,0,0.00817994627846765,0,0.248154946652881,-0.0323913362839208,-0.00246313718904738,0,0,0,0.091147386851203,0,0
X300059.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.19588037869942,0,0,0,0.157875105893323,0,0,0,0.198427183069636,0,0,0,0,0.00594354382833838,0.142455128177234,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.284938996953729,0,-0.17801664990264,0,0,0,0,0,-0.0246957525180306,-0.0480297332961325
X2891.TT.EQUITY,0,0,0,0,0,0,0,-0.0997008876469727,0,-0.0313260802198347,0,0,0,0,0,0,0.122744549894496,0.0633186060779939,0,0,0,0,0,0,0,0,0,-0.158837069628747,0,0.24005495646265,0,0.271954623650573,0,0,-0.14412229581069,0,0.0672350611025622,0,0.168810458034259,0,0,0,0,-3.46944695195361e-18,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,-0.0790176207067256,0,0,0,0,0.0503748893157091,-0.0679526893327645,0,0,0,0,0,0,0,-0.0496312573990638,0,-0.132152568950377,0,0,0,0.0813307217769648,0,0,0,0,0.0359489425320362,0,0,0,0.347000606866834,0.20125741208938,0,-0.0890791990479689,0,0,0,0,0,0.0530266591960671,0,0.0539178713241334
X600919.CH.EQUITY,0,0,0,0,0,0.276486536556168,0,0,0.0254116086111885,0,0,0,0,0.0601767530846634,0,0,0.0160095394227219,0,0,0,0,0,0,0,0.244961028707042,0,0,0,0,0,0.255198490580609,0,0,0,0.0631438168879585,0,0,0,0,0,0,0,0,0,0,0,0,0
X601009.CH.EQUITY,0,0,0.0250028395241689,0,0,0,0,0,0,0,0.362446653466823,0,-0.0369694172069986,0,0,0,0,0.243915102948686,0,0,0,0,0,0,0,0,0,0,0,0,0.252536663317085,0,0,0.184209339510939,0,0,0,0,0,0,0,0,0,0,0.072379829006991,0,0,0
X600958.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638932435254896,0,0,0,0,0,0,0.393640643438099,0,0,0,0,0,0,0,0.026130808221781,0,0.207413549813167,0.0659609571917462,0,0,0.226760645687486,0,0,-0.109893892257244,0,0.00371081904378409,0,0,0,0
X000069.CH.EQUITY,0,0,0,0,0,0.247296382197184,0.503184559321495,0,0,0,0.00383665365354114,0,-0.0460720224947068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048946967932963,0,-0.204005341825603,0.0458834543968069,0,0.29453494539043,0,0,0.352480395528579,0,0.101267909787533,0,0,-0.204434418245207,0
X2884.TT.EQUITY,0,0.0421353112525264,0,0,0.0690687494017617,0,0,0,0,0,-0.0701181009039718,0,0,0,0.171766871003068,0.0253905051530327,0.146222828700939,-0.0154564159602214,0,0,0,0,0,0.128792134744949,0,0,0,0,0,0,0,0,0,0,0,0,0.123991842539757,0,-0.087013445066552,0,0,0,0,0,0,0,0,0.470276090971638
X2892.TT.EQUITY,0,0,0,0,0,0,0,0.23139863321275,0,0,0,0,0.0688357678812878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183702306980151,0,0,0,0,-1.38777878078145e-17,0,0.29892977695523,0,0,0.0311677802278002,0,0,0,0,0.0836040809341486,0,0,0,0.162790609897183,0.335421307589619,0
