,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X000776.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X601881.CH.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X601788.CH.EQUITY,X2891.TT.EQUITY,X601009.CH.EQUITY,X601916.CH.Equity,X601696.CH.Equity,X2884.TT.EQUITY,X601236.CH.EQUITY
X601818.CH.EQUITY,0,0.0527912428313537,0,0.0832918874659552,0,0,0.0410790805902774,0,0,0,0,0,0,0,0,0.0583436225059173,0,0,0.0185324613138424,0,0,0,0,0,0,0.193161738785598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20181351860557,0,0,0.0722991580537409
X601688.CH.EQUITY,0.0692375349491807,0,0,0,0,0,0,0.0227042761170929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199088691614887,0,0,0,0,0,0,0,0.273791311596136,0.352577340801944,0,0,0,0,0.0192372249065415,0.0570547456006061,0.106887983701046,0,0,6.93889390390723e-18,0,0.050934850914529,0,0,0,0,0,0,0.0171980067443189
X600999.CH.EQUITY,0,-0.0454938218847975,0,0,0,0,0,0,-0.0295155351984355,0,0,0,0,0,0,0,0,0,0,0.0489811953255801,0,0,0,0,0,0,0,0,0,0.223854665800866,0,0,0,0,0,0,-0.0191108011193478,0,-0.0422583111684199,0,0,0,-0.0740360189768841,0.138604640126473,0,0,0,0,0.561028601613764,0
X600837.CH.EQUITY,0,0,1.0842021724855e-19,0,0,0,0,0,0,-0.0131400813386413,0.0169747030476421,0.185438880455177,0,0,0.0223823865216321,0,0,0,0.0160842539388916,0,0,0.0932788400434698,0,0.0419042316800731,0,0,0,0.490218597705481,0,0,0,0,-0.0474434292634391,0,0,0,0.0229732032608356,0,0,0,0.10508597317738,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0818612876414811
X601211.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151644844892681,0,0.142478632103421,0,0,0,0.0935586831060465,0,-0.193079721729641,0,0,0,0.247582116138077,0.0579743668972553,0,0,0,0.0560277997572461,0.0555381522169561,0,0,0,0,0,0,0.0582775479688239,0,0,0,0,0,0,0,0,0.213689223628508
X601336.CH.EQUITY,0,0.0140538877986149,0,0,0.147999109884714,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22202676608805,0,0,3.46944695195361e-18,0,0,0,0,0,0.0571679861555016,0,0,0,0,0,0,0,0,0.0715620608030176,0.110490114485863,0,0,0,0.0142680572343336,0,0.0963827971716544,0,0,0,0.0735039598441166,0,0
X002736.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0972232426467614,0.192476910152977,0,0.102969911110248,0,0,0,0,0,0,0,0,0,0.0315497813089387,0,0,0,0,0,0.106890972724314,0,0,0.163523422124008,0,0,0,0,0.0295194200220808,0,0,0,0,0.106935098935111,0,0.0955984388630636,0,0.212487804171659,0.0445829659217134,0
X000166.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119476540806203,0,0,0,0,0,0.026396608748186,0,0,0,0,0,0,0.301190843876502,0.152437088561954,0.0473517968588223,0,0,0,0,0.0518791596866379,0,0.0183498431018751,0,0,0,0,0.0862011394007941,0,0,0.0423377423388904,0,0,0
X2882.TT.EQUITY,0.0366192881818877,-0.0674562156870332,0,0,0,0,0,0,0,0.204935222397109,0,0,0.388295435284082,0,-0.0944881288137446,0,0,0,0.33619901931949,0,0,-0.00337959853367774,0,0.113658434974866,-0.126121643719267,-0.115369734152996,-0.123296682502923,0,0,0,0,0,0,-0.0614240156580438,0,-0.0408389484905219,0,0,0.754369884186832,0,0,0,0,-0.0914277409998371,0.0200042550318593,0,0,0,0,0
X601229.CH.EQUITY,0.376686596834419,0,0.296410395020985,0,0,0,0,0,0.236309533971985,-0.0123434269396532,0,0,0,0,0,0.143615017823354,0,0,0,0,0,0,0,0,0,-0.140637942702541,0,0.0622778961888858,0,0,0,0.156779493296739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.406461203205134,0,-0.0523011089173131,0
X600918.CH.Equity,0,0,0,0,0,0,0,0,0,-0.0185081053961231,0,0,0,0,0,0,0,0,0,0,0,0,-0.0703995681466855,0,-0.171269408713132,0,0.0430518321156664,0.412413042106822,0,0,0,0.105464593143477,0,0,0,0,0,0.0523873254790764,0.0237807041872961,0,0,0,0,0.0692702765763025,0,0.0489097558929663,0,0.0816007483654779,0,0
X000776.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437168325818803,0,0.171127333592808,0.0673482017991557,0,0,0,0,0,0,0.114238323544708,0.00283750497934492,0.187605529053312,0.112126295115691,0,0,0.0250300822647903,0,0,0,0,0,0,0,0.00380194468864227,0,0,0,0,0,0,0,0
X2881.TT.EQUITY,0,0,0,0,0,0,0,0,-0.0523068240235635,0,0,0,0,0,0,0,0,-0.153183692225616,-0.297755808703395,0,0,0,0,0,0,0.13829043954571,-0.0166182128233913,0,0,0,0,0,0.188793234305807,0.214264303475691,0.640141650797168,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.123873897960637,0.0093222848178767,0,0,0,0
X601169.CH.EQUITY,0,0,0,0,0,0,0.691860439294581,0.0688685782940615,0,0,0,0,0,0.0678538905995514,0,0,0,0,0,0,0.115737169556862,0.0204808093000195,0,0,0,0,0,0,-0.056118051499592,0,0,0,0.0230852361275036,0,0,0,0,0,0,0,0,0,-0.0339425722512621,0,-0.0125980952561144,0,0,0.00360005601594728,0,0.0587925240782859
X601881.CH.EQUITY,0.00142611506122579,0,0,0,0,0,0,0,-0.0968860994971385,0,0,0,-0.0236283140035079,0.0449750751149334,0,0,0,-0.12067530750609,0,0,0,0.00598823268642817,0,0,0,0,0,0.363594495144002,0,0,0,8.67361737988404e-19,0,0.423575978836858,0.0417089720466165,-0.0538816074794645,0,0,0.00397954113230056,0,0,0,0,0,0,0,0.223034837750924,0,0,0.109089960788162
X600015.CH.EQUITY,0,0,0,0,-0.0800625189042246,0,0,0,0,0,0,0,-0.0461655113229897,0,0.0674810058638245,0,0,0,0,0,0,0,0,-0.0221399849387163,-0.0210666229981303,0,0,0,0,0,0,0,0,0,0.0154180605966254,0,0,0.195127176530686,0.0166297586159596,0,0,0,0.260964122719967,0,0,0.631910795273471,0,0,0,0
X2886.TT.EQUITY,0,0,0,0,0,0,0,0,0.259123447273581,0.114267671609739,0,0.715653118470745,0.0199097384857636,0,0,0,0,0,0,0,0,0,-0.0124921466492903,0,0.209985021930675,0,0,0,0,-0.334014443492343,-0.497527668101659,0,0,0,0,0,0.233684285705043,0,0,0,-0.0232196381305521,0.201375277069039,0,0,0.0521670961795863,0,0,0,0,0
X601788.CH.EQUITY,0,-0.115390927900002,0,0,0,0,0,0,0.15335161521286,0.0439468486857594,0,0,-0.133808752645949,0,0,0,0,0,0,0,0,0.0959566934554024,0,0,-0.109460084273797,-0.1712139737214,0,0,0.1021923646296,0,0.0137980316222076,0,0,0,0,0,0.075201808003297,0.520302643162597,0.105838019417024,0,0,0,0,0,0,0,0.196231522043369,0.273637843074903,-0.0830354953173019,0
X2891.TT.EQUITY,0,0,-0.0563648232486961,0,0,0,0,0,0,0,0,0,0,-0.246432247164336,0,-0.201835736746122,0,0,0,0.830398157046517,0,-0.103533167232943,0,0.171793053276173,0.0383465645351066,0.126560527393952,0,0,0,0,0,0,0,0,0,-0.155642854309061,-0.131966333434758,0,0.341571826738502,0,0,0,0.119354928114094,0,0,0,0,0,0.0951248274546033,0
X601009.CH.EQUITY,-0.106910232124639,0,0,0,0,0,0,0.098177167965955,0,-0.0332792226042806,0.0200039273440061,0,0.0530670835852501,0,0,0,0.0777994786883789,0,0,0,0,-0.169830497253916,0,0,0,-0.0415979790646776,0,0,-0.0343508442350989,0,0,0.0256221549931607,0,0,0,0.159722671897257,0,0,0,0,0,0.814122483320601,0,0,0,0,0,0.012264556385708,-0.0387935456016487,0
X601916.CH.Equity,0,0,0.567391909487514,5.42101086242752e-20,0,0,0,0,-0.00979472560689512,0,0.127671776880687,0,0,0,0,0,0,0.169249641785508,0,0,0.018815249557314,0.0579607087346226,0.104933959192385,0,0,0,0,0,-0.0649597316237121,0,0,0,0,0,0,-0.0200791790516979,0,0,0,0,0.115242206349708,0,0,0.0227276241003256,0,0,0,-0.0485543474470927,0,0
X601696.CH.Equity,0,0,0,0,0,-0.0226169319988784,0,-0.0257136356708626,0,-0.0824394433187676,0,0,0,0,0,0,0,0,0,0.16651894041337,0,0.23492515738374,-0.0296026157362234,0,0,0,0,0,0,0,0,0,0,0,-0.0121042073997088,0,0.117294919753162,0.0728134733929981,0,0.106716758285964,0,0,0,0.109125516706827,0,0,0,0,0.115620497611054,0.154349662980427
X2884.TT.EQUITY,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,-0.192324799745915,0,0,0,0,0,0,-0.181666219625843,0,0,0,0,0,-0.0649542661731951,0.127200162011804,0.175182755501996,0,0,1.01224252162843,0,0,0,0,-0.16209949488142,0,0,0,0,0,0,-0.0919608177914578,0,0,-0.0145324343939086,0,0,0,0.000304870238984489,0,0
X601236.CH.EQUITY,0,0,0,0,0,0,0.0358817605800053,0,0,0,0,0,0.0680721805670171,0,0,0,0,0,0,0,0,0.244375507714734,0.170456751477463,0,-0.0854367188845719,0,0.127300848216209,0.25061556039905,-0.0715609490597565,0,0,0,0.0803678084660375,0.135349713522502,0,0,0,0,-0.0181006674629472,0,0,0,0,-0.0699322774465506,-0.101029706532925,0,0,0.177999248201359,0,0
